Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;16.38;16.90;
Zonas Estadísticas;01;Municipio de Madrid ;13.86;14.36;
Zonas Estadísticas;02;Norte Metropolitano ;14.50;14.81;
Zonas Estadísticas;03;Este Metropolitano  ;14.02;14.24;
Zonas Estadísticas;04;Sur Metropolitano   ;13.93;14.28;
Zonas Estadísticas;05;Oeste Metropolitano ;14.39;14.85;
Zonas Estadísticas;06;Sierra Norte        ;13.58;14.08;
Zonas Estadísticas;07;Nordeste Comunidad  ;14.54;14.90;
Zonas Estadísticas;08;Sudeste Comunidad   ;14.42;14.67;
Zonas Estadísticas;09;Sudoeste Comunidad  ;14.54;14.80;
Zonas Estadísticas;10;Sierra Sur          ;14.57;14.79;
Zonas Estadísticas;11;Sierra Central      ;13.65;14.14;
Municipios;0014;Acebeda (La);2.86;3.03;
Municipios;0029;Ajalvir;13.07;12.97;
Municipios;0035;Alameda del Valle;12.20;15.19;
Municipios;0040;Alamo (El);15.89;16.42;
Municipios;0053;Alcalá de Henares;14.07;14.48;
Municipios;0066;Alcobendas;14.37;14.71;
Municipios;0072;Alcorcón;12.76;13.48;
Municipios;0088;Aldea del Fresno;13.06;14.39;
Municipios;0091;Algete;16.60;16.92;
Municipios;0105;Alpedrete;14.47;14.34;
Municipios;0112;Ambite;8.13;9.62;
Municipios;0127;Anchuelo;8.32;11.75;
Municipios;0133;Aranjuez;14.90;15.26;
Municipios;0148;Arganda del Rey;14.10;14.49;
Municipios;0151;Arroyomolinos;12.90;13.35;
Municipios;0164;Atazar (El);4.76;2.94;
Municipios;0170;Batres;14.08;16.22;
Municipios;0186;Becerril de la Sierra;14.26;14.05;
Municipios;0199;Belmonte de Tajo;12.80;13.20;
Municipios;0210;Berrueco (El);12.45;14.10;
Municipios;0203;Berzosa del Lozoya;14.04;11.86;
Municipios;0225;Boadilla del Monte;13.20;13.49;
Municipios;0231;Boalo (El);10.67;10.72;
Municipios;0246;Braojos;17.43;13.33;
Municipios;0259;Brea de Tajo;15.82;17.71;
Municipios;0262;Brunete;14.02;15.91;
Municipios;0278;Buitrago del Lozoya;16.11;15.70;
Municipios;0284;Bustarviejo;8.70;9.68;
Municipios;0297;Cabanillas de la Sierra;10.00;12.17;
Municipios;0301;Cabrera (La);15.07;14.22;
Municipios;0318;Cadalso de los Vidrios;16.31;16.47;
Municipios;0323;Camarma de Esteruelas;13.67;13.45;
Municipios;0339;Campo Real;13.17;13.63;
Municipios;0344;Canencia;16.90;16.54;
Municipios;0357;Carabaña;13.23;14.64;
Municipios;0360;Casarrubuelos;14.49;15.09;
Municipios;0376;Cenicientos;18.17;16.64;
Municipios;0382;Cercedilla;13.34;14.43;
Municipios;0395;Cervera de Buitrago;13.64;18.18;
Municipios;0513;Chapinería;14.97;13.59;
Municipios;0528;Chinchón;14.66;15.46;
Municipios;0409;Ciempozuelos;15.02;15.00;
Municipios;0416;Cobeña;13.94;14.85;
Municipios;0468;Collado Mediano;12.48;13.89;
Municipios;0474;Collado Villalba;15.19;15.53;
Municipios;0455;Colmenar Viejo;14.70;15.00;
Municipios;0437;Colmenar de Oreja;16.61;16.68;
Municipios;0421;Colmenar del Arroyo;13.28;13.40;
Municipios;0442;Colmenarejo;14.95;16.38;
Municipios;0480;Corpa;10.04;9.59;
Municipios;0493;Coslada;12.74;12.83;
Municipios;0506;Cubas de la Sagra;13.22;13.07;
Municipios;0534;Daganzo de Arriba;14.79;15.45;
Municipios;0549;Escorial (El);13.65;13.77;
Municipios;0552;Estremera;18.20;18.92;
Municipios;0565;Fresnedillas de la Oliva;12.91;14.31;
Municipios;0571;Fresno de Torote;11.82;11.94;
Municipios;0587;Fuenlabrada;15.12;15.18;
Municipios;0590;Fuente el Saz de Jarama;15.97;15.88;
Municipios;0604;Fuentidueña de Tajo;17.64;16.12;
Municipios;0611;Galapagar;15.08;15.51;
Municipios;0626;Garganta de los Montes;15.28;15.00;
