Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;557856;597798;
Zonas Estadísticas;01;Municipio de Madrid ;201200;214508;
Zonas Estadísticas;02;Norte Metropolitano ;22676;23936;
Zonas Estadísticas;03;Este Metropolitano  ;40530;42126;
Zonas Estadísticas;04;Sur Metropolitano   ;78437;82355;
Zonas Estadísticas;05;Oeste Metropolitano ;30904;32925;
Zonas Estadísticas;06;Sierra Norte        ;2210;2357;
Zonas Estadísticas;07;Nordeste Comunidad  ;3785;4021;
Zonas Estadísticas;08;Sudeste Comunidad   ;6095;6379;
Zonas Estadísticas;09;Sudoeste Comunidad  ;8162;8704;
Zonas Estadísticas;10;Sierra Sur          ;1795;1884;
Zonas Estadísticas;11;Sierra Central      ;9911;10619;
Municipios;0014;Acebeda (La);1;1;
Municipios;0029;Ajalvir;245;256;
Municipios;0035;Alameda del Valle;10;12;
Municipios;0040;Alamo (El);546;590;
Municipios;0053;Alcalá de Henares;11290;11870;
Municipios;0066;Alcobendas;7727;8144;
Municipios;0072;Alcorcón;9444;10220;
Municipios;0088;Aldea del Fresno;119;135;
Municipios;0091;Algete;1563;1623;
Municipios;0105;Alpedrete;891;901;
Municipios;0112;Ambite;17;20;
Municipios;0127;Anchuelo;38;57;
Municipios;0133;Aranjuez;3087;3252;
Municipios;0148;Arganda del Rey;3444;3619;
Municipios;0151;Arroyomolinos;1603;1762;
Municipios;0164;Atazar (El);2;1;
Municipios;0170;Batres;87;103;
Municipios;0186;Becerril de la Sierra;333;342;
Municipios;0199;Belmonte de Tajo;86;90;
Municipios;0210;Berrueco (El);29;33;
Municipios;0203;Berzosa del Lozoya;8;7;
Municipios;0225;Boadilla del Monte;3074;3315;
Municipios;0231;Boalo (El);339;347;
Municipios;0246;Braojos;19;14;
Municipios;0259;Brea de Tajo;28;31;
Municipios;0262;Brunete;641;746;
Municipios;0278;Buitrago del Lozoya;135;130;
Municipios;0284;Bustarviejo;84;96;
Municipios;0297;Cabanillas de la Sierra;32;41;
Municipios;0301;Cabrera (La);164;158;
Municipios;0318;Cadalso de los Vidrios;168;171;
Municipios;0323;Camarma de Esteruelas;387;390;
Municipios;0339;Campo Real;345;368;
Municipios;0344;Canencia;24;22;
Municipios;0357;Carabaña;102;117;
Municipios;0360;Casarrubuelos;206;226;
Municipios;0376;Cenicientos;117;109;
Municipios;0382;Cercedilla;391;444;
Municipios;0395;Cervera de Buitrago;6;6;
Municipios;0513;Chapinería;128;117;
Municipios;0528;Chinchón;301;326;
Municipios;0409;Ciempozuelos;1416;1459;
Municipios;0416;Cobeña;421;465;
Municipios;0468;Collado Mediano;361;416;
Municipios;0474;Collado Villalba;4366;4599;
Municipios;0455;Colmenar Viejo;3357;3571;
Municipios;0437;Colmenar de Oreja;523;535;
Municipios;0421;Colmenar del Arroyo;77;82;
Municipios;0442;Colmenarejo;572;658;
Municipios;0480;Corpa;25;26;
Municipios;0493;Coslada;4953;5004;
Municipios;0506;Cubas de la Sagra;310;324;
Municipios;0534;Daganzo de Arriba;662;713;
Municipios;0549;Escorial (El);876;914;
Municipios;0552;Estremera;83;88;
Municipios;0565;Fresnedillas de la Oliva;78;91;
Municipios;0571;Fresno de Torote;89;96;
Municipios;0587;Fuenlabrada;13520;13682;
Municipios;0590;Fuente el Saz de Jarama;460;474;
Municipios;0604;Fuentidueña de Tajo;121;112;
Municipios;0611;Galapagar;2326;2472;
Municipios;0626;Garganta de los Montes;22;21;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;9;9;
Municipios;0647;Gascones;14;15;
Municipios;0650;Getafe;10799;11340;
Municipios;0663;Griñón;643;661;
Municipios;0679;Guadalix de la Sierra;378;408;
Municipios;0685;Guadarrama;908;1009;
Municipios;0698;Hiruela (La);0;0;
Municipios;0702;Horcajo de la Sierra0Aoslos;8;8;
Municipios;0719;Horcajuelo de la Sierra;6;6;
Municipios;0724;Hoyo de Manzanares;505;546;
Municipios;0730;Humanes de Madrid;1036;1132;
Municipios;0745;Leganés;10750;11449;
Municipios;0758;Loeches;539;556;
Municipios;0761;Lozoya;20;15;
Municipios;9015;Lozoyuela0Navas0Sieteiglesias;65;69;
Municipios;0783;Madarcos;4;3;
Municipios;0796;Madrid;201200;214508;
Municipios;0800;Majadahonda;4231;4513;
Municipios;0822;Manzanares el Real;382;425;
Municipios;0838;Meco;915;956;
Municipios;0843;Mejorada del Campo;1627;1579;
Municipios;0856;Miraflores de la Sierra;321;328;
Municipios;0869;Molar (El);473;491;
Municipios;0875;Molinos (Los);277;294;
Municipios;0881;Montejo de la Sierra;19;25;
Municipios;0894;Moraleja de Enmedio;388;402;
Municipios;0908;Moralzarzal;738;824;
Municipios;0915;Morata de Tajuña;440;459;
Municipios;0920;Móstoles;12059;12493;
Municipios;0936;Navacerrada;124;145;
Municipios;0941;Navalafuente;79;95;
Municipios;0954;Navalagamella;151;144;
Municipios;0967;Navalcarnero;1697;1805;
Municipios;0973;Navarredonda y San Mamés;5;5;
Municipios;0992;Navas del Rey;156;165;
Municipios;1006;Nuevo Baztán;361;388;
Municipios;1013;Olmeda de las Fuentes;11;12;
Municipios;1028;Orusco de Tajuña;66;63;
Municipios;1049;Paracuellos de Jarama;1031;1184;
Municipios;1065;Parla;7796;8132;
Municipios;1071;Patones;14;12;
Municipios;1087;Pedrezuela;261;306;
Municipios;1090;Pelayos de la Presa;142;141;
Municipios;1104;Perales de Tajuña;172;178;
Municipios;1111;Pezuela de las Torres;33;34;
Municipios;1126;Pinilla del Valle;11;13;
Municipios;1132;Pinto;2953;3185;
Municipios;1147;Piñuécar0Gandullas;14;11;
Municipios;1150;Pozuelo de Alarcón;5706;5998;
Municipios;1163;Pozuelo del Rey;42;46;
Municipios;1179;Prádena del Rincón;4;1;
