Serie;Codigo_municipio;Nombre;2023
Quijorna;2.05;3.8;26.28;36.79
Rascafría;3.29;5.65;23.53;25.34
Redueña;1.17;26.58;7.54;6.49
Ribatejada;1.78;1.11;21.42;43.98
Rivas-Vaciamadrid;0.29;8.33;34.37;16.28
Robledillo de la Jara;1.21;24.83;17.1;53.7
Robledo de Chavela;3.13;5.85;26.7;30.58
Robregordo;0.82;25.14;14.62;59.42
Rozas de Madrid (Las);0.16;8.24;53.58;15.01
Rozas de Puerto Real;1.1;2.43;34.59;43.99
San Agustín del Guadalix;0.48;29.49;23.29;14.78
San Fernando de Henares;0.27;11.25;32.51;8.6
San Lorenzo de El Escorial;0.46;1.74;32.53;40.16
San Martín de Valdeiglesias;0.85;7.09;21.64;34.33
San Martín de la Vega;1.86;30.66;16.45;21.49
San Sebastián de los Reyes;0.66;9.12;41.94;17.92
Santa María de la Alameda;2.51;18.74;30.56;18.99
Santorcaz;4.67;3.8;31.85;17.19
Santos de la Humosa (Los);2.21;5.66;21.21;24.98
Serna del Monte (La);8.89;5.77;17.61;23.04
Serranillos del Valle;1.02;16.76;22.13;24.21
Sevilla la Nueva;0.27;7.53;30.76;31.47
Somosierra;4.07;24.01;12.51;29.37
Soto del Real;3.09;3.48;23.19;52.07
Talamanca de Jarama;1.26;26.83;19.35;32.8
Tielmes;1.44;11.45;17.94;22.75
Titulcia;1.96;8.61;14.21;20.46
Torrejón de Ardoz;0.04;25.02;22.94;17.46
Torrejón de Velasco;2.16;29.87;13.44;16.76
Torrejón de la Calzada;0.23;15.92;14.59;17.29
Torrelaguna;0.91;4.94;22.19;34.66
Torrelodones;0.06;0.98;31.87;44.32
Torremocha de Jarama;1.09;4.71;10.69;23.67
Torres de la Alameda;0.4;25.96;14.07;16.92
Tres Cantos;0.08;27.09;48.26;9.21
Valdaracete;12.79;19.22;15.62;33.45
Valdeavero;3.67;20.21;17.58;19.86
Valdelaguna;2.93;17.04;17.68;36.89
Valdemanco;0.81;38.77;19.73;10.15
Valdemaqueda;3.44;8.03;25.54;17.09
Valdemorillo;1.46;8.12;36.68;22.23
Valdemoro;0.37;9.13;16.69;40.15
Valdeolmos-Alalpardo;0.54;20.84;28.9;29.78
Valdepiélagos;3.37;25.31;17.69;33.1
Valdetorres de Jarama;1.53;4.76;30;20.73
Valdilecha;5.54;23.28;18.87;12.75
Valverde de Alcalá;8.66;23.21;27.23;13.69
Velilla de San Antonio;0.14;19.63;18.29;14.46
Vellón (El);3.12;10.28;28.54;29.12
Venturada;0.3;3.08;33.4;27.04
Villa del Prado;7.45;4.99;20.66;24.74
Villaconejos;6.23;12.73;17.96;21.94
Villalbilla;0.2;23.57;23.85;23.89
Villamanrique de Tajo;11.17;10.77;15.78;14.2
Villamanta;6.35;6.25;18.91;35.25
Villamantilla;1.35;10.13;20.54;42.12
Villanueva de Perales;5.18;2.17;19.85;25.88
Villanueva de la Cañada;0.19;10.67;29.45;38.29
Villanueva del Pardillo;0.3;4.27;35.28;30.45
Villar del Olmo;0.6;20.94;24.76;13
Villarejo de Salvanés;1.67;46.18;11.94;16.18
Villaviciosa de Odón;0.33;8.36;27.89;33.37
Villavieja del Lozoya;2.9;1.14;35.99;38.76
Zarzalejo;1.16;41.73;14.6;20.29
