Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;1065;Parla;6068;5683;5943;5886;
Municipios;1071;Patones;86;101;106;95;
Municipios;1087;Pedrezuela;221;218;241;215;
Municipios;1090;Pelayos de la Presa;156;158;158;153;
Municipios;1104;Perales de Tajuña;162;160;174;170;
Municipios;1111;Pezuela de las Torres;48;52;57;60;
Municipios;1126;Pinilla del Valle;13;10;9;8;
Municipios;1132;Pinto;7033;6341;6963;7050;
Municipios;1147;Piñuécar-Gandullas;5;4;7;3;
Municipios;1150;Pozuelo de Alarcón;10332;11650;11889;12395;
Municipios;1163;Pozuelo del Rey;15;15;14;15;
Municipios;1179;Prádena del Rincón;9;9;9;7;
Municipios;1185;Puebla de la Sierra;2;6;5;4;
Municipios;9020;Puentes Viejas;23;25;29;28;
Municipios;1198;Quijorna;92;81;88;87;
Municipios;1202;Rascafría;251;251;264;261;
Municipios;1219;Redueña;56;51;54;45;
Municipios;1224;Ribatejada;16;15;19;15;
Municipios;1230;Rivas-Vaciamadrid;8571;8278;9047;8869;
Municipios;1245;Robledillo de la Jara;2;10;12;10;
Municipios;1258;Robledo de Chavela;268;239;245;250;
Municipios;1261;Robregordo;0;0;1;1;
Municipios;1277;Rozas de Madrid (Las);12890;12431;13535;13745;
Municipios;1283;Rozas de Puerto Real;70;101;108;98;
Municipios;1296;San Agustín del Guadalix;1057;1061;1060;1092;
Municipios;1300;San Fernando de Henares;8017;7544;7994;7537;
Municipios;1317;San Lorenzo de El Escorial;1529;1495;1540;1571;
Municipios;1338;San Martín de Valdeiglesias;608;561;591;573;
Municipios;1322;San Martín de la Vega;1347;1406;1345;1408;
Municipios;1343;San Sebastián de los Reyes;13242;13186;13271;13417;
Municipios;1356;Santa María de la Alameda;59;56;64;62;
Municipios;1369;Santorcaz;23;22;25;25;
Municipios;1375;Santos de la Humosa (Los);117;126;126;133;
Municipios;1381;Serna del Monte (La);14;13;13;11;
Municipios;1408;Serranillos del Valle;236;181;194;218;
Municipios;1415;Sevilla la Nueva;359;350;350;379;
Municipios;1436;Somosierra;21;17;12;22;
Municipios;1441;Soto del Real;439;412;453;476;
Municipios;1454;Talamanca de Jarama;114;105;120;123;
Municipios;1467;Tielmes;219;210;219;240;
Municipios;1473;Titulcia;106;105;104;110;
Municipios;1489;Torrejón de Ardoz;12839;12106;12482;12547;
Municipios;1505;Torrejón de Velasco;272;293;239;274;
Municipios;1492;Torrejón de la Calzada;1263;1176;1267;1288;
Municipios;1512;Torrelaguna;385;384;402;445;
Municipios;1527;Torrelodones;1628;1638;1693;1659;
Municipios;1533;Torremocha de Jarama;51;43;57;53;
Municipios;1548;Torres de la Alameda;1004;886;938;962;
Municipios;9036;Tres Cantos;6274;6039;7081;7344;
Municipios;1551;Valdaracete;18;18;25;21;
Municipios;1564;Valdeavero;66;72;79;71;
Municipios;1570;Valdelaguna;15;14;22;18;
Municipios;1586;Valdemanco;40;40;42;35;
Municipios;1599;Valdemaqueda;38;40;42;44;
Municipios;1603;Valdemorillo;608;577;640;673;
Municipios;1610;Valdemoro;6467;6402;6808;7288;
Municipios;1625;Valdeolmos-Alalpardo;132;134;131;136;
Municipios;1631;Valdepiélagos;19;20;19;21;
Municipios;1646;Valdetorres de Jarama;227;197;217;222;
Municipios;1659;Valdilecha;220;215;223;201;
Municipios;1662;Valverde de Alcalá;8;8;9;7;
Municipios;1678;Velilla de San Antonio;851;838;931;910;
Municipios;1684;Vellón (El);49;48;45;47;
Municipios;1697;Venturada;196;205;284;302;
Municipios;1718;Villa del Prado;351;402;430;457;
Municipios;1701;Villaconejos;187;200;218;203;
Municipios;1723;Villalbilla;497;445;486;462;
Municipios;1739;Villamanrique de Tajo;91;96;102;97;
Municipios;1744;Villamanta;92;73;83;80;
Municipios;1757;Villamantilla;30;21;27;20;
Municipios;1782;Villanueva de Perales;73;66;70;61;
Municipios;1760;Villanueva de la Cañada;1310;1269;1409;1413;
Municipios;1776;Villanueva del Pardillo;723;715;750;778;
Municipios;1795;Villar del Olmo;46;47;48;53;
Municipios;1809;Villarejo de Salvanés;417;394;395;389;
Municipios;1816;Villaviciosa de Odón;2652;2541;2657;2701;
Municipios;1821;Villavieja del Lozoya;7;5;5;5;
Municipios;1837;Zarzalejo;47;38;39;47;
