Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;1718;Villa del Prado;51;55;60;68;
Municipios;1701;Villaconejos;23;25;26;24;
Municipios;1723;Villalbilla;283;282;318;325;
Municipios;1739;Villamanrique de Tajo;1;4;3;3;
Municipios;1744;Villamanta;42;44;76;82;
Municipios;1757;Villamantilla;23;29;36;39;
Municipios;1782;Villanueva de Perales;48;50;48;51;
Municipios;1760;Villanueva de la Cañada;1305;1273;1374;1353;
Municipios;1776;Villanueva del Pardillo;750;735;759;905;
Municipios;1795;Villar del Olmo;48;46;55;49;
Municipios;1809;Villarejo de Salvanés;98;99;104;105;
Municipios;1816;Villaviciosa de Odón;1595;1541;1674;1726;
Municipios;1821;Villavieja del Lozoya;6;7;5;3;
Municipios;1837;Zarzalejo;25;27;28;27;
