Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;18.32;18.43;
Zonas Estadísticas;01;Municipio de Madrid ;20.36;20.18;
Zonas Estadísticas;02;Norte Metropolitano ;15.24;15.52;
Zonas Estadísticas;03;Este Metropolitano  ;15.72;16.23;
Zonas Estadísticas;04;Sur Metropolitano   ;18.30;18.64;
Zonas Estadísticas;05;Oeste Metropolitano ;15.45;15.85;
Zonas Estadísticas;06;Sierra Norte        ;17.45;17.77;
Zonas Estadísticas;07;Nordeste Comunidad  ;11.56;11.87;
Zonas Estadísticas;08;Sudeste Comunidad   ;15.18;15.45;
Zonas Estadísticas;09;Sudoeste Comunidad  ;12.18;12.50;
Zonas Estadísticas;10;Sierra Sur          ;19.28;19.47;
Zonas Estadísticas;11;Sierra Central      ;15.21;15.72;
Municipios;0014;Acebeda (La);48.39;50.75;
Municipios;0029;Ajalvir;11.19;11.49;
Municipios;0035;Alameda del Valle;25.21;25.09;
Municipios;0040;Alamo (El);18.66;18.37;
Municipios;0053;Alcalá de Henares;19.09;19.45;
Municipios;0066;Alcobendas;17.28;17.31;
Municipios;0072;Alcorcón;22.62;22.58;
Municipios;0088;Aldea del Fresno;19.50;19.60;
Municipios;0091;Algete;14.05;14.39;
Municipios;0105;Alpedrete;14.13;14.32;
Municipios;0112;Ambite;21.67;20.58;
Municipios;0127;Anchuelo;13.56;13.71;
Municipios;0133;Aranjuez;17.19;17.55;
Municipios;0148;Arganda del Rey;13.06;13.48;
Municipios;0151;Arroyomolinos;6.76;7.09;
Municipios;0164;Atazar (El);19.63;22.12;
Municipios;0170;Batres;15.51;15.68;
Municipios;0186;Becerril de la Sierra;16.17;16.93;
Municipios;0199;Belmonte de Tajo;17.74;18.02;
Municipios;0210;Berrueco (El);23.31;23.14;
Municipios;0203;Berzosa del Lozoya;27.31;28.31;
Municipios;0225;Boadilla del Monte;11.15;11.57;
Municipios;0231;Boalo (El);12.32;12.85;
Municipios;0246;Braojos;19.72;18.87;
Municipios;0259;Brea de Tajo;28.55;28.60;
