Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;Comunidad de Madrid;57809;60725;63574;
Zonas Estadísticas;01;Municipio de Madrid ;Municipio de Madrid ;38578;40185;41780;
Zonas Estadísticas;02;Norte Metropolitano ;Norte Metropolitano ;1814;1932;2112;
Zonas Estadísticas;03;Este Metropolitano  ;Este Metropolitano  ;3262;3444;3671;
Zonas Estadísticas;04;Sur Metropolitano   ;Sur Metropolitano   ;6768;7251;7748;
Zonas Estadísticas;05;Oeste Metropolitano ;Oeste Metropolitano ;3056;3339;3450;
Zonas Estadísticas;06;Sierra Norte        ;Sierra Norte        ;463;482;498;
Zonas Estadísticas;07;Nordeste Comunidad  ;Nordeste Comunidad  ;342;348;341;
Zonas Estadísticas;08;Sudeste Comunidad   ;Sudeste Comunidad   ;860;921;951;
Zonas Estadísticas;09;Sudoeste Comunidad  ;Sudoeste Comunidad  ;917;1011;1105;
Zonas Estadísticas;10;Sierra Sur          ;Sierra Sur          ;428;439;475;
Zonas Estadísticas;11;Sierra Central      ;Sierra Central      ;1321;1373;1443;
Municipios;0014;Acebeda (La);Acebeda (La);1;2;1;
Municipios;0029;Ajalvir;Ajalvir;23;25;23;
Municipios;0035;Alameda del Valle;Alameda del Valle;3;3;2;
Municipios;0040;Alamo (El);Alamo (El);147;168;181;
Municipios;0053;Alcalá de Henares;Alcalá de Henares;1234;1314;1374;
Municipios;0066;Alcobendas;Alcobendas;625;658;721;
Municipios;0072;Alcorcón;Alcorcón;1104;1197;1282;
Municipios;0088;Aldea del Fresno;Aldea del Fresno;19;32;43;
Municipios;0091;Algete;Algete;115;99;115;
Municipios;0105;Alpedrete;Alpedrete;106;108;122;
Municipios;0112;Ambite;Ambite;8;9;8;
Municipios;0127;Anchuelo;Anchuelo;12;15;12;
Municipios;0133;Aranjuez;Aranjuez;472;484;526;
Municipios;0148;Arganda del Rey;Arganda del Rey;267;286;290;
Municipios;0151;Arroyomolinos;Arroyomolinos;42;54;60;
Municipios;0164;Atazar (El);Atazar (El);0;1;1;
Municipios;0170;Batres;Batres;8;6;8;
Municipios;0186;Becerril de la Sierra;Becerril de la Sierra;49;55;59;
Municipios;0199;Belmonte de Tajo;Belmonte de Tajo;21;24;19;
Municipios;0210;Berrueco (El);Berrueco (El);13;13;11;
Municipios;0203;Berzosa del Lozoya;Berzosa del Lozoya;6;6;6;
Municipios;0225;Boadilla del Monte;Boadilla del Monte;249;290;325;
Municipios;0231;Boalo (El);Boalo (El);42;37;47;
Municipios;0246;Braojos;Braojos;5;4;3;
Municipios;0259;Brea de Tajo;Brea de Tajo;7;9;9;
Municipios;0262;Brunete;Brunete;58;65;65;
Municipios;0278;Buitrago del Lozoya;Buitrago del Lozoya;32;30;30;
Municipios;0284;Bustarviejo;Bustarviejo;26;29;33;
Municipios;0297;Cabanillas de la Sierra;Cabanillas de la Sierra;11;8;9;
Municipios;0301;Cabrera (La);Cabrera (La);25;22;22;
Municipios;0318;Cadalso de los Vidrios;Cadalso de los Vidrios;45;52;45;
Municipios;0323;Camarma de Esteruelas;Camarma de Esteruelas;25;29;26;
Municipios;0339;Campo Real;Campo Real;61;67;65;
Municipios;0344;Canencia;Canencia;8;10;14;
Municipios;0357;Carabaña;Carabaña;23;25;26;
Municipios;0360;Casarrubuelos;Casarrubuelos;17;18;18;
Municipios;0376;Cenicientos;Cenicientos;45;33;38;
Municipios;0382;Cercedilla;Cercedilla;69;72;79;
Municipios;0395;Cervera de Buitrago;Cervera de Buitrago;2;0;1;
Municipios;0513;Chapinería;Chapinería;31;26;34;
Municipios;0528;Chinchón;Chinchón;62;72;62;
Municipios;0409;Ciempozuelos;Ciempozuelos;168;188;210;
Municipios;0416;Cobeña;Cobeña;36;36;49;
Municipios;0468;Collado Mediano;Collado Mediano;50;49;40;
Municipios;0474;Collado Villalba;Collado Villalba;388;413;416;
Municipios;0455;Colmenar Viejo;Colmenar Viejo;359;388;418;
Municipios;0437;Colmenar de Oreja;Colmenar de Oreja;81;75;100;
Municipios;0421;Colmenar del Arroyo;Colmenar del Arroyo;27;29;32;
Municipios;0442;Colmenarejo;Colmenarejo;48;45;43;
Municipios;0480;Corpa;Corpa;4;7;10;
Municipios;0493;Coslada;Coslada;427;431;452;
Municipios;0506;Cubas de la Sagra;Cubas de la Sagra;68;57;68;
Municipios;0534;Daganzo de Arriba;Daganzo de Arriba;31;30;35;
Municipios;0549;Escorial (El);Escorial (El);140;151;167;
Municipios;0552;Estremera;Estremera;27;34;34;
Municipios;0565;Fresnedillas de la Oliva;Fresnedillas de la Oliva;12;15;17;
Municipios;0571;Fresno de Torote;Fresno de Torote;13;11;12;
Municipios;0587;Fuenlabrada;Fuenlabrada;698;754;767;
Municipios;0590;Fuente el Saz de Jarama;Fuente el Saz de Jarama;49;54;43;
Municipios;0604;Fuentidueña de Tajo;Fuentidueña de Tajo;20;28;26;
