Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;Comunidad de Madrid;488400;469777;464923;
Zonas Estadísticas;01;Municipio de Madrid ;Municipio de Madrid ;238558;230201;231133;
Zonas Estadísticas;02;Norte Metropolitano ;Norte Metropolitano ;25777;24751;24291;
Zonas Estadísticas;03;Este Metropolitano  ;Este Metropolitano  ;51839;50149;48876;
Zonas Estadísticas;04;Sur Metropolitano   ;Sur Metropolitano   ;99591;93578;90545;
Zonas Estadísticas;05;Oeste Metropolitano ;Oeste Metropolitano ;30620;30008;29630;
Zonas Estadísticas;06;Sierra Norte        ;Sierra Norte        ;3044;2963;2909;
Zonas Estadísticas;07;Nordeste Comunidad  ;Nordeste Comunidad  ;4961;4897;4834;
Zonas Estadísticas;08;Sudeste Comunidad   ;Sudeste Comunidad   ;8715;8542;8497;
Zonas Estadísticas;09;Sudoeste Comunidad  ;Sudoeste Comunidad  ;12164;11687;11407;
Zonas Estadísticas;10;Sierra Sur          ;Sierra Sur          ;2509;2553;2530;
Zonas Estadísticas;11;Sierra Central      ;Sierra Central      ;10622;10448;10271;
Municipios;0014;Acebeda (La);Acebeda (La);2;2;2;
Municipios;0029;Ajalvir;Ajalvir;436;401;379;
Municipios;0035;Alameda del Valle;Alameda del Valle;11;10;12;
Municipios;0040;Alamo (El);Alamo (El);699;653;642;
Municipios;0053;Alcalá de Henares;Alcalá de Henares;13792;13222;12963;
Municipios;0066;Alcobendas;Alcobendas;8233;7776;7688;
Municipios;0072;Alcorcón;Alcorcón;11308;10405;9931;
Municipios;0088;Aldea del Fresno;Aldea del Fresno;232;236;268;
Municipios;0091;Algete;Algete;1265;1267;1236;
Municipios;0105;Alpedrete;Alpedrete;772;772;814;
Municipios;0112;Ambite;Ambite;46;45;46;
Municipios;0127;Anchuelo;Anchuelo;112;114;108;
Municipios;0133;Aranjuez;Aranjuez;4128;3985;3894;
Municipios;0148;Arganda del Rey;Arganda del Rey;4600;4591;4492;
Municipios;0151;Arroyomolinos;Arroyomolinos;3273;3092;2983;
Municipios;0164;Atazar (El);Atazar (El);6;3;2;
Municipios;0170;Batres;Batres;113;108;103;
Municipios;0186;Becerril de la Sierra;Becerril de la Sierra;371;377;348;
Municipios;0199;Belmonte de Tajo;Belmonte de Tajo;152;147;149;
Municipios;0210;Berrueco (El);Berrueco (El);60;56;56;
Municipios;0203;Berzosa del Lozoya;Berzosa del Lozoya;2;4;9;
Municipios;0225;Boadilla del Monte;Boadilla del Monte;3322;3516;3452;
Municipios;0231;Boalo (El);Boalo (El);491;456;455;
Municipios;0246;Braojos;Braojos;13;14;12;
Municipios;0259;Brea de Tajo;Brea de Tajo;31;28;22;
Municipios;0262;Brunete;Brunete;712;675;643;
Municipios;0278;Buitrago del Lozoya;Buitrago del Lozoya;123;123;131;
Municipios;0284;Bustarviejo;Bustarviejo;190;174;175;
Municipios;0297;Cabanillas de la Sierra;Cabanillas de la Sierra;54;57;63;
Municipios;0301;Cabrera (La);Cabrera (La);174;174;184;
Municipios;0318;Cadalso de los Vidrios;Cadalso de los Vidrios;215;215;209;
