Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;Comunidad de Madrid;338921;332967;330560;
Zonas Estadísticas;01;Municipio de Madrid ;Municipio de Madrid ;143168;140055;140109;
Zonas Estadísticas;02;Norte Metropolitano ;Norte Metropolitano ;20884;20953;20773;
Zonas Estadísticas;03;Este Metropolitano  ;Este Metropolitano  ;36699;36348;36120;
Zonas Estadísticas;04;Sur Metropolitano   ;Sur Metropolitano   ;73025;71225;70105;
Zonas Estadísticas;05;Oeste Metropolitano ;Oeste Metropolitano ;29411;29019;28698;
Zonas Estadísticas;06;Sierra Norte        ;Sierra Norte        ;2394;2432;2372;
Zonas Estadísticas;07;Nordeste Comunidad  ;Nordeste Comunidad  ;4274;4170;4003;
Zonas Estadísticas;08;Sudeste Comunidad   ;Sudeste Comunidad   ;6380;6353;6428;
Zonas Estadísticas;09;Sudoeste Comunidad  ;Sudoeste Comunidad  ;10749;10840;10659;
Zonas Estadísticas;10;Sierra Sur          ;Sierra Sur          ;1934;1890;1880;
Zonas Estadísticas;11;Sierra Central      ;Sierra Central      ;10003;9682;9413;
Municipios;0014;Acebeda (La);Acebeda (La);1;1;0;
Municipios;0029;Ajalvir;Ajalvir;238;231;212;
Municipios;0035;Alameda del Valle;Alameda del Valle;14;13;13;
Municipios;0040;Alamo (El);Alamo (El);554;564;574;
Municipios;0053;Alcalá de Henares;Alcalá de Henares;8996;8814;8753;
Municipios;0066;Alcobendas;Alcobendas;6741;6688;6557;
Municipios;0072;Alcorcón;Alcorcón;8431;8220;8044;
Municipios;0088;Aldea del Fresno;Aldea del Fresno;163;170;179;
Municipios;0091;Algete;Algete;1098;1085;1102;
Municipios;0105;Alpedrete;Alpedrete;819;776;749;
Municipios;0112;Ambite;Ambite;23;29;33;
Municipios;0127;Anchuelo;Anchuelo;88;90;100;
Municipios;0133;Aranjuez;Aranjuez;3418;3309;3267;
Municipios;0148;Arganda del Rey;Arganda del Rey;3538;3475;3420;
Municipios;0151;Arroyomolinos;Arroyomolinos;3283;3329;3257;
Municipios;0164;Atazar (El);Atazar (El);4;4;4;
Municipios;0170;Batres;Batres;78;81;89;
Municipios;0186;Becerril de la Sierra;Becerril de la Sierra;299;311;298;
Municipios;0199;Belmonte de Tajo;Belmonte de Tajo;85;84;93;
Municipios;0210;Berrueco (El);Berrueco (El);56;55;51;
Municipios;0203;Berzosa del Lozoya;Berzosa del Lozoya;3;3;6;
Municipios;0225;Boadilla del Monte;Boadilla del Monte;4173;4309;4358;
Municipios;0231;Boalo (El);Boalo (El);573;595;579;
Municipios;0246;Braojos;Braojos;4;5;6;
Municipios;0259;Brea de Tajo;Brea de Tajo;17;14;17;
Municipios;0262;Brunete;Brunete;647;572;559;
Municipios;0278;Buitrago del Lozoya;Buitrago del Lozoya;116;114;102;
Municipios;0284;Bustarviejo;Bustarviejo;164;137;140;
Municipios;0297;Cabanillas de la Sierra;Cabanillas de la Sierra;41;49;47;
Municipios;0301;Cabrera (La);Cabrera (La);138;152;141;
Municipios;0318;Cadalso de los Vidrios;Cadalso de los Vidrios;149;147;149;
Municipios;0323;Camarma de Esteruelas;Camarma de Esteruelas;492;456;423;
Municipios;0339;Campo Real;Campo Real;396;415;427;
Municipios;0344;Canencia;Canencia;10;13;12;
Municipios;0357;Carabaña;Carabaña;128;138;130;
Municipios;0360;Casarrubuelos;Casarrubuelos;251;243;240;
Municipios;0376;Cenicientos;Cenicientos;92;85;81;
Municipios;0382;Cercedilla;Cercedilla;327;334;352;
Municipios;0395;Cervera de Buitrago;Cervera de Buitrago;4;4;4;
Municipios;0513;Chapinería;Chapinería;169;166;165;
Municipios;0528;Chinchón;Chinchón;286;271;269;
