Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;6871903;
Zonas Estadísticas;01;Municipio de Madrid ;3340176;
Zonas Estadísticas;02;Norte Metropolitano ;360688;
Zonas Estadísticas;03;Este Metropolitano  ;683775;
Zonas Estadísticas;04;Sur Metropolitano   ;1347635;
Zonas Estadísticas;05;Oeste Metropolitano ;523396;
Zonas Estadísticas;06;Sierra Norte        ;46541;
Zonas Estadísticas;07;Nordeste Comunidad  ;70614;
Zonas Estadísticas;08;Sudeste Comunidad   ;116016;
Zonas Estadísticas;09;Sudoeste Comunidad  ;156963;
Zonas Estadísticas;10;Sierra Sur          ;39300;
Zonas Estadísticas;11;Sierra Central      ;186799;
Municipios;0014;Acebeda (La);67;
Municipios;0029;Ajalvir;4875;
Municipios;0035;Alameda del Valle;275;
Municipios;0040;Alamo (El);10298;
Municipios;0053;Alcalá de Henares;198348;
Municipios;0066;Alcobendas;119471;
Municipios;0072;Alcorcón;172845;
Municipios;0088;Aldea del Fresno;3408;
Municipios;0091;Algete;20936;
Municipios;0105;Alpedrete;15452;
Municipios;0112;Ambite;690;
Municipios;0127;Anchuelo;1379;
Municipios;0133;Aranjuez;60998;
Municipios;0148;Arganda del Rey;58623;
Municipios;0151;Arroyomolinos;36102;
Municipios;0164;Atazar (El);104;
Municipios;0170;Batres;1881;
Municipios;0186;Becerril de la Sierra;6267;
Municipios;0199;Belmonte de Tajo;1842;
Municipios;0210;Berrueco (El);821;
Municipios;0203;Berzosa del Lozoya;219;
Municipios;0225;Boadilla del Monte;64635;
Municipios;0231;Boalo (El);8429;
Municipios;0246;Braojos;212;
Municipios;0259;Brea de Tajo;549;
Municipios;0262;Brunete;10992;
Municipios;0278;Buitrago del Lozoya;1954;
Municipios;0284;Bustarviejo;2752;
Municipios;0297;Cabanillas de la Sierra;937;
Municipios;0301;Cabrera (La);2898;
Municipios;0318;Cadalso de los Vidrios;3218;
Municipios;0323;Camarma de Esteruelas;7782;
Municipios;0339;Campo Real;6711;
Municipios;0344;Canencia;464;
Municipios;0357;Carabaña;2286;
Municipios;0360;Casarrubuelos;4099;
Municipios;0376;Cenicientos;2088;
Municipios;0382;Cercedilla;7652;
Municipios;0395;Cervera de Buitrago;164;
Municipios;0513;Chapinería;2598;
Municipios;0528;Chinchón;5670;
Municipios;0409;Ciempozuelos;25672;
Municipios;0416;Cobeña;7702;
