Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;Comunidad de Madrid;362042;363387;367599;
Zonas Estadísticas;01;Municipio de Madrid ;Municipio de Madrid ;148277;148131;150484;
Zonas Estadísticas;02;Norte Metropolitano ;Norte Metropolitano ;21520;21907;22549;
Zonas Estadísticas;03;Este Metropolitano  ;Este Metropolitano  ;39529;39893;40063;
Zonas Estadísticas;04;Sur Metropolitano   ;Sur Metropolitano   ;77959;78351;79217;
Zonas Estadísticas;05;Oeste Metropolitano ;Oeste Metropolitano ;34948;34849;34812;
Zonas Estadísticas;06;Sierra Norte        ;Sierra Norte        ;2576;2610;2684;
Zonas Estadísticas;07;Nordeste Comunidad  ;Nordeste Comunidad  ;4941;4957;4955;
Zonas Estadísticas;08;Sudeste Comunidad   ;Sudeste Comunidad   ;6848;6956;6972;
Zonas Estadísticas;09;Sudoeste Comunidad  ;Sudoeste Comunidad  ;10972;11269;11623;
Zonas Estadísticas;10;Sierra Sur          ;Sierra Sur          ;2169;2255;2311;
Zonas Estadísticas;11;Sierra Central      ;Sierra Central      ;12303;12209;11929;
Municipios;0014;Acebeda (La);Acebeda (La);1;1;2;
Municipios;0029;Ajalvir;Ajalvir;316;288;277;
Municipios;0035;Alameda del Valle;Alameda del Valle;9;9;13;
Municipios;0040;Alamo (El);Alamo (El);648;625;609;
Municipios;0053;Alcalá de Henares;Alcalá de Henares;10800;10618;10373;
Municipios;0066;Alcobendas;Alcobendas;7050;7147;7377;
Municipios;0072;Alcorcón;Alcorcón;9129;9040;9031;
Municipios;0088;Aldea del Fresno;Aldea del Fresno;175;181;192;
Municipios;0091;Algete;Algete;1414;1397;1383;
Municipios;0105;Alpedrete;Alpedrete;1141;1104;1068;
Municipios;0112;Ambite;Ambite;31;29;33;
Municipios;0127;Anchuelo;Anchuelo;81;93;101;
Municipios;0133;Aranjuez;Aranjuez;3813;3884;3931;
Municipios;0148;Arganda del Rey;Arganda del Rey;3754;3769;3828;
Municipios;0151;Arroyomolinos;Arroyomolinos;2772;2979;3220;
Municipios;0164;Atazar (El);Atazar (El);4;3;3;
Municipios;0170;Batres;Batres;107;97;97;
Municipios;0186;Becerril de la Sierra;Becerril de la Sierra;356;346;341;
Municipios;0199;Belmonte de Tajo;Belmonte de Tajo;106;106;105;
Municipios;0210;Berrueco (El);Berrueco (El);30;35;42;
Municipios;0203;Berzosa del Lozoya;Berzosa del Lozoya;16;15;10;
Municipios;0225;Boadilla del Monte;Boadilla del Monte;5257;5368;5365;
Municipios;0231;Boalo (El);Boalo (El);619;641;633;
Municipios;0246;Braojos;Braojos;8;5;4;
Municipios;0259;Brea de Tajo;Brea de Tajo;16;19;19;
Municipios;0262;Brunete;Brunete;707;732;749;
Municipios;0278;Buitrago del Lozoya;Buitrago del Lozoya;115;118;126;
Municipios;0284;Bustarviejo;Bustarviejo;169;185;182;
Municipios;0297;Cabanillas de la Sierra;Cabanillas de la Sierra;50;51;57;
Municipios;0301;Cabrera (La);Cabrera (La);178;163;168;
Municipios;0318;Cadalso de los Vidrios;Cadalso de los Vidrios;161;163;181;
Municipios;0323;Camarma de Esteruelas;Camarma de Esteruelas;621;605;588;
Municipios;0339;Campo Real;Campo Real;404;427;416;
Municipios;0344;Canencia;Canencia;15;9;13;
Municipios;0357;Carabaña;Carabaña;133;128;137;
Municipios;0360;Casarrubuelos;Casarrubuelos;291;284;291;
Municipios;0376;Cenicientos;Cenicientos;91;96;101;
Municipios;0382;Cercedilla;Cercedilla;368;387;372;
Municipios;0395;Cervera de Buitrago;Cervera de Buitrago;5;4;4;
Municipios;0513;Chapinería;Chapinería;174;180;187;
Municipios;0528;Chinchón;Chinchón;262;279;297;
Municipios;0409;Ciempozuelos;Ciempozuelos;1571;1550;1547;
Municipios;0416;Cobeña;Cobeña;577;597;611;
Municipios;0468;Collado Mediano;Collado Mediano;486;460;450;
Municipios;0474;Collado Villalba;Collado Villalba;3678;3624;3656;
Municipios;0455;Colmenar Viejo;Colmenar Viejo;3137;3176;3298;
Municipios;0437;Colmenar de Oreja;Colmenar de Oreja;476;482;490;
Municipios;0421;Colmenar del Arroyo;Colmenar del Arroyo;97;101;100;
Municipios;0442;Colmenarejo;Colmenarejo;681;702;692;
Municipios;0480;Corpa;Corpa;45;41;45;
Municipios;0493;Coslada;Coslada;3980;3943;3861;
Municipios;0506;Cubas de la Sagra;Cubas de la Sagra;594;594;583;
Municipios;0534;Daganzo de Arriba;Daganzo de Arriba;973;936;897;
Municipios;0549;Escorial (El);Escorial (El);868;863;881;
Municipios;0552;Estremera;Estremera;75;68;79;
Municipios;0565;Fresnedillas de la Oliva;Fresnedillas de la Oliva;107;132;143;
Municipios;0571;Fresno de Torote;Fresno de Torote;173;174;190;
Municipios;0587;Fuenlabrada;Fuenlabrada;11142;10709;10444;
Municipios;0590;Fuente el Saz de Jarama;Fuente el Saz de Jarama;421;430;430;
Municipios;0604;Fuentidueña de Tajo;Fuentidueña de Tajo;102;114;112;
Municipios;0611;Galapagar;Galapagar;2238;2139;2155;
Municipios;0626;Garganta de los Montes;Garganta de los Montes;11;12;13;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;Gargantilla del Lozoya y Pinilla de Buitrago;23;19;17;
Municipios;0647;Gascones;Gascones;17;19;21;
Municipios;0650;Getafe;Getafe;9822;9868;10242;
Municipios;0663;Griñón;Griñón;726;691;729;
Municipios;0679;Guadalix de la Sierra;Guadalix de la Sierra;426;420;397;
Municipios;0685;Guadarrama;Guadarrama;1001;1041;1026;
Municipios;0698;Hiruela (La);Hiruela (La);0;0;0;
Municipios;0702;Horcajo de la Sierra-Aoslos;Horcajo de la Sierra-Aoslos;11;10;11;
Municipios;0719;Horcajuelo de la Sierra;Horcajuelo de la Sierra;6;6;7;
Municipios;0724;Hoyo de Manzanares;Hoyo de Manzanares;548;568;552;
Municipios;0730;Humanes de Madrid;Humanes de Madrid;1679;1727;1705;
Municipios;0745;Leganés;Leganés;10250;10239;10297;
Municipios;0758;Loeches;Loeches;696;682;632;
Municipios;0761;Lozoya;Lozoya;18;15;18;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;Lozoyuela-Navas-Sieteiglesias;79;91;95;
Municipios;0783;Madarcos;Madarcos;3;5;4;
Municipios;0796;Madrid;Madrid;148277;148131;150484;
Municipios;0800;Majadahonda;Majadahonda;4856;4865;4746;
Municipios;0822;Manzanares el Real;Manzanares el Real;617;600;594;
Municipios;0838;Meco;Meco;1070;1081;1058;
Municipios;0843;Mejorada del Campo;Mejorada del Campo;1495;1542;1505;
Municipios;0856;Miraflores de la Sierra;Miraflores de la Sierra;401;400;429;
Municipios;0869;Molar (El);Molar (El);593;614;624;
Municipios;0875;Molinos (Los);Molinos (Los);219;220;216;
Municipios;0881;Montejo de la Sierra;Montejo de la Sierra;8;9;12;
Municipios;0894;Moraleja de Enmedio;Moraleja de Enmedio;352;368;368;
Municipios;0908;Moralzarzal;Moralzarzal;1026;1020;1006;
Municipios;0915;Morata de Tajuña;Morata de Tajuña;463;456;463;
Municipios;0920;Móstoles;Móstoles;10310;10464;10712;
Municipios;0936;Navacerrada;Navacerrada;196;206;200;
Municipios;0941;Navalafuente;Navalafuente;87;96;100;
Municipios;0954;Navalagamella;Navalagamella;182;196;209;
Municipios;0967;Navalcarnero;Navalcarnero;2081;2189;2295;
Municipios;0973;Navarredonda y San Mamés;Navarredonda y San Mamés;2;0;0;
Municipios;0992;Navas del Rey;Navas del Rey;170;170;172;
Municipios;1006;Nuevo Baztán;Nuevo Baztán;402;397;388;
Municipios;1013;Olmeda de las Fuentes;Olmeda de las Fuentes;26;30;24;
Municipios;1028;Orusco de Tajuña;Orusco de Tajuña;69;72;78;
Municipios;1049;Paracuellos de Jarama;Paracuellos de Jarama;2371;2520;2691;
Municipios;1065;Parla;Parla;9168;9552;9810;
Municipios;1071;Patones;Patones;23;21;21;
Municipios;1087;Pedrezuela;Pedrezuela;426;452;469;
Municipios;1090;Pelayos de la Presa;Pelayos de la Presa;136;149;147;
Municipios;1104;Perales de Tajuña;Perales de Tajuña;183;189;182;
Municipios;1111;Pezuela de las Torres;Pezuela de las Torres;45;51;56;
Municipios;1126;Pinilla del Valle;Pinilla del Valle;4;7;9;
Municipios;1132;Pinto;Pinto;3551;3586;3673;
Municipios;1147;Piñuécar-Gandullas;Piñuécar-Gandullas;10;10;4;
Municipios;1150;Pozuelo de Alarcón;Pozuelo de Alarcón;5754;5712;5682;
Municipios;1163;Pozuelo del Rey;Pozuelo del Rey;80;93;99;
Municipios;1179;Prádena del Rincón;Prádena del Rincón;14;10;14;
