Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;Comunidad de Madrid;166782;163563;166755;
Zonas Estadísticas;01;Municipio de Madrid ;Municipio de Madrid ;102457;98450;98336;
Zonas Estadísticas;02;Norte Metropolitano ;Norte Metropolitano ;5837;5998;6277;
Zonas Estadísticas;03;Este Metropolitano  ;Este Metropolitano  ;11247;11189;11757;
Zonas Estadísticas;04;Sur Metropolitano   ;Sur Metropolitano   ;27615;28038;29610;
Zonas Estadísticas;05;Oeste Metropolitano ;Oeste Metropolitano ;8803;9250;9902;
Zonas Estadísticas;06;Sierra Norte        ;Sierra Norte        ;1030;1030;1027;
Zonas Estadísticas;07;Nordeste Comunidad  ;Nordeste Comunidad  ;918;842;867;
Zonas Estadísticas;08;Sudeste Comunidad   ;Sudeste Comunidad   ;2236;2125;2092;
Zonas Estadísticas;09;Sudoeste Comunidad  ;Sudoeste Comunidad  ;2047;2049;2157;
Zonas Estadísticas;10;Sierra Sur          ;Sierra Sur          ;1028;1014;1000;
Zonas Estadísticas;11;Sierra Central      ;Sierra Central      ;3564;3578;3730;
Municipios;0014;Acebeda (La);Acebeda (La);1;1;3;
Municipios;0029;Ajalvir;Ajalvir;66;69;61;
Municipios;0035;Alameda del Valle;Alameda del Valle;7;8;9;
Municipios;0040;Alamo (El);Alamo (El);242;267;267;
Municipios;0053;Alcalá de Henares;Alcalá de Henares;4675;4639;4887;
Municipios;0066;Alcobendas;Alcobendas;2279;2408;2577;
Municipios;0072;Alcorcón;Alcorcón;5408;5668;6064;
Municipios;0088;Aldea del Fresno;Aldea del Fresno;82;77;73;
Municipios;0091;Algete;Algete;341;358;350;
Municipios;0105;Alpedrete;Alpedrete;308;319;326;
Municipios;0112;Ambite;Ambite;23;15;24;
Municipios;0127;Anchuelo;Anchuelo;26;21;21;
Municipios;0133;Aranjuez;Aranjuez;1329;1329;1358;
Municipios;0148;Arganda del Rey;Arganda del Rey;795;823;863;
Municipios;0151;Arroyomolinos;Arroyomolinos;180;192;213;
Municipios;0164;Atazar (El);Atazar (El);4;4;3;
Municipios;0170;Batres;Batres;23;25;24;
Municipios;0186;Becerril de la Sierra;Becerril de la Sierra;127;127;117;
Municipios;0199;Belmonte de Tajo;Belmonte de Tajo;35;35;36;
Municipios;0210;Berrueco (El);Berrueco (El);20;24;25;
Municipios;0203;Berzosa del Lozoya;Berzosa del Lozoya;6;7;6;
Municipios;0225;Boadilla del Monte;Boadilla del Monte;796;855;953;
Municipios;0231;Boalo (El);Boalo (El);108;110;129;
Municipios;0246;Braojos;Braojos;5;5;5;
Municipios;0259;Brea de Tajo;Brea de Tajo;22;22;27;
Municipios;0262;Brunete;Brunete;153;170;173;
Municipios;0278;Buitrago del Lozoya;Buitrago del Lozoya;67;61;57;
Municipios;0284;Bustarviejo;Bustarviejo;48;45;43;
Municipios;0297;Cabanillas de la Sierra;Cabanillas de la Sierra;27;28;32;
Municipios;0301;Cabrera (La);Cabrera (La);75;71;74;
Municipios;0318;Cadalso de los Vidrios;Cadalso de los Vidrios;83;79;83;
Municipios;0323;Camarma de Esteruelas;Camarma de Esteruelas;86;82;86;
Municipios;0339;Campo Real;Campo Real;104;105;100;
Municipios;0344;Canencia;Canencia;20;21;17;
Municipios;0357;Carabaña;Carabaña;47;49;54;
Municipios;0360;Casarrubuelos;Casarrubuelos;40;41;45;
Municipios;0376;Cenicientos;Cenicientos;95;96;88;
Municipios;0382;Cercedilla;Cercedilla;195;195;176;
Municipios;0395;Cervera de Buitrago;Cervera de Buitrago;8;8;8;
Municipios;0513;Chapinería;Chapinería;69;61;64;
Municipios;0528;Chinchón;Chinchón;148;150;150;
Municipios;0409;Ciempozuelos;Ciempozuelos;453;464;469;
Municipios;0416;Cobeña;Cobeña;79;78;78;
Municipios;0468;Collado Mediano;Collado Mediano;132;129;141;
Municipios;0474;Collado Villalba;Collado Villalba;1159;1140;1142;
Municipios;0455;Colmenar Viejo;Colmenar Viejo;889;866;850;
Municipios;0437;Colmenar de Oreja;Colmenar de Oreja;250;231;211;
Municipios;0421;Colmenar del Arroyo;Colmenar del Arroyo;41;45;41;
Municipios;0442;Colmenarejo;Colmenarejo;123;139;141;
Municipios;0480;Corpa;Corpa;17;15;13;
Municipios;0493;Coslada;Coslada;1483;1518;1650;
Municipios;0506;Cubas de la Sagra;Cubas de la Sagra;74;74;90;
Municipios;0534;Daganzo de Arriba;Daganzo de Arriba;113;89;86;
Municipios;0549;Escorial (El);Escorial (El);369;374;373;
Municipios;0552;Estremera;Estremera;58;48;49;
