Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;Comunidad de Madrid;394383;404355;414824;
Zonas Estadísticas;01;Municipio de Madrid ;Municipio de Madrid ;197868;203075;209042;
Zonas Estadísticas;02;Norte Metropolitano ;Norte Metropolitano ;19719;20379;21146;
Zonas Estadísticas;03;Este Metropolitano  ;Este Metropolitano  ;40623;41222;41358;
Zonas Estadísticas;04;Sur Metropolitano   ;Sur Metropolitano   ;74795;75010;75297;
Zonas Estadísticas;05;Oeste Metropolitano ;Oeste Metropolitano ;28945;30366;31832;
Zonas Estadísticas;06;Sierra Norte        ;Sierra Norte        ;2662;2768;2938;
Zonas Estadísticas;07;Nordeste Comunidad  ;Nordeste Comunidad  ;3357;3585;3849;
Zonas Estadísticas;08;Sudeste Comunidad   ;Sudeste Comunidad   ;6459;6806;7088;
Zonas Estadísticas;09;Sudoeste Comunidad  ;Sudoeste Comunidad  ;6833;7188;7525;
Zonas Estadísticas;10;Sierra Sur          ;Sierra Sur          ;2320;2453;2584;
Zonas Estadísticas;11;Sierra Central      ;Sierra Central      ;10802;11503;12165;
Municipios;0014;Acebeda (La);Acebeda (La);7;8;11;
Municipios;0029;Ajalvir;Ajalvir;203;222;253;
Municipios;0035;Alameda del Valle;Alameda del Valle;24;20;22;
Municipios;0040;Alamo (El);Alamo (El);497;510;521;
Municipios;0053;Alcalá de Henares;Alcalá de Henares;12047;12115;12104;
Municipios;0066;Alcobendas;Alcobendas;6054;6263;6452;
Municipios;0072;Alcorcón;Alcorcón;8061;8340;8659;
Municipios;0088;Aldea del Fresno;Aldea del Fresno;178;195;190;
Municipios;0091;Algete;Algete;1358;1401;1448;
Municipios;0105;Alpedrete;Alpedrete;805;856;919;
Municipios;0112;Ambite;Ambite;30;35;47;
Municipios;0127;Anchuelo;Anchuelo;85;88;93;
Municipios;0133;Aranjuez;Aranjuez;3453;3562;3590;
Municipios;0148;Arganda del Rey;Arganda del Rey;3040;3194;3262;
