Serie;Codigo_municipio;Nombre;2020
Comunidad de Madrid;;Comunidad de Madrid;1010490;
Zonas Estadísticas;01;Municipio de Madrid ;657690;
Zonas Estadísticas;02;Norte Metropolitano ;53526;
Zonas Estadísticas;03;Este Metropolitano  ;68494;
Zonas Estadísticas;04;Sur Metropolitano   ;131144;
Zonas Estadísticas;05;Oeste Metropolitano ;53096;
Zonas Estadísticas;06;Sierra Norte        ;5534;
Zonas Estadísticas;07;Nordeste Comunidad  ;10698;
Zonas Estadísticas;08;Sudeste Comunidad   ;7065;
Zonas Estadísticas;09;Sudoeste Comunidad  ;10712;
Zonas Estadísticas;10;Sierra Sur          ;2185;
Zonas Estadísticas;11;Sierra Central      ;10346;
Municipios;0014;Acebeda (La);729;
Municipios;0029;Ajalvir;713;
Municipios;0035;Alameda del Valle;75;
Municipios;0040;Alamo (El);518;
Municipios;0053;Alcalá de Henares;23949;
Municipios;0066;Alcobendas;18817;
Municipios;0072;Alcorcón;16614;
Municipios;0088;Aldea del Fresno;258;
Municipios;0091;Algete;1266;
Municipios;0105;Alpedrete;998;
Municipios;0112;Ambite;65;
Municipios;0127;Anchuelo;336;
Municipios;0133;Aranjuez;10010;
Municipios;0148;Arganda del Rey;4633;
Municipios;0151;Arroyomolinos;2315;
Municipios;0164;Atazar (El);76;
Municipios;0170;Batres;162;
Municipios;0186;Becerril de la Sierra;363;
Municipios;0199;Belmonte de Tajo;347;
Municipios;0210;Berrueco (El);220;
Municipios;0203;Berzosa del Lozoya;466;
Municipios;0225;Boadilla del Monte;6886;
Municipios;0231;Boalo (El);461;
Municipios;0246;Braojos;48;
Municipios;0259;Brea de Tajo;180;
Municipios;0262;Brunete;545;
Municipios;0278;Buitrago del Lozoya;523;
Municipios;0284;Bustarviejo;129;
Municipios;0297;Cabanillas de la Sierra;83;
Municipios;0301;Cabrera (La);190;
Municipios;0318;Cadalso de los Vidrios;141;
Municipios;0323;Camarma de Esteruelas;322;
Municipios;0339;Campo Real;390;
Municipios;0344;Canencia;120;
Municipios;0357;Carabaña;192;
Municipios;0360;Casarrubuelos;1029;
Municipios;0376;Cenicientos;168;
Municipios;0382;Cercedilla;709;
Municipios;0395;Cervera de Buitrago;76;
Municipios;0513;Chapinería;141;
Municipios;0528;Chinchón;685;
Municipios;0409;Ciempozuelos;4343;
Municipios;0416;Cobeña;369;
Municipios;0468;Collado Mediano;320;
Municipios;0474;Collado Villalba;3371;
Municipios;0455;Colmenar Viejo;3395;
Municipios;0437;Colmenar de Oreja;419;
Municipios;0421;Colmenar del Arroyo;276;
Municipios;0442;Colmenarejo;370;
Municipios;0480;Corpa;49;
Municipios;0493;Coslada;9944;
Municipios;0506;Cubas de la Sagra;1707;
Municipios;0534;Daganzo de Arriba;872;
Municipios;0549;Escorial (El);836;
Municipios;0552;Estremera;95;
Municipios;0565;Fresnedillas de la Oliva;65;
Municipios;0571;Fresno de Torote;34;
Municipios;0587;Fuenlabrada;11454;
Municipios;0590;Fuente el Saz de Jarama;248;
Municipios;0604;Fuentidueña de Tajo;51;
Municipios;0611;Galapagar;2407;
Municipios;0626;Garganta de los Montes;21;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;41;
Municipios;0647;Gascones;23;
Municipios;0650;Getafe;35736;
Municipios;0663;Griñón;685;
Municipios;0679;Guadalix de la Sierra;316;
Municipios;0685;Guadarrama;1836;
Municipios;0698;Hiruela (La);15;
Municipios;0702;Horcajo de la Sierra-Aoslos;33;
Municipios;0719;Horcajuelo de la Sierra;25;
Municipios;0724;Hoyo de Manzanares;236;
Municipios;0730;Humanes de Madrid;1242;
Municipios;0745;Leganés;16497;
Municipios;0758;Loeches;551;
Municipios;0761;Lozoya;352;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;211;
Municipios;0783;Madarcos;238;
Municipios;0796;Madrid;657690;
Municipios;0800;Majadahonda;7392;
Municipios;0822;Manzanares el Real;345;
Municipios;0838;Meco;7762;
Municipios;0843;Mejorada del Campo;1053;
Municipios;0856;Miraflores de la Sierra;461;
Municipios;0869;Molar (El);509;
Municipios;0875;Molinos (Los);113;
Municipios;0881;Montejo de la Sierra;66;
Municipios;0894;Moraleja de Enmedio;151;
Municipios;0908;Moralzarzal;336;
Municipios;0915;Morata de Tajuña;292;
Municipios;0920;Móstoles;7556;
Municipios;0936;Navacerrada;113;
Municipios;0941;Navalafuente;50;
Municipios;0954;Navalagamella;68;
Municipios;0967;Navalcarnero;1775;
Municipios;0973;Navarredonda y San Mamés;129;
Municipios;0992;Navas del Rey;159;
Municipios;1006;Nuevo Baztán;166;
Municipios;1013;Olmeda de las Fuentes;15;
Municipios;1028;Orusco de Tajuña;54;
Municipios;1049;Paracuellos de Jarama;1027;
Municipios;1065;Parla;4852;
Municipios;1071;Patones;74;
Municipios;1087;Pedrezuela;158;
Municipios;1090;Pelayos de la Presa;152;
Municipios;1104;Perales de Tajuña;103;
Municipios;1111;Pezuela de las Torres;92;
Municipios;1126;Pinilla del Valle;19;
Municipios;1132;Pinto;7154;
Municipios;1147;Piñuécar-Gandullas;7;
Municipios;1150;Pozuelo de Alarcón;17819;
Municipios;1163;Pozuelo del Rey;29;
Municipios;1179;Prádena del Rincón;13;
Municipios;1185;Puebla de la Sierra;13;
Municipios;9020;Puentes Viejas;10;
Municipios;1198;Quijorna;115;
Municipios;1202;Rascafría;177;
Municipios;1219;Redueña;24;
Municipios;1224;Ribatejada;97;
Municipios;1230;Rivas-Vaciamadrid;6382;
Municipios;1245;Robledillo de la Jara;13;
Municipios;1258;Robledo de Chavela;195;
Municipios;1261;Robregordo;9;
Municipios;1277;Rozas de Madrid (Las);9047;
Municipios;1283;Rozas de Puerto Real;47;
Municipios;1296;San Agustín del Guadalix;625;
