Serie;Codigo_municipio;Nombre;2020
Comunidad de Madrid;;Comunidad de Madrid;51.60;
Zonas Estadísticas;01;Municipio de Madrid ;50.93;
Zonas Estadísticas;02;Norte Metropolitano ;51.52;
Zonas Estadísticas;03;Este Metropolitano  ;52.56;
Zonas Estadísticas;04;Sur Metropolitano   ;55.28;
Zonas Estadísticas;05;Oeste Metropolitano ;47.21;
Zonas Estadísticas;06;Sierra Norte        ;57.69;
Zonas Estadísticas;07;Nordeste Comunidad  ;70.54;
Zonas Estadísticas;08;Sudeste Comunidad   ;52.99;
Zonas Estadísticas;09;Sudoeste Comunidad  ;43.91;
Zonas Estadísticas;10;Sierra Sur          ;52.51;
Zonas Estadísticas;11;Sierra Central      ;51.02;
Municipios;0014;Acebeda (La);68.77;
Municipios;0029;Ajalvir;46.88;
Municipios;0035;Alameda del Valle;30.92;
Municipios;0040;Alamo (El);45.39;
Municipios;0053;Alcalá de Henares;61.12;
Municipios;0066;Alcobendas;45.84;
Municipios;0072;Alcorcón;53.28;
Municipios;0088;Aldea del Fresno;38.96;
Municipios;0091;Algete;39.41;
Municipios;0105;Alpedrete;50.84;
Municipios;0112;Ambite;49.26;
Municipios;0127;Anchuelo;71.95;
Municipios;0133;Aranjuez;62.29;
Municipios;0148;Arganda del Rey;42.77;
Municipios;0151;Arroyomolinos;35.61;
Municipios;0164;Atazar (El);44.77;
Municipios;0170;Batres;55.41;
Municipios;0186;Becerril de la Sierra;52.09;
Municipios;0199;Belmonte de Tajo;68.44;
Municipios;0210;Berrueco (El);60.43;
Municipios;0203;Berzosa del Lozoya;70.38;
Municipios;0225;Boadilla del Monte;49.56;
Municipios;0231;Boalo (El);51.01;
Municipios;0246;Braojos;32.08;
Municipios;0259;Brea de Tajo;69.34;
Municipios;0262;Brunete;45.61;
Municipios;0278;Buitrago del Lozoya;73.72;
Municipios;0284;Bustarviejo;30.57;
Municipios;0297;Cabanillas de la Sierra;37.97;
Municipios;0301;Cabrera (La);50.65;
Municipios;0318;Cadalso de los Vidrios;50.59;
Municipios;0323;Camarma de Esteruelas;57.07;
Municipios;0339;Campo Real;28.29;
Municipios;0344;Canencia;30.69;
Municipios;0357;Carabaña;67.64;
Municipios;0360;Casarrubuelos;59.53;
Municipios;0376;Cenicientos;61.07;
Municipios;0382;Cercedilla;48.73;
Municipios;0395;Cervera de Buitrago;53.42;
Municipios;0513;Chapinería;37.60;
Municipios;0528;Chinchón;56.18;
Municipios;0409;Ciempozuelos;68.16;
Municipios;0416;Cobeña;43.46;
Municipios;0468;Collado Mediano;39.51;
Municipios;0474;Collado Villalba;45.71;
Municipios;0455;Colmenar Viejo;48.45;
Municipios;0437;Colmenar de Oreja;54.55;
Municipios;0421;Colmenar del Arroyo;45.67;
Municipios;0442;Colmenarejo;48.65;
Municipios;0480;Corpa;47.57;
Municipios;0493;Coslada;47.93;
Municipios;0506;Cubas de la Sagra;60.70;
Municipios;0534;Daganzo de Arriba;72.89;
Municipios;0549;Escorial (El);47.30;
Municipios;0552;Estremera;29.17;
Municipios;0565;Fresnedillas de la Oliva;52.34;
Municipios;0571;Fresno de Torote;50.00;
Municipios;0587;Fuenlabrada;47.10;
Municipios;0590;Fuente el Saz de Jarama;35.14;
Municipios;0604;Fuentidueña de Tajo;38.42;
Municipios;0611;Galapagar;63.62;
Municipios;0626;Garganta de los Montes;58.54;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;63.64;
Municipios;0647;Gascones;56.25;
Municipios;0650;Getafe;59.47;
Municipios;0663;Griñón;37.65;
Municipios;0679;Guadalix de la Sierra;50.26;
Municipios;0685;Guadarrama;65.28;
Municipios;0698;Hiruela (La);42.86;
Municipios;0702;Horcajo de la Sierra-Aoslos;47.22;
Municipios;0719;Horcajuelo de la Sierra;50.00;
Municipios;0724;Hoyo de Manzanares;45.24;
Municipios;0730;Humanes de Madrid;35.27;
Municipios;0745;Leganés;51.69;
Municipios;0758;Loeches;47.09;
Municipios;0761;Lozoya;84.28;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;56.38;
Municipios;0783;Madarcos;48.83;
Municipios;0796;Madrid;50.93;
Municipios;0800;Majadahonda;47.33;
Municipios;0822;Manzanares el Real;55.86;
Municipios;0838;Meco;77.17;
Municipios;0843;Mejorada del Campo;40.02;
Municipios;0856;Miraflores de la Sierra;66.15;
Municipios;0869;Molar (El);56.36;
Municipios;0875;Molinos (Los);34.60;
Municipios;0881;Montejo de la Sierra;57.26;
Municipios;0894;Moraleja de Enmedio;32.64;
Municipios;0908;Moralzarzal;28.52;
Municipios;0915;Morata de Tajuña;59.01;
Municipios;0920;Móstoles;46.56;
Municipios;0936;Navacerrada;35.55;
Municipios;0941;Navalafuente;42.62;
Municipios;0954;Navalagamella;58.87;
Municipios;0967;Navalcarnero;47.24;
Municipios;0973;Navarredonda y San Mamés;70.11;
Municipios;0992;Navas del Rey;54.46;
Municipios;1006;Nuevo Baztán;36.29;
Municipios;1013;Olmeda de las Fuentes;55.26;
Municipios;1028;Orusco de Tajuña;67.78;
Municipios;1049;Paracuellos de Jarama;39.88;
Municipios;1065;Parla;48.17;
Municipios;1071;Patones;68.18;
Municipios;1087;Pedrezuela;37.00;
Municipios;1090;Pelayos de la Presa;50.72;
Municipios;1104;Perales de Tajuña;37.10;
Municipios;1111;Pezuela de las Torres;75.18;
Municipios;1126;Pinilla del Valle;63.16;
Municipios;1132;Pinto;57.22;
Municipios;1147;Piñuécar-Gandullas;53.85;
Municipios;1150;Pozuelo de Alarcón;54.36;
Municipios;1163;Pozuelo del Rey;34.94;
Municipios;1179;Prádena del Rincón;56.00;
Municipios;1185;Puebla de la Sierra;76.47;
Municipios;9020;Puentes Viejas;40.74;
Municipios;1198;Quijorna;55.30;
Municipios;1202;Rascafría;59.22;
Municipios;1219;Redueña;59.52;
