Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;56.10;51.60;
Zonas Estadísticas;01;Municipio de Madrid ;54.76;50.93;
Zonas Estadísticas;02;Norte Metropolitano ;57.32;51.52;
Zonas Estadísticas;03;Este Metropolitano  ;60.93;52.56;
Zonas Estadísticas;04;Sur Metropolitano   ;61.89;55.28;
Zonas Estadísticas;05;Oeste Metropolitano ;48.46;47.21;
Zonas Estadísticas;06;Sierra Norte        ;62.85;57.69;
Zonas Estadísticas;07;Nordeste Comunidad  ;71.95;70.54;
Zonas Estadísticas;08;Sudeste Comunidad   ;57.35;52.99;
Zonas Estadísticas;09;Sudoeste Comunidad  ;47.55;43.91;
Zonas Estadísticas;10;Sierra Sur          ;55.08;52.51;
Zonas Estadísticas;11;Sierra Central      ;53.40;51.02;
Municipios;0014;Acebeda (La);75.16;68.77;
Municipios;0029;Ajalvir;50.76;46.88;
Municipios;0035;Alameda del Valle;52.21;30.92;
Municipios;0040;Alamo (El);60.25;45.39;
Municipios;0053;Alcalá de Henares;65.26;61.12;
Municipios;0066;Alcobendas;49.51;45.84;
Municipios;0072;Alcorcón;57.52;53.28;
Municipios;0088;Aldea del Fresno;42.50;38.96;
Municipios;0091;Algete;52.86;39.41;
Municipios;0105;Alpedrete;51.08;50.84;
Municipios;0112;Ambite;75.70;49.26;
Municipios;0127;Anchuelo;45.40;71.95;
Municipios;0133;Aranjuez;80.10;62.29;
Municipios;0148;Arganda del Rey;52.48;42.77;
Municipios;0151;Arroyomolinos;43.77;35.61;
Municipios;0164;Atazar (El);30.23;44.77;
Municipios;0170;Batres;74.16;55.41;
Municipios;0186;Becerril de la Sierra;54.73;52.09;
Municipios;0199;Belmonte de Tajo;66.76;68.44;
Municipios;0210;Berrueco (El);54.05;60.43;
Municipios;0203;Berzosa del Lozoya;67.60;70.38;
Municipios;0225;Boadilla del Monte;45.86;49.56;
Municipios;0231;Boalo (El);39.81;51.01;
Municipios;0246;Braojos;43.56;32.08;
Municipios;0259;Brea de Tajo;49.67;69.34;
Municipios;0262;Brunete;45.40;45.61;
Municipios;0278;Buitrago del Lozoya;73.21;73.72;
Municipios;0284;Bustarviejo;36.25;30.57;
Municipios;0297;Cabanillas de la Sierra;43.27;37.97;
Municipios;0301;Cabrera (La);56.14;50.65;
Municipios;0318;Cadalso de los Vidrios;53.82;50.59;
Municipios;0323;Camarma de Esteruelas;59.11;57.07;
Municipios;0339;Campo Real;53.14;28.29;
Municipios;0344;Canencia;34.74;30.69;
Municipios;0357;Carabaña;70.06;67.64;
Municipios;0360;Casarrubuelos;55.93;59.53;
Municipios;0376;Cenicientos;38.08;61.07;
Municipios;0382;Cercedilla;62.61;48.73;
Municipios;0395;Cervera de Buitrago;69.17;53.42;
Municipios;0513;Chapinería;44.05;37.60;
Municipios;0528;Chinchón;65.86;56.18;
Municipios;0409;Ciempozuelos;73.01;68.16;
Municipios;0416;Cobeña;51.79;43.46;
Municipios;0468;Collado Mediano;40.27;39.51;
Municipios;0474;Collado Villalba;48.69;45.71;
Municipios;0455;Colmenar Viejo;52.49;48.45;
Municipios;0437;Colmenar de Oreja;54.06;54.55;
