Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;1075628;1032501;
Zonas Estadísticas;01;Municipio de Madrid ;699901;666176;
Zonas Estadísticas;02;Norte Metropolitano ;60734;57355;
Zonas Estadísticas;03;Este Metropolitano  ;73322;77781;
Zonas Estadísticas;04;Sur Metropolitano   ;122740;121260;
Zonas Estadísticas;05;Oeste Metropolitano ;68204;61567;
Zonas Estadísticas;06;Sierra Norte        ;5287;5560;
Zonas Estadísticas;07;Nordeste Comunidad  ;6119;5971;
Zonas Estadísticas;08;Sudeste Comunidad   ;8556;8463;
Zonas Estadísticas;09;Sudoeste Comunidad  ;16283;15492;
Zonas Estadísticas;10;Sierra Sur          ;2831;2449;
Zonas Estadísticas;11;Sierra Central      ;11651;10427;
Municipios;0014;Acebeda (La);986;1147;
Municipios;0029;Ajalvir;1237;1182;
Municipios;0035;Alameda del Valle;162;172;
Municipios;0040;Alamo (El);688;687;
Municipios;0053;Alcalá de Henares;19829;21030;
Municipios;0066;Alcobendas;27780;26043;
Municipios;0072;Alcorcón;17228;16278;
Municipios;0088;Aldea del Fresno;456;448;
Municipios;0091;Algete;2359;2465;
Municipios;0105;Alpedrete;1088;1024;
Municipios;0112;Ambite;61;69;
Municipios;0127;Anchuelo;196;131;
Municipios;0133;Aranjuez;5222;7234;
Municipios;0148;Arganda del Rey;7059;8345;
Municipios;0151;Arroyomolinos;4950;4439;
Municipios;0164;Atazar (El);90;95;
Municipios;0170;Batres;284;132;
Municipios;0186;Becerril de la Sierra;407;355;
Municipios;0199;Belmonte de Tajo;226;166;
Municipios;0210;Berrueco (El);204;146;
Municipios;0203;Berzosa del Lozoya;150;197;
Municipios;0225;Boadilla del Monte;7646;7292;
Municipios;0231;Boalo (El);517;463;
Municipios;0246;Braojos;92;108;
Municipios;0259;Brea de Tajo;151;84;
Municipios;0262;Brunete;973;682;
Municipios;0278;Buitrago del Lozoya;213;190;
Municipios;0284;Bustarviejo;313;318;
Municipios;0297;Cabanillas de la Sierra;139;147;
Municipios;0301;Cabrera (La);250;190;
Municipios;0318;Cadalso de los Vidrios;290;252;
Municipios;0323;Camarma de Esteruelas;718;668;
Municipios;0339;Campo Real;597;1323;
Municipios;0344;Canencia;201;271;
Municipios;0357;Carabaña;156;100;
Municipios;0360;Casarrubuelos;847;726;
Municipios;0376;Cenicientos;296;116;
Municipios;0382;Cercedilla;655;747;
Municipios;0395;Cervera de Buitrago;78;68;
Municipios;0513;Chapinería;268;244;
Municipios;0528;Chinchón;688;589;
Municipios;0409;Ciempozuelos;2183;2138;
Municipios;0416;Cobeña;578;545;
Municipios;0468;Collado Mediano;580;522;
Municipios;0474;Collado Villalba;4875;4268;
Municipios;0455;Colmenar Viejo;4368;3952;
Municipios;0437;Colmenar de Oreja;492;439;
Municipios;0421;Colmenar del Arroyo;314;364;
Municipios;0442;Colmenarejo;510;418;
Municipios;0480;Corpa;52;54;
Municipios;0493;Coslada;10713;12237;
Municipios;0506;Cubas de la Sagra;659;1183;
Municipios;0534;Daganzo de Arriba;1182;955;
Municipios;0549;Escorial (El);974;955;
Municipios;0552;Estremera;518;442;
Municipios;0565;Fresnedillas de la Oliva;56;61;
Municipios;0571;Fresno de Torote;46;39;
Municipios;0587;Fuenlabrada;16597;16294;
Municipios;0590;Fuente el Saz de Jarama;625;576;
Municipios;0604;Fuentidueña de Tajo;152;117;
Municipios;0611;Galapagar;1568;1451;
Municipios;0626;Garganta de los Montes;13;17;
