Serie;Codigo_municipio;Nombre;2020
Comunidad de Madrid;;Comunidad de Madrid;542877;
Zonas Estadísticas;01;Municipio de Madrid ;251449;
Zonas Estadísticas;02;Norte Metropolitano ;29135;
Zonas Estadísticas;03;Este Metropolitano  ;54978;
Zonas Estadísticas;04;Sur Metropolitano   ;107246;
Zonas Estadísticas;05;Oeste Metropolitano ;45868;
Zonas Estadísticas;06;Sierra Norte        ;4177;
Zonas Estadísticas;07;Nordeste Comunidad  ;6579;
Zonas Estadísticas;08;Sudeste Comunidad   ;9417;
Zonas Estadísticas;09;Sudoeste Comunidad  ;12945;
Zonas Estadísticas;10;Sierra Sur          ;3193;
Zonas Estadísticas;11;Sierra Central      ;17890;
Municipios;0014;Acebeda (La);3;
Municipios;0029;Ajalvir;463;
Municipios;0035;Alameda del Valle;25;
Municipios;0040;Alamo (El);850;
Municipios;0053;Alcalá de Henares;16537;
Municipios;0066;Alcobendas;9505;
Municipios;0072;Alcorcón;15306;
Municipios;0088;Aldea del Fresno;251;
Municipios;0091;Algete;1774;
Municipios;0105;Alpedrete;1639;
Municipios;0112;Ambite;72;
Municipios;0127;Anchuelo;93;
Municipios;0133;Aranjuez;4785;
Municipios;0148;Arganda del Rey;4683;
Municipios;0151;Arroyomolinos;2829;
Municipios;0164;Atazar (El);18;
Municipios;0170;Batres;209;
Municipios;0186;Becerril de la Sierra;546;
Municipios;0199;Belmonte de Tajo;144;
Municipios;0210;Berrueco (El);62;
Municipios;0203;Berzosa del Lozoya;21;
Municipios;0225;Boadilla del Monte;6915;
Municipios;0231;Boalo (El);902;
Municipios;0246;Braojos;22;
Municipios;0259;Brea de Tajo;42;
Municipios;0262;Brunete;1006;
Municipios;0278;Buitrago del Lozoya;152;
Municipios;0284;Bustarviejo;253;
Municipios;0297;Cabanillas de la Sierra;86;
Municipios;0301;Cabrera (La);254;
Municipios;0318;Cadalso de los Vidrios;245;
Municipios;0323;Camarma de Esteruelas;726;
Municipios;0339;Campo Real;534;
Municipios;0344;Canencia;46;
Municipios;0357;Carabaña;177;
Municipios;0360;Casarrubuelos;355;
Municipios;0376;Cenicientos;122;
Municipios;0382;Cercedilla;681;
Municipios;0395;Cervera de Buitrago;14;
Municipios;0513;Chapinería;200;
Municipios;0528;Chinchón;494;
Municipios;0409;Ciempozuelos;2234;
Municipios;0416;Cobeña;692;
Municipios;0468;Collado Mediano;748;
Municipios;0474;Collado Villalba;5547;
Municipios;0455;Colmenar Viejo;4307;
Municipios;0437;Colmenar de Oreja;719;
Municipios;0421;Colmenar del Arroyo;179;
Municipios;0442;Colmenarejo;932;
Municipios;0480;Corpa;44;
Municipios;0493;Coslada;5668;
Municipios;0506;Cubas de la Sagra;558;
Municipios;0534;Daganzo de Arriba;1299;
Municipios;0549;Escorial (El);1336;
Municipios;0552;Estremera;123;
Municipios;0565;Fresnedillas de la Oliva;135;
Municipios;0571;Fresno de Torote;258;
Municipios;0587;Fuenlabrada;15388;
Municipios;0590;Fuente el Saz de Jarama;638;
Municipios;0604;Fuentidueña de Tajo;165;
Municipios;0611;Galapagar;3045;
Municipios;0626;Garganta de los Montes;36;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;43;
Municipios;0647;Gascones;20;
Municipios;0650;Getafe;15189;
Municipios;0663;Griñón;914;
Municipios;0679;Guadalix de la Sierra;673;
Municipios;0685;Guadarrama;1533;
Municipios;0698;Hiruela (La);8;
Municipios;0702;Horcajo de la Sierra-Aoslos;18;
Municipios;0719;Horcajuelo de la Sierra;11;
Municipios;0724;Hoyo de Manzanares;753;
Municipios;0730;Humanes de Madrid;1481;
Municipios;0745;Leganés;15102;
Municipios;0758;Loeches;834;
Municipios;0761;Lozoya;53;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;129;
Municipios;0783;Madarcos;6;
Municipios;0796;Madrid;251449;
Municipios;0800;Majadahonda;6005;
Municipios;0822;Manzanares el Real;947;
Municipios;0838;Meco;1380;
Municipios;0843;Mejorada del Campo;1863;
Municipios;0856;Miraflores de la Sierra;644;
Municipios;0869;Molar (El);814;
Municipios;0875;Molinos (Los);384;
