Serie;Codigo_municipio;Nombre;2020
Comunidad de Madrid;;Comunidad de Madrid;435389;
Zonas Estadísticas;01;Municipio de Madrid ;239794;
Zonas Estadísticas;02;Norte Metropolitano ;20609;
Zonas Estadísticas;03;Este Metropolitano  ;41094;
Zonas Estadísticas;04;Sur Metropolitano   ;75393;
Zonas Estadísticas;05;Oeste Metropolitano ;26005;
Zonas Estadísticas;06;Sierra Norte        ;2358;
Zonas Estadísticas;07;Nordeste Comunidad  ;4011;
Zonas Estadísticas;08;Sudeste Comunidad   ;6891;
Zonas Estadísticas;09;Sudoeste Comunidad  ;8146;
Zonas Estadísticas;10;Sierra Sur          ;2027;
Zonas Estadísticas;11;Sierra Central      ;9061;
Municipios;0014;Acebeda (La);3;
Municipios;0029;Ajalvir;302;
Municipios;0035;Alameda del Valle;16;
Municipios;0040;Alamo (El);564;
Municipios;0053;Alcalá de Henares;11628;
Municipios;0066;Alcobendas;6969;
Municipios;0072;Alcorcón;8355;
Municipios;0088;Aldea del Fresno;194;
Municipios;0091;Algete;1042;
Municipios;0105;Alpedrete;711;
Municipios;0112;Ambite;25;
Municipios;0127;Anchuelo;93;
Municipios;0133;Aranjuez;3320;
Municipios;0148;Arganda del Rey;3826;
Municipios;0151;Arroyomolinos;1643;
Municipios;0164;Atazar (El);1;
Municipios;0170;Batres;95;
Municipios;0186;Becerril de la Sierra;291;
Municipios;0199;Belmonte de Tajo;121;
Municipios;0210;Berrueco (El);27;
Municipios;0203;Berzosa del Lozoya;8;
Municipios;0225;Boadilla del Monte;2487;
Municipios;0231;Boalo (El);349;
Municipios;0246;Braojos;8;
Municipios;0259;Brea de Tajo;23;
Municipios;0262;Brunete;586;
Municipios;0278;Buitrago del Lozoya;105;
Municipios;0284;Bustarviejo;133;
Municipios;0297;Cabanillas de la Sierra;35;
Municipios;0301;Cabrera (La);134;
Municipios;0318;Cadalso de los Vidrios;183;
Municipios;0323;Camarma de Esteruelas;440;
Municipios;0339;Campo Real;414;
Municipios;0344;Canencia;20;
Municipios;0357;Carabaña;122;
Municipios;0360;Casarrubuelos;225;
Municipios;0376;Cenicientos;102;
Municipios;0382;Cercedilla;430;
Municipios;0395;Cervera de Buitrago;2;
Municipios;0513;Chapinería;133;
Municipios;0528;Chinchón;324;
Municipios;0409;Ciempozuelos;1557;
Municipios;0416;Cobeña;344;
Municipios;0468;Collado Mediano;369;
Municipios;0474;Collado Villalba;4323;
Municipios;0455;Colmenar Viejo;3398;
Municipios;0437;Colmenar de Oreja;506;
Municipios;0421;Colmenar del Arroyo;116;
Municipios;0442;Colmenarejo;464;
Municipios;0480;Corpa;53;
Municipios;0493;Coslada;4841;
Municipios;0506;Cubas de la Sagra;301;
Municipios;0534;Daganzo de Arriba;414;
Municipios;0549;Escorial (El);879;
Municipios;0552;Estremera;69;
Municipios;0565;Fresnedillas de la Oliva;99;
Municipios;0571;Fresno de Torote;124;
Municipios;0587;Fuenlabrada;10896;
Municipios;0590;Fuente el Saz de Jarama;425;
Municipios;0604;Fuentidueña de Tajo;137;
Municipios;0611;Galapagar;1970;
Municipios;0626;Garganta de los Montes;29;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;15;
Municipios;0647;Gascones;13;
Municipios;0650;Getafe;10601;
Municipios;0663;Griñón;486;
Municipios;0679;Guadalix de la Sierra;372;
Municipios;0685;Guadarrama;806;
Municipios;0698;Hiruela (La);2;
Municipios;0702;Horcajo de la Sierra-Aoslos;13;
Municipios;0719;Horcajuelo de la Sierra;5;
Municipios;0724;Hoyo de Manzanares;478;
Municipios;0730;Humanes de Madrid;1168;
Municipios;0745;Leganés;10280;
Municipios;0758;Loeches;527;
Municipios;0761;Lozoya;34;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;67;
Municipios;0783;Madarcos;1;
Municipios;0796;Madrid;239794;
Municipios;0800;Majadahonda;3620;
Municipios;0822;Manzanares el Real;421;
Municipios;0838;Meco;974;
Municipios;0843;Mejorada del Campo;1405;
Municipios;0856;Miraflores de la Sierra;383;
Municipios;0869;Molar (El);647;
Municipios;0875;Molinos (Los);315;
Municipios;0881;Montejo de la Sierra;14;
Municipios;0894;Moraleja de Enmedio;306;
Municipios;0908;Moralzarzal;577;
Municipios;0915;Morata de Tajuña;522;
Municipios;0920;Móstoles;12393;
Municipios;0936;Navacerrada;156;
Municipios;0941;Navalafuente;75;
Municipios;0954;Navalagamella;169;
Municipios;0967;Navalcarnero;1814;
Municipios;0973;Navarredonda y San Mamés;11;
Municipios;0992;Navas del Rey;181;
Municipios;1006;Nuevo Baztán;382;
Municipios;1013;Olmeda de las Fuentes;16;
Municipios;1028;Orusco de Tajuña;82;
Municipios;1049;Paracuellos de Jarama;979;
Municipios;1065;Parla;8010;
Municipios;1071;Patones;23;
Municipios;1087;Pedrezuela;348;
Municipios;1090;Pelayos de la Presa;166;
Municipios;1104;Perales de Tajuña;173;
Municipios;1111;Pezuela de las Torres;53;
Municipios;1126;Pinilla del Valle;5;
Municipios;1132;Pinto;3241;
Municipios;1147;Piñuécar-Gandullas;8;
Municipios;1150;Pozuelo de Alarcón;4038;
Municipios;1163;Pozuelo del Rey;109;
Municipios;1179;Prádena del Rincón;11;
Municipios;1185;Puebla de la Sierra;15;
Municipios;9020;Puentes Viejas;36;
Municipios;1198;Quijorna;164;
Municipios;1202;Rascafría;113;
Municipios;1219;Redueña;24;
Municipios;1224;Ribatejada;55;
Municipios;1230;Rivas-Vaciamadrid;6127;
Municipios;1245;Robledillo de la Jara;8;
Municipios;1258;Robledo de Chavela;213;
Municipios;1261;Robregordo;6;
Municipios;1277;Rozas de Madrid (Las);4846;
Municipios;1283;Rozas de Puerto Real;35;
Municipios;1296;San Agustín del Guadalix;636;
Municipios;1300;San Fernando de Henares;2294;
Municipios;1317;San Lorenzo de El Escorial;942;
Municipios;1338;San Martín de Valdeiglesias;455;
Municipios;1322;San Martín de la Vega;1241;
Municipios;1343;San Sebastián de los Reyes;5256;
Municipios;1356;Santa María de la Alameda;60;
Municipios;1369;Santorcaz;56;
Municipios;1375;Santos de la Humosa (Los);172;
Municipios;1381;Serna del Monte (La);9;
Municipios;1408;Serranillos del Valle;248;
Municipios;1415;Sevilla la Nueva;419;
Municipios;1436;Somosierra;12;
Municipios;1441;Soto del Real;471;
Municipios;1454;Talamanca de Jarama;264;
Municipios;1467;Tielmes;175;
Municipios;1473;Titulcia;77;
Municipios;1489;Torrejón de Ardoz;8827;
Municipios;1505;Torrejón de Velasco;261;
Municipios;1492;Torrejón de la Calzada;684;
Municipios;1512;Torrelaguna;273;
Municipios;1527;Torrelodones;1087;
Municipios;1533;Torremocha de Jarama;45;
Municipios;1548;Torres de la Alameda;378;
Municipios;9036;Tres Cantos;2964;
Municipios;1551;Valdaracete;49;
Municipios;1564;Valdeavero;118;
Municipios;1570;Valdelaguna;70;
Municipios;1586;Valdemanco;43;
Municipios;1599;Valdemaqueda;41;
Municipios;1603;Valdemorillo;632;
Municipios;1610;Valdemoro;4331;
Municipios;1625;Valdeolmos-Alalpardo;247;
Municipios;1631;Valdepiélagos;34;
Municipios;1646;Valdetorres de Jarama;269;
Municipios;1659;Valdilecha;212;
Municipios;1662;Valverde de Alcalá;28;
Municipios;1678;Velilla de San Antonio;865;
Municipios;1684;Vellón (El);121;
Municipios;1697;Venturada;98;
Municipios;1718;Villa del Prado;432;
Municipios;1701;Villaconejos;212;
Municipios;1723;Villalbilla;1033;
Municipios;1739;Villamanrique de Tajo;47;
Municipios;1744;Villamanta;175;
Municipios;1757;Villamantilla;72;
Municipios;1782;Villanueva de Perales;63;
Municipios;1760;Villanueva de la Cañada;1208;
Municipios;1776;Villanueva del Pardillo;865;
Municipios;1795;Villar del Olmo;126;
Municipios;1809;Villarejo de Salvanés;505;
Municipios;1816;Villaviciosa de Odón;1362;
Municipios;1821;Villavieja del Lozoya;17;
Municipios;1837;Zarzalejo;74;
