Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;1071;Patones;12;8;8;8;
Municipios;1087;Pedrezuela;143;126;129;122;
Municipios;1090;Pelayos de la Presa;70;88;119;122;
Municipios;1104;Perales de Tajuña;85;76;94;95;
Municipios;1111;Pezuela de las Torres;12;13;10;10;
Municipios;1126;Pinilla del Valle;1;1;1;1;
Municipios;1132;Pinto;1495;1614;1747;1858;
Municipios;1147;Piñuécar-Gandullas;3;4;3;4;
Municipios;1150;Pozuelo de Alarcón;2073;1861;1906;1943;
Municipios;1163;Pozuelo del Rey;32;33;36;34;
Municipios;1179;Prádena del Rincón;16;19;21;25;
Municipios;1185;Puebla de la Sierra;0;0;0;0;
Municipios;9020;Puentes Viejas;17;17;17;18;
Municipios;1198;Quijorna;53;72;71;66;
Municipios;1202;Rascafría;50;56;49;53;
Municipios;1219;Redueña;4;5;3;5;
Municipios;1224;Ribatejada;14;13;11;12;
Municipios;1230;Rivas-Vaciamadrid;2905;3027;3199;3157;
Municipios;1245;Robledillo de la Jara;0;0;1;1;
Municipios;1258;Robledo de Chavela;132;139;161;161;
Municipios;1261;Robregordo;0;1;0;0;
Municipios;1277;Rozas de Madrid (Las);2255;2281;2085;2237;
Municipios;1283;Rozas de Puerto Real;7;6;8;9;
Municipios;1296;San Agustín del Guadalix;191;184;196;193;
Municipios;1300;San Fernando de Henares;1657;1543;1612;1688;
Municipios;1317;San Lorenzo de El Escorial;245;222;234;252;
Municipios;1338;San Martín de Valdeiglesias;313;307;315;325;
Municipios;1322;San Martín de la Vega;507;507;499;528;
Municipios;1343;San Sebastián de los Reyes;2796;2835;3163;3159;
Municipios;1356;Santa María de la Alameda;60;58;61;72;
Municipios;1369;Santorcaz;16;20;22;21;
Municipios;1375;Santos de la Humosa (Los);51;69;62;47;
Municipios;1381;Serna del Monte (La);0;0;0;0;
Municipios;1408;Serranillos del Valle;179;185;190;194;
Municipios;1415;Sevilla la Nueva;195;195;208;199;
Municipios;1436;Somosierra;0;0;0;0;
Municipios;1441;Soto del Real;157;142;160;145;
Municipios;1454;Talamanca de Jarama;65;59;57;57;
Municipios;1467;Tielmes;49;50;59;61;
Municipios;1473;Titulcia;47;48;36;37;
Municipios;1489;Torrejón de Ardoz;2535;2571;2783;2767;
Municipios;1505;Torrejón de Velasco;128;150;159;143;
Municipios;1492;Torrejón de la Calzada;407;460;459;475;
Municipios;1512;Torrelaguna;84;101;100;96;
Municipios;1527;Torrelodones;319;318;345;352;
Municipios;1533;Torremocha de Jarama;310;20;20;20;
Municipios;1548;Torres de la Alameda;242;217;218;210;
Municipios;9036;Tres Cantos;1387;1404;1464;1514;
Municipios;1551;Valdaracete;6;5;6;3;
Municipios;1564;Valdeavero;45;58;70;71;
Municipios;1570;Valdelaguna;21;23;22;19;
Municipios;1586;Valdemanco;39;41;41;33;
Municipios;1599;Valdemaqueda;52;52;48;61;
Municipios;1603;Valdemorillo;244;259;275;280;
Municipios;1610;Valdemoro;2132;2161;2441;2394;
Municipios;1625;Valdeolmos-Alalpardo;76;58;57;51;
Municipios;1631;Valdepiélagos;8;8;12;16;
Municipios;1646;Valdetorres de Jarama;134;120;124;122;
Municipios;1659;Valdilecha;60;84;65;76;
Municipios;1662;Valverde de Alcalá;4;4;6;6;
Municipios;1678;Velilla de San Antonio;413;385;404;396;
Municipios;1684;Vellón (El);36;40;40;38;
Municipios;1697;Venturada;35;38;35;38;
Municipios;1718;Villa del Prado;201;181;198;227;
Municipios;1701;Villaconejos;44;56;56;54;
Municipios;1723;Villalbilla;245;248;286;275;
Municipios;1739;Villamanrique de Tajo;13;11;22;14;
Municipios;1744;Villamanta;124;103;90;95;
Municipios;1757;Villamantilla;31;25;34;34;
Municipios;1782;Villanueva de Perales;64;46;30;52;
Municipios;1760;Villanueva de la Cañada;396;305;361;353;
Municipios;1776;Villanueva del Pardillo;459;478;441;478;
Municipios;1795;Villar del Olmo;56;66;68;84;
Municipios;1809;Villarejo de Salvanés;225;244;258;240;
Municipios;1816;Villaviciosa de Odón;664;681;747;752;
Municipios;1821;Villavieja del Lozoya;10;12;10;10;
Municipios;1837;Zarzalejo;98;89;89;93;
