Serie;Codigo_municipio;Nombre;2021;2022;2023
Municipios;0357;Carabaña;18;16;15;
Municipios;0360;Casarrubuelos;2;1;4;
Municipios;0376;Cenicientos;6;12;15;
Municipios;0382;Cercedilla;28;27;28;
Municipios;0395;Cervera de Buitrago;0;1;1;
Municipios;0513;Chapinería;7;9;8;
Municipios;0528;Chinchón;17;18;19;
Municipios;0409;Ciempozuelos;48;63;71;
Municipios;0416;Cobeña;7;11;11;
Municipios;0468;Collado Mediano;7;8;7;
Municipios;0474;Collado Villalba;95;118;131;
Municipios;0455;Colmenar Viejo;126;138;132;
Municipios;0437;Colmenar de Oreja;21;23;19;
Municipios;0421;Colmenar del Arroyo;1;4;5;
Municipios;0442;Colmenarejo;17;14;14;
Municipios;0480;Corpa;2;2;1;
Municipios;0493;Coslada;93;100;112;
Municipios;0506;Cubas de la Sagra;20;16;17;
Municipios;0534;Daganzo de Arriba;4;8;5;
Municipios;0549;Escorial (El);30;39;46;
Municipios;0552;Estremera;9;8;11;
Municipios;0565;Fresnedillas de la Oliva;1;2;3;
Municipios;0571;Fresno de Torote;3;2;2;
Municipios;0587;Fuenlabrada;170;200;222;
Municipios;0590;Fuente el Saz de Jarama;21;15;18;
Municipios;0604;Fuentidueña de Tajo;5;4;7;
Municipios;0611;Galapagar;52;59;59;
Municipios;0626;Garganta de los Montes;1;0;1;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;1;0;0;
Municipios;0647;Gascones;0;0;0;
Municipios;0650;Getafe;282;267;274;
Municipios;0663;Griñón;21;32;34;
Municipios;0679;Guadalix de la Sierra;14;10;11;
Municipios;0685;Guadarrama;44;49;59;
Municipios;0698;Hiruela (La);0;0;0;
Municipios;0702;Horcajo de la Sierra-Aoslos;0;0;0;
Municipios;0719;Horcajuelo de la Sierra;0;0;0;
Municipios;0724;Hoyo de Manzanares;21;22;27;
Municipios;0730;Humanes de Madrid;10;15;15;
Municipios;0745;Leganés;289;292;297;
Municipios;0758;Loeches;6;6;6;
Municipios;0761;Lozoya;4;4;4;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;8;5;4;
Municipios;0783;Madarcos;0;0;0;
Municipios;0796;Madrid;10017;10691;11079;
Municipios;0800;Majadahonda;132;134;128;
Municipios;0822;Manzanares el Real;14;17;17;
Municipios;0838;Meco;10;9;9;
Municipios;0843;Mejorada del Campo;20;27;26;
Municipios;0856;Miraflores de la Sierra;10;7;4;
Municipios;0869;Molar (El);6;9;13;
Municipios;0875;Molinos (Los);9;12;15;
Municipios;0881;Montejo de la Sierra;4;5;6;
Municipios;0894;Moraleja de Enmedio;11;8;5;
Municipios;0908;Moralzarzal;20;26;34;
Municipios;0915;Morata de Tajuña;24;27;33;
Municipios;0920;Móstoles;339;354;352;
Municipios;0936;Navacerrada;9;9;7;
Municipios;0941;Navalafuente;1;2;2;
Municipios;0954;Navalagamella;5;6;6;
Municipios;0967;Navalcarnero;62;66;66;
Municipios;0973;Navarredonda y San Mamés;1;0;2;
Municipios;0992;Navas del Rey;5;8;8;
Municipios;1006;Nuevo Baztán;7;5;9;
Municipios;1013;Olmeda de las Fuentes;0;0;0;
Municipios;1028;Orusco de Tajuña;4;7;9;
Municipios;1049;Paracuellos de Jarama;19;21;16;
Municipios;1065;Parla;76;84;96;
Municipios;1071;Patones;4;7;10;
Municipios;1087;Pedrezuela;9;9;12;
Municipios;1090;Pelayos de la Presa;3;4;6;
Municipios;1104;Perales de Tajuña;4;3;3;
Municipios;1111;Pezuela de las Torres;3;2;2;
Municipios;1126;Pinilla del Valle;1;1;0;
Municipios;1132;Pinto;57;69;69;
Municipios;1147;Piñuécar-Gandullas;0;0;0;
Municipios;1150;Pozuelo de Alarcón;179;193;211;
Municipios;1163;Pozuelo del Rey;0;1;1;
Municipios;1179;Prádena del Rincón;0;1;2;
Municipios;1185;Puebla de la Sierra;1;1;3;
Municipios;9020;Puentes Viejas;1;2;3;
Municipios;1198;Quijorna;8;4;9;
Municipios;1202;Rascafría;7;8;5;
Municipios;1219;Redueña;0;0;0;
Municipios;1224;Ribatejada;2;3;4;
Municipios;1230;Rivas-Vaciamadrid;69;74;86;
Municipios;1245;Robledillo de la Jara;0;1;2;
Municipios;1258;Robledo de Chavela;16;13;9;
Municipios;1261;Robregordo;0;0;0;
Municipios;1277;Rozas de Madrid (Las);169;188;203;
Municipios;1283;Rozas de Puerto Real;3;4;5;
Municipios;1296;San Agustín del Guadalix;22;21;20;
Municipios;1300;San Fernando de Henares;55;60;65;
Municipios;1317;San Lorenzo de El Escorial;35;51;60;
Municipios;1338;San Martín de Valdeiglesias;46;41;41;
Municipios;1322;San Martín de la Vega;23;22;27;
Municipios;1343;San Sebastián de los Reyes;106;105;124;
Municipios;1356;Santa María de la Alameda;3;3;1;
Municipios;1369;Santorcaz;0;0;0;
Municipios;1375;Santos de la Humosa (Los);0;4;6;
Municipios;1381;Serna del Monte (La);0;0;0;
Municipios;1408;Serranillos del Valle;4;8;10;
Municipios;1415;Sevilla la Nueva;25;26;31;
Municipios;1436;Somosierra;1;2;1;
Municipios;1441;Soto del Real;20;23;29;
Municipios;1454;Talamanca de Jarama;8;10;12;
Municipios;1467;Tielmes;5;9;9;
Municipios;1473;Titulcia;1;1;2;
Municipios;1489;Torrejón de Ardoz;134;158;167;
Municipios;1505;Torrejón de Velasco;10;6;8;
Municipios;1492;Torrejón de la Calzada;7;6;8;
Municipios;1512;Torrelaguna;14;20;16;
Municipios;1527;Torrelodones;43;47;61;
Municipios;1533;Torremocha de Jarama;15;18;12;
Municipios;1548;Torres de la Alameda;27;31;28;
Municipios;9036;Tres Cantos;76;97;101;
Municipios;1551;Valdaracete;1;2;5;
Municipios;1564;Valdeavero;2;4;2;
Municipios;1570;Valdelaguna;2;2;2;
Municipios;1586;Valdemanco;2;2;5;
Municipios;1599;Valdemaqueda;2;2;4;
Municipios;1603;Valdemorillo;18;17;20;
Municipios;1610;Valdemoro;61;69;80;
Municipios;1625;Valdeolmos-Alalpardo;5;5;4;
Municipios;1631;Valdepiélagos;3;6;4;
Municipios;1646;Valdetorres de Jarama;6;6;9;
Municipios;1659;Valdilecha;8;11;8;
Municipios;1662;Valverde de Alcalá;0;1;1;
Municipios;1678;Velilla de San Antonio;5;8;17;
Municipios;1684;Vellón (El);6;8;8;
Municipios;1697;Venturada;5;4;6;
Municipios;1718;Villa del Prado;19;21;21;
Municipios;1701;Villaconejos;10;7;4;
Municipios;1723;Villalbilla;18;19;25;
Municipios;1739;Villamanrique de Tajo;4;4;4;
Municipios;1744;Villamanta;11;16;17;
Municipios;1757;Villamantilla;2;2;4;
Municipios;1782;Villanueva de Perales;1;3;3;
Municipios;1760;Villanueva de la Cañada;35;43;42;
Municipios;1776;Villanueva del Pardillo;15;15;20;
Municipios;1795;Villar del Olmo;2;3;0;
Municipios;1809;Villarejo de Salvanés;20;18;17;
Municipios;1816;Villaviciosa de Odón;53;67;78;
Municipios;1821;Villavieja del Lozoya;1;1;2;
Municipios;1837;Zarzalejo;7;9;8;
