Serie;Codigo_municipio;2022;2023
Municipios;0395;Cervera de Buitrago;10;11;
Municipios;0513;Chapinería;81;84;
Municipios;0528;Chinchón;269;257;
Municipios;0409;Ciempozuelos;846;847;
Municipios;0416;Cobeña;142;155;
Municipios;0468;Collado Mediano;269;274;
Municipios;0474;Collado Villalba;2372;2492;
Municipios;0455;Colmenar Viejo;1707;1838;
Municipios;0437;Colmenar de Oreja;366;384;
Municipios;0421;Colmenar del Arroyo;74;78;
Municipios;0442;Colmenarejo;319;323;
Municipios;0480;Corpa;30;35;
Municipios;0493;Coslada;5241;5448;
Municipios;0506;Cubas de la Sagra;156;167;
Municipios;0534;Daganzo de Arriba;197;216;
Municipios;0549;Escorial (El);797;794;
Municipios;0552;Estremera;64;66;
Municipios;0565;Fresnedillas de la Oliva;57;55;
Municipios;0571;Fresno de Torote;97;84;
Municipios;0587;Fuenlabrada;7707;8710;
Municipios;0590;Fuente el Saz de Jarama;248;264;
Municipios;0604;Fuentidueña de Tajo;111;118;
Municipios;0611;Galapagar;1212;1214;
Municipios;0626;Garganta de los Montes;12;21;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;20;19;
Municipios;0647;Gascones;7;5;
Municipios;0650;Getafe;9875;9340;
Municipios;0663;Griñón;375;415;
Municipios;0679;Guadalix de la Sierra;221;240;
Municipios;0685;Guadarrama;691;728;
Municipios;0698;Hiruela (La);7;9;
Municipios;0702;Horcajo de la Sierra-Aoslos;16;15;
Municipios;0719;Horcajuelo de la Sierra;6;5;
Municipios;0724;Hoyo de Manzanares;306;330;
Municipios;0730;Humanes de Madrid;497;551;
Municipios;0745;Leganés;12102;11702;
Municipios;0758;Loeches;197;198;
Municipios;0761;Lozoya;43;45;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;59;50;
Municipios;0783;Madarcos;2;3;
Municipios;0796;Madrid;142940;143320;
Municipios;0800;Majadahonda;3503;3453;
Municipios;0822;Manzanares el Real;321;329;
Municipios;0838;Meco;323;361;
Municipios;0843;Mejorada del Campo;863;950;
Municipios;0856;Miraflores de la Sierra;215;234;
Municipios;0869;Molar (El);285;304;
Municipios;0875;Molinos (Los);191;201;
Municipios;0881;Montejo de la Sierra;19;16;
Municipios;0894;Moraleja de Enmedio;171;175;
Municipios;0908;Moralzarzal;427;466;
Municipios;0915;Morata de Tajuña;321;356;
Municipios;0920;Móstoles;14350;14773;
Municipios;0936;Navacerrada;150;151;
Municipios;0941;Navalafuente;44;57;
Municipios;0954;Navalagamella;106;108;
Municipios;0967;Navalcarnero;940;993;
Municipios;0973;Navarredonda y San Mamés;4;5;
Municipios;0992;Navas del Rey;148;151;
Municipios;1006;Nuevo Baztán;258;279;
Municipios;1013;Olmeda de las Fuentes;13;15;
Municipios;1028;Orusco de Tajuña;61;58;
Municipios;1049;Paracuellos de Jarama;561;619;
Municipios;1065;Parla;4960;5234;
Municipios;1071;Patones;37;43;
Municipios;1087;Pedrezuela;174;179;
Municipios;1090;Pelayos de la Presa;126;126;
Municipios;1104;Perales de Tajuña;97;101;
Municipios;1111;Pezuela de las Torres;47;45;
Municipios;1126;Pinilla del Valle;17;15;
Municipios;1132;Pinto;1874;1951;
Municipios;1147;Piñuécar-Gandullas;9;7;
Municipios;1150;Pozuelo de Alarcón;4175;4154;
Municipios;1163;Pozuelo del Rey;28;23;
Municipios;1179;Prádena del Rincón;3;4;
Municipios;1185;Puebla de la Sierra;6;11;
Municipios;9020;Puentes Viejas;40;40;
Municipios;1198;Quijorna;115;125;
Municipios;1202;Rascafría;93;107;
Municipios;1219;Redueña;6;8;
Municipios;1224;Ribatejada;23;25;
Municipios;1230;Rivas-Vaciamadrid;2242;2530;
Municipios;1245;Robledillo de la Jara;8;8;
Municipios;1258;Robledo de Chavela;212;227;
Municipios;1261;Robregordo;5;5;
Municipios;1277;Rozas de Madrid (Las);3827;4005;
Municipios;1283;Rozas de Puerto Real;38;30;
Municipios;1296;San Agustín del Guadalix;370;389;
Municipios;1300;San Fernando de Henares;1469;1592;
Municipios;1317;San Lorenzo de El Escorial;813;798;
Municipios;1338;San Martín de Valdeiglesias;390;407;
Municipios;1322;San Martín de la Vega;518;535;
Municipios;1343;San Sebastián de los Reyes;3938;4092;
Municipios;1356;Santa María de la Alameda;77;72;
Municipios;1369;Santorcaz;37;34;
Municipios;1375;Santos de la Humosa (Los);69;65;
Municipios;1381;Serna del Monte (La);4;5;
Municipios;1408;Serranillos del Valle;124;125;
Municipios;1415;Sevilla la Nueva;278;293;
Municipios;1436;Somosierra;3;4;
Municipios;1441;Soto del Real;382;370;
Municipios;1454;Talamanca de Jarama;145;135;
Municipios;1467;Tielmes;101;103;
Municipios;1473;Titulcia;50;55;
Municipios;1489;Torrejón de Ardoz;5903;6139;
Municipios;1505;Torrejón de Velasco;158;170;
Municipios;1492;Torrejón de la Calzada;303;323;
Municipios;1512;Torrelaguna;181;187;
Municipios;1527;Torrelodones;838;808;
Municipios;1533;Torremocha de Jarama;52;59;
Municipios;1548;Torres de la Alameda;239;248;
Municipios;9036;Tres Cantos;1914;2055;
Municipios;1551;Valdaracete;38;37;
Municipios;1564;Valdeavero;67;75;
Municipios;1570;Valdelaguna;47;49;
Municipios;1586;Valdemanco;61;60;
Municipios;1599;Valdemaqueda;41;44;
Municipios;1603;Valdemorillo;512;524;
Municipios;1610;Valdemoro;2087;2129;
Municipios;1625;Valdeolmos-Alalpardo;140;145;
Municipios;1631;Valdepiélagos;19;18;
Municipios;1646;Valdetorres de Jarama;191;188;
Municipios;1659;Valdilecha;111;111;
Municipios;1662;Valverde de Alcalá;29;30;
Municipios;1678;Velilla de San Antonio;302;335;
Municipios;1684;Vellón (El);84;84;
Municipios;1697;Venturada;94;94;
Municipios;1718;Villa del Prado;279;269;
Municipios;1701;Villaconejos;155;167;
Municipios;1723;Villalbilla;413;440;
Municipios;1739;Villamanrique de Tajo;44;42;
Municipios;1744;Villamanta;107;110;
Municipios;1757;Villamantilla;41;38;
Municipios;1782;Villanueva de Perales;67;66;
Municipios;1760;Villanueva de la Cañada;664;670;
Municipios;1776;Villanueva del Pardillo;398;421;
Municipios;1795;Villar del Olmo;84;94;
Municipios;1809;Villarejo de Salvanés;265;293;
Municipios;1816;Villaviciosa de Odón;1626;1645;
Municipios;1821;Villavieja del Lozoya;12;10;
Municipios;1837;Zarzalejo;58;55;
