Mercado de trabajo.Relación con la actividad económica.Trabajadores afiliados.Por municipio de residencia.Por estrato de edad. Afiliados a la Seguridad Social menores de 30 años residentes. Unidad: Número. Fuente: Dinámica de la Ocupación. Dirección General de Economía. Afiliados y Cuentas de Cotización de la Tesorería General de la Seguridad Social.;
Serie;;;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;399211;413337;440381;458086;489081;521662;543812;493062;557856;597798;
Zonas Estadísticas;01;Municipio de Madrid ;158895;159911;166446;170712;182036;193092;200744;178978;201200;214508;
Zonas Estadísticas;02;Norte Metropolitano ;18405;18669;19520;19663;20960;22019;22670;20373;22676;23936;
Zonas Estadísticas;03;Este Metropolitano  ;36927;37319;38200;38359;39451;40041;40361;36340;40530;42126;
Zonas Estadísticas;04;Sur Metropolitano   ;70778;70185;71749;71777;74703;77258;78470;70266;78437;82355;
Zonas Estadísticas;05;Oeste Metropolitano ;22480;23274;24755;25340;26904;28409;29476;27199;30904;32925;
Zonas Estadísticas;06;Sierra Norte        ;1559;1600;1688;1750;1909;1973;2099;1942;2210;2357;
Zonas Estadísticas;07;Nordeste Comunidad  ;2602;2683;2915;3051;3192;3424;3486;3214;3785;4021;
Zonas Estadísticas;08;Sudeste Comunidad   ;4899;5029;5403;5577;5849;6005;6036;5597;6095;6379;
Zonas Estadísticas;09;Sudoeste Comunidad  ;5669;5818;6299;6435;6911;7320;7612;7186;8162;8704;
Zonas Estadísticas;10;Sierra Sur          ;1296;1353;1455;1459;1551;1708;1753;1544;1795;1884;
Zonas Estadísticas;11;Sierra Central      ;6852;7099;7630;8047;8630;9276;9523;8780;9911;10619;
Zonas Estadísticas;99;Sin Zona asignada   ;68849;80397;94321;105916;116985;131137;141582;131643;152151;167984;
Municipios;0014;Acebeda (La);0;1;0;0;1;1;1;0;1;1;
Municipios;0029;Ajalvir;156;163;176;180;179;190;218;197;245;256;
Municipios;0035;Alameda del Valle;8;8;11;9;9;8;7;8;10;12;
Municipios;0040;Alamo (El);379;398;456;453;484;495;513;502;546;590;
Municipios;0053;Alcalá de Henares;10293;10308;10599;10688;11020;11314;11420;10462;11290;11870;
Municipios;0066;Alcobendas;6401;6465;6882;6815;7226;7658;7844;7043;7727;8144;
Municipios;0072;Alcorcón;7835;7757;8025;8088;8322;8791;9142;8237;9444;10220;
Municipios;0088;Aldea del Fresno;93;98;98;114;99;124;112;108;119;135;
Municipios;0091;Algete;1170;1219;1238;1252;1396;1448;1489;1323;1563;1623;
Municipios;0105;Alpedrete;561;602;641;697;747;785;817;788;891;901;
Municipios;0112;Ambite;10;10;16;15;21;15;17;15;17;20;
Municipios;0127;Anchuelo;59;44;52;59;55;49;52;36;38;57;
Municipios;0133;Aranjuez;2414;2431;2492;2568;2775;2933;2905;2756;3087;3252;
Municipios;0148;Arganda del Rey;3123;3098;3174;3254;3314;3387;3436;3088;3444;3619;
Municipios;0151;Arroyomolinos;972;1006;1119;1153;1290;1381;1443;1319;1603;1762;
Municipios;0164;Atazar (El);2;3;3;4;3;3;1;3;2;1;
Municipios;0170;Batres;63;57;66;65;78;75;68;79;87;103;
Municipios;0186;Becerril de la Sierra;213;244;235;247;288;291;306;272;333;342;
Municipios;0199;Belmonte de Tajo;85;79;95;93;87;97;90;102;86;90;
Municipios;0210;Berrueco (El);21;21;18;20;26;21;28;26;29;33;
Municipios;0203;Berzosa del Lozoya;5;3;6;3;3;4;5;7;8;7;
Municipios;0225;Boadilla del Monte;1802;1907;2053;2048;2258;2474;2688;2549;3074;3315;
Municipios;0231;Boalo (El);253;255;289;286;286;296;319;285;339;347;
Municipios;0246;Braojos;9;10;13;11;10;13;13;13;19;14;
Municipios;0259;Brea de Tajo;29;31;32;27;28;27;31;25;28;31;
Municipios;0262;Brunete;433;461;517;529;571;613;618;597;641;746;
Municipios;0278;Buitrago del Lozoya;103;104;116;118;127;122;131;127;135;130;
Municipios;0284;Bustarviejo;91;72;84;87;89;92;94;92;84;96;
Municipios;0297;Cabanillas de la Sierra;25;18;32;30;24;33;34;28;32;41;
Municipios;0301;Cabrera (La);138;133;141;154;170;175;155;144;164;158;
Municipios;0318;Cadalso de los Vidrios;119;119;142;145;148;159;162;142;168;171;
Municipios;0323;Camarma de Esteruelas;263;287;307;320;314;340;339;319;387;390;
Municipios;0339;Campo Real;280;303;334;357;349;358;361;333;345;368;
Municipios;0344;Canencia;11;12;13;9;10;10;12;13;24;22;
Municipios;0357;Carabaña;83;89;73;86;101;94;97;95;102;117;
Municipios;0360;Casarrubuelos;145;136;170;169;168;166;193;204;206;226;
Municipios;0376;Cenicientos;72;88;98;96;112;122;116;112;117;109;
Municipios;0382;Cercedilla;271;278;289;326;347;354;360;349;391;444;
Municipios;0395;Cervera de Buitrago;2;0;2;4;4;2;2;4;6;6;
Municipios;0513;Chapinería;77;101;97;116;115;106;122;110;128;117;
Municipios;0528;Chinchón;278;279;297;317;342;341;339;311;301;326;
Municipios;0409;Ciempozuelos;1000;997;1102;1148;1330;1402;1422;1335;1416;1459;
Municipios;0416;Cobeña;283;319;322;364;362;391;417;367;421;465;
Municipios;0468;Collado Mediano;254;279;271;307;330;328;337;322;361;416;
Municipios;0474;Collado Villalba;3377;3446;3621;3724;3876;4115;4280;3933;4366;4599;
Municipios;0455;Colmenar Viejo;2608;2620;2793;2862;3082;3239;3351;3079;3357;3571;
Municipios;0437;Colmenar de Oreja;449;424;478;468;515;511;499;479;523;535;
Municipios;0421;Colmenar del Arroyo;59;63;58;63;69;73;71;60;77;82;
Municipios;0442;Colmenarejo;364;395;409;439;496;544;554;513;572;658;
Municipios;0480;Corpa;31;43;40;35;28;26;22;18;25;26;
Municipios;0493;Coslada;6248;6258;6287;5939;5721;5639;5310;4597;4953;5004;
Municipios;0506;Cubas de la Sagra;186;207;234;235;266;294;318;287;310;324;
Municipios;0534;Daganzo de Arriba;354;388;422;460;515;575;554;529;662;713;
Municipios;0549;Escorial (El);667;657;726;740;770;874;886;804;876;914;
Municipios;0552;Estremera;71;69;71;67;64;65;77;80;83;88;
Municipios;0565;Fresnedillas de la Oliva;72;67;79;72;73;85;95;77;78;91;
Municipios;0571;Fresno de Torote;56;62;76;74;70;72;80;83;89;96;
