Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;178466;191162;
Zonas Estadísticas;01;Municipio de Madrid ;103663;113674;
Zonas Estadísticas;02;Norte Metropolitano ;5564;6310;
Zonas Estadísticas;03;Este Metropolitano  ;23668;24482;
Zonas Estadísticas;04;Sur Metropolitano   ;29584;30065;
Zonas Estadísticas;05;Oeste Metropolitano ;4695;4857;
Zonas Estadísticas;06;Sierra Norte        ;620;613;
Zonas Estadísticas;07;Nordeste Comunidad  ;3912;4257;
Zonas Estadísticas;08;Sudeste Comunidad   ;2228;2259;
Zonas Estadísticas;09;Sudoeste Comunidad  ;2629;2652;
Zonas Estadísticas;10;Sierra Sur          ;295;270;
Zonas Estadísticas;11;Sierra Central      ;1608;1723;
Municipios;0014;Acebeda (La);0;0;
Municipios;0029;Ajalvir;192;210;
Municipios;0035;Alameda del Valle;0;1;
Municipios;0040;Alamo (El);106;101;
Municipios;0053;Alcalá de Henares;4507;4883;
Municipios;0066;Alcobendas;2171;2604;
Municipios;0072;Alcorcón;2131;2075;
Municipios;0088;Aldea del Fresno;9;9;
Municipios;0091;Algete;626;789;
Municipios;0105;Alpedrete;104;100;
Municipios;0112;Ambite;5;8;
Municipios;0127;Anchuelo;20;22;
Municipios;0133;Aranjuez;906;951;
Municipios;0148;Arganda del Rey;1134;1105;
Municipios;0151;Arroyomolinos;606;605;
Municipios;0164;Atazar (El);0;0;
Municipios;0170;Batres;33;36;
Municipios;0186;Becerril de la Sierra;29;32;
Municipios;0199;Belmonte de Tajo;24;22;
Municipios;0210;Berrueco (El);3;3;
Municipios;0203;Berzosa del Lozoya;0;0;
Municipios;0225;Boadilla del Monte;566;633;
Municipios;0231;Boalo (El);52;56;
Municipios;0246;Braojos;18;17;
Municipios;0259;Brea de Tajo;5;5;
Municipios;0262;Brunete;106;117;
Municipios;0278;Buitrago del Lozoya;13;12;
Municipios;0284;Bustarviejo;20;18;
Municipios;0297;Cabanillas de la Sierra;4;1;
Municipios;0301;Cabrera (La);16;19;
Municipios;0318;Cadalso de los Vidrios;22;22;
Municipios;0323;Camarma de Esteruelas;435;432;
Municipios;0339;Campo Real;167;217;
Municipios;0344;Canencia;2;2;
Municipios;0357;Carabaña;25;24;
Municipios;0360;Casarrubuelos;49;42;
Municipios;0376;Cenicientos;15;15;
Municipios;0382;Cercedilla;123;149;
Municipios;0395;Cervera de Buitrago;0;0;
Municipios;0513;Chapinería;12;10;
Municipios;0528;Chinchón;42;49;
Municipios;0409;Ciempozuelos;1654;1604;
Municipios;0416;Cobeña;163;158;
Municipios;0468;Collado Mediano;56;62;
Municipios;0474;Collado Villalba;906;902;
Municipios;0455;Colmenar Viejo;381;400;
Municipios;0437;Colmenar de Oreja;51;53;
Municipios;0421;Colmenar del Arroyo;42;44;
Municipios;0442;Colmenarejo;220;220;
Municipios;0480;Corpa;6;6;
Municipios;0493;Coslada;7331;7253;
Municipios;0506;Cubas de la Sagra;109;106;
Municipios;0534;Daganzo de Arriba;403;462;
Municipios;0549;Escorial (El);63;64;
Municipios;0552;Estremera;120;126;
Municipios;0565;Fresnedillas de la Oliva;11;11;
Municipios;0571;Fresno de Torote;14;15;
Municipios;0587;Fuenlabrada;2832;2821;
Municipios;0590;Fuente el Saz de Jarama;75;63;
Municipios;0604;Fuentidueña de Tajo;36;35;
Municipios;0611;Galapagar;185;192;
Municipios;0626;Garganta de los Montes;0;0;
