Población.Estructura y evolución de la población.Población empadronada.Total. Población empadronada de 90 a 94 años. Unidad: Número. Fuente: Dirección General de Economía. Comunidad de Madrid.;
Serie;;;1996;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Comunidad de Madrid;;Comunidad de Madrid;16149;15304;19723;20558;22574;25344;26117;29345;27634;28472;28225;29789;30528;31371;33532;36354;39485;42741;45731;47731;49880;51852;54970;58306;58015;60952;
Zonas Estadísticas;01;Municipio de Madrid ;11805;10827;14228;14507;15906;17999;18489;19908;19693;20231;19915;20874;21119;21602;22845;24573;26539;28720;30533;31855;33194;34317;36438;38659;38666;40264;
Zonas Estadísticas;02;Norte Metropolitano ;383;382;459;521;596;650;652;735;712;738;753;782;836;898;986;1128;1231;1337;1454;1559;1659;1722;1796;1916;1822;1933;
Zonas Estadísticas;03;Este Metropolitano  ;704;779;884;953;1001;1125;1145;1356;1190;1283;1281;1386;1458;1439;1603;1777;1967;2197;2435;2566;2755;2931;3140;3283;3281;3463;
Zonas Estadísticas;04;Sur Metropolitano   ;1481;1526;1960;2179;2481;2708;2839;3618;2891;3050;3048;3317;3467;3639;3944;4356;4772;5111;5450;5692;5927;6226;6526;6873;6820;7350;
Zonas Estadísticas;05;Oeste Metropolitano ;653;694;858;923;1012;1077;1168;1475;1245;1250;1301;1362;1455;1516;1634;1853;2049;2188;2348;2457;2584;2749;2906;3134;3065;3341;
Zonas Estadísticas;06;Sierra Norte        ;150;129;180;217;210;237;245;280;253;253;261;253;277;273;278;290;307;346;377;401;443;449;455;476;465;487;
Zonas Estadísticas;07;Nordeste Comunidad  ;44;52;71;64;77;88;105;121;107;103;90;102;112;109;138;151;180;195;228;246;258;268;313;331;343;352;
Zonas Estadísticas;08;Sudeste Comunidad   ;262;264;303;329;359;415;408;534;464;456;413;410;410;421;461;524;607;694;748;767;761;807;844;892;867;927;
Zonas Estadísticas;09;Sudoeste Comunidad  ;222;216;277;284;305;335;345;449;382;398;420;513;553;597;706;680;703;759;835;818;853;865;909;999;928;1021;
Zonas Estadísticas;10;Sierra Sur          ;177;155;179;213;214;236;219;247;208;213;218;238;261;276;290;310;341;344;379;386;407;395;417;440;431;439;
Zonas Estadísticas;11;Sierra Central      ;268;280;324;368;413;474;502;622;489;497;525;552;580;601;647;712;789;850;944;984;1039;1123;1226;1303;1327;1375;
Municipios;0014;Acebeda (La);2;2;2;3;3;1;1;1;0;0;0;0;2;2;3;1;2;1;1;2;2;3;4;3;1;2;
Municipios;0029;Ajalvir;2;1;4;2;2;5;2;3;3;6;5;5;8;8;12;12;15;16;21;18;21;21;22;22;23;25;
Municipios;0035;Alameda del Valle;4;2;2;7;3;3;9;6;4;3;2;2;4;3;4;4;1;1;1;0;3;3;5;4;3;3;
Municipios;0040;Alamo (El);17;13;24;27;31;33;30;44;40;44;65;75;89;93;113;113;110;114;144;157;159;149;145;174;149;169;
Municipios;0053;Alcalá de Henares;351;379;411;459;465;520;528;612;534;549;556;597;635;638;695;765;811;906;989;1021;1071;1165;1216;1248;1241;1317;
Municipios;0066;Alcobendas;108;113;135;156;187;213;218;266;290;290;296;276;274;304;326;366;418;451;468;510;544;565;573;619;626;658;
Municipios;0072;Alcorcón;266;345;437;496;540;580;563;814;576;601;615;644;656;665;704;788;825;898;948;903;960;1058;1091;1191;1110;1212;
Municipios;0088;Aldea del Fresno;11;6;7;8;9;4;6;10;8;10;13;13;11;11;14;20;21;24;24;23;26;18;20;17;19;32;
Municipios;0091;Algete;18;17;19;21;15;17;21;39;32;33;19;24;24;29;47;61;64;73;77;68;82;84;100;110;117;99;
Municipios;0105;Alpedrete;20;12;14;21;20;22;35;34;30;29;32;32;36;42;45;55;49;52;58;67;57;71;90;98;105;109;
Municipios;0112;Ambite;4;2;2;4;5;6;8;8;5;5;7;4;5;5;6;9;7;6;6;3;3;5;6;7;8;9;
Municipios;0127;Anchuelo;0;2;2;0;0;1;0;7;5;3;3;2;1;2;1;2;4;4;8;9;6;5;10;13;12;15;
Municipios;0133;Aranjuez;179;162;182;184;213;212;206;230;218;237;219;227;249;258;281;304;329;357;366;362;387;432;458;502;473;496;
Municipios;0148;Arganda del Rey;98;115;123;111;134;143;114;112;129;148;127;135;134;149;155;159;176;195;225;246;264;276;286;306;272;287;
Municipios;0151;Arroyomolinos;7;7;6;11;13;15;11;18;8;17;14;18;14;14;23;28;27;26;30;27;38;34;37;39;42;54;
Municipios;0164;Atazar (El);2;0;0;0;0;1;2;3;2;1;1;0;0;1;2;3;4;4;3;4;3;2;0;0;0;1;
Municipios;0170;Batres;2;0;1;1;1;1;3;2;1;1;2;3;2;2;2;1;1;3;7;6;8;6;8;10;8;7;
Municipios;0186;Becerril de la Sierra;5;7;13;9;13;15;19;23;20;20;26;25;25;22;25;27;27;28;32;33;36;38;48;50;50;55;
Municipios;0199;Belmonte de Tajo;11;4;5;1;3;5;2;4;4;9;11;11;10;11;8;6;9;15;12;11;15;17;20;23;21;24;
Municipios;0210;Berrueco (El);2;1;1;2;2;1;2;6;5;5;4;1;1;2;6;7;8;7;6;16;17;13;12;8;13;13;
Municipios;0203;Berzosa del Lozoya;1;2;1;2;1;2;2;1;1;2;2;1;2;2;2;2;4;4;4;3;5;6;4;8;7;6;
Municipios;0225;Boadilla del Monte;31;38;43;45;46;46;65;79;60;67;80;82;86;101;112;117;130;156;167;197;226;227;234;255;249;290;
Municipios;0231;Boalo (El);10;10;10;12;10;11;11;14;15;11;12;9;12;10;20;22;26;25;31;33;31;31;44;37;43;37;
Municipios;0246;Braojos;1;1;1;1;1;1;0;1;2;2;2;1;2;1;0;0;0;0;0;0;0;1;2;3;5;4;
