Población.Estructura y evolución de la población.Población empadronada.Total. Población empadronada de 50 a 54 años. Unidad: Número. Fuente: Dirección General de Economía. Comunidad de Madrid.;
Serie;;;1996;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Comunidad de Madrid;;Comunidad de Madrid;300267;322024;332477;332326;335533;343352;350529;347585;353538;359397;366802;385217;399338;414882;427911;437320;444379;451215;461621;471884;483307;495702;506467;516329;521149;530482;
Zonas Estadísticas;01;Municipio de Madrid ;173309;178983;178695;174200;173287;173947;176409;172439;175725;178331;181840;192753;201113;209598;216534;220452;223559;226428;231431;236821;241461;245495;248289;250260;248427;248778;
Zonas Estadísticas;02;Norte Metropolitano ;12477;14414;15622;16024;16445;17055;17683;17485;17640;17945;18247;18826;19715;20712;21494;22356;22998;23777;24535;25296;26023;26503;26868;27271;27497;28161;
Zonas Estadísticas;03;Este Metropolitano  ;23241;26171;28292;29465;30641;32789;34495;35176;36208;37696;38959;41177;42574;43943;44926;45622;45472;45448;45778;46105;46722;48247;49678;50999;51927;53586;
Zonas Estadísticas;04;Sur Metropolitano   ;63820;71424;75813;77216;77514;79291;79815;78978;78476;78271;78084;78870;78971;79906;80648;81189;81341;81999;83450;84630;87155;90451;93775;97182;99783;103082;
Zonas Estadísticas;05;Oeste Metropolitano ;15734;17835;19867;20508;21712;22826;23398;23588;24291;24623;25350;26849;28254;30165;31693;33132;34701;35992;37219;38435;39637;40727;41643;42356;43226;44493;
Zonas Estadísticas;06;Sierra Norte        ;1048;1148;1191;1227;1294;1369;1529;1586;1691;1846;2021;2194;2351;2535;2655;2770;2937;2978;3037;3171;3325;3427;3606;3737;4017;4082;
Zonas Estadísticas;07;Nordeste Comunidad  ;994;1149;1260;1308;1458;1669;1847;2035;2222;2358;2598;2800;3028;3242;3502;3729;3941;4105;4301;4506;4777;5087;5352;5732;6018;6299;
Zonas Estadísticas;08;Sudeste Comunidad   ;2648;2957;3007;3176;3280;3440;3632;3927;4266;4523;4933;5493;5843;6110;6559;6831;7112;7213;7429;7504;7651;7878;8215;8404;8682;9084;
Zonas Estadísticas;09;Sudoeste Comunidad  ;2102;2296;2553;2735;2965;3401;3738;4089;4319;4650;5033;5516;5943;6336;6771;7285;7642;8005;8420;8795;9242;9784;10383;11009;11636;12368;
Zonas Estadísticas;10;Sierra Sur          ;1003;1177;1187;1227;1286;1388;1447;1484;1556;1672;1732;1872;1988;2074;2183;2279;2381;2459;2540;2655;2748;2874;2902;2995;3062;3069;
Zonas Estadísticas;11;Sierra Central      ;3891;4470;4990;5240;5651;6177;6536;6798;7144;7482;8005;8867;9558;10261;10946;11675;12295;12811;13481;13966;14566;15229;15756;16384;16874;17480;
Municipios;0014;Acebeda (La);2;2;3;2;4;7;7;6;8;7;4;4;6;5;5;5;4;3;4;5;7;7;7;3;4;2;
Municipios;0029;Ajalvir;96;111;116;114;124;124;126;124;136;150;159;166;186;206;221;241;260;293;306;327;352;364;377;395;402;416;
Municipios;0035;Alameda del Valle;9;4;5;7;5;6;8;10;11;14;15;19;18;14;14;15;15;19;21;26;29;23;26;30;31;24;
Municipios;0040;Alamo (El);220;210;248;256;260;286;307;318;334;363;379;416;448;466;483;516;544;565;568;591;622;679;726;800;834;855;
