Población.Estructura y evolución de la población.Población empadronada.Total. Población empadronada de 95 a 99 años. Unidad: Número. Fuente: Dirección General de Economía. Comunidad de Madrid.;
Serie;;;1996;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Comunidad de Madrid;;Comunidad de Madrid;3243;3136;4618;4885;5477;6515;6405;7841;6794;7177;6999;7650;8372;8906;9431;9690;9938;10235;10721;11338;12352;13440;14633;15762;15280;16451;
Zonas Estadísticas;01;Municipio de Madrid ;2377;2186;3201;3358;3733;4467;4391;4998;4782;5035;4914;5265;5729;6046;6369;6546;6717;6807;7010;7346;8014;8739;9514;10164;10062;10733;
Zonas Estadísticas;02;Norte Metropolitano ;79;70;121;125;163;193;181;179;173;177;186;232;247;278;287;303;322;349;373;379;397;449;505;580;550;599;
Zonas Estadísticas;03;Este Metropolitano  ;145;164;230;253;278;321;303;420;320;335;305;347;386;402;412;437;448;486;544;581;653;690;777;825;800;907;
Zonas Estadísticas;04;Sur Metropolitano   ;274;310;483;500;557;664;693;974;644;733;732;818;907;989;1085;1092;1098;1186;1273;1348;1492;1601;1754;1929;1808;1926;
Zonas Estadísticas;05;Oeste Metropolitano ;148;162;217;252;268;312;326;542;348;352;339;402;452;509;528;537;570;574;665;750;790;865;924;966;858;978;
Zonas Estadísticas;06;Sierra Norte        ;31;38;57;67;73;72;68;87;62;73;67;64;79;88;87;107;94;118;122;116;132;144;126;157;152;161;
Zonas Estadísticas;07;Nordeste Comunidad  ;13;8;15;15;21;24;24;33;27;36;40;38;42;33;27;27;33;39;40;53;60;68;76;95;75;79;
Zonas Estadísticas;08;Sudeste Comunidad   ;44;45;72;68;104;118;118;178;109;99;97;114;129;138;142;131;140;134;151;155;171;190;207;241;243;265;
Zonas Estadísticas;09;Sudoeste Comunidad  ;43;42;59;71;91;115;111;145;129;133;127;144;157;171;210;216;206;218;202;226;249;264;297;335;282;314;
Zonas Estadísticas;10;Sierra Sur          ;38;35;57;65;69;86;66;93;64;64;61;73;80;76;84;81;79;96;96;115;112;117;126;124;117;126;
Zonas Estadísticas;11;Sierra Central      ;51;76;106;111;120;143;124;192;136;140;131;153;164;176;200;213;231;228;245;269;282;313;327;346;333;363;
Municipios;0014;Acebeda (La);0;0;1;2;2;3;2;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;
Municipios;0029;Ajalvir;0;1;1;2;2;2;0;1;1;0;1;1;2;1;2;2;2;1;1;5;7;7;5;4;6;11;
Municipios;0035;Alameda del Valle;0;0;0;1;2;2;2;0;3;3;1;2;1;2;2;2;2;1;2;2;2;0;0;0;0;2;
Municipios;0040;Alamo (El);6;3;5;4;7;12;10;12;6;11;16;27;26;28;34;35;28;34;34;26;34;44;51;62;54;65;
Municipios;0053;Alcalá de Henares;68;62;88;114;125;146;141;196;161;155;137;161;170;156;171;196;211;225;229;243;253;265;311;341;329;371;
Municipios;0066;Alcobendas;13;13;27;35;46;54;53;51;58;65;68;83;106;107;98;105;115;122;136;133;136;150;163;186;179;189;
Municipios;0072;Alcorcón;48;62;95;121;137;157;162;293;121;141;141;154;178;186;217;216;215;234;223;259;298;299;313;352;317;351;
Municipios;0088;Aldea del Fresno;1;2;3;3;3;3;6;6;5;2;0;2;4;3;2;5;4;4;6;3;6;9;9;12;9;10;
Municipios;0091;Algete;5;2;7;8;10;11;10;8;8;6;7;7;5;6;8;8;8;12;20;24;23;24;26;33;28;34;
Municipios;0105;Alpedrete;1;2;4;7;9;10;9;10;10;8;5;10;12;14;11;10;15;14;16;20;19;19;19;21;28;24;
Municipios;0112;Ambite;0;0;0;0;0;0;2;2;0;0;1;3;3;2;1;1;0;0;1;2;1;1;1;0;1;1;
Municipios;0127;Anchuelo;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;2;2;4;5;3;
Municipios;0133;Aranjuez;45;43;75;67;53;51;45;48;37;40;42;48;55;73;80;79;71;74;83;76;88;108;113;120;120;117;
Municipios;0148;Arganda del Rey;20;30;41;36;43;45;43;41;43;42;49;40;44;38;42;39;41;49;59;60;59;64;72;78;69;76;
Municipios;0151;Arroyomolinos;1;1;0;2;2;2;3;0;2;2;3;0;3;3;4;4;8;6;6;8;7;7;8;9;13;16;
Municipios;0164;Atazar (El);0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;
Municipios;0170;Batres;0;1;1;1;2;2;0;0;0;0;0;1;0;0;0;0;1;1;1;2;1;2;2;4;2;3;
Municipios;0186;Becerril de la Sierra;2;1;1;1;2;1;1;3;4;3;1;4;4;5;8;5;5;3;5;9;7;8;6;12;14;14;
Municipios;0199;Belmonte de Tajo;0;1;2;0;0;0;0;0;0;0;0;0;1;1;4;2;2;0;4;1;0;2;1;3;6;5;
Municipios;0210;Berrueco (El);1;2;2;2;1;1;0;0;0;1;2;1;0;0;0;0;0;0;1;3;3;4;4;3;4;1;
Municipios;0203;Berzosa del Lozoya;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;1;2;2;1;1;2;3;5;7;5;
Municipios;0225;Boadilla del Monte;2;1;5;9;13;19;24;26;15;16;11;24;31;44;44;44;45;42;49;51;52;50;72;69;63;85;
Municipios;0231;Boalo (El);1;2;4;2;3;6;5;6;5;5;4;4;4;3;3;3;2;3;4;8;15;14;10;11;10;10;
Municipios;0246;Braojos;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;
Municipios;0259;Brea de Tajo;1;1;3;3;2;3;3;4;0;1;2;2;3;2;0;2;2;1;1;1;0;3;2;1;1;2;
Municipios;0262;Brunete;12;12;20;15;11;17;22;28;21;19;14;9;8;9;6;13;17;15;20;21;22;16;17;12;16;23;
Municipios;0278;Buitrago del Lozoya;2;4;4;2;3;4;2;6;5;2;4;2;3;2;1;4;4;7;8;10;18;16;14;15;15;14;
Municipios;0284;Bustarviejo;3;3;3;4;8;4;7;8;4;5;3;6;7;9;9;10;7;5;3;4;5;8;7;7;6;8;
Municipios;0297;Cabanillas de la Sierra;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;4;3;2;2;2;2;1;0;0;0;0;
Municipios;0301;Cabrera (La);1;1;1;1;1;3;2;6;5;4;3;3;3;2;4;4;4;7;10;7;8;6;5;11;12;14;
Municipios;0318;Cadalso de los Vidrios;5;3;5;5;5;8;5;10;7;3;3;4;5;3;4;4;5;8;9;10;17;11;13;9;12;10;
Municipios;0323;Camarma de Esteruelas;0;0;1;1;3;2;5;6;6;3;2;2;3;4;5;3;4;3;3;5;7;8;6;6;5;2;
Municipios;0339;Campo Real;1;0;1;1;4;5;7;9;5;1;0;7;7;10;9;8;6;6;8;6;13;12;14;11;10;16;
Municipios;0344;Canencia;3;1;1;4;5;4;2;5;4;5;4;3;0;1;3;4;3;4;4;2;1;4;2;4;6;4;
Municipios;0357;Carabaña;0;0;2;1;5;5;3;2;1;1;1;0;1;2;4;4;6;4;6;6;6;8;13;17;18;16;
Municipios;0360;Casarrubuelos;0;0;0;0;1;2;2;3;1;0;1;1;1;2;2;0;1;1;0;3;3;3;4;6;2;1;
Municipios;0376;Cenicientos;8;7;8;11;8;12;6;6;4;4;3;4;4;8;8;8;7;11;9;7;8;9;9;9;6;12;
Municipios;0382;Cercedilla;1;9;10;11;10;8;6;5;3;6;14;12;13;17;24;17;24;20;25;23;24;26;28;26;30;27;
Municipios;0395;Cervera de Buitrago;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;
Municipios;0513;Chapinería;0;0;2;3;3;4;6;3;3;2;2;2;3;5;4;2;3;6;9;12;11;9;8;8;7;9;
Municipios;0528;Chinchón;4;3;6;8;10;10;7;9;4;6;8;8;10;7;6;8;10;7;9;9;9;8;12;14;17;18;
Municipios;0409;Ciempozuelos;7;8;12;16;17;18;19;26;17;19;23;27;31;35;44;46;40;34;37;37;38;40;39;48;47;63;
Municipios;0416;Cobeña;0;0;0;0;0;0;3;2;1;1;6;3;3;7;6;8;8;9;7;10;10;7;5;8;7;11;
Municipios;0468;Collado Mediano;1;2;4;2;2;3;2;3;4;7;4;3;3;1;4;6;5;7;11;5;7;7;7;9;7;8;
Municipios;0474;Collado Villalba;16;18;18;25;20;24;25;52;33;31;30;39;43;52;48;45;51;59;64;73;82;91;95;105;94;118;
Municipios;0455;Colmenar Viejo;30;25;43;43;60;64;65;61;59;56;54;55;49;59;60;65;79;76;82;69;65;81;97;130;129;139;
Municipios;0437;Colmenar de Oreja;4;6;10;8;13;14;17;25;15;13;10;7;9;15;17;14;18;14;9;13;13;16;22;26;21;24;
Municipios;0421;Colmenar del Arroyo;4;3;7;4;7;10;8;10;8;8;8;10;10;9;5;6;8;6;5;8;7;7;9;7;2;4;
Municipios;0442;Colmenarejo;2;1;2;2;4;5;9;11;5;5;4;3;1;8;10;9;16;11;8;11;12;16;16;16;18;14;
Municipios;0480;Corpa;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;3;2;2;
Municipios;0493;Coslada;17;34;35;43;48;56;48;104;51;54;39;48;49;52;53;46;46;58;73;86;93;103;103;97;94;103;
Municipios;0506;Cubas de la Sagra;1;0;3;4;5;6;5;4;2;5;5;7;8;14;13;14;16;19;12;21;22;23;24;28;18;17;
Municipios;0534;Daganzo de Arriba;1;1;0;0;0;0;0;0;1;2;3;5;6;3;2;2;2;2;4;5;4;4;5;5;4;8;
Municipios;0549;Escorial (El);11;5;9;9;10;14;18;25;21;21;18;15;11;16;20;31;26;22;31;34;30;33;37;32;30;39;
Municipios;0552;Estremera;2;2;2;1;3;4;1;1;1;2;2;8;9;6;4;4;4;4;4;3;6;6;9;6;9;8;
Municipios;0565;Fresnedillas de la Oliva;0;1;4;4;5;5;2;2;2;2;1;1;0;0;4;3;4;3;3;6;3;0;1;2;1;2;
Municipios;0571;Fresno de Torote;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;2;5;5;5;3;2;
Municipios;0587;Fuenlabrada;16;14;23;20;32;35;46;69;53;56;49;61;60;67;74;70;83;98;106;121;132;155;174;198;176;209;
Municipios;0590;Fuente el Saz de Jarama;2;0;1;2;2;2;2;3;3;5;5;3;2;3;1;0;1;5;4;6;5;5;13;23;21;15;
Municipios;0604;Fuentidueña de Tajo;2;1;1;3;2;2;2;2;1;1;0;1;0;1;1;3;3;3;4;5;6;3;2;6;5;4;
Municipios;0611;Galapagar;6;6;7;10;14;20;19;33;25;23;25;31;28;24;21;19;26;29;33;32;27;29;35;47;51;59;
Municipios;0626;Garganta de los Montes;1;0;0;0;1;2;1;1;1;1;1;1;2;1;0;0;0;0;1;0;1;1;1;1;1;0;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;0;0;0;0;0;0;0;1;1;2;2;1;0;0;0;0;0;1;2;1;2;2;2;1;1;0;
Municipios;0647;Gascones;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;
Municipios;0650;Getafe;47;50;79;61;74;100;97;135;99;111;111;136;146;164;175;178;174;196;206;221;229;247;272;287;282;268;
Municipios;0663;Griñón;6;3;4;8;9;11;14;21;17;12;16;14;12;12;20;29;27;25;20;22;23;21;32;27;21;32;
Municipios;0679;Guadalix de la Sierra;1;1;2;6;5;6;7;13;8;4;7;7;6;7;9;11;8;13;16;14;16;16;14;16;14;10;
Municipios;0685;Guadarrama;3;4;11;11;10;14;10;13;13;18;20;24;27;27;27;24;23;27;33;34;45;52;57;57;44;49;
Municipios;0698;Hiruela (La);0;0;0;0;0;1;0;0;2;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;
Municipios;0702;Horcajo de la Sierra-Aoslos;0;0;0;0;1;0;0;0;1;1;1;2;2;1;1;1;0;0;2;2;1;1;1;0;0;0;
Municipios;0719;Horcajuelo de la Sierra;0;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;
Municipios;0724;Hoyo de Manzanares;2;4;3;5;5;3;4;7;6;5;6;4;5;10;13;9;11;7;7;8;7;12;18;17;20;21;
Municipios;0730;Humanes de Madrid;1;3;3;3;1;2;2;4;3;2;7;4;9;6;7;9;11;11;9;8;8;11;16;14;10;15;
Municipios;0745;Leganés;50;56;79;90;94;112;133;189;131;158;149;170;175;181;190;182;188;210;219;230;245;259;287;314;294;299;
Municipios;0758;Loeches;2;1;4;1;2;3;2;4;3;2;3;2;4;6;9;7;3;5;4;3;7;12;11;7;6;7;
Municipios;0761;Lozoya;0;0;3;0;1;1;1;2;1;1;0;0;0;1;0;3;2;2;2;3;4;4;5;7;4;4;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;1;0;2;3;2;2;2;2;2;1;3;2;3;3;3;4;2;3;2;4;6;6;8;8;8;5;
Municipios;0783;Madarcos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Municipios;0796;Madrid;2377;2186;3201;3358;3733;4467;4391;4998;4782;5035;4914;5265;5729;6046;6369;6546;6717;6807;7010;7346;8014;8739;9514;10164;10062;10733;
Municipios;0800;Majadahonda;15;16;22;26;24;31;28;35;38;46;45;46;52;68;61;60;75;82;96;114;96;114;121;145;132;134;
Municipios;0822;Manzanares el Real;2;2;4;2;1;0;1;4;3;4;4;5;3;6;3;3;3;5;1;5;6;8;12;9;15;17;
Municipios;0838;Meco;4;1;4;3;3;3;0;3;2;4;6;4;7;7;4;9;11;9;7;11;12;10;13;16;10;9;
Municipios;0843;Mejorada del Campo;5;4;6;4;5;5;10;11;9;9;10;14;12;19;16;9;6;5;9;10;13;14;19;17;20;27;
Municipios;0856;Miraflores de la Sierra;6;7;10;8;8;7;9;13;10;4;6;4;4;4;4;7;9;12;11;11;8;9;9;10;10;7;
Municipios;0869;Molar (El);4;2;5;4;6;9;7;12;6;10;12;13;10;8;5;6;3;6;7;9;9;14;13;12;6;9;
Municipios;0875;Molinos (Los);9;16;18;17;15;14;8;12;2;5;5;6;6;7;8;7;5;5;7;8;6;9;10;8;9;12;
Municipios;0881;Montejo de la Sierra;3;5;5;2;5;4;3;6;3;3;4;3;3;3;2;4;4;4;1;2;4;3;2;5;4;5;
Municipios;0894;Moraleja de Enmedio;2;1;2;2;3;6;6;4;6;3;2;3;4;1;5;5;4;6;8;7;8;8;8;9;13;8;
Municipios;0908;Moralzarzal;4;2;2;1;1;4;4;7;5;6;7;8;8;8;10;6;10;12;12;17;14;19;15;18;20;26;
Municipios;0915;Morata de Tajuña;12;9;10;13;19;21;18;28;12;11;12;16;13;14;15;10;9;17;20;28;28;34;35;27;25;27;
Municipios;0920;Móstoles;33;46;63;70;91;110;108;127;102;123;115;114;147;157;166;177;180;186;218;232;273;282;321;364;344;358;
