Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;206149;
Zonas Estadísticas;01;Municipio de Madrid ;101963;
Zonas Estadísticas;02;Norte Metropolitano ;12293;
Zonas Estadísticas;03;Este Metropolitano  ;22459;
Zonas Estadísticas;04;Sur Metropolitano   ;40341;
Zonas Estadísticas;05;Oeste Metropolitano ;11072;
Zonas Estadísticas;06;Sierra Norte        ;1110;
Zonas Estadísticas;07;Nordeste Comunidad  ;1949;
Zonas Estadísticas;08;Sudeste Comunidad   ;3093;
Zonas Estadísticas;09;Sudoeste Comunidad  ;6326;
Zonas Estadísticas;10;Sierra Sur          ;1307;
Zonas Estadísticas;11;Sierra Central      ;4236;
Municipios;0014;Acebeda (La);1;
Municipios;0029;Ajalvir;368;
Municipios;0035;Alameda del Valle;1;
Municipios;0040;Alamo (El);277;
Municipios;0053;Alcalá de Henares;5895;
Municipios;0066;Alcobendas;5100;
Municipios;0072;Alcorcón;5094;
Municipios;0088;Aldea del Fresno;124;
Municipios;0091;Algete;835;
Municipios;0105;Alpedrete;370;
Municipios;0112;Ambite;13;
Municipios;0127;Anchuelo;16;
Municipios;0133;Aranjuez;931;
Municipios;0148;Arganda del Rey;2921;
Municipios;0151;Arroyomolinos;1661;
Municipios;0164;Atazar (El);2;
Municipios;0170;Batres;67;
Municipios;0186;Becerril de la Sierra;169;
Municipios;0199;Belmonte de Tajo;26;
Municipios;0210;Berrueco (El);25;
Municipios;0203;Berzosa del Lozoya;12;
Municipios;0225;Boadilla del Monte;1620;
Municipios;0231;Boalo (El);252;
Municipios;0246;Braojos;6;
Municipios;0259;Brea de Tajo;6;
Municipios;0262;Brunete;221;
Municipios;0278;Buitrago del Lozoya;79;
Municipios;0284;Bustarviejo;40;
Municipios;0297;Cabanillas de la Sierra;38;
Municipios;0301;Cabrera (La);70;
Municipios;0318;Cadalso de los Vidrios;115;
Municipios;0323;Camarma de Esteruelas;367;
Municipios;0339;Campo Real;230;
Municipios;0344;Canencia;24;
Municipios;0357;Carabaña;65;
Municipios;0360;Casarrubuelos;281;
Municipios;0376;Cenicientos;38;
Municipios;0382;Cercedilla;209;
Municipios;0395;Cervera de Buitrago;2;
Municipios;0513;Chapinería;81;
Municipios;0528;Chinchón;91;
Municipios;0409;Ciempozuelos;653;
Municipios;0416;Cobeña;79;
Municipios;0468;Collado Mediano;300;
Municipios;0474;Collado Villalba;1241;
Municipios;0455;Colmenar Viejo;1413;
Municipios;0437;Colmenar de Oreja;354;
Municipios;0421;Colmenar del Arroyo;47;
Municipios;0442;Colmenarejo;268;
Municipios;0480;Corpa;4;
Municipios;0493;Coslada;3540;
Municipios;0506;Cubas de la Sagra;267;
Municipios;0534;Daganzo de Arriba;258;
Municipios;0549;Escorial (El);272;
Municipios;0552;Estremera;36;
Municipios;0565;Fresnedillas de la Oliva;38;
Municipios;0571;Fresno de Torote;57;
Municipios;0587;Fuenlabrada;5890;
Municipios;0590;Fuente el Saz de Jarama;219;
Municipios;0604;Fuentidueña de Tajo;38;
Municipios;0611;Galapagar;888;
Municipios;0626;Garganta de los Montes;16;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;5;
Municipios;0647;Gascones;12;
Municipios;0650;Getafe;7124;
Municipios;0663;Griñón;752;
Municipios;0679;Guadalix de la Sierra;205;
Municipios;0685;Guadarrama;426;
Municipios;0698;Hiruela (La);0;
Municipios;0702;Horcajo de la Sierra-Aoslos;6;
Municipios;0719;Horcajuelo de la Sierra;7;
Municipios;0724;Hoyo de Manzanares;122;
Municipios;0730;Humanes de Madrid;2120;
Municipios;0745;Leganés;6590;
Municipios;0758;Loeches;403;
Municipios;0761;Lozoya;15;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;48;
Municipios;0783;Madarcos;0;
