Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;43.90;48.40;
Zonas Estadísticas;01;Municipio de Madrid ;45.24;49.07;
Zonas Estadísticas;02;Norte Metropolitano ;42.68;48.48;
Zonas Estadísticas;03;Este Metropolitano  ;39.07;47.44;
Zonas Estadísticas;04;Sur Metropolitano   ;38.11;44.72;
Zonas Estadísticas;05;Oeste Metropolitano ;51.54;52.79;
Zonas Estadísticas;06;Sierra Norte        ;37.15;42.31;
Zonas Estadísticas;07;Nordeste Comunidad  ;28.05;29.46;
Zonas Estadísticas;08;Sudeste Comunidad   ;42.65;47.01;
Zonas Estadísticas;09;Sudoeste Comunidad  ;52.45;56.09;
Zonas Estadísticas;10;Sierra Sur          ;44.92;47.49;
Zonas Estadísticas;11;Sierra Central      ;46.60;48.98;
Municipios;0014;Acebeda (La);24.84;31.23;
Municipios;0029;Ajalvir;49.24;53.12;
Municipios;0035;Alameda del Valle;47.79;69.08;
Municipios;0040;Alamo (El);39.75;54.61;
Municipios;0053;Alcalá de Henares;34.74;38.88;
Municipios;0066;Alcobendas;50.49;54.16;
Municipios;0072;Alcorcón;42.48;46.72;
Municipios;0088;Aldea del Fresno;57.50;61.04;
Municipios;0091;Algete;47.14;60.59;
Municipios;0105;Alpedrete;48.92;49.16;
Municipios;0112;Ambite;24.30;50.74;
Municipios;0127;Anchuelo;54.60;28.05;
Municipios;0133;Aranjuez;19.90;37.71;
Municipios;0148;Arganda del Rey;47.52;57.23;
Municipios;0151;Arroyomolinos;56.23;64.39;
Municipios;0164;Atazar (El);69.77;55.23;
Municipios;0170;Batres;25.84;44.59;
Municipios;0186;Becerril de la Sierra;45.27;47.91;
Municipios;0199;Belmonte de Tajo;33.24;31.56;
Municipios;0210;Berrueco (El);45.95;39.57;
Municipios;0203;Berzosa del Lozoya;32.40;29.62;
Municipios;0225;Boadilla del Monte;54.14;50.44;
Municipios;0231;Boalo (El);60.19;48.99;
Municipios;0246;Braojos;56.44;67.92;
Municipios;0259;Brea de Tajo;50.33;30.66;
Municipios;0262;Brunete;54.60;54.39;
Municipios;0278;Buitrago del Lozoya;26.79;26.28;
Municipios;0284;Bustarviejo;63.75;69.43;
Municipios;0297;Cabanillas de la Sierra;56.73;62.03;
Municipios;0301;Cabrera (La);43.86;49.35;
