Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;4580;3335;
Zonas Estadísticas;01;Municipio de Madrid ;2602;1478;
Zonas Estadísticas;02;Norte Metropolitano ;101;162;
Zonas Estadísticas;03;Este Metropolitano  ;150;79;
Zonas Estadísticas;04;Sur Metropolitano   ;734;651;
Zonas Estadísticas;05;Oeste Metropolitano ;311;195;
Zonas Estadísticas;06;Sierra Norte        ;53;15;
Zonas Estadísticas;07;Nordeste Comunidad  ;23;24;
Zonas Estadísticas;08;Sudeste Comunidad   ;400;483;
Zonas Estadísticas;09;Sudoeste Comunidad  ;101;70;
Zonas Estadísticas;10;Sierra Sur          ;61;126;
Zonas Estadísticas;11;Sierra Central      ;44;52;
Municipios;0014;Acebeda (La);18;0;
Municipios;0029;Ajalvir;0;0;
Municipios;0035;Alameda del Valle;0;0;
Municipios;0040;Alamo (El);4;3;
Municipios;0053;Alcalá de Henares;99;24;
Municipios;0066;Alcobendas;60;49;
Municipios;0072;Alcorcón;110;68;
Municipios;0088;Aldea del Fresno;20;19;
Municipios;0091;Algete;2;3;
Municipios;0105;Alpedrete;0;1;
Municipios;0112;Ambite;0;1;
Municipios;0127;Anchuelo;0;0;
Municipios;0133;Aranjuez;108;76;
Municipios;0148;Arganda del Rey;5;15;
Municipios;0151;Arroyomolinos;0;0;
Municipios;0164;Atazar (El);0;0;
Municipios;0170;Batres;0;0;
Municipios;0186;Becerril de la Sierra;3;0;
Municipios;0199;Belmonte de Tajo;11;7;
Municipios;0210;Berrueco (El);1;0;
Municipios;0203;Berzosa del Lozoya;0;0;
Municipios;0225;Boadilla del Monte;41;46;
Municipios;0231;Boalo (El);1;0;
Municipios;0246;Braojos;0;3;
Municipios;0259;Brea de Tajo;7;10;
Municipios;0262;Brunete;9;0;
Municipios;0278;Buitrago del Lozoya;4;0;
Municipios;0284;Bustarviejo;1;0;
Municipios;0297;Cabanillas de la Sierra;0;0;
Municipios;0301;Cabrera (La);0;0;
Municipios;0318;Cadalso de los Vidrios;5;14;
Municipios;0323;Camarma de Esteruelas;0;0;
Municipios;0339;Campo Real;14;21;
Municipios;0344;Canencia;0;0;
Municipios;0357;Carabaña;7;3;
Municipios;0360;Casarrubuelos;2;0;
Municipios;0376;Cenicientos;7;11;
Municipios;0382;Cercedilla;1;0;
Municipios;0395;Cervera de Buitrago;0;1;
Municipios;0513;Chapinería;1;3;
Municipios;0528;Chinchón;39;40;
Municipios;0409;Ciempozuelos;27;13;
Municipios;0416;Cobeña;1;1;
Municipios;0468;Collado Mediano;3;2;
Municipios;0474;Collado Villalba;47;41;
Municipios;0455;Colmenar Viejo;12;6;
Municipios;0437;Colmenar de Oreja;23;16;
Municipios;0421;Colmenar del Arroyo;1;0;
Municipios;0442;Colmenarejo;0;0;
Municipios;0480;Corpa;0;0;
Municipios;0493;Coslada;16;0;
Municipios;0506;Cubas de la Sagra;5;1;
Municipios;0534;Daganzo de Arriba;0;0;
Municipios;0549;Escorial (El);6;11;
Municipios;0552;Estremera;48;73;
Municipios;0565;Fresnedillas de la Oliva;0;1;
Municipios;0571;Fresno de Torote;0;0;
Municipios;0587;Fuenlabrada;20;41;
Municipios;0590;Fuente el Saz de Jarama;1;1;
Municipios;0604;Fuentidueña de Tajo;10;3;
Municipios;0611;Galapagar;6;5;
Municipios;0626;Garganta de los Montes;1;2;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;0;0;
Municipios;0647;Gascones;0;0;
Municipios;0650;Getafe;77;48;
Municipios;0663;Griñón;6;9;
Municipios;0679;Guadalix de la Sierra;20;5;
Municipios;0685;Guadarrama;0;2;
Municipios;0698;Hiruela (La);0;0;
Municipios;0702;Horcajo de la Sierra-Aoslos;0;1;
Municipios;0719;Horcajuelo de la Sierra;0;0;
Municipios;0724;Hoyo de Manzanares;16;7;
Municipios;0730;Humanes de Madrid;3;33;
Municipios;0745;Leganés;317;307;
Municipios;0758;Loeches;0;0;
Municipios;0761;Lozoya;0;0;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;0;0;
Municipios;0783;Madarcos;0;0;
Municipios;0796;Madrid;2602;1478;
Municipios;0800;Majadahonda;63;31;
Municipios;0822;Manzanares el Real;1;1;
Municipios;0838;Meco;5;5;
Municipios;0843;Mejorada del Campo;0;0;
Municipios;0856;Miraflores de la Sierra;0;4;
Municipios;0869;Molar (El);0;0;
Municipios;0875;Molinos (Los);1;0;
Municipios;0881;Montejo de la Sierra;0;0;
Municipios;0894;Moraleja de Enmedio;1;0;
Municipios;0908;Moralzarzal;4;7;
Municipios;0915;Morata de Tajuña;42;66;
Municipios;0920;Móstoles;13;2;
Municipios;0936;Navacerrada;2;4;
Municipios;0941;Navalafuente;0;0;
Municipios;0954;Navalagamella;15;61;
Municipios;0967;Navalcarnero;18;11;
Municipios;0973;Navarredonda y San Mamés;0;0;
Municipios;0992;Navas del Rey;1;0;
Municipios;1006;Nuevo Baztán;0;0;
Municipios;1013;Olmeda de las Fuentes;7;1;
