Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;1244885;1010490;
Zonas Estadísticas;01;Municipio de Madrid ;798088;657690;
Zonas Estadísticas;02;Norte Metropolitano ;70602;53526;
Zonas Estadísticas;03;Este Metropolitano  ;92363;68494;
Zonas Estadísticas;04;Sur Metropolitano   ;169833;131144;
Zonas Estadísticas;05;Oeste Metropolitano ;60961;53096;
Zonas Estadísticas;06;Sierra Norte        ;6497;5534;
Zonas Estadísticas;07;Nordeste Comunidad  ;10527;10698;
Zonas Estadísticas;08;Sudeste Comunidad   ;8010;7065;
Zonas Estadísticas;09;Sudoeste Comunidad  ;12560;10712;
Zonas Estadísticas;10;Sierra Sur          ;2959;2185;
Zonas Estadísticas;11;Sierra Central      ;12485;10346;
Municipios;0014;Acebeda (La);1091;729;
Municipios;0029;Ajalvir;893;713;
Municipios;0035;Alameda del Valle;175;75;
Municipios;0040;Alamo (El);974;518;
Municipios;0053;Alcalá de Henares;28213;23949;
Municipios;0066;Alcobendas;23772;18817;
Municipios;0072;Alcorcón;20928;16614;
Municipios;0088;Aldea del Fresno;291;258;
Municipios;0091;Algete;2126;1266;
Municipios;0105;Alpedrete;1056;998;
Municipios;0112;Ambite;189;65;
Municipios;0127;Anchuelo;153;336;
Municipios;0133;Aranjuez;16914;10010;
Municipios;0148;Arganda del Rey;4891;4633;
Municipios;0151;Arroyomolinos;3590;2315;
Municipios;0164;Atazar (El);36;76;
Municipios;0170;Batres;811;162;
Municipios;0186;Becerril de la Sierra;463;363;
Municipios;0199;Belmonte de Tajo;427;347;
Municipios;0210;Berrueco (El);233;220;
Municipios;0203;Berzosa del Lozoya;305;466;
Municipios;0225;Boadilla del Monte;6065;6886;
Municipios;0231;Boalo (El);304;461;
Municipios;0246;Braojos;65;48;
Municipios;0259;Brea de Tajo;141;180;
Municipios;0262;Brunete;748;545;
Municipios;0278;Buitrago del Lozoya;563;523;
Municipios;0284;Bustarviejo;170;129;
Municipios;0297;Cabanillas de la Sierra;90;83;
Municipios;0301;Cabrera (La);294;190;
Municipios;0318;Cadalso de los Vidrios;276;141;
Municipios;0323;Camarma de Esteruelas;488;322;
Municipios;0339;Campo Real;407;390;
Municipios;0344;Canencia;98;120;
Municipios;0357;Carabaña;335;192;
Municipios;0360;Casarrubuelos;1018;1029;
Municipios;0376;Cenicientos;157;168;
Municipios;0382;Cercedilla;1069;709;
Municipios;0395;Cervera de Buitrago;172;76;
Municipios;0513;Chapinería;208;141;
Municipios;0528;Chinchón;1181;685;
Municipios;0409;Ciempozuelos;5549;4343;
Municipios;0416;Cobeña;480;369;
Municipios;0468;Collado Mediano;323;320;
Municipios;0474;Collado Villalba;4333;3371;
Municipios;0455;Colmenar Viejo;4194;3395;
Municipios;0437;Colmenar de Oreja;456;419;
Municipios;0421;Colmenar del Arroyo;582;276;
Municipios;0442;Colmenarejo;442;370;
Municipios;0480;Corpa;46;49;
Municipios;0493;Coslada;21460;9944;
Municipios;0506;Cubas de la Sagra;359;1707;
Municipios;0534;Daganzo de Arriba;1038;872;
Municipios;0549;Escorial (El);1090;836;
Municipios;0552;Estremera;98;95;
Municipios;0565;Fresnedillas de la Oliva;65;65;
Municipios;0571;Fresno de Torote;58;34;
Municipios;0587;Fuenlabrada;19246;11454;
Municipios;0590;Fuente el Saz de Jarama;984;248;
Municipios;0604;Fuentidueña de Tajo;107;51;
Municipios;0611;Galapagar;1246;2407;
Municipios;0626;Garganta de los Montes;19;21;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;59;41;
Municipios;0647;Gascones;10;23;
Municipios;0650;Getafe;45469;35736;
Municipios;0663;Griñón;724;685;
Municipios;0679;Guadalix de la Sierra;649;316;
Municipios;0685;Guadarrama;1859;1836;
Municipios;0698;Hiruela (La);28;15;
Municipios;0702;Horcajo de la Sierra-Aoslos;36;33;
Municipios;0719;Horcajuelo de la Sierra;45;25;
Municipios;0724;Hoyo de Manzanares;739;236;
Municipios;0730;Humanes de Madrid;2159;1242;
Municipios;0745;Leganés;15971;16497;
Municipios;0758;Loeches;505;551;
Municipios;0761;Lozoya;355;352;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;245;211;
