Serie;Codigo_municipio;Nombre;2022;2023
Municipios;1277;Rozas de Madrid (Las);29611;23879;
Municipios;1283;Rozas de Puerto Real;132;88;
Municipios;1296;San Agustín del Guadalix;1853;1355;
Municipios;1300;San Fernando de Henares;13768;11889;
Municipios;1317;San Lorenzo de El Escorial;4170;2670;
Municipios;1338;San Martín de Valdeiglesias;1305;1089;
Municipios;1322;San Martín de la Vega;3197;2534;
Municipios;1343;San Sebastián de los Reyes;38131;29686;
Municipios;1356;Santa María de la Alameda;78;61;
Municipios;1369;Santorcaz;74;75;
Municipios;1375;Santos de la Humosa (Los);143;106;
Municipios;1381;Serna del Monte (La);7;17;
Municipios;1408;Serranillos del Valle;420;337;
Municipios;1415;Sevilla la Nueva;1119;1188;
Municipios;1436;Somosierra;36;29;
Municipios;1441;Soto del Real;744;599;
Municipios;1454;Talamanca de Jarama;877;513;
Municipios;1467;Tielmes;400;429;
Municipios;1473;Titulcia;612;389;
Municipios;1489;Torrejón de Ardoz;24618;21740;
Municipios;1505;Torrejón de Velasco;268;297;
Municipios;1492;Torrejón de la Calzada;1138;1025;
Municipios;1512;Torrelaguna;463;490;
Municipios;1527;Torrelodones;4538;3991;
Municipios;1533;Torremocha de Jarama;115;95;
Municipios;1548;Torres de la Alameda;898;790;
Municipios;9036;Tres Cantos;21456;19009;
Municipios;1551;Valdaracete;48;37;
Municipios;1564;Valdeavero;96;73;
Municipios;1570;Valdelaguna;57;43;
Municipios;1586;Valdemanco;28;38;
Municipios;1599;Valdemaqueda;59;41;
Municipios;1603;Valdemorillo;1009;874;
Municipios;1610;Valdemoro;19499;19210;
Municipios;1625;Valdeolmos-Alalpardo;353;378;
Municipios;1631;Valdepiélagos;68;64;
Municipios;1646;Valdetorres de Jarama;413;333;
Municipios;1659;Valdilecha;349;289;
Municipios;1662;Valverde de Alcalá;310;410;
Municipios;1678;Velilla de San Antonio;2549;3383;
Municipios;1684;Vellón (El);55;70;
Municipios;1697;Venturada;482;555;
Municipios;1718;Villa del Prado;770;681;
Municipios;1701;Villaconejos;323;289;
Municipios;1723;Villalbilla;1002;1248;
Municipios;1739;Villamanrique de Tajo;73;101;
Municipios;1744;Villamanta;289;181;
Municipios;1757;Villamantilla;78;52;
Municipios;1782;Villanueva de Perales;385;282;
Municipios;1760;Villanueva de la Cañada;3939;3044;
Municipios;1776;Villanueva del Pardillo;1366;1418;
Municipios;1795;Villar del Olmo;95;77;
Municipios;1809;Villarejo de Salvanés;542;426;
Municipios;1816;Villaviciosa de Odón;4785;5015;
Municipios;1821;Villavieja del Lozoya;34;27;
Municipios;1837;Zarzalejo;146;104;
