Serie;Codigo_municipio;Nombre;2023
Zonas Estadísticas;06;Sierra Norte        ;3.547;0.606;4.472;0.764;0.148
Zonas Estadísticas;05;Oeste Metropolitano ;2.909;0.403;3.664;0.508;0.202
Zonas Estadísticas;04;Sur Metropolitano   ;3.063;0.81;3.601;0.952;0.117
Zonas Estadísticas;09;Sudoeste Comunidad  ;2.744;0.697;3.671;0.933;0.137
Zonas Estadísticas;08;Sudeste Comunidad   ;2.187;0.804;2.54;0.934;0.13
Zonas Estadísticas;10;Sierra Sur          ;1.622;0.812;1.996;0.999;0.135
Zonas Estadísticas;03;Este Metropolitano  ;3.439;0.74;3.964;0.853;0.127
Zonas Estadísticas;02;Norte Metropolitano ;4.596;0.496;5.595;0.603;0.165
Zonas Estadísticas;07;Nordeste Comunidad  ;3.928;0.651;5.265;0.873;0.129
Zonas Estadísticas;11;Sierra Central      ;1.372;0.513;1.75;0.655;0.144
Municipios;1375;Santos de la Humosa (Los);0.75;0.793;0.925;0.977;0.096
Municipios;1300;San Fernando de Henares;4.5;0.612;5.338;0.726;0.146
Municipios;1245;Robledillo de la Jara;1.917;0.833;3.286;1.429;0.103
Municipios;1258;Robledo de Chavela;1.435;0.647;1.784;0.804;0.134
Municipios;1261;Robregordo;10.0;4.0;2.5;1.0;0.136
Municipios;1277;Rozas de Madrid (Las);3.562;0.361;4.517;0.458;0.22
Municipios;1283;Rozas de Puerto Real;1.846;0.673;2.595;0.946;0.202
Municipios;1296;San Agustín del Guadalix;2.422;0.446;3.595;0.663;0.15
Municipios;1338;San Martín de Valdeiglesias;1.84;0.921;2.324;1.163;0.14
Municipios;1317;San Lorenzo de El Escorial;1.767;0.467;2.036;0.539;0.16
Municipios;1369;Santorcaz;1.013;0.671;1.379;0.914;0.11
Municipios;1322;San Martín de la Vega;2.08;0.871;2.703;1.132;0.128
Municipios;1343;San Sebastián de los Reyes;5.209;0.564;6.333;0.686;0.161
Municipios;1224;Ribatejada;1.581;0.605;2.72;1.04;0.105
Municipios;1356;Santa María de la Alameda;0.575;0.699;0.746;0.907;0.171
Municipios;1230;Rivas0Vaciamadrid;2.215;0.566;2.571;0.657;0.128
Municipios;1202;Rascafría;1.67;0.4;1.956;0.468;0.229
Municipios;1219;Redueña;2.1;0.7;2.8;0.933;0.229
Municipios;1104;Perales de Tajuña;1.27;1.037;1.542;1.259;0.117
Municipios;0992;Navas del Rey;1.257;0.768;1.693;1.034;0.137
Municipios;1006;Nuevo Baztán;0.951;0.633;1.105;0.736;0.119
Municipios;1013;Olmeda de las Fuentes;0.927;0.488;1.357;0.714;0.191
Municipios;1028;Orusco de Tajuña;0.857;0.905;1.216;1.284;0.091
Municipios;1049;Paracuellos de Jarama;1.989;0.524;3.075;0.81;0.148
Municipios;1065;Parla;1.516;1.129;1.841;1.371;0.082
Municipios;1071;Patones;3.333;0.636;2.973;0.568;0.205
Municipios;1087;Pedrezuela;1.109;0.612;1.582;0.873;0.103
Municipios;1090;Pelayos de la Presa;1.464;0.899;1.836;1.127;0.149
Municipios;1111;Pezuela de las Torres;1.851;0.73;2.141;0.844;0.137
Municipios;1408;Serranillos del Valle;1.237;0.585;1.831;0.866;0.152
Municipios;1126;Pinilla del Valle;2.923;0.769;1.652;0.435;0.099
Municipios;1132;Pinto;4.129;0.757;5.415;0.993;0.123
Municipios;1147;Piñuécar0Gandullas;0.52;0.16;1.444;0.444;0.179
Municipios;1150;Pozuelo de Alarcón;4.731;0.295;5.896;0.368;0.274
Municipios;1163;Pozuelo del Rey;1.038;0.962;1.186;1.1;0.097
Municipios;1179;Prádena del Rincón;2.083;0.5;3.571;0.857;0.237
Municipios;1185;Puebla de la Sierra;2.429;0.714;2.429;0.714;0.167
Municipios;9020;Puentes Viejas;0.375;0.389;0.509;0.528;0.142
Municipios;1198;Quijorna;0.795;0.63;1.276;1.012;0.115
Municipios;1381;Serna del Monte (La);2.125;0.875;1.7;0.7;0.243
Municipios;0014;Acebeda (La);612.167;1.0;333.909;0.545;0.71
Municipios;1415;Sevilla la Nueva;1.839;0.575;2.747;0.86;0.132
Municipios;0967;Navalcarnero;2.142;0.787;2.682;0.986;0.117
Municipios;1646;Valdetorres de Jarama;1.296;0.823;1.363;0.866;0.124
Municipios;1659;Valdilecha;1.933;0.92;2.102;1.0;0.117
Municipios;1662;Valverde de Alcalá;9.833;0.571;9.833;0.571;0.086
Municipios;1678;Velilla de San Antonio;3.737;0.662;4.855;0.86;0.125
Municipios;1684;Vellón (El);0.532;0.709;0.848;1.131;0.097
Municipios;1697;Venturada;2.921;0.421;4.124;0.594;0.217
Municipios;1718;Villa del Prado;1.973;0.898;2.102;0.956;0.123
Municipios;1701;Villaconejos;1.609;0.837;1.948;1.014;0.155
Municipios;1723;Villalbilla;1.64;0.585;2.049;0.731;0.107
Municipios;1739;Villamanrique de Tajo;7.412;1.431;6.097;1.177;0.136
Municipios;1744;Villamanta;1.23;0.955;1.237;0.96;0.152
Municipios;1757;Villamantilla;0.901;0.686;1.313;1.0;0.106
Municipios;1782;Villanueva de Perales;2.209;0.655;3.301;0.978;0.131
Municipios;1760;Villanueva de la Cañada;1.946;0.398;2.412;0.493;0.18
Municipios;1776;Villanueva del Pardillo;1.343;0.45;2.319;0.776;0.14
Municipios;1795;Villar del Olmo;0.598;0.541;0.651;0.589;0.157
Municipios;1809;Villarejo de Salvanés;2.386;0.998;2.533;1.059;0.128
Municipios;1816;Villaviciosa de Odón;2.707;0.393;2.937;0.427;0.211
Municipios;1821;Villavieja del Lozoya;1.292;0.667;0.969;0.5;0.122
Municipios;1631;Valdepiélagos;1.38;0.52;1.917;0.722;0.15
Municipios;1625;Valdeolmos0Alalpardo;2.465;0.444;3.49;0.629;0.152
Municipios;1610;Valdemoro;3.984;0.731;6.026;1.106;0.115
Municipios;1512;Torrelaguna;1.548;0.692;1.699;0.759;0.138
Municipios;1436;Somosierra;2.385;0.385;10.333;1.667;0.254
Municipios;1441;Soto del Real;0.866;0.39;0.976;0.439;0.152
Municipios;1454;Talamanca de Jarama;2.109;0.652;2.835;0.876;0.105
Municipios;1467;Tielmes;2.905;0.985;3.247;1.101;0.112
Municipios;1473;Titulcia;3.5;0.831;5.658;1.342;0.116
Municipios;1489;Torrejón de Ardoz;3.15;0.844;3.871;1.037;0.102
Municipios;1505;Torrejón de Velasco;1.171;0.546;1.674;0.781;0.145
Municipios;1492;Torrejón de la Calzada;2.249;0.671;2.933;0.876;0.144
Municipios;1527;Torrelodones;2.048;0.319;2.519;0.393;0.205
Municipios;1603;Valdemorillo;0.902;0.552;1.182;0.723;0.166
Municipios;1533;Torremocha de Jarama;1.536;0.667;1.413;0.613;0.175
Municipios;1548;Torres de la Alameda;1.934;0.801;2.578;1.068;0.158
Municipios;9036;Tres Cantos;5.665;0.347;6.381;0.391;0.153
Municipios;1551;Valdaracete;1.35;0.9;1.688;1.125;0.104
Municipios;1564;Valdeavero;1.284;0.844;1.573;1.034;0.14
Municipios;1570;Valdelaguna;0.64;0.813;0.774;0.984;0.104
Municipios;1586;Valdemanco;0.811;0.595;1.154;0.846;0.125
Municipios;1599;Valdemaqueda;1.037;0.691;1.312;0.875;0.162
Municipios;0973;Navarredonda y San Mamés;9.684;0.316;8.364;0.273;0.192
Municipios;0954;Navalagamella;0.92;0.713;1.375;1.065;0.089
Municipios;0029;Ajalvir;6.163;0.573;8.794;0.818;0.266
Municipios;0357;Carabaña;2.06;0.94;2.272;1.037;0.125
Municipios;0262;Brunete;1.44;0.51;2.029;0.718;0.149
Municipios;0278;Buitrago del Lozoya;5.605;0.713;5.648;0.719;0.189
Municipios;0284;Bustarviejo;2.063;0.694;2.588;0.87;0.15
Municipios;0297;Cabanillas de la Sierra;3.0;0.456;3.703;0.562;0.131
Municipios;0301;Cabrera (La);1.624;0.709;2.305;1.006;0.153
Municipios;0318;Cadalso de los Vidrios;2.04;0.98;2.406;1.156;0.138
Municipios;0323;Camarma de Esteruelas;2.941;0.809;3.696;1.017;0.139
Municipios;0339;Campo Real;4.037;0.842;4.946;1.032;0.155
Municipios;0344;Canencia;6.86;0.404;9.093;0.535;0.173
Municipios;0360;Casarrubuelos;7.322;0.804;8.543;0.938;0.132
Municipios;0437;Colmenar de Oreja;1.484;0.825;1.64;0.912;0.123
Municipios;0376;Cenicientos;1.763;0.947;1.733;0.93;0.115
Municipios;0382;Cercedilla;2.218;0.54;2.698;0.657;0.152
