Serie;Codigo_municipio;Nombre;2023
Municipios;0843;Mejorada del Campo;1019;5;1160;3914;2378
Municipios;0856;Miraflores de la Sierra;280;16;161;1057;605
Municipios;0869;Molar (El);380;20;190;1253;715
Municipios;0875;Molinos (Los);154;9;113;837;474
Municipios;0881;Montejo de la Sierra;11;5;7;63;37
Municipios;0894;Moraleja de Enmedio;179;10;502;1315;827
Municipios;0908;Moralzarzal;427;12;239;2449;1328
Municipios;0915;Morata de Tajuña;337;56;182;1034;623
Municipios;0920;Móstoles;8376;47;3322;24800;13782
Municipios;0936;Navacerrada;111;0;59;721;388
Municipios;0941;Navalafuente;80;9;25;180;105
Municipios;0954;Navalagamella;127;12;37;330;187
Municipios;0967;Navalcarnero;1199;43;780;4411;2540
Municipios;0973;Navarredonda y San Mamés;3;3;4;31;19
Municipios;0992;Navas del Rey;138;8;82;514;296
Municipios;1006;Nuevo Baztán;291;6;169;1057;607
Municipios;1013;Olmeda de las Fuentes;16;6;7;95;54
Municipios;1028;Orusco de Tajuña;68;4;25;146;85
Municipios;1049;Paracuellos de Jarama;668;11;720;4961;2731
Municipios;1065;Parla;6069;34;1966;13050;7381
Municipios;1071;Patones;16;4;6;118;64
Municipios;1087;Pedrezuela;215;7;104;820;456
Municipios;1090;Pelayos de la Presa;161;1;98;509;294
Municipios;1104;Perales de Tajuña;171;11;93;424;255
Municipios;1111;Pezuela de las Torres;40;16;14;146;87
Municipios;1126;Pinilla del Valle;9;1;2;23;13
Municipios;1132;Pinto;2098;24;1258;8557;4734
Municipios;1147;Piñuécar0Gandullas;4;6;6;32;22
Municipios;1150;Pozuelo de Alarcón;1756;67;971;31017;15929
Municipios;1163;Pozuelo del Rey;61;8;23;143;86
Municipios;1179;Prádena del Rincón;4;5;10;32;23
Municipios;1185;Puebla de la Sierra;2;1;1;20;11
Municipios;9020;Puentes Viejas;23;5;17;122;72
Municipios;1198;Quijorna;139;10;51;557;307
Municipios;1202;Rascafría;58;29;54;437;256
Municipios;1219;Redueña;8;2;5;92;49
Municipios;1224;Ribatejada;45;5;20;113;67
Municipios;1230;Rivas0Vaciamadrid;3438;25;1694;16724;9060
Municipios;1245;Robledillo de la Jara;8;0;2;16;9
