Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;419675;435389;
Zonas Estadísticas;01;Municipio de Madrid ;225573;239794;
Zonas Estadísticas;02;Norte Metropolitano ;20144;20609;
Zonas Estadísticas;03;Este Metropolitano  ;40687;41094;
Zonas Estadísticas;04;Sur Metropolitano   ;75659;75393;
Zonas Estadísticas;05;Oeste Metropolitano ;25372;26005;
Zonas Estadísticas;06;Sierra Norte        ;2336;2358;
Zonas Estadísticas;07;Nordeste Comunidad  ;3889;4011;
Zonas Estadísticas;08;Sudeste Comunidad   ;6852;6891;
Zonas Estadísticas;09;Sudoeste Comunidad  ;8307;8146;
Zonas Estadísticas;10;Sierra Sur          ;2038;2027;
Zonas Estadísticas;11;Sierra Central      ;8818;9061;
Municipios;0014;Acebeda (La);3;3;
Municipios;0029;Ajalvir;295;302;
Municipios;0035;Alameda del Valle;13;16;
Municipios;0040;Alamo (El);563;564;
Municipios;0053;Alcalá de Henares;11406;11628;
Municipios;0066;Alcobendas;6679;6969;
Municipios;0072;Alcorcón;8196;8355;
Municipios;0088;Aldea del Fresno;206;194;
Municipios;0091;Algete;1029;1042;
Municipios;0105;Alpedrete;647;711;
Municipios;0112;Ambite;26;25;
Municipios;0127;Anchuelo;84;93;
Municipios;0133;Aranjuez;3283;3320;
Municipios;0148;Arganda del Rey;3747;3826;
Municipios;0151;Arroyomolinos;1688;1643;
Municipios;0164;Atazar (El);2;1;
Municipios;0170;Batres;96;95;
Municipios;0186;Becerril de la Sierra;297;291;
Municipios;0199;Belmonte de Tajo;111;121;
Municipios;0210;Berrueco (El);25;27;
Municipios;0203;Berzosa del Lozoya;9;8;
Municipios;0225;Boadilla del Monte;2406;2487;
Municipios;0231;Boalo (El);362;349;
Municipios;0246;Braojos;8;8;
Municipios;0259;Brea de Tajo;23;23;
Municipios;0262;Brunete;577;586;
Municipios;0278;Buitrago del Lozoya;117;105;
Municipios;0284;Bustarviejo;146;133;
Municipios;0297;Cabanillas de la Sierra;31;35;
Municipios;0301;Cabrera (La);140;134;
Municipios;0318;Cadalso de los Vidrios;200;183;
Municipios;0323;Camarma de Esteruelas;433;440;
Municipios;0339;Campo Real;432;414;
Municipios;0344;Canencia;17;20;
Municipios;0357;Carabaña;112;122;
Municipios;0360;Casarrubuelos;249;225;
Municipios;0376;Cenicientos;101;102;
Municipios;0382;Cercedilla;419;430;
Municipios;0395;Cervera de Buitrago;3;2;
Municipios;0513;Chapinería;128;133;
Municipios;0528;Chinchón;337;324;
Municipios;0409;Ciempozuelos;1482;1557;
Municipios;0416;Cobeña;360;344;
Municipios;0468;Collado Mediano;380;369;
Municipios;0474;Collado Villalba;4088;4323;
Municipios;0455;Colmenar Viejo;3240;3398;
Municipios;0437;Colmenar de Oreja;498;506;
Municipios;0421;Colmenar del Arroyo;112;116;
Municipios;0442;Colmenarejo;458;464;
Municipios;0480;Corpa;60;53;
Municipios;0493;Coslada;4999;4841;
Municipios;0506;Cubas de la Sagra;303;301;
Municipios;0534;Daganzo de Arriba;397;414;
Municipios;0549;Escorial (El);893;879;
Municipios;0552;Estremera;69;69;
Municipios;0565;Fresnedillas de la Oliva;89;99;
Municipios;0571;Fresno de Torote;133;124;
Municipios;0587;Fuenlabrada;11407;10896;
Municipios;0590;Fuente el Saz de Jarama;400;425;
Municipios;0604;Fuentidueña de Tajo;128;137;
Municipios;0611;Galapagar;1956;1970;
Municipios;0626;Garganta de los Montes;24;29;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;18;15;
Municipios;0647;Gascones;16;13;
Municipios;0650;Getafe;10763;10601;
Municipios;0663;Griñón;499;486;
Municipios;0679;Guadalix de la Sierra;347;372;
Municipios;0685;Guadarrama;825;806;
Municipios;0698;Hiruela (La);3;2;
Municipios;0702;Horcajo de la Sierra-Aoslos;11;13;
Municipios;0719;Horcajuelo de la Sierra;9;5;
Municipios;0724;Hoyo de Manzanares;497;478;
Municipios;0730;Humanes de Madrid;1209;1168;
Municipios;0745;Leganés;10084;10280;
Municipios;0758;Loeches;534;527;
Municipios;0761;Lozoya;37;34;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;79;67;
Municipios;0783;Madarcos;3;1;
