Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;134031;119721;
Zonas Estadísticas;01;Municipio de Madrid ;75276;67757;
Zonas Estadísticas;02;Norte Metropolitano ;6754;5798;
Zonas Estadísticas;03;Este Metropolitano  ;13647;12861;
Zonas Estadísticas;04;Sur Metropolitano   ;22429;19980;
Zonas Estadísticas;05;Oeste Metropolitano ;6170;5121;
Zonas Estadísticas;06;Sierra Norte        ;760;641;
Zonas Estadísticas;07;Nordeste Comunidad  ;1369;1049;
Zonas Estadísticas;08;Sudeste Comunidad   ;1571;1390;
Zonas Estadísticas;09;Sudoeste Comunidad  ;3395;2870;
Zonas Estadísticas;10;Sierra Sur          ;660;622;
Zonas Estadísticas;11;Sierra Central      ;2000;1632;
Municipios;0014;Acebeda (La);56;103;
Municipios;0029;Ajalvir;219;206;
Municipios;0035;Alameda del Valle;13;5;
Municipios;0040;Alamo (El);94;111;
Municipios;0053;Alcalá de Henares;3543;3464;
Municipios;0066;Alcobendas;2318;2030;
Municipios;0072;Alcorcón;2398;2099;
Municipios;0088;Aldea del Fresno;201;171;
Municipios;0091;Algete;480;380;
Municipios;0105;Alpedrete;163;145;
Municipios;0112;Ambite;7;14;
Municipios;0127;Anchuelo;8;2;
Municipios;0133;Aranjuez;922;580;
Municipios;0148;Arganda del Rey;2497;2701;
Municipios;0151;Arroyomolinos;818;663;
Municipios;0164;Atazar (El);9;2;
Municipios;0170;Batres;21;26;
Municipios;0186;Becerril de la Sierra;53;60;
Municipios;0199;Belmonte de Tajo;25;9;
Municipios;0210;Berrueco (El);33;24;
Municipios;0203;Berzosa del Lozoya;23;11;
Municipios;0225;Boadilla del Monte;1011;998;
Municipios;0231;Boalo (El);111;87;
Municipios;0246;Braojos;9;6;
Municipios;0259;Brea de Tajo;4;9;
Municipios;0262;Brunete;127;99;
Municipios;0278;Buitrago del Lozoya;52;59;
Municipios;0284;Bustarviejo;47;91;
Municipios;0297;Cabanillas de la Sierra;43;19;
Municipios;0301;Cabrera (La);46;12;
Municipios;0318;Cadalso de los Vidrios;129;150;
Municipios;0323;Camarma de Esteruelas;173;204;
Municipios;0339;Campo Real;147;87;
Municipios;0344;Canencia;27;17;
Municipios;0357;Carabaña;14;16;
Municipios;0360;Casarrubuelos;144;140;
Municipios;0376;Cenicientos;16;13;
Municipios;0382;Cercedilla;111;114;
Municipios;0395;Cervera de Buitrago;2;3;
Municipios;0513;Chapinería;6;12;
Municipios;0528;Chinchón;66;32;
Municipios;0409;Ciempozuelos;446;393;
Municipios;0416;Cobeña;37;32;
Municipios;0468;Collado Mediano;203;173;
Municipios;0474;Collado Villalba;598;557;
Municipios;0455;Colmenar Viejo;1051;966;
Municipios;0437;Colmenar de Oreja;228;161;
Municipios;0421;Colmenar del Arroyo;15;10;
Municipios;0442;Colmenarejo;166;92;
Municipios;0480;Corpa;4;1;
Municipios;0493;Coslada;1632;1550;
Municipios;0506;Cubas de la Sagra;133;121;
Municipios;0534;Daganzo de Arriba;179;156;
Municipios;0549;Escorial (El);119;74;
Municipios;0552;Estremera;29;30;
Municipios;0565;Fresnedillas de la Oliva;28;23;
Municipios;0571;Fresno de Torote;22;11;
Municipios;0587;Fuenlabrada;3210;2548;
Municipios;0590;Fuente el Saz de Jarama;84;107;
Municipios;0604;Fuentidueña de Tajo;8;9;
Municipios;0611;Galapagar;441;398;
Municipios;0626;Garganta de los Montes;1;3;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;0;0;
Municipios;0647;Gascones;6;4;
Municipios;0650;Getafe;4478;3856;
Municipios;0663;Griñón;468;437;
Municipios;0679;Guadalix de la Sierra;87;65;
Municipios;0685;Guadarrama;190;160;
Municipios;0698;Hiruela (La);1;3;
Municipios;0702;Horcajo de la Sierra-Aoslos;8;7;
Municipios;0719;Horcajuelo de la Sierra;3;0;
Municipios;0724;Hoyo de Manzanares;53;40;
Municipios;0730;Humanes de Madrid;966;853;
Municipios;0745;Leganés;3188;3533;
Municipios;0758;Loeches;252;201;
Municipios;0761;Lozoya;9;3;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;22;25;
Municipios;0783;Madarcos;43;45;
Municipios;0796;Madrid;75276;67757;
Municipios;0800;Majadahonda;774;455;
Municipios;0822;Manzanares el Real;49;36;
Municipios;0838;Meco;528;389;
Municipios;0843;Mejorada del Campo;408;410;
Municipios;0856;Miraflores de la Sierra;35;23;
Municipios;0869;Molar (El);148;72;
Municipios;0875;Molinos (Los);25;26;
Municipios;0881;Montejo de la Sierra;1;1;
Municipios;0894;Moraleja de Enmedio;208;132;
Municipios;0908;Moralzarzal;136;101;
Municipios;0915;Morata de Tajuña;81;86;
Municipios;0920;Móstoles;1947;1520;
Municipios;0936;Navacerrada;33;30;
Municipios;0941;Navalafuente;21;6;
Municipios;0954;Navalagamella;10;8;
Municipios;0967;Navalcarnero;458;425;
Municipios;0973;Navarredonda y San Mamés;1;2;
Municipios;0992;Navas del Rey;30;25;
Municipios;1006;Nuevo Baztán;90;118;
Municipios;1013;Olmeda de las Fuentes;6;2;
Municipios;1028;Orusco de Tajuña;6;12;
Municipios;1049;Paracuellos de Jarama;423;308;
Municipios;1065;Parla;1592;1429;
Municipios;1071;Patones;4;1;
Municipios;1087;Pedrezuela;38;44;
Municipios;1090;Pelayos de la Presa;45;36;
Municipios;1104;Perales de Tajuña;29;30;
Municipios;1111;Pezuela de las Torres;1;1;
Municipios;1126;Pinilla del Valle;0;2;
Municipios;1132;Pinto;1081;1021;
Municipios;1147;Piñuécar-Gandullas;1;0;
Municipios;1150;Pozuelo de Alarcón;1159;941;
Municipios;1163;Pozuelo del Rey;35;25;
Municipios;1179;Prádena del Rincón;0;0;
Municipios;1185;Puebla de la Sierra;1;0;
Municipios;9020;Puentes Viejas;19;3;
Municipios;1198;Quijorna;30;28;
Municipios;1202;Rascafría;27;11;
Municipios;1219;Redueña;0;0;
