Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;1374431;1100648;
Zonas Estadísticas;01;Municipio de Madrid ;847350;691419;
Zonas Estadísticas;02;Norte Metropolitano ;81563;60952;
Zonas Estadísticas;03;Este Metropolitano  ;114341;86180;
Zonas Estadísticas;04;Sur Metropolitano   ;199311;149921;
Zonas Estadísticas;05;Oeste Metropolitano ;64135;55064;
Zonas Estadísticas;06;Sierra Norte        ;8946;7580;
Zonas Estadísticas;07;Nordeste Comunidad  ;15693;14294;
Zonas Estadísticas;08;Sudeste Comunidad   ;11507;9540;
Zonas Estadísticas;09;Sudoeste Comunidad  ;14763;12130;
Zonas Estadísticas;10;Sierra Sur          ;3471;2708;
Zonas Estadísticas;11;Sierra Central      ;13351;10860;
Municipios;0014;Acebeda (La);2984;2526;
Municipios;0029;Ajalvir;1275;1043;
Municipios;0035;Alameda del Valle;177;77;
Municipios;0040;Alamo (El);1043;571;
Municipios;0053;Alcalá de Henares;37243;33061;
Municipios;0066;Alcobendas;27239;22039;
Municipios;0072;Alcorcón;23331;18561;
Municipios;0088;Aldea del Fresno;337;286;
Municipios;0091;Algete;2645;1603;
Municipios;0105;Alpedrete;1136;1059;
Municipios;0112;Ambite;190;67;
Municipios;0127;Anchuelo;163;336;
Municipios;0133;Aranjuez;21018;11947;
Municipios;0148;Arganda del Rey;7796;6237;
Municipios;0151;Arroyomolinos;3853;2455;
Municipios;0164;Atazar (El);39;77;
Municipios;0170;Batres;815;164;
Municipios;0186;Becerril de la Sierra;492;386;
Municipios;0199;Belmonte de Tajo;454;360;
Municipios;0210;Berrueco (El);240;223;
Municipios;0203;Berzosa del Lozoya;313;468;
Municipios;0225;Boadilla del Monte;6476;7165;
Municipios;0231;Boalo (El);342;482;
Municipios;0246;Braojos;71;51;
Municipios;0259;Brea de Tajo;149;190;
Municipios;0262;Brunete;809;572;
Municipios;0278;Buitrago del Lozoya;582;533;
Municipios;0284;Bustarviejo;178;140;
Municipios;0297;Cabanillas de la Sierra;106;90;
Municipios;0301;Cabrera (La);320;195;
Municipios;0318;Cadalso de los Vidrios;338;258;
Municipios;0323;Camarma de Esteruelas;1038;888;
Municipios;0339;Campo Real;677;522;
Municipios;0344;Canencia;107;120;
Municipios;0357;Carabaña;365;209;
Municipios;0360;Casarrubuelos;1075;1068;
Municipios;0376;Cenicientos;182;182;
Municipios;0382;Cercedilla;1097;710;
Municipios;0395;Cervera de Buitrago;175;78;
Municipios;0513;Chapinería;211;147;
Municipios;0528;Chinchón;1327;755;
Municipios;0409;Ciempozuelos;5906;4576;
Municipios;0416;Cobeña;621;419;
Municipios;0468;Collado Mediano;391;341;
Municipios;0474;Collado Villalba;4626;3594;
Municipios;0455;Colmenar Viejo;4825;3714;
Municipios;0437;Colmenar de Oreja;579;527;
Municipios;0421;Colmenar del Arroyo;632;306;
Municipios;0442;Colmenarejo;499;396;
Municipios;0480;Corpa;47;49;
Municipios;0493;Coslada;22967;11264;
Municipios;0506;Cubas de la Sagra;494;1827;
Municipios;0534;Daganzo de Arriba;2893;2568;
Municipios;0549;Escorial (El);1142;857;
Municipios;0552;Estremera;155;182;
Municipios;0565;Fresnedillas de la Oliva;75;67;
Municipios;0571;Fresno de Torote;78;39;
Municipios;0587;Fuenlabrada;23901;14505;
Municipios;0590;Fuente el Saz de Jarama;1082;312;
Municipios;0604;Fuentidueña de Tajo;139;73;
Municipios;0611;Galapagar;1384;2537;
Municipios;0626;Garganta de los Montes;23;24;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;59;42;
Municipios;0647;Gascones;14;27;
Municipios;0650;Getafe;52813;40211;
Municipios;0663;Griñón;1300;1163;
Municipios;0679;Guadalix de la Sierra;760;387;
Municipios;0685;Guadarrama;1929;1882;
Municipios;0698;Hiruela (La);28;15;
Municipios;0702;Horcajo de la Sierra-Aoslos;38;34;
Municipios;0719;Horcajuelo de la Sierra;173;25;
Municipios;0724;Hoyo de Manzanares;772;247;
Municipios;0730;Humanes de Madrid;3156;1910;
Municipios;0745;Leganés;18540;18274;
Municipios;0758;Loeches;1594;1012;
Municipios;0761;Lozoya;369;370;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;256;212;
Municipios;0783;Madarcos;215;250;
Municipios;0796;Madrid;847350;691419;
Municipios;0800;Majadahonda;8338;7716;
Municipios;0822;Manzanares el Real;400;362;
Municipios;0838;Meco;8008;8620;
Municipios;0843;Mejorada del Campo;1850;1257;
Municipios;0856;Miraflores de la Sierra;389;469;
Municipios;0869;Molar (El);303;527;
Municipios;0875;Molinos (Los);149;118;
Municipios;0881;Montejo de la Sierra;107;67;
Municipios;0894;Moraleja de Enmedio;495;298;
Municipios;0908;Moralzarzal;507;367;
Municipios;0915;Morata de Tajuña;393;416;
Municipios;0920;Móstoles;11968;9092;
Municipios;0936;Navacerrada;306;139;
Municipios;0941;Navalafuente;73;52;
Municipios;0954;Navalagamella;103;136;
Municipios;0967;Navalcarnero;2081;1993;
Municipios;0973;Navarredonda y San Mamés;58;129;
Municipios;0992;Navas del Rey;106;165;
Municipios;1006;Nuevo Baztán;206;217;
Municipios;1013;Olmeda de las Fuentes;26;21;
Municipios;1028;Orusco de Tajuña;70;61;
Municipios;1049;Paracuellos de Jarama;2332;1231;
Municipios;1065;Parla;10050;5421;
Municipios;1071;Patones;67;75;
Municipios;1087;Pedrezuela;232;185;
Municipios;1090;Pelayos de la Presa;226;176;
Municipios;1104;Perales de Tajuña;194;115;
Municipios;1111;Pezuela de las Torres;75;103;
Municipios;1126;Pinilla del Valle;25;24;
Municipios;1132;Pinto;12345;8682;
Municipios;1147;Piñuécar-Gandullas;19;7;
Municipios;1150;Pozuelo de Alarcón;21578;18151;
Municipios;1163;Pozuelo del Rey;54;29;
Municipios;1179;Prádena del Rincón;24;14;
Municipios;1185;Puebla de la Sierra;8;13;
Municipios;9020;Puentes Viejas;54;11;
Municipios;1198;Quijorna;272;120;
Municipios;1202;Rascafría;148;183;
Municipios;1219;Redueña;28;25;
Municipios;1224;Ribatejada;85;114;
Municipios;1230;Rivas-Vaciamadrid;10100;6741;
Municipios;1245;Robledillo de la Jara;21;13;
Municipios;1258;Robledo de Chavela;392;318;
Municipios;1261;Robregordo;9;9;
Municipios;1277;Rozas de Madrid (Las);13610;9428;
Municipios;1283;Rozas de Puerto Real;86;51;
Municipios;1296;San Agustín del Guadalix;2640;1460;
Municipios;1300;San Fernando de Henares;10078;8596;
Municipios;1317;San Lorenzo de El Escorial;2869;1739;
Municipios;1338;San Martín de Valdeiglesias;873;716;
Municipios;1322;San Martín de la Vega;2340;1419;
Municipios;1343;San Sebastián de los Reyes;26884;17997;
Municipios;1356;Santa María de la Alameda;56;46;
Municipios;1369;Santorcaz;34;49;
Municipios;1375;Santos de la Humosa (Los);61;40;
Municipios;1381;Serna del Monte (La);2;10;
Municipios;1408;Serranillos del Valle;306;146;
Municipios;1415;Sevilla la Nueva;599;660;
Municipios;1436;Somosierra;19;8;
Municipios;1441;Soto del Real;385;247;
Municipios;1454;Talamanca de Jarama;784;425;
Municipios;1467;Tielmes;405;421;
Municipios;1473;Titulcia;551;346;
