Colectivo empresarial .Colectivo empresarial.Base 2015.Municipios.Ocupados. Ocupados en unidades productivas de otras actividades de servicios. Unidad: Número. Fuente: Colectivo Empresarial. Dirección General de Economía.;
Serie;;;2015;2016;2017;2018;2019;2020;2021;2022;2023(A)
Comunidad de Madrid;;Comunidad de Madrid;302859;306792;312188;317572;324210;322836;299953;316906;323387;
Zonas Estadísticas;01;Municipio de Madrid ;194972;198457;201805;206648;209936;208013;193822;201325;204976;
Zonas Estadísticas;02;Norte Metropolitano ;19263;18994;19310;19774;19905;19526;17744;18912;19392;
Zonas Estadísticas;03;Este Metropolitano  ;17410;17555;18079;17712;18552;19000;17463;19598;20385;
Zonas Estadísticas;04;Sur Metropolitano   ;26016;26185;26519;27415;28747;29376;26570;29127;29916;
Zonas Estadísticas;05;Oeste Metropolitano ;32517;32763;33351;32954;33275;33212;31534;32964;33861;
Zonas Estadísticas;06;Sierra Norte        ;781;806;838;836;905;933;841;974;996;
Zonas Estadísticas;07;Nordeste Comunidad  ;1374;1401;1449;1415;1500;1515;1379;1571;1638;
Zonas Estadísticas;08;Sudeste Comunidad   ;1702;1801;1870;1715;1764;1698;1581;2497;1779;
Zonas Estadísticas;09;Sudoeste Comunidad  ;2712;2786;2785;2917;3212;3148;2896;3249;3502;
Zonas Estadísticas;10;Sierra Sur          ;598;563;610;623;630;649;615;752;791;
Zonas Estadísticas;11;Sierra Central      ;5514;5481;5572;5563;5784;5766;5508;5937;6151;
Municipios;0014;Acebeda (La);2;2;4;3;2;1;0;0;1;
Municipios;0029;Ajalvir;513;550;468;527;599;594;578;999;1094;
Municipios;0035;Alameda del Valle;2;2;3;4;8;6;5;7;5;
Municipios;0040;Alamo (El);143;147;135;140;134;140;146;182;204;
Municipios;0053;Alcalá de Henares;5086;5070;5466;5435;5999;6319;5563;5992;6072;
Municipios;0066;Alcobendas;8482;8325;8569;8807;9010;8545;8191;8713;8687;
Municipios;0072;Alcorcón;3882;3982;3892;3992;4287;4701;4303;4549;4829;
Municipios;0088;Aldea del Fresno;74;55;71;77;79;83;61;68;68;
Municipios;0091;Algete;776;768;817;775;766;740;695;804;821;
Municipios;0105;Alpedrete;510;528;542;516;537;529;516;537;560;
Municipios;0112;Ambite;27;72;91;47;35;3;5;7;4;
Municipios;0127;Anchuelo;7;12;11;10;8;12;14;14;11;
Municipios;0133;Aranjuez;1324;1327;1304;1329;1387;1405;1016;1108;1170;
Municipios;0148;Arganda del Rey;1310;1223;1292;1443;1460;1410;1304;1470;1550;
Municipios;0151;Arroyomolinos;734;755;696;705;876;822;731;799;917;
Municipios;0164;Atazar (El);3;3;0;0;0;0;0;0;0;
Municipios;0170;Batres;18;15;19;21;21;21;21;28;29;
Municipios;0186;Becerril de la Sierra;169;150;169;184;163;158;166;196;202;
Municipios;0199;Belmonte de Tajo;22;28;23;24;27;30;29;38;35;
Municipios;0210;Berrueco (El);6;4;9;10;12;10;10;16;17;
Municipios;0203;Berzosa del Lozoya;17;17;16;16;48;44;40;47;47;
Municipios;0225;Boadilla del Monte;3306;3482;3484;3644;3733;3779;3708;4105;4226;
Municipios;0231;Boalo (El);222;236;231;220;223;221;214;228;232;
Municipios;0246;Braojos;5;3;4;4;4;3;4;4;3;
Municipios;0259;Brea de Tajo;90;79;92;94;91;65;2;1;2;
Municipios;0262;Brunete;391;391;410;426;438;417;392;391;384;
