Serie;Codigo_municipio;Nombre;2020
Comunidad de Madrid;;Comunidad de Madrid;82.28
Zonas Estadísticas;01;Municipio de Madrid ;80.70
Zonas Estadísticas;02;Norte Metropolitano ;81.05
Zonas Estadísticas;03;Este Metropolitano  ;86.56
Zonas Estadísticas;04;Sur Metropolitano   ;86.95
Zonas Estadísticas;05;Oeste Metropolitano ;78.17
Zonas Estadísticas;06;Sierra Norte        ;80.82
Zonas Estadísticas;07;Nordeste Comunidad  ;89.22
Zonas Estadísticas;08;Sudeste Comunidad   ;88.59
Zonas Estadísticas;09;Sudoeste Comunidad  ;85.62
Zonas Estadísticas;10;Sierra Sur          ;86.62
Zonas Estadísticas;11;Sierra Central      ;81.27
Municipios;0014;Acebeda (La);83.05
Municipios;0029;Ajalvir;78.91
Municipios;0035;Alameda del Valle;82.53
Municipios;0040;Alamo (El);83.89
Municipios;0053;Alcalá de Henares;89.98
Municipios;0066;Alcobendas;75.37
Municipios;0072;Alcorcón;88.17
Municipios;0088;Aldea del Fresno;84.60
Municipios;0091;Algete;82.26
Municipios;0105;Alpedrete;80.14
Municipios;0112;Ambite;79.75
Municipios;0127;Anchuelo;84.84
Municipios;0133;Aranjuez;93.36
Municipios;0148;Arganda del Rey;84.56
Municipios;0151;Arroyomolinos;84.01
Municipios;0164;Atazar (El);45.11
Municipios;0170;Batres;97.85
Municipios;0186;Becerril de la Sierra;74.94
Municipios;0199;Belmonte de Tajo;95.95
Municipios;0210;Berrueco (El);86.73
Municipios;0203;Berzosa del Lozoya;69.44
Municipios;0225;Boadilla del Monte;73.46
Municipios;0231;Boalo (El);77.34
Municipios;0246;Braojos;61.99
Municipios;0259;Brea de Tajo;90.61
Municipios;0262;Brunete;80.87
Municipios;0278;Buitrago del Lozoya;92.73
Municipios;0284;Bustarviejo;60.74
Municipios;0297;Cabanillas de la Sierra;89.66
Municipios;0301;Cabrera (La);77.01
Municipios;0318;Cadalso de los Vidrios;84.25
Municipios;0323;Camarma de Esteruelas;91.30
Municipios;0339;Campo Real;83.99
