Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;1104;Perales de Tajuña;1.83;14.39;-10.38;-11.23;
Municipios;1111;Pezuela de las Torres;-2.50;46.15;-35.09;45.95;
Municipios;1126;Pinilla del Valle;83.33;9.09;-8.33;-9.09;
Municipios;1132;Pinto;6.30;16.93;-22.14;-7.61;
Municipios;1147;Piñuécar-Gandullas;71.43;33.33;-50.00;-50.00;
Municipios;1150;Pozuelo de Alarcón;1.91;17.17;-19.37;-6.30;
Municipios;1163;Pozuelo del Rey;23.44;25.32;-30.30;11.59;
Municipios;1179;Prádena del Rincón;0.00;0.00;33.33;50.00;
Municipios;1185;Puebla de la Sierra;0.00;-40.00;-33.33;150.00;
Municipios;9020;Puentes Viejas;-20.93;20.59;-26.83;-6.67;
Municipios;1198;Quijorna;-3.93;33.33;-16.67;-9.47;
Municipios;1202;Rascafría;1.33;23.68;-4.26;-17.78;
Municipios;1219;Redueña;-8.33;172.73;-56.67;7.69;
Municipios;1224;Ribatejada;8.93;14.75;-11.43;-16.13;
Municipios;1230;Rivas-Vaciamadrid;3.30;22.94;-18.31;-0.91;
Municipios;1245;Robledillo de la Jara;100.00;-25.00;100.00;66.67;
Municipios;1258;Robledo de Chavela;14.11;22.18;-8.33;-10.71;
Municipios;1261;Robregordo;50.00;-33.33;50.00;33.33;
Municipios;1277;Rozas de Madrid (Las);5.91;15.20;-19.90;-9.24;
Municipios;1283;Rozas de Puerto Real;-21.43;90.91;-35.71;29.63;
Municipios;1296;San Agustín del Guadalix;0.00;29.60;-21.67;-8.22;
Municipios;1300;San Fernando de Henares;3.05;22.38;-21.60;-9.02;
Municipios;1317;San Lorenzo de El Escorial;12.79;22.79;-22.29;-15.54;
Municipios;1338;San Martín de Valdeiglesias;1.72;25.23;-19.66;-3.98;
Municipios;1322;San Martín de la Vega;5.58;23.91;-22.12;-5.47;
Municipios;1343;San Sebastián de los Reyes;1.38;22.11;-23.16;-7.52;
Municipios;1356;Santa María de la Alameda;2.15;30.53;-20.16;8.08;
Municipios;1369;Santorcaz;-6.98;20.00;4.17;6.00;
Municipios;1375;Santos de la Humosa (Los);-6.76;25.36;-13.29;-13.33;
Municipios;1381;Serna del Monte (La);50.00;-46.67;-12.50;0.00;
Municipios;1408;Serranillos del Valle;-0.41;20.33;-17.59;-7.95;
Municipios;1415;Sevilla la Nueva;4.48;27.76;-28.59;-9.62;
Municipios;1436;Somosierra;-50.00;0.00;300.00;-37.50;
Municipios;1441;Soto del Real;-7.18;22.35;-20.84;-6.80;
Municipios;1454;Talamanca de Jarama;2.53;16.75;-18.14;-1.55;
Municipios;1467;Tielmes;-12.07;22.06;-16.47;-5.77;
Municipios;1473;Titulcia;-4.00;33.33;-15.63;-9.26;
Municipios;1489;Torrejón de Ardoz;-0.73;22.39;-19.88;-10.08;
Municipios;1505;Torrejón de Velasco;0.90;14.35;-16.47;-11.27;
Municipios;1492;Torrejón de la Calzada;5.24;16.23;-16.01;-4.88;
Municipios;1512;Torrelaguna;3.66;14.12;-15.12;-2.83;
Municipios;1527;Torrelodones;13.13;21.90;-18.94;-12.42;
Municipios;1533;Torremocha de Jarama;-33.93;40.54;-11.54;0.00;
Municipios;1548;Torres de la Alameda;4.51;9.67;-22.20;-7.29;
Municipios;9036;Tres Cantos;7.58;17.18;-15.93;-13.43;
Municipios;1551;Valdaracete;13.79;-4.55;-4.76;-10.00;
Municipios;1564;Valdeavero;24.44;8.93;-8.20;-17.86;
Municipios;1570;Valdelaguna;0.00;18.64;1.43;-14.08;
Municipios;1586;Valdemanco;4.65;20.00;-7.41;-12.00;
Municipios;1599;Valdemaqueda;0.00;6.41;-19.28;-16.42;
Municipios;1603;Valdemorillo;7.92;20.21;-21.17;-0.95;
Municipios;1610;Valdemoro;1.44;19.04;-21.04;-7.75;
Municipios;1625;Valdeolmos-Alalpardo;5.04;31.51;-14.58;-22.56;
Municipios;1631;Valdepiélagos;6.90;6.45;-21.21;0.00;
Municipios;1646;Valdetorres de Jarama;2.18;21.00;-18.53;2.53;
Municipios;1659;Valdilecha;-9.38;41.38;-13.94;-16.60;
Municipios;1662;Valverde de Alcalá;-19.23;23.81;-3.85;-4.00;
Municipios;1678;Velilla de San Antonio;1.18;30.99;-22.77;-1.59;
Municipios;1684;Vellón (El);-9.59;18.18;-19.87;-10.40;
Municipios;1697;Venturada;-2.38;35.37;-17.12;9.78;
Municipios;1718;Villa del Prado;3.28;24.45;-11.98;-2.01;
Municipios;1701;Villaconejos;4.71;2.42;-11.82;-17.24;
Municipios;1723;Villalbilla;4.06;24.80;-25.88;-1.52;
Municipios;1739;Villamanrique de Tajo;9.38;-7.14;-9.23;23.73;
Municipios;1744;Villamanta;11.98;2.14;-20.94;12.58;
Municipios;1757;Villamantilla;-8.82;20.43;-13.39;-14.43;
Municipios;1782;Villanueva de Perales;-4.44;31.40;-9.73;-10.78;
Municipios;1760;Villanueva de la Cañada;-1.00;30.79;-18.81;-6.78;
Municipios;1776;Villanueva del Pardillo;7.22;15.99;-21.64;-7.25;
Municipios;1795;Villar del Olmo;-7.03;24.37;-8.11;-16.91;
Municipios;1809;Villarejo de Salvanés;-0.34;7.24;-10.52;-6.14;
Municipios;1816;Villaviciosa de Odón;2.09;21.25;-24.20;-6.22;
Municipios;1821;Villavieja del Lozoya;50.00;25.00;13.33;-5.88;
Municipios;1837;Zarzalejo;8.26;17.80;-5.04;-6.82;
