Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;0416;Cobeña;223;296;238;234;
Municipios;0468;Collado Mediano;412;489;400;354;
Municipios;0474;Collado Villalba;3882;4394;3553;3299;
Municipios;0455;Colmenar Viejo;2361;2725;2207;2045;
Municipios;0437;Colmenar de Oreja;577;635;540;495;
Municipios;0421;Colmenar del Arroyo;110;95;113;100;
Municipios;0442;Colmenarejo;465;553;455;420;
Municipios;0480;Corpa;44;57;51;42;
Municipios;0493;Coslada;4255;5096;4011;3680;
Municipios;0506;Cubas de la Sagra;287;309;243;240;
Municipios;0534;Daganzo de Arriba;469;520;457;414;
Municipios;0549;Escorial (El);792;853;698;717;
Municipios;0552;Estremera;91;103;85;91;
Municipios;0565;Fresnedillas de la Oliva;108;134;122;114;
Municipios;0571;Fresno de Torote;120;150;144;113;
Municipios;0587;Fuenlabrada;11981;14150;11161;10083;
Municipios;0590;Fuente el Saz de Jarama;387;421;361;323;
Municipios;0604;Fuentidueña de Tajo;151;190;177;147;
Municipios;0611;Galapagar;1690;2016;1596;1510;
Municipios;0626;Garganta de los Montes;28;23;19;21;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;19;24;27;21;
Municipios;0647;Gascones;5;9;9;9;
Municipios;0650;Getafe;9582;11616;9068;8413;
Municipios;0663;Griñón;430;479;422;369;
Municipios;0679;Guadalix de la Sierra;348;414;359;332;
Municipios;0685;Guadarrama;748;836;716;670;
Municipios;0698;Hiruela (La);2;2;2;2;
Municipios;0702;Horcajo de la Sierra-Aoslos;6;10;9;8;
Municipios;0719;Horcajuelo de la Sierra;3;7;3;3;
Municipios;0724;Hoyo de Manzanares;324;390;300;290;
Municipios;0730;Humanes de Madrid;1210;1427;1166;1053;
Municipios;0745;Leganés;10265;12018;9715;8805;
Municipios;0758;Loeches;460;546;473;429;
Municipios;0761;Lozoya;27;29;27;30;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;69;103;62;73;
Municipios;0783;Madarcos;2;0;1;1;
Municipios;0796;Madrid;160007;196161;149239;138992;
Municipios;0800;Majadahonda;2157;2690;2066;1912;
Municipios;0822;Manzanares el Real;470;512;416;409;
Municipios;0838;Meco;844;914;748;678;
Municipios;0843;Mejorada del Campo;1432;1686;1350;1198;
Municipios;0856;Miraflores de la Sierra;380;421;366;332;
Municipios;0869;Molar (El);477;590;462;448;
Municipios;0875;Molinos (Los);219;261;205;193;
Municipios;0881;Montejo de la Sierra;15;10;8;11;
Municipios;0894;Moraleja de Enmedio;264;310;235;225;
Municipios;0908;Moralzarzal;585;667;542;488;
Municipios;0915;Morata de Tajuña;532;614;504;441;
Municipios;0920;Móstoles;11911;13903;11074;10022;
Municipios;0936;Navacerrada;128;169;117;128;
Municipios;0941;Navalafuente;106;126;94;97;
Municipios;0954;Navalagamella;167;182;169;170;
Municipios;0967;Navalcarnero;1645;1954;1667;1413;
Municipios;0973;Navarredonda y San Mamés;7;5;6;6;
Municipios;0992;Navas del Rey;199;230;196;167;
Municipios;1006;Nuevo Baztán;380;469;353;368;
Municipios;1013;Olmeda de las Fuentes;14;13;12;19;
Municipios;1028;Orusco de Tajuña;93;114;93;83;
Municipios;1049;Paracuellos de Jarama;786;1012;827;760;
Municipios;1065;Parla;9223;10516;8465;7718;
Municipios;1071;Patones;14;23;14;20;
Municipios;1087;Pedrezuela;288;350;283;264;
Municipios;1090;Pelayos de la Presa;215;288;238;202;
Municipios;1104;Perales de Tajuña;249;292;268;237;
Municipios;1111;Pezuela de las Torres;35;52;33;51;
Municipios;1126;Pinilla del Valle;11;11;11;9;
Municipios;1132;Pinto;3042;3517;2796;2558;
Municipios;1147;Piñuécar-Gandullas;11;14;6;4;
Municipios;1150;Pozuelo de Alarcón;2243;2601;2144;2000;
Municipios;1163;Pozuelo del Rey;74;95;65;68;
Municipios;1179;Prádena del Rincón;3;3;4;5;
Municipios;1185;Puebla de la Sierra;5;3;2;5;
Municipios;9020;Puentes Viejas;32;38;30;28;
Municipios;1198;Quijorna;163;210;179;163;
Municipios;1202;Rascafría;74;85;84;69;
Municipios;1219;Redueña;10;27;13;10;
Municipios;1224;Ribatejada;54;62;55;50;
Municipios;1230;Rivas-Vaciamadrid;3815;4639;3854;3765;
Municipios;1245;Robledillo de la Jara;4;3;6;9;
Municipios;1258;Robledo de Chavela;251;281;277;241;
Municipios;1261;Robregordo;3;2;3;4;
Municipios;1277;Rozas de Madrid (Las);2963;3394;2790;2524;
Municipios;1283;Rozas de Puerto Real;21;37;24;29;
Municipios;1296;San Agustín del Guadalix;497;648;518;468;
Municipios;1300;San Fernando de Henares;2158;2595;2091;1909;
Municipios;1317;San Lorenzo de El Escorial;850;1018;818;701;
Municipios;1338;San Martín de Valdeiglesias;593;736;593;575;
Municipios;1322;San Martín de la Vega;1264;1554;1231;1172;
Municipios;1343;San Sebastián de los Reyes;3774;4557;3568;3275;
Municipios;1356;Santa María de la Alameda;89;113;95;101;
Municipios;1369;Santorcaz;39;46;47;44;
Municipios;1375;Santos de la Humosa (Los);128;160;140;121;
Municipios;1381;Serna del Monte (La);13;7;7;7;
Municipios;1408;Serranillos del Valle;220;255;222;200;
Municipios;1415;Sevilla la Nueva;449;567;417;368;
Municipios;1436;Somosierra;2;2;7;5;
Municipios;1441;Soto del Real;318;381;317;292;
Municipios;1454;Talamanca de Jarama;191;222;184;179;
Municipios;1467;Tielmes;190;231;197;183;
Municipios;1473;Titulcia;81;111;98;86;
Municipios;1489;Torrejón de Ardoz;7746;9330;7692;6810;
Municipios;1505;Torrejón de Velasco;203;227;194;167;
Municipios;1492;Torrejón de la Calzada;426;489;422;394;
Municipios;1512;Torrelaguna;235;263;226;220;
Municipios;1527;Torrelodones;729;880;717;631;
Municipios;1533;Torremocha de Jarama;34;43;44;42;
Municipios;1548;Torres de la Alameda;515;548;446;404;
Municipios;9036;Tres Cantos;1536;1774;1521;1315;
Municipios;1551;Valdaracete;64;61;58;51;
Municipios;1564;Valdeavero;100;110;107;88;
Municipios;1570;Valdelaguna;52;62;67;58;
Municipios;1586;Valdemanco;43;50;49;42;
Municipios;1599;Valdemaqueda;73;75;59;50;
Municipios;1603;Valdemorillo;634;759;607;596;
Municipios;1610;Valdemoro;4280;5026;4051;3695;
Municipios;1625;Valdeolmos-Alalpardo;138;176;159;117;
Municipios;1631;Valdepiélagos;30;31;25;25;
Municipios;1646;Valdetorres de Jarama;263;299;254;260;
Municipios;1659;Valdilecha;188;259;235;192;
Municipios;1662;Valverde de Alcalá;21;23;23;22;
Municipios;1678;Velilla de San Antonio;620;780;625;612;
Municipios;1684;Vellón (El);124;147;114;107;
Municipios;1697;Venturada;80;102;87;95;
Municipios;1718;Villa del Prado;365;447;411;385;
Municipios;1701;Villaconejos;254;264;245;206;
Municipios;1723;Villalbilla;588;712;552;533;
Municipios;1739;Villamanrique de Tajo;65;56;58;67;
Municipios;1744;Villamanta;171;172;134;152;
Municipios;1757;Villamantilla;83;95;87;79;
Municipios;1782;Villanueva de Perales;71;95;93;84;
Municipios;1760;Villanueva de la Cañada;651;840;703;653;
Municipios;1776;Villanueva del Pardillo;670;766;621;571;
Municipios;1795;Villar del Olmo;110;137;125;102;
Municipios;1809;Villarejo de Salvanés;539;577;525;496;
Municipios;1816;Villaviciosa de Odón;873;1050;815;751;
Municipios;1821;Villavieja del Lozoya;12;13;16;16;
Municipios;1837;Zarzalejo;108;122;120;117;
