Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;126654;113560;
Zonas Estadísticas;01;Municipio de Madrid ;58938;54392;
Zonas Estadísticas;02;Norte Metropolitano ;5156;4440;
Zonas Estadísticas;03;Este Metropolitano  ;14486;12675;
Zonas Estadísticas;04;Sur Metropolitano   ;30546;26582;
Zonas Estadísticas;05;Oeste Metropolitano ;5736;5111;
Zonas Estadísticas;06;Sierra Norte        ;841;770;
Zonas Estadísticas;07;Nordeste Comunidad  ;1268;1120;
Zonas Estadísticas;08;Sudeste Comunidad   ;2743;2405;
Zonas Estadísticas;09;Sudoeste Comunidad  ;3051;2645;
Zonas Estadísticas;10;Sierra Sur          ;1036;918;
Zonas Estadísticas;11;Sierra Central      ;2853;2502;
Municipios;0014;Acebeda (La);1;2;
Municipios;0029;Ajalvir;69;89;
Municipios;0035;Alameda del Valle;6;9;
Municipios;0040;Alamo (El);220;216;
Municipios;0053;Alcalá de Henares;4478;3901;
Municipios;0066;Alcobendas;1701;1440;
Municipios;0072;Alcorcón;3067;2680;
Municipios;0088;Aldea del Fresno;78;75;
Municipios;0091;Algete;292;250;
Municipios;0105;Alpedrete;209;195;
Municipios;0112;Ambite;17;17;
Municipios;0127;Anchuelo;32;24;
Municipios;0133;Aranjuez;1625;1420;
Municipios;0148;Arganda del Rey;1555;1368;
Municipios;0151;Arroyomolinos;581;504;
Municipios;0164;Atazar (El);2;1;
Municipios;0170;Batres;33;23;
Municipios;0186;Becerril de la Sierra;93;105;
Municipios;0199;Belmonte de Tajo;62;42;
Municipios;0210;Berrueco (El);14;12;
Municipios;0203;Berzosa del Lozoya;5;3;
Municipios;0225;Boadilla del Monte;449;392;
Municipios;0231;Boalo (El);150;106;
Municipios;0246;Braojos;2;0;
Municipios;0259;Brea de Tajo;11;7;
Municipios;0262;Brunete;162;149;
Municipios;0278;Buitrago del Lozoya;42;33;
Municipios;0284;Bustarviejo;53;60;
Municipios;0297;Cabanillas de la Sierra;11;9;
Municipios;0301;Cabrera (La);58;51;
Municipios;0318;Cadalso de los Vidrios;131;89;
Municipios;0323;Camarma de Esteruelas;159;136;
Municipios;0339;Campo Real;189;145;
Municipios;0344;Canencia;5;4;
Municipios;0357;Carabaña;54;45;
Municipios;0360;Casarrubuelos;93;60;
Municipios;0376;Cenicientos;78;68;
Municipios;0382;Cercedilla;155;131;
Municipios;0395;Cervera de Buitrago;4;1;
Municipios;0513;Chapinería;46;55;
Municipios;0528;Chinchón;137;122;
Municipios;0409;Ciempozuelos;678;591;
Municipios;0416;Cobeña;80;77;
Municipios;0468;Collado Mediano;137;109;
Municipios;0474;Collado Villalba;1406;1308;
Municipios;0455;Colmenar Viejo;920;829;
Municipios;0437;Colmenar de Oreja;215;195;
Municipios;0421;Colmenar del Arroyo;38;34;
Municipios;0442;Colmenarejo;172;152;
Municipios;0480;Corpa;24;18;
Municipios;0493;Coslada;1579;1395;
Municipios;0506;Cubas de la Sagra;102;96;
Municipios;0534;Daganzo de Arriba;112;105;
Municipios;0549;Escorial (El);247;243;
Municipios;0552;Estremera;35;41;
Municipios;0565;Fresnedillas de la Oliva;44;45;
Municipios;0571;Fresno de Torote;59;48;
Municipios;0587;Fuenlabrada;4666;3997;
Municipios;0590;Fuente el Saz de Jarama;142;123;
