Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;316216;291820;
Zonas Estadísticas;01;Municipio de Madrid ;149239;138992;
Zonas Estadísticas;02;Norte Metropolitano ;13224;11985;
Zonas Estadísticas;03;Este Metropolitano  ;35481;32385;
Zonas Estadísticas;04;Sur Metropolitano   ;71998;65587;
Zonas Estadísticas;05;Oeste Metropolitano ;16564;15364;
Zonas Estadísticas;06;Sierra Norte        ;2157;2125;
Zonas Estadísticas;07;Nordeste Comunidad  ;3377;3090;
Zonas Estadísticas;08;Sudeste Comunidad   ;6620;6083;
Zonas Estadísticas;09;Sudoeste Comunidad  ;7057;6378;
Zonas Estadísticas;10;Sierra Sur          ;2576;2366;
Zonas Estadísticas;11;Sierra Central      ;7923;7465;
Municipios;0014;Acebeda (La);4;6;
Municipios;0029;Ajalvir;202;196;
Municipios;0035;Alameda del Valle;11;19;
Municipios;0040;Alamo (El);530;477;
Municipios;0053;Alcalá de Henares;11096;10075;
Municipios;0066;Alcobendas;4322;3897;
Municipios;0072;Alcorcón;8139;7386;
Municipios;0088;Aldea del Fresno;205;209;
Municipios;0091;Algete;850;751;
Municipios;0105;Alpedrete;642;628;
Municipios;0112;Ambite;46;55;
Municipios;0127;Anchuelo;61;50;
Municipios;0133;Aranjuez;3674;3367;
Municipios;0148;Arganda del Rey;3733;3380;
Municipios;0151;Arroyomolinos;1298;1202;
Municipios;0164;Atazar (El);12;13;
Municipios;0170;Batres;84;73;
Municipios;0186;Becerril de la Sierra;271;307;
Municipios;0199;Belmonte de Tajo;110;96;
Municipios;0210;Berrueco (El);33;36;
Municipios;0203;Berzosa del Lozoya;6;7;
Municipios;0225;Boadilla del Monte;1437;1373;
Municipios;0231;Boalo (El);384;337;
Municipios;0246;Braojos;6;5;
Municipios;0259;Brea de Tajo;43;36;
Municipios;0262;Brunete;443;421;
Municipios;0278;Buitrago del Lozoya;76;87;
Municipios;0284;Bustarviejo;148;147;
Municipios;0297;Cabanillas de la Sierra;39;35;
Municipios;0301;Cabrera (La);156;163;
Municipios;0318;Cadalso de los Vidrios;267;221;
Municipios;0323;Camarma de Esteruelas;421;395;
Municipios;0339;Campo Real;425;365;
Municipios;0344;Canencia;23;21;
Municipios;0357;Carabaña;137;127;
Municipios;0360;Casarrubuelos;214;178;
Municipios;0376;Cenicientos;166;142;
Municipios;0382;Cercedilla;348;322;
Municipios;0395;Cervera de Buitrago;11;11;
Municipios;0513;Chapinería;137;137;
Municipios;0528;Chinchón;328;318;
Municipios;0409;Ciempozuelos;1458;1315;
Municipios;0416;Cobeña;238;234;
Municipios;0468;Collado Mediano;400;354;
Municipios;0474;Collado Villalba;3553;3299;
Municipios;0455;Colmenar Viejo;2207;2045;
Municipios;0437;Colmenar de Oreja;540;495;
Municipios;0421;Colmenar del Arroyo;113;100;
Municipios;0442;Colmenarejo;455;420;
Municipios;0480;Corpa;51;42;
Municipios;0493;Coslada;4011;3680;
Municipios;0506;Cubas de la Sagra;243;240;
Municipios;0534;Daganzo de Arriba;457;414;
Municipios;0549;Escorial (El);698;717;
Municipios;0552;Estremera;85;91;
Municipios;0565;Fresnedillas de la Oliva;122;114;
Municipios;0571;Fresno de Torote;144;113;
Municipios;0587;Fuenlabrada;11161;10083;
Municipios;0590;Fuente el Saz de Jarama;361;323;
Municipios;0604;Fuentidueña de Tajo;177;147;
Municipios;0611;Galapagar;1596;1510;
Municipios;0626;Garganta de los Montes;19;21;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;27;21;
Municipios;0647;Gascones;9;9;
Municipios;0650;Getafe;9068;8413;
Municipios;0663;Griñón;422;369;
Municipios;0679;Guadalix de la Sierra;359;332;
Municipios;0685;Guadarrama;716;670;
Municipios;0698;Hiruela (La);2;2;
Municipios;0702;Horcajo de la Sierra-Aoslos;9;8;
Municipios;0719;Horcajuelo de la Sierra;3;3;
Municipios;0724;Hoyo de Manzanares;300;290;
Municipios;0730;Humanes de Madrid;1166;1053;
Municipios;0745;Leganés;9715;8805;
Municipios;0758;Loeches;473;429;
Municipios;0761;Lozoya;27;30;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;62;73;
Municipios;0783;Madarcos;1;1;
Municipios;0796;Madrid;149239;138992;
Municipios;0800;Majadahonda;2066;1912;
Municipios;0822;Manzanares el Real;416;409;
Municipios;0838;Meco;748;678;
Municipios;0843;Mejorada del Campo;1350;1198;
Municipios;0856;Miraflores de la Sierra;366;332;
Municipios;0869;Molar (El);462;448;
Municipios;0875;Molinos (Los);205;193;
Municipios;0881;Montejo de la Sierra;8;11;
Municipios;0894;Moraleja de Enmedio;235;225;
Municipios;0908;Moralzarzal;542;488;
Municipios;0915;Morata de Tajuña;504;441;
Municipios;0920;Móstoles;11074;10022;
Municipios;0936;Navacerrada;117;128;
Municipios;0941;Navalafuente;94;97;
Municipios;0954;Navalagamella;169;170;
Municipios;0967;Navalcarnero;1667;1413;
Municipios;0973;Navarredonda y San Mamés;6;6;
Municipios;0992;Navas del Rey;196;167;
Municipios;1006;Nuevo Baztán;353;368;
Municipios;1013;Olmeda de las Fuentes;12;19;
Municipios;1028;Orusco de Tajuña;93;83;
Municipios;1049;Paracuellos de Jarama;827;760;
Municipios;1065;Parla;8465;7718;
Municipios;1071;Patones;14;20;
Municipios;1087;Pedrezuela;283;264;
Municipios;1090;Pelayos de la Presa;238;202;
Municipios;1104;Perales de Tajuña;268;237;
Municipios;1111;Pezuela de las Torres;33;51;
Municipios;1126;Pinilla del Valle;11;9;
Municipios;1132;Pinto;2796;2558;
Municipios;1147;Piñuécar-Gandullas;6;4;
Municipios;1150;Pozuelo de Alarcón;2144;2000;
Municipios;1163;Pozuelo del Rey;65;68;
Municipios;1179;Prádena del Rincón;4;5;
Municipios;1185;Puebla de la Sierra;2;5;
Municipios;9020;Puentes Viejas;30;28;
Municipios;1198;Quijorna;179;163;
Municipios;1202;Rascafría;84;69;
Municipios;1219;Redueña;13;10;
Municipios;1224;Ribatejada;55;50;
Municipios;1230;Rivas-Vaciamadrid;3854;3765;
Municipios;1245;Robledillo de la Jara;6;9;
Municipios;1258;Robledo de Chavela;277;241;
Municipios;1261;Robregordo;3;4;
Municipios;1277;Rozas de Madrid (Las);2790;2524;
Municipios;1283;Rozas de Puerto Real;24;29;
