Mercado de trabajo.Gestión del empleo.Paro registrado.Paro registrado por edad y sexo.Total. Paro registrado en las oficinas de empleo de personas de 25 a 44 años. Unidad: Número. Fuente: Estadística de Empleo. Ministerio de Trabajo y Economía Social.;
Serie;;;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;119601;116384;134072;226533;270685;262782;280676;298229;270340;236380;205662;177563;159852;144550;148404;181726;126654;113560;
Zonas Estadísticas;01;Municipio de Madrid ;58678;56181;63033;104185;125390;120239;126816;132809;119865;105952;92706;80982;73915;67468;70059;88917;58938;54392;
Zonas Estadísticas;02;Norte Metropolitano ;4460;4578;5198;9197;11397;10885;11801;12794;11570;10000;8713;7433;6469;5752;5936;7285;5156;4440;
Zonas Estadísticas;03;Este Metropolitano  ;12127;12128;14243;26065;30350;29989;31894;33917;31767;27239;23285;19955;17910;16262;16452;19579;14486;12675;
Zonas Estadísticas;04;Sur Metropolitano   ;28643;28284;33569;57345;66930;65436;70169;76776;69672;60770;52582;44972;39819;35896;35957;42237;30546;26582;
Zonas Estadísticas;05;Oeste Metropolitano ;6460;6245;6977;11066;13579;13038;14011;14501;12970;11283;9528;8266;7402;6420;6836;8374;5736;5111;
Zonas Estadísticas;06;Sierra Norte        ;693;704;838;1400;1800;1798;1996;1999;1831;1576;1421;1130;1017;909;886;1077;841;770;
Zonas Estadísticas;07;Nordeste Comunidad  ;1016;980;1280;2334;2827;2796;3090;3209;2874;2521;2094;1764;1589;1452;1601;1698;1268;1120;
Zonas Estadísticas;08;Sudeste Comunidad   ;1772;1840;2366;4350;5438;5358;5948;6236;5478;4554;4188;3530;3261;2977;2949;3453;2743;2405;
Zonas Estadísticas;09;Sudoeste Comunidad  ;2016;1923;2383;4000;5042;5378;6208;7022;6298;5495;4964;4305;3730;3308;3313;3973;3051;2645;
Zonas Estadísticas;10;Sierra Sur          ;844;745;954;1456;1855;1830;2124;2263;1905;1751;1600;1336;1261;1052;1086;1281;1036;918;
Zonas Estadísticas;11;Sierra Central      ;2892;2776;3231;5135;6077;6035;6619;6703;6110;5239;4581;3890;3479;3054;3329;3852;2853;2502;
Municipios;0014;Acebeda (La);0;1;2;1;5;2;3;4;3;3;2;2;2;2;2;0;1;2;
Municipios;0029;Ajalvir;59;51;55;113;153;139;198;182;154;156;138;103;88;99;110;100;69;89;
Municipios;0035;Alameda del Valle;8;4;4;8;7;12;10;9;7;9;8;4;4;5;6;9;6;9;
Municipios;0040;Alamo (El);151;134;187;353;413;452;498;521;483;428;390;349;302;264;238;315;220;216;
Municipios;0053;Alcalá de Henares;4626;4380;5154;9169;10378;10129;10599;11095;10368;8751;7490;6332;5541;5140;5211;6069;4478;3901;
