Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;64397;65317;
Zonas Estadísticas;01;Municipio de Madrid ;36553;37109;
Zonas Estadísticas;02;Norte Metropolitano ;3286;3324;
Zonas Estadísticas;03;Este Metropolitano  ;4506;4528;
Zonas Estadísticas;04;Sur Metropolitano   ;8236;8287;
Zonas Estadísticas;05;Oeste Metropolitano ;6936;7081;
Zonas Estadísticas;06;Sierra Norte        ;461;461;
Zonas Estadísticas;07;Nordeste Comunidad  ;500;501;
Zonas Estadísticas;08;Sudeste Comunidad   ;642;668;
Zonas Estadísticas;09;Sudoeste Comunidad  ;1184;1217;
Zonas Estadísticas;10;Sierra Sur          ;299;320;
Zonas Estadísticas;11;Sierra Central      ;1794;1821;
Municipios;0014;Acebeda (La);6;5;
Municipios;0029;Ajalvir;35;36;
Municipios;0035;Alameda del Valle;4;4;
Municipios;0040;Alamo (El);55;54;
Municipios;0053;Alcalá de Henares;1353;1360;
Municipios;0066;Alcobendas;1067;1090;
Municipios;0072;Alcorcón;1146;1191;
Municipios;0088;Aldea del Fresno;25;25;
Municipios;0091;Algete;173;179;
Municipios;0105;Alpedrete;161;156;
Municipios;0112;Ambite;5;6;
Municipios;0127;Anchuelo;7;10;
Municipios;0133;Aranjuez;515;514;
Municipios;0148;Arganda del Rey;420;411;
Municipios;0151;Arroyomolinos;244;255;
Municipios;0164;Atazar (El);2;2;
Municipios;0170;Batres;15;15;
Municipios;0186;Becerril de la Sierra;48;48;
Municipios;0199;Belmonte de Tajo;14;13;
Municipios;0210;Berrueco (El);8;6;
Municipios;0203;Berzosa del Lozoya;6;6;
Municipios;0225;Boadilla del Monte;941;986;
Municipios;0231;Boalo (El);99;92;
Municipios;0246;Braojos;3;3;
Municipios;0259;Brea de Tajo;7;7;
Municipios;0262;Brunete;118;111;
Municipios;0278;Buitrago del Lozoya;21;23;
Municipios;0284;Bustarviejo;25;25;
Municipios;0297;Cabanillas de la Sierra;11;12;
Municipios;0301;Cabrera (La);40;39;
Municipios;0318;Cadalso de los Vidrios;31;32;
Municipios;0323;Camarma de Esteruelas;50;52;
Municipios;0339;Campo Real;41;41;
Municipios;0344;Canencia;2;3;
Municipios;0357;Carabaña;14;13;
Municipios;0360;Casarrubuelos;28;29;
Municipios;0376;Cenicientos;7;8;
Municipios;0382;Cercedilla;71;78;
Municipios;0395;Cervera de Buitrago;4;4;
Municipios;0513;Chapinería;19;22;
Municipios;0528;Chinchón;34;41;
Municipios;0409;Ciempozuelos;138;139;
Municipios;0416;Cobeña;69;72;
Municipios;0468;Collado Mediano;67;75;
Municipios;0474;Collado Villalba;554;550;
Municipios;0455;Colmenar Viejo;454;457;
Municipios;0437;Colmenar de Oreja;37;38;
Municipios;0421;Colmenar del Arroyo;12;13;
Municipios;0442;Colmenarejo;81;76;
Municipios;0480;Corpa;4;5;
Municipios;0493;Coslada;491;485;
Municipios;0506;Cubas de la Sagra;44;47;
Municipios;0534;Daganzo de Arriba;76;80;
Municipios;0549;Escorial (El);156;154;
Municipios;0552;Estremera;9;9;
Municipios;0565;Fresnedillas de la Oliva;11;16;
Municipios;0571;Fresno de Torote;7;8;
Municipios;0587;Fuenlabrada;1122;1077;
Municipios;0590;Fuente el Saz de Jarama;55;50;
Municipios;0604;Fuentidueña de Tajo;12;13;
Municipios;0611;Galapagar;338;341;
Municipios;0626;Garganta de los Montes;4;4;
