Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;269385;249858;
Zonas Estadísticas;01;Municipio de Madrid ;129246;120703;
Zonas Estadísticas;02;Norte Metropolitano ;11654;10595;
Zonas Estadísticas;03;Este Metropolitano  ;28919;26729;
Zonas Estadísticas;04;Sur Metropolitano   ;60038;55192;
Zonas Estadísticas;05;Oeste Metropolitano ;14770;13625;
Zonas Estadísticas;06;Sierra Norte        ;1822;1785;
Zonas Estadísticas;07;Nordeste Comunidad  ;2832;2607;
Zonas Estadísticas;08;Sudeste Comunidad   ;5164;4731;
Zonas Estadísticas;09;Sudoeste Comunidad  ;5883;5383;
Zonas Estadísticas;10;Sierra Sur          ;2107;1963;
Zonas Estadísticas;11;Sierra Central      ;6950;6545;
Municipios;0014;Acebeda (La);3;6;
Municipios;0029;Ajalvir;177;168;
Municipios;0035;Alameda del Valle;5;10;
Municipios;0040;Alamo (El);436;389;
Municipios;0053;Alcalá de Henares;8883;8005;
Municipios;0066;Alcobendas;3860;3461;
Municipios;0072;Alcorcón;7017;6416;
Municipios;0088;Aldea del Fresno;161;165;
Municipios;0091;Algete;734;656;
Municipios;0105;Alpedrete;554;554;
Municipios;0112;Ambite;42;49;
Municipios;0127;Anchuelo;51;51;
Municipios;0133;Aranjuez;3086;2762;
Municipios;0148;Arganda del Rey;2597;2448;
Municipios;0151;Arroyomolinos;1101;1022;
Municipios;0164;Atazar (El);10;10;
Municipios;0170;Batres;75;60;
Municipios;0186;Becerril de la Sierra;231;234;
Municipios;0199;Belmonte de Tajo;96;82;
Municipios;0210;Berrueco (El);25;31;
Municipios;0203;Berzosa del Lozoya;5;7;
Municipios;0225;Boadilla del Monte;1319;1243;
Municipios;0231;Boalo (El);338;304;
Municipios;0246;Braojos;6;6;
Municipios;0259;Brea de Tajo;40;34;
Municipios;0262;Brunete;401;370;
Municipios;0278;Buitrago del Lozoya;58;66;
Municipios;0284;Bustarviejo;134;130;
Municipios;0297;Cabanillas de la Sierra;34;29;
Municipios;0301;Cabrera (La);134;132;
Municipios;0318;Cadalso de los Vidrios;222;191;
Municipios;0323;Camarma de Esteruelas;353;337;
Municipios;0339;Campo Real;324;271;
Municipios;0344;Canencia;20;20;
Municipios;0357;Carabaña;114;106;
Municipios;0360;Casarrubuelos;178;143;
Municipios;0376;Cenicientos;128;123;
Municipios;0382;Cercedilla;290;271;
Municipios;0395;Cervera de Buitrago;9;10;
Municipios;0513;Chapinería;114;115;
Municipios;0528;Chinchón;253;253;
Municipios;0409;Ciempozuelos;1253;1154;
Municipios;0416;Cobeña;184;189;
Municipios;0468;Collado Mediano;317;295;
Municipios;0474;Collado Villalba;3064;2875;
Municipios;0455;Colmenar Viejo;1863;1724;
Municipios;0437;Colmenar de Oreja;387;354;
Municipios;0421;Colmenar del Arroyo;90;88;
Municipios;0442;Colmenarejo;404;373;
Municipios;0480;Corpa;39;34;
Municipios;0493;Coslada;3391;3144;
Municipios;0506;Cubas de la Sagra;208;217;
Municipios;0534;Daganzo de Arriba;370;350;
Municipios;0549;Escorial (El);603;619;
Municipios;0552;Estremera;58;69;
Municipios;0565;Fresnedillas de la Oliva;100;86;
Municipios;0571;Fresno de Torote;121;97;
Municipios;0587;Fuenlabrada;9416;8499;
Municipios;0590;Fuente el Saz de Jarama;309;273;
Municipios;0604;Fuentidueña de Tajo;141;119;
Municipios;0611;Galapagar;1361;1272;
Municipios;0626;Garganta de los Montes;15;18;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;26;20;
Municipios;0647;Gascones;12;10;
Municipios;0650;Getafe;7556;7136;
Municipios;0663;Griñón;357;325;
Municipios;0679;Guadalix de la Sierra;292;284;
Municipios;0685;Guadarrama;643;610;
Municipios;0698;Hiruela (La);2;2;
Municipios;0702;Horcajo de la Sierra-Aoslos;6;5;
Municipios;0719;Horcajuelo de la Sierra;2;3;
Municipios;0724;Hoyo de Manzanares;264;261;
Municipios;0730;Humanes de Madrid;941;841;
Municipios;0745;Leganés;8180;7544;
Municipios;0758;Loeches;402;353;
Municipios;0761;Lozoya;21;27;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;57;65;
Municipios;0783;Madarcos;1;1;
Municipios;0796;Madrid;129246;120703;
Municipios;0800;Majadahonda;1879;1711;
Municipios;0822;Manzanares el Real;374;380;
Municipios;0838;Meco;608;571;
Municipios;0843;Mejorada del Campo;1105;1019;
Municipios;0856;Miraflores de la Sierra;300;280;
Municipios;0869;Molar (El);392;380;
Municipios;0875;Molinos (Los);174;154;
Municipios;0881;Montejo de la Sierra;9;11;
Municipios;0894;Moraleja de Enmedio;201;179;
Municipios;0908;Moralzarzal;485;427;
Municipios;0915;Morata de Tajuña;384;337;
Municipios;0920;Móstoles;9054;8376;
Municipios;0936;Navacerrada;109;111;
Municipios;0941;Navalafuente;81;80;
Municipios;0954;Navalagamella;132;127;
Municipios;0967;Navalcarnero;1400;1199;
Municipios;0973;Navarredonda y San Mamés;2;3;
Municipios;0992;Navas del Rey;161;138;
Municipios;1006;Nuevo Baztán;285;291;
Municipios;1013;Olmeda de las Fuentes;11;16;
Municipios;1028;Orusco de Tajuña;72;68;
Municipios;1049;Paracuellos de Jarama;709;668;
Municipios;1065;Parla;6690;6069;
Municipios;1071;Patones;14;16;
Municipios;1087;Pedrezuela;232;215;
Municipios;1090;Pelayos de la Presa;192;161;
Municipios;1104;Perales de Tajuña;198;171;
Municipios;1111;Pezuela de las Torres;29;40;
Municipios;1126;Pinilla del Valle;10;9;
Municipios;1132;Pinto;2252;2098;
Municipios;1147;Piñuécar-Gandullas;8;4;
Municipios;1150;Pozuelo de Alarcón;1938;1756;
Municipios;1163;Pozuelo del Rey;54;61;
Municipios;1179;Prádena del Rincón;2;4;
Municipios;1185;Puebla de la Sierra;2;2;
Municipios;9020;Puentes Viejas;24;23;
Municipios;1198;Quijorna;150;139;
Municipios;1202;Rascafría;71;58;
Municipios;1219;Redueña;9;8;
Municipios;1224;Ribatejada;53;45;
Municipios;1230;Rivas-Vaciamadrid;3472;3438;
Municipios;1245;Robledillo de la Jara;5;8;
Municipios;1258;Robledo de Chavela;234;205;
Municipios;1261;Robregordo;3;4;
Municipios;1277;Rozas de Madrid (Las);2579;2332;
Municipios;1283;Rozas de Puerto Real;23;28;
Municipios;1296;San Agustín del Guadalix;440;415;
Municipios;1300;San Fernando de Henares;1810;1667;
Municipios;1317;San Lorenzo de El Escorial;754;630;
Municipios;1338;San Martín de Valdeiglesias;464;464;
Municipios;1322;San Martín de la Vega;1010;955;
Municipios;1343;San Sebastián de los Reyes;3165;2919;
Municipios;1356;Santa María de la Alameda;87;89;
Municipios;1369;Santorcaz;42;42;
Municipios;1375;Santos de la Humosa (Los);114;103;
Municipios;1381;Serna del Monte (La);5;7;
Municipios;1408;Serranillos del Valle;182;163;
Municipios;1415;Sevilla la Nueva;366;338;
Municipios;1436;Somosierra;7;4;
Municipios;1441;Soto del Real;284;266;
Municipios;1454;Talamanca de Jarama;167;155;
Municipios;1467;Tielmes;142;131;
Municipios;1473;Titulcia;87;79;
Municipios;1489;Torrejón de Ardoz;6220;5619;
Municipios;1505;Torrejón de Velasco;162;147;
Municipios;1492;Torrejón de la Calzada;343;330;
Municipios;1512;Torrelaguna;197;183;
Municipios;1527;Torrelodones;652;561;
Municipios;1533;Torremocha de Jarama;37;33;
Municipios;1548;Torres de la Alameda;350;316;
Municipios;9036;Tres Cantos;1408;1231;
Municipios;1551;Valdaracete;40;36;
Municipios;1564;Valdeavero;86;65;
Municipios;1570;Valdelaguna;54;44;
Municipios;1586;Valdemanco;38;35;
Municipios;1599;Valdemaqueda;51;43;
Municipios;1603;Valdemorillo;526;515;
Municipios;1610;Valdemoro;3583;3342;
Municipios;1625;Valdeolmos-Alalpardo;128;94;
Municipios;1631;Valdepiélagos;23;22;
Municipios;1646;Valdetorres de Jarama;222;218;
Municipios;1659;Valdilecha;172;136;
Municipios;1662;Valverde de Alcalá;18;17;
Municipios;1678;Velilla de San Antonio;555;553;
Municipios;1684;Vellón (El);98;87;
Municipios;1697;Venturada;75;88;
Municipios;1718;Villa del Prado;313;303;
Municipios;1701;Villaconejos;198;155;
Municipios;1723;Villalbilla;467;459;
Municipios;1739;Villamanrique de Tajo;44;51;
Municipios;1744;Villamanta;113;134;
Municipios;1757;Villamantilla;68;63;
Municipios;1782;Villanueva de Perales;69;67;
Municipios;1760;Villanueva de la Cañada;622;593;
Municipios;1776;Villanueva del Pardillo;564;522;
Municipios;1795;Villar del Olmo;100;81;
Municipios;1809;Villarejo de Salvanés;356;322;
Municipios;1816;Villaviciosa de Odón;691;651;
Municipios;1821;Villavieja del Lozoya;16;11;
Municipios;1837;Zarzalejo;109;105;
