Colectivo empresarial .Colectivo empresarial.Base 2015.Municipios.Ocupados. Ocupados en unidades productivas de transporte y almacenamiento. Unidad: Número. Fuente: Colectivo Empresarial. Dirección General de Economía.;
Serie;;;2015;2016;2017;2018;2019;2020;2021;2022;2023(A)
Comunidad de Madrid;;Comunidad de Madrid;146476;148071;158547;164352;172979;177940;177354;178466;191162;
Zonas Estadísticas;01;Municipio de Madrid ;89089;89748;97927;100413;106224;109317;107253;103663;113674;
Zonas Estadísticas;02;Norte Metropolitano ;5314;5142;5164;5276;5483;5919;5236;5564;6310;
Zonas Estadísticas;03;Este Metropolitano  ;17498;17770;19517;20706;21143;21852;22796;23668;24482;
Zonas Estadísticas;04;Sur Metropolitano   ;21995;23075;23244;24357;25923;26314;27196;29584;30065;
Zonas Estadísticas;05;Oeste Metropolitano ;4241;4061;4108;4377;4212;4310;4365;4695;4857;
Zonas Estadísticas;06;Sierra Norte        ;382;361;432;447;520;607;564;620;613;
Zonas Estadísticas;07;Nordeste Comunidad  ;2670;2615;2586;3103;3616;3684;3756;3912;4257;
Zonas Estadísticas;08;Sudeste Comunidad   ;1841;1975;2020;1963;2077;2063;2131;2228;2259;
Zonas Estadísticas;09;Sudoeste Comunidad  ;2033;2097;2187;2246;2262;2354;2507;2629;2652;
Zonas Estadísticas;10;Sierra Sur          ;230;224;237;264;289;274;296;295;270;
Zonas Estadísticas;11;Sierra Central      ;1183;1003;1125;1200;1230;1246;1254;1608;1723;
Municipios;0014;Acebeda (La);0;0;0;0;0;0;0;0;0;
Municipios;0029;Ajalvir;94;102;116;133;143;165;198;192;210;
Municipios;0035;Alameda del Valle;0;0;0;0;0;0;0;0;1;
Municipios;0040;Alamo (El);93;101;88;88;105;106;100;106;101;
Municipios;0053;Alcalá de Henares;3748;3622;4094;4117;4002;3682;4625;4507;4883;
Municipios;0066;Alcobendas;2220;1961;1935;2209;2290;2647;2078;2171;2604;
Municipios;0072;Alcorcón;1930;2276;2353;2127;2433;2168;2066;2131;2075;
Municipios;0088;Aldea del Fresno;4;4;5;4;10;10;9;9;9;
Municipios;0091;Algete;553;582;528;591;579;596;534;626;789;
Municipios;0105;Alpedrete;76;88;97;88;75;76;87;104;100;
Municipios;0112;Ambite;5;6;5;2;3;4;3;5;8;
Municipios;0127;Anchuelo;18;18;16;17;18;18;17;20;22;
Municipios;0133;Aranjuez;684;713;651;724;828;828;731;906;951;
Municipios;0148;Arganda del Rey;725;844;814;864;908;1059;1031;1134;1105;
