Codigo_Valor;Nombre;Valor;Year;Indicador;lau_id
2.47-2023-280409;Ciempozuelos;1547;2023;2.47;280409
2.47-2023-280416;Cobeña;611;2023;2.47;280416
2.47-2023-280468;Collado Mediano;450;2023;2.47;280468
2.47-2023-280474;Collado Villalba;3656;2023;2.47;280474
2.47-2023-280455;Colmenar Viejo;3298;2023;2.47;280455
2.47-2023-280437;Colmenar de Oreja;490;2023;2.47;280437
2.47-2023-280421;Colmenar del Arroyo;100;2023;2.47;280421
2.47-2023-280442;Colmenarejo;692;2023;2.47;280442
2.47-2023-280480;Corpa;45;2023;2.47;280480
2.47-2023-280493;Coslada;3861;2023;2.47;280493
2.47-2023-280506;Cubas de la Sagra;583;2023;2.47;280506
2.47-2023-280534;Daganzo de Arriba;897;2023;2.47;280534
2.47-2023-280549;Escorial (El);881;2023;2.47;280549
2.47-2023-280552;Estremera;79;2023;2.47;280552
2.47-2023-280565;Fresnedillas de la Oliva;143;2023;2.47;280565
2.47-2023-280571;Fresno de Torote;190;2023;2.47;280571
2.47-2023-280587;Fuenlabrada;10444;2023;2.47;280587
2.47-2023-280590;Fuente el Saz de Jarama;430;2023;2.47;280590
2.47-2023-280604;Fuentidueña de Tajo;112;2023;2.47;280604
2.47-2023-280611;Galapagar;2155;2023;2.47;280611
2.47-2023-280626;Garganta de los Montes;13;2023;2.47;280626
2.47-2023-280632;Gargantilla del Lozoya y Pinilla de Buitrago;17;2023;2.47;280632
2.47-2023-280647;Gascones;21;2023;2.47;280647
2.47-2023-280650;Getafe;10242;2023;2.47;280650
2.47-2023-280663;Griñón;729;2023;2.47;280663
2.47-2023-280679;Guadalix de la Sierra;397;2023;2.47;280679
2.47-2023-280685;Guadarrama;1026;2023;2.47;280685
2.47-2023-280698;Hiruela (La);0;2023;2.47;280698
2.47-2023-280702;Horcajo de la Sierra-Aoslos;11;2023;2.47;280702
2.47-2023-280719;Horcajuelo de la Sierra;7;2023;2.47;280719
2.47-2023-280724;Hoyo de Manzanares;552;2023;2.47;280724
2.47-2023-280730;Humanes de Madrid;1705;2023;2.47;280730
2.47-2023-280745;Leganés;10297;2023;2.47;280745
2.47-2023-280758;Loeches;632;2023;2.47;280758
2.47-2023-280761;Lozoya;18;2023;2.47;280761
2.47-2023-289015;Lozoyuela-Navas-Sieteiglesias;95;2023;2.47;289015
2.47-2023-280783;Madarcos;4;2023;2.47;280783
2.47-2023-280800;Majadahonda;4746;2023;2.47;280800
2.47-2023-280822;Manzanares el Real;594;2023;2.47;280822
2.47-2023-280838;Meco;1058;2023;2.47;280838
2.47-2023-280843;Mejorada del Campo;1505;2023;2.47;280843
2.47-2023-280856;Miraflores de la Sierra;429;2023;2.47;280856
2.47-2023-280869;Molar (El);624;2023;2.47;280869
2.47-2023-280875;Molinos (Los);216;2023;2.47;280875
2.47-2023-280881;Montejo de la Sierra;12;2023;2.47;280881
2.47-2023-280894;Moraleja de Enmedio;368;2023;2.47;280894
2.47-2023-280908;Moralzarzal;1006;2023;2.47;280908
2.47-2023-280915;Morata de Tajuña;463;2023;2.47;280915
2.47-2023-280920;Móstoles;10712;2023;2.47;280920
2.47-2023-280936;Navacerrada;200;2023;2.47;280936
2.47-2023-280941;Navalafuente;100;2023;2.47;280941
2.47-2023-280954;Navalagamella;209;2023;2.47;280954
2.47-2023-280967;Navalcarnero;2295;2023;2.47;280967
2.47-2023-280973;Navarredonda y San Mamés;0;2023;2.47;280973
2.47-2023-280992;Navas del Rey;172;2023;2.47;280992
2.47-2023-281006;Nuevo Baztán;388;2023;2.47;281006
2.47-2023-281013;Olmeda de las Fuentes;24;2023;2.47;281013
2.47-2023-281028;Orusco de Tajuña;78;2023;2.47;281028
2.47-2023-281049;Paracuellos de Jarama;2691;2023;2.47;281049
2.47-2023-281065;Parla;9810;2023;2.47;281065
2.47-2023-281071;Patones;21;2023;2.47;281071
2.47-2023-281087;Pedrezuela;469;2023;2.47;281087
2.47-2023-281090;Pelayos de la Presa;147;2023;2.47;281090
2.47-2023-281104;Perales de Tajuña;182;2023;2.47;281104
2.47-2023-281111;Pezuela de las Torres;56;2023;2.47;281111
2.47-2023-281126;Pinilla del Valle;9;2023;2.47;281126
2.47-2023-281132;Pinto;3673;2023;2.47;281132
2.47-2023-281147;Piñuécar-Gandullas;4;2023;2.47;281147
2.47-2023-281150;Pozuelo de Alarcón;5682;2023;2.47;281150
2.47-2023-281163;Pozuelo del Rey;99;2023;2.47;281163
2.47-2023-281179;Prádena del Rincón;14;2023;2.47;281179
2.47-2023-281185;Puebla de la Sierra;3;2023;2.47;281185
2.47-2023-289020;Puentes Viejas;53;2023;2.47;289020
2.47-2023-281198;Quijorna;297;2023;2.47;281198
2.47-2023-281202;Rascafría;53;2023;2.47;281202
2.47-2023-281219;Redueña;15;2023;2.47;281219
2.47-2023-281224;Ribatejada;43;2023;2.47;281224
2.47-2023-281230;Rivas-Vaciamadrid;6791;2023;2.47;281230
2.47-2023-281245;Robledillo de la Jara;3;2023;2.47;281245
2.47-2023-281258;Robledo de Chavela;270;2023;2.47;281258
2.47-2023-281261;Robregordo;3;2023;2.47;281261
2.47-2023-281277;Rozas de Madrid (Las);6811;2023;2.47;281277
2.47-2023-281283;Rozas de Puerto Real;15;2023;2.47;281283
2.47-2023-281296;San Agustín del Guadalix;1140;2023;2.47;281296
2.47-2023-281300;San Fernando de Henares;1896;2023;2.47;281300
2.47-2023-281317;San Lorenzo de El Escorial;1045;2023;2.47;281317
2.47-2023-281338;San Martín de Valdeiglesias;548;2023;2.47;281338
2.47-2023-281322;San Martín de la Vega;1476;2023;2.47;281322
2.47-2023-281343;San Sebastián de los Reyes;5826;2023;2.47;281343
2.47-2023-281356;Santa María de la Alameda;84;2023;2.47;281356
2.47-2023-281369;Santorcaz;41;2023;2.47;281369
2.47-2023-281375;Santos de la Humosa (Los);221;2023;2.47;281375
2.47-2023-281381;Serna del Monte (La);6;2023;2.47;281381
2.47-2023-281408;Serranillos del Valle;318;2023;2.47;281408
2.47-2023-281415;Sevilla la Nueva;753;2023;2.47;281415
2.47-2023-281436;Somosierra;2;2023;2.47;281436
2.47-2023-281441;Soto del Real;533;2023;2.47;281441
2.47-2023-281454;Talamanca de Jarama;315;2023;2.47;281454
2.47-2023-281467;Tielmes;142;2023;2.47;281467
2.47-2023-281473;Titulcia;82;2023;2.47;281473
2.47-2023-281489;Torrejón de Ardoz;8050;2023;2.47;281489
2.47-2023-281505;Torrejón de Velasco;352;2023;2.47;281505
2.47-2023-281492;Torrejón de la Calzada;703;2023;2.47;281492
2.47-2023-281512;Torrelaguna;307;2023;2.47;281512
2.47-2023-281527;Torrelodones;1799;2023;2.47;281527
2.47-2023-281533;Torremocha de Jarama;61;2023;2.47;281533
2.47-2023-281548;Torres de la Alameda;511;2023;2.47;281548
2.47-2023-289036;Tres Cantos;2914;2023;2.47;289036
2.47-2023-281551;Valdaracete;31;2023;2.47;281551
2.47-2023-281564;Valdeavero;119;2023;2.47;281564
2.47-2023-281570;Valdelaguna;48;2023;2.47;281570
2.47-2023-281586;Valdemanco;67;2023;2.47;281586
2.47-2023-281599;Valdemaqueda;48;2023;2.47;281599
2.47-2023-281603;Valdemorillo;870;2023;2.47;281603
2.47-2023-281610;Valdemoro;6349;2023;2.47;281610
2.47-2023-281625;Valdeolmos-Alalpardo;385;2023;2.47;281625
2.47-2023-281631;Valdepiélagos;26;2023;2.47;281631
2.47-2023-281646;Valdetorres de Jarama;280;2023;2.47;281646
2.47-2023-281659;Valdilecha;205;2023;2.47;281659
2.47-2023-281662;Valverde de Alcalá;23;2023;2.47;281662
2.47-2023-281678;Velilla de San Antonio;791;2023;2.47;281678
2.47-2023-281684;Vellón (El);120;2023;2.47;281684
2.47-2023-281697;Venturada;147;2023;2.47;281697
2.47-2023-281718;Villa del Prado;415;2023;2.47;281718
2.47-2023-281701;Villaconejos;198;2023;2.47;281701
2.47-2023-281723;Villalbilla;1086;2023;2.47;281723
2.47-2023-281739;Villamanrique de Tajo;40;2023;2.47;281739
2.47-2023-281744;Villamanta;166;2023;2.47;281744
2.47-2023-281757;Villamantilla;126;2023;2.47;281757
2.47-2023-281782;Villanueva de Perales;109;2023;2.47;281782
2.47-2023-281760;Villanueva de la Cañada;1671;2023;2.47;281760
2.47-2023-281776;Villanueva del Pardillo;1573;2023;2.47;281776
2.47-2023-281795;Villar del Olmo;123;2023;2.47;281795
2.47-2023-281809;Villarejo de Salvanés;465;2023;2.47;281809
2.47-2023-281816;Villaviciosa de Odón;1626;2023;2.47;281816
2.47-2023-281821;Villavieja del Lozoya;8;2023;2.47;281821
2.47-2023-281837;Zarzalejo;106;2023;2.47;281837
2.48-2023-280014;Acebeda (La);0;2023;2.48;280014
2.48-2023-280029;Ajalvir;295;2023;2.48;280029
2.48-2023-280035;Alameda del Valle;9;2023;2.48;280035
2.48-2023-280040;Alamo (El);667;2023;2.48;280040
2.48-2023-280053;Alcalá de Henares;11328;2023;2.48;280053
2.48-2023-280066;Alcobendas;7083;2023;2.48;280066
2.48-2023-280072;Alcorcón;9557;2023;2.48;280072
2.48-2023-280088;Aldea del Fresno;182;2023;2.48;280088
2.48-2023-280091;Algete;1500;2023;2.48;280091
2.48-2023-280105;Alpedrete;1196;2023;2.48;280105
2.48-2023-280112;Ambite;28;2023;2.48;280112
2.48-2023-280127;Anchuelo;67;2023;2.48;280127
2.48-2023-280133;Aranjuez;3735;2023;2.48;280133
2.48-2023-280148;Arganda del Rey;3395;2023;2.48;280148
2.48-2023-280151;Arroyomolinos;2407;2023;2.48;280151
2.48-2023-280164;Atazar (El);7;2023;2.48;280164
2.48-2023-280170;Batres;124;2023;2.48;280170
2.48-2023-280186;Becerril de la Sierra;420;2023;2.48;280186
2.48-2023-280199;Belmonte de Tajo;96;2023;2.48;280199
2.48-2023-280210;Berrueco (El);23;2023;2.48;280210
2.48-2023-280203;Berzosa del Lozoya;18;2023;2.48;280203
2.48-2023-280225;Boadilla del Monte;5747;2023;2.48;280225
2.48-2023-280231;Boalo (El);555;2023;2.48;280231
2.48-2023-280246;Braojos;4;2023;2.48;280246
2.48-2023-280259;Brea de Tajo;27;2023;2.48;280259
2.48-2023-280262;Brunete;779;2023;2.48;280262
2.48-2023-280278;Buitrago del Lozoya;114;2023;2.48;280278
2.48-2023-280284;Bustarviejo;142;2023;2.48;280284
2.48-2023-280297;Cabanillas de la Sierra;47;2023;2.48;280297
2.48-2023-280301;Cabrera (La);173;2023;2.48;280301
2.48-2023-280318;Cadalso de los Vidrios;141;2023;2.48;280318
2.48-2023-280323;Camarma de Esteruelas;550;2023;2.48;280323
2.48-2023-280339;Campo Real;361;2023;2.48;280339
2.48-2023-280344;Canencia;20;2023;2.48;280344
2.48-2023-280357;Carabaña;113;2023;2.48;280357
2.48-2023-280360;Casarrubuelos;252;2023;2.48;280360
2.48-2023-280376;Cenicientos;102;2023;2.48;280376
2.48-2023-280382;Cercedilla;392;2023;2.48;280382
2.48-2023-280395;Cervera de Buitrago;6;2023;2.48;280395
2.48-2023-280513;Chapinería;150;2023;2.48;280513
2.48-2023-280528;Chinchón;279;2023;2.48;280528
2.48-2023-280409;Ciempozuelos;1444;2023;2.48;280409
2.48-2023-280416;Cobeña;560;2023;2.48;280416
2.48-2023-280468;Collado Mediano;485;2023;2.48;280468
2.48-2023-280474;Collado Villalba;3776;2023;2.48;280474
2.48-2023-280455;Colmenar Viejo;3167;2023;2.48;280455
2.48-2023-280437;Colmenar de Oreja;505;2023;2.48;280437
2.48-2023-280421;Colmenar del Arroyo;109;2023;2.48;280421
2.48-2023-280442;Colmenarejo;734;2023;2.48;280442
2.48-2023-280480;Corpa;45;2023;2.48;280480
2.48-2023-280493;Coslada;3765;2023;2.48;280493
2.48-2023-280506;Cubas de la Sagra;549;2023;2.48;280506
2.48-2023-280534;Daganzo de Arriba;941;2023;2.48;280534
2.48-2023-280549;Escorial (El);952;2023;2.48;280549
2.48-2023-280552;Estremera;67;2023;2.48;280552
2.48-2023-280565;Fresnedillas de la Oliva;88;2023;2.48;280565
2.48-2023-280571;Fresno de Torote;158;2023;2.48;280571
2.48-2023-280587;Fuenlabrada;11191;2023;2.48;280587
2.48-2023-280590;Fuente el Saz de Jarama;475;2023;2.48;280590
2.48-2023-280604;Fuentidueña de Tajo;116;2023;2.48;280604
2.48-2023-280611;Galapagar;2246;2023;2.48;280611
2.48-2023-280626;Garganta de los Montes;15;2023;2.48;280626
2.48-2023-280632;Gargantilla del Lozoya y Pinilla de Buitrago;17;2023;2.48;280632
2.48-2023-280647;Gascones;10;2023;2.48;280647
2.48-2023-280650;Getafe;9680;2023;2.48;280650
2.48-2023-280663;Griñón;722;2023;2.48;280663
2.48-2023-280679;Guadalix de la Sierra;427;2023;2.48;280679
2.48-2023-280685;Guadarrama;1030;2023;2.48;280685
2.48-2023-280698;Hiruela (La);1;2023;2.48;280698
2.48-2023-280702;Horcajo de la Sierra-Aoslos;7;2023;2.48;280702
2.48-2023-280719;Horcajuelo de la Sierra;3;2023;2.48;280719
2.48-2023-280724;Hoyo de Manzanares;528;2023;2.48;280724
2.48-2023-280730;Humanes de Madrid;1321;2023;2.48;280730
2.48-2023-280745;Leganés;10031;2023;2.48;280745
2.48-2023-280758;Loeches;662;2023;2.48;280758
2.48-2023-280761;Lozoya;22;2023;2.48;280761
2.48-2023-289015;Lozoyuela-Navas-Sieteiglesias;72;2023;2.48;289015
2.48-2023-280783;Madarcos;4;2023;2.48;280783
2.48-2023-280800;Majadahonda;5061;2023;2.48;280800
2.48-2023-280822;Manzanares el Real;569;2023;2.48;280822
2.48-2023-280838;Meco;1058;2023;2.48;280838
2.48-2023-280843;Mejorada del Campo;1497;2023;2.48;280843
2.48-2023-280856;Miraflores de la Sierra;432;2023;2.48;280856
2.48-2023-280869;Molar (El);540;2023;2.48;280869
2.48-2023-280875;Molinos (Los);263;2023;2.48;280875
2.48-2023-280881;Montejo de la Sierra;20;2023;2.48;280881
2.48-2023-280894;Moraleja de Enmedio;328;2023;2.48;280894
2.48-2023-280908;Moralzarzal;1058;2023;2.48;280908
2.48-2023-280915;Morata de Tajuña;456;2023;2.48;280915
2.48-2023-280920;Móstoles;10117;2023;2.48;280920
2.48-2023-280936;Navacerrada;202;2023;2.48;280936
2.48-2023-280941;Navalafuente;87;2023;2.48;280941
2.48-2023-280954;Navalagamella;190;2023;2.48;280954
2.48-2023-280967;Navalcarnero;1925;2023;2.48;280967
2.48-2023-280973;Navarredonda y San Mamés;3;2023;2.48;280973
2.48-2023-280992;Navas del Rey;186;2023;2.48;280992
2.48-2023-281006;Nuevo Baztán;451;2023;2.48;281006
2.48-2023-281013;Olmeda de las Fuentes;17;2023;2.48;281013
2.48-2023-281028;Orusco de Tajuña;92;2023;2.48;281028
2.48-2023-281049;Paracuellos de Jarama;1969;2023;2.48;281049
2.48-2023-281065;Parla;7843;2023;2.48;281065
2.48-2023-281071;Patones;22;2023;2.48;281071
2.48-2023-281087;Pedrezuela;342;2023;2.48;281087
2.48-2023-281090;Pelayos de la Presa;159;2023;2.48;281090
2.48-2023-281104;Perales de Tajuña;170;2023;2.48;281104
2.48-2023-281111;Pezuela de las Torres;38;2023;2.48;281111
2.48-2023-281126;Pinilla del Valle;4;2023;2.48;281126
2.48-2023-281132;Pinto;3368;2023;2.48;281132
2.48-2023-281147;Piñuécar-Gandullas;8;2023;2.48;281147
2.48-2023-281150;Pozuelo de Alarcón;6286;2023;2.48;281150
2.48-2023-281163;Pozuelo del Rey;65;2023;2.48;281163
2.48-2023-281179;Prádena del Rincón;6;2023;2.48;281179
2.48-2023-281185;Puebla de la Sierra;1;2023;2.48;281185
2.48-2023-289020;Puentes Viejas;32;2023;2.48;289020
2.48-2023-281198;Quijorna;301;2023;2.48;281198
2.48-2023-281202;Rascafría;60;2023;2.48;281202
2.48-2023-281219;Redueña;24;2023;2.48;281219
2.48-2023-281224;Ribatejada;50;2023;2.48;281224
2.48-2023-281230;Rivas-Vaciamadrid;6275;2023;2.48;281230
2.48-2023-281245;Robledillo de la Jara;8;2023;2.48;281245
2.48-2023-281258;Robledo de Chavela;284;2023;2.48;281258
2.48-2023-281261;Robregordo;1;2023;2.48;281261
2.48-2023-281277;Rozas de Madrid (Las);7155;2023;2.48;281277
2.48-2023-281283;Rozas de Puerto Real;29;2023;2.48;281283
2.48-2023-281296;San Agustín del Guadalix;1092;2023;2.48;281296
2.48-2023-281300;San Fernando de Henares;2134;2023;2.48;281300
2.48-2023-281317;San Lorenzo de El Escorial;1155;2023;2.48;281317
2.48-2023-281338;San Martín de Valdeiglesias;483;2023;2.48;281338
2.48-2023-281322;San Martín de la Vega;1285;2023;2.48;281322
2.48-2023-281343;San Sebastián de los Reyes;5168;2023;2.48;281343
2.48-2023-281356;Santa María de la Alameda;64;2023;2.48;281356
2.48-2023-281369;Santorcaz;73;2023;2.48;281369
2.48-2023-281375;Santos de la Humosa (Los);158;2023;2.48;281375
2.48-2023-281381;Serna del Monte (La);6;2023;2.48;281381
2.48-2023-281408;Serranillos del Valle;325;2023;2.48;281408
2.48-2023-281415;Sevilla la Nueva;761;2023;2.48;281415
2.48-2023-281436;Somosierra;3;2023;2.48;281436
2.48-2023-281441;Soto del Real;654;2023;2.48;281441
2.48-2023-281454;Talamanca de Jarama;221;2023;2.48;281454
2.48-2023-281467;Tielmes;150;2023;2.48;281467
2.48-2023-281473;Titulcia;75;2023;2.48;281473
2.48-2023-281489;Torrejón de Ardoz;7562;2023;2.48;281489
2.48-2023-281505;Torrejón de Velasco;346;2023;2.48;281505
2.48-2023-281492;Torrejón de la Calzada;620;2023;2.48;281492
2.48-2023-281512;Torrelaguna;293;2023;2.48;281512
2.48-2023-281527;Torrelodones;1987;2023;2.48;281527
2.48-2023-281533;Torremocha de Jarama;63;2023;2.48;281533
2.48-2023-281548;Torres de la Alameda;542;2023;2.48;281548
2.48-2023-289036;Tres Cantos;3077;2023;2.48;289036
2.48-2023-281551;Valdaracete;33;2023;2.48;281551
2.48-2023-281564;Valdeavero;97;2023;2.48;281564
2.48-2023-281570;Valdelaguna;60;2023;2.48;281570
2.48-2023-281586;Valdemanco;53;2023;2.48;281586
2.48-2023-281599;Valdemaqueda;45;2023;2.48;281599
2.48-2023-281603;Valdemorillo;912;2023;2.48;281603
2.48-2023-281610;Valdemoro;5918;2023;2.48;281610
2.48-2023-281625;Valdeolmos-Alalpardo;303;2023;2.48;281625
2.48-2023-281631;Valdepiélagos;34;2023;2.48;281631
2.48-2023-281646;Valdetorres de Jarama;295;2023;2.48;281646
2.48-2023-281659;Valdilecha;165;2023;2.48;281659
2.48-2023-281662;Valverde de Alcalá;26;2023;2.48;281662
2.48-2023-281678;Velilla de San Antonio;933;2023;2.48;281678
2.48-2023-281684;Vellón (El);120;2023;2.48;281684
2.48-2023-281697;Venturada;168;2023;2.48;281697
2.48-2023-281718;Villa del Prado;401;2023;2.48;281718
2.48-2023-281701;Villaconejos;201;2023;2.48;281701
2.48-2023-281723;Villalbilla;986;2023;2.48;281723
2.48-2023-281739;Villamanrique de Tajo;46;2023;2.48;281739
2.48-2023-281744;Villamanta;129;2023;2.48;281744
2.48-2023-281757;Villamantilla;104;2023;2.48;281757
2.48-2023-281782;Villanueva de Perales;126;2023;2.48;281782
2.48-2023-281760;Villanueva de la Cañada;1856;2023;2.48;281760
2.48-2023-281776;Villanueva del Pardillo;1611;2023;2.48;281776
2.48-2023-281795;Villar del Olmo;140;2023;2.48;281795
2.48-2023-281809;Villarejo de Salvanés;483;2023;2.48;281809
2.48-2023-281816;Villaviciosa de Odón;2052;2023;2.48;281816
2.48-2023-281821;Villavieja del Lozoya;17;2023;2.48;281821
2.48-2023-281837;Zarzalejo;93;2023;2.48;281837
2.49-2023-280014;Acebeda (La);0;2023;2.49;280014
2.49-2023-280029;Ajalvir;275;2023;2.49;280029
2.49-2023-280035;Alameda del Valle;9;2023;2.49;280035
2.49-2023-280040;Alamo (El);560;2023;2.49;280040
2.49-2023-280053;Alcalá de Henares;10718;2023;2.49;280053
2.49-2023-280066;Alcobendas;6760;2023;2.49;280066
2.49-2023-280072;Alcorcón;8945;2023;2.49;280072
2.49-2023-280088;Aldea del Fresno;133;2023;2.49;280088
2.49-2023-280091;Algete;1447;2023;2.49;280091
2.49-2023-280105;Alpedrete;953;2023;2.49;280105
2.49-2023-280112;Ambite;19;2023;2.49;280112
2.49-2023-280127;Anchuelo;61;2023;2.49;280127
2.49-2023-280133;Aranjuez;3297;2023;2.49;280133
2.49-2023-280148;Arganda del Rey;2949;2023;2.49;280148
2.49-2023-280151;Arroyomolinos;1600;2023;2.49;280151
2.49-2023-280164;Atazar (El);4;2023;2.49;280164
2.49-2023-280170;Batres;113;2023;2.49;280170
2.49-2023-280186;Becerril de la Sierra;321;2023;2.49;280186
2.49-2023-280199;Belmonte de Tajo;87;2023;2.49;280199
2.49-2023-280210;Berrueco (El);34;2023;2.49;280210
2.49-2023-280203;Berzosa del Lozoya;10;2023;2.49;280203
2.49-2023-280225;Boadilla del Monte;3845;2023;2.49;280225
2.49-2023-280231;Boalo (El);388;2023;2.49;280231
2.49-2023-280246;Braojos;22;2023;2.49;280246
2.49-2023-280259;Brea de Tajo;34;2023;2.49;280259
2.49-2023-280262;Brunete;678;2023;2.49;280262
2.49-2023-280278;Buitrago del Lozoya;92;2023;2.49;280278
2.49-2023-280284;Bustarviejo;115;2023;2.49;280284
2.49-2023-280297;Cabanillas de la Sierra;50;2023;2.49;280297
2.49-2023-280301;Cabrera (La);159;2023;2.49;280301
2.49-2023-280318;Cadalso de los Vidrios;166;2023;2.49;280318
2.49-2023-280323;Camarma de Esteruelas;423;2023;2.49;280323
2.49-2023-280339;Campo Real;303;2023;2.49;280339
2.49-2023-280344;Canencia;26;2023;2.49;280344
2.49-2023-280357;Carabaña;106;2023;2.49;280357
2.49-2023-280360;Casarrubuelos;230;2023;2.49;280360
2.49-2023-280376;Cenicientos;100;2023;2.49;280376
2.49-2023-280382;Cercedilla;474;2023;2.49;280382
2.49-2023-280395;Cervera de Buitrago;7;2023;2.49;280395
2.49-2023-280513;Chapinería;105;2023;2.49;280513
2.49-2023-280528;Chinchón;275;2023;2.49;280528
2.49-2023-280409;Ciempozuelos;1349;2023;2.49;280409
2.49-2023-280416;Cobeña;452;2023;2.49;280416
2.49-2023-280468;Collado Mediano;418;2023;2.49;280468
2.49-2023-280474;Collado Villalba;3901;2023;2.49;280474
2.49-2023-280455;Colmenar Viejo;3083;2023;2.49;280455
2.49-2023-280437;Colmenar de Oreja;450;2023;2.49;280437
2.49-2023-280421;Colmenar del Arroyo;68;2023;2.49;280421
2.49-2023-280442;Colmenarejo;665;2023;2.49;280442
2.49-2023-280480;Corpa;25;2023;2.49;280480
2.49-2023-280493;Coslada;3659;2023;2.49;280493
2.49-2023-280506;Cubas de la Sagra;321;2023;2.49;280506
2.49-2023-280534;Daganzo de Arriba;711;2023;2.49;280534
2.49-2023-280549;Escorial (El);952;2023;2.49;280549
2.49-2023-280552;Estremera;71;2023;2.49;280552
2.49-2023-280565;Fresnedillas de la Oliva;111;2023;2.49;280565
2.49-2023-280571;Fresno de Torote;111;2023;2.49;280571
2.49-2023-280587;Fuenlabrada;10955;2023;2.49;280587
2.49-2023-280590;Fuente el Saz de Jarama;442;2023;2.49;280590
2.49-2023-280604;Fuentidueña de Tajo;103;2023;2.49;280604
2.49-2023-280611;Galapagar;2211;2023;2.49;280611
2.49-2023-280626;Garganta de los Montes;18;2023;2.49;280626
2.49-2023-280632;Gargantilla del Lozoya y Pinilla de Buitrago;13;2023;2.49;280632
2.49-2023-280647;Gascones;10;2023;2.49;280647
2.49-2023-280650;Getafe;9071;2023;2.49;280650
2.49-2023-280663;Griñón;620;2023;2.49;280663
2.49-2023-280679;Guadalix de la Sierra;393;2023;2.49;280679
2.49-2023-280685;Guadarrama;975;2023;2.49;280685
2.49-2023-280698;Hiruela (La);3;2023;2.49;280698
2.49-2023-280702;Horcajo de la Sierra-Aoslos;7;2023;2.49;280702
2.49-2023-280719;Horcajuelo de la Sierra;7;2023;2.49;280719
2.49-2023-280724;Hoyo de Manzanares;571;2023;2.49;280724
2.49-2023-280730;Humanes de Madrid;1002;2023;2.49;280730
2.49-2023-280745;Leganés;9444;2023;2.49;280745
2.49-2023-280758;Loeches;481;2023;2.49;280758
2.49-2023-280761;Lozoya;23;2023;2.49;280761
2.49-2023-289015;Lozoyuela-Navas-Sieteiglesias;74;2023;2.49;289015
2.49-2023-280783;Madarcos;0;2023;2.49;280783
2.49-2023-280800;Majadahonda;4583;2023;2.49;280800
2.49-2023-280822;Manzanares el Real;430;2023;2.49;280822
2.49-2023-280838;Meco;870;2023;2.49;280838
2.49-2023-280843;Mejorada del Campo;1332;2023;2.49;280843
2.49-2023-280856;Miraflores de la Sierra;355;2023;2.49;280856
2.49-2023-280869;Molar (El);530;2023;2.49;280869
2.49-2023-280875;Molinos (Los);311;2023;2.49;280875
2.49-2023-280881;Montejo de la Sierra;23;2023;2.49;280881
2.49-2023-280894;Moraleja de Enmedio;297;2023;2.49;280894
2.49-2023-280908;Moralzarzal;846;2023;2.49;280908
2.49-2023-280915;Morata de Tajuña;381;2023;2.49;280915
2.49-2023-280920;Móstoles;9841;2023;2.49;280920
2.49-2023-280936;Navacerrada;153;2023;2.49;280936
2.49-2023-280941;Navalafuente;78;2023;2.49;280941
2.49-2023-280954;Navalagamella;141;2023;2.49;280954
2.49-2023-280967;Navalcarnero;1481;2023;2.49;280967
2.49-2023-280973;Navarredonda y San Mamés;5;2023;2.49;280973
2.49-2023-280992;Navas del Rey;172;2023;2.49;280992
2.49-2023-281006;Nuevo Baztán;390;2023;2.49;281006
2.49-2023-281013;Olmeda de las Fuentes;19;2023;2.49;281013
2.49-2023-281028;Orusco de Tajuña;66;2023;2.49;281028
2.49-2023-281049;Paracuellos de Jarama;1203;2023;2.49;281049
2.49-2023-281065;Parla;7021;2023;2.49;281065
2.49-2023-281071;Patones;18;2023;2.49;281071
2.49-2023-281087;Pedrezuela;253;2023;2.49;281087
2.49-2023-281090;Pelayos de la Presa;166;2023;2.49;281090
2.49-2023-281104;Perales de Tajuña;152;2023;2.49;281104
2.49-2023-281111;Pezuela de las Torres;48;2023;2.49;281111
2.49-2023-281126;Pinilla del Valle;11;2023;2.49;281126
2.49-2023-281132;Pinto;2750;2023;2.49;281132
2.49-2023-281147;Piñuécar-Gandullas;5;2023;2.49;281147
2.49-2023-281150;Pozuelo de Alarcón;5953;2023;2.49;281150
2.49-2023-281163;Pozuelo del Rey;40;2023;2.49;281163
2.49-2023-281179;Prádena del Rincón;3;2023;2.49;281179
2.49-2023-281185;Puebla de la Sierra;2;2023;2.49;281185
2.49-2023-289020;Puentes Viejas;31;2023;2.49;289020
2.49-2023-281198;Quijorna;240;2023;2.49;281198
2.49-2023-281202;Rascafría;78;2023;2.49;281202
2.49-2023-281219;Redueña;13;2023;2.49;281219
2.49-2023-281224;Ribatejada;46;2023;2.49;281224
2.49-2023-281230;Rivas-Vaciamadrid;5424;2023;2.49;281230
2.49-2023-281245;Robledillo de la Jara;8;2023;2.49;281245
2.49-2023-281258;Robledo de Chavela;245;2023;2.49;281258
2.49-2023-281261;Robregordo;2;2023;2.49;281261
2.49-2023-281277;Rozas de Madrid (Las);5965;2023;2.49;281277
2.49-2023-281283;Rozas de Puerto Real;29;2023;2.49;281283
2.49-2023-281296;San Agustín del Guadalix;848;2023;2.49;281296
2.49-2023-281300;San Fernando de Henares;2424;2023;2.49;281300
2.49-2023-281317;San Lorenzo de El Escorial;1064;2023;2.49;281317
2.49-2023-281338;San Martín de Valdeiglesias;493;2023;2.49;281338
2.49-2023-281322;San Martín de la Vega;1093;2023;2.49;281322
