Serie;Codigo_municipio;Nombre;distancia_capital;municipio_codigo_ine;zona_estadistica_codigo;zona_estadistica;superficie_km2;afiliados_ss_primario;afiliados_ss_secundario;afiliados_ss_terciario;contratos_primario;contratos_secundario;contratos_terciario;empleo_primario;empleo_secundario;empleo_terciario;crecimiento_relativo_poblacion;densidad_poblacion;edad_media_total;grado_envejecimiento_mayores_45;grado_envejecimiento_mayores_55;grado_envejecimiento_mayores_65;grado_envejecimiento_mayores_75;grado_envejecimiento_mayores_85;grado_juventud_menores_15;grado_juventud_menores_25;grado_juventud_menores_35;grado_juventud_menores_45;variacion_relativa_paro_registrado;sup_edif_indust;sup_total_indust;sup_edif_terc_indust;sup_total_terc_indust;paro_registrado_entre_25_44;paro_registrado_mayores_25;paro_registrado_mayores_45;paro_registrado_menores_25;paro_registrado_por_100_habitantes;paro_registrado_total;porcentaje_parados_mayores_25;porcentaje_parados_menores_25;poblacion_censada_0a4;poblacion_censada_10a14;poblacion_censada_15a19;poblacion_censada_20a24;poblacion_censada_25a29;poblacion_censada_30a34;poblacion_censada_35a39;poblacion_censada_40a44;poblacion_censada_45a49;poblacion_censada_50a54;poblacion_censada_55a59;poblacion_censada_5a9;poblacion_censada_60a64;poblacion_censada_65a69;poblacion_censada_70a74;poblacion_censada_75a79;poblacion_censada_80a84;poblacion_censada_85a89;poblacion_censada_90a94;poblacion_censada_95a99;poblacion_censada_mayores_100;poblacion_censada_total;num_explotaciones_agricolas_con_SAU;num_explotaciones_agricolas_con_SAU_huertos_consumo_propio;num_explotaciones_agricolas_con_SAU_tierra_pastos;superficie_explotaciones_agricolas_con_SAU;sup_explotaciones_agricolas_con_SAU_huertos_consumo_propio;sup_explotaciones_agricolas_con_SAU_tierra_pastos;unidades_productivas_primario;unidades_productivas_secundario;unidades_productivas_terciario;cluster_zona_estadistica;cluster_densidad_poblacion;cluster_distancia_capital;sector_principal
Municipios;1356.0;Santa María de la Alameda;70.111;0;0;0;0.0;225.0;810.0;3600.0;18.0;468.0;3582.0;216.0;1395.0;7290.0;1.07;20.01;45.39;56.04;37.69;19.8;8.05;2.44;13.93;22.77;30.36;43.96;8.08;0.0;0.0;0.0;0.0;38;101;63;6;7.05;107;94.39;5.61;51;84;64;70;55;60;104;102;136;142;153;76;118;106;72;54;31;23;12;1;1;1515;38;1;38;3263.19;0.02;3263.17;180.0;567.0;2394.0;0.0;0.0;2.0;terciario
Municipios;1369.0;Santorcaz;45.724;281369;8;Sudeste Comunidad;28.22;45.0;225.0;1575.0;0.0;90.0;3690.0;63.0;261.0;3564.0;0.0;33.46;44.52;53.02;32.38;17.88;9.52;3.07;11.01;23.92;33.12;46.98;6.0;0.0;0.0;0.0;0.0;13;44;31;9;5.63;53;83.02;16.98;29;41;73;49;31;56;50;81;92;103;79;34;58;45;34;37;24;21;8;0;0;945;43;2;4;1672.44;0.07;184.46;63.0;225.0;1071.0;1.0;0.0;1.0;terciario
Municipios;1375.0;Santos de la Humosa (Los);46.496;281375;8;Sudeste Comunidad;34.82;45.0;585.0;5535.0;108.0;198.0;5022.0;108.0;684.0;6696.0;0.4;79.38;38.86;41.65;21.85;11.17;5.61;1.47;19.4;29.68;39.63;58.35;-13.33;0.0;0.0;0.0;0.0;54;121;67;9;4.69;130;93.08;6.92;137;221;158;128;105;172;224;297;333;218;164;182;133;90;65;73;42;29;6;6;0;2783;22;1;4;2633.52;0.03;855.98;72.0;405.0;2925.0;1.0;0.0;1.0;terciario
Municipios;1381.0;Serna del Monte (La);80.844;281381;6;Sierra Norte;5.52;45.0;45.0;900.0;0.0;0.0;1512.0;36.0;18.0;1323.0;-1.85;19.2;41.78;44.34;33.02;16.04;2.83;0.94;14.15;23.58;38.68;55.66;0.0;0.0;0.0;0.0;0.0;3;7;4;0;6.6;7;100.0;0.0;5;6;6;4;7;9;11;7;4;8;8;4;10;9;5;0;2;1;0;0;0;106;4;0;4;284.53;0.0;284.53;36.0;18.0;279.0;2.0;0.0;2.0;terciario
Municipios;1408.0;Serranillos del Valle;35.694;281408;9;Sudoeste Comunidad;13.29;45.0;3870.0;19305.0;0.0;2304.0;15336.0;54.0;4563.0;20484.0;1.59;353.83;40.1;44.89;26.01;12.35;5.74;2.02;16.93;29.91;39.36;55.11;-7.95;0.0;0.0;0.0;0.0;70;200;130;20;4.76;220;90.91;9.09;192;318;325;274;188;248;317;410;465;406;376;271;254;180;125;102;70;41;42;10;0;4614;10;1;1;672.64;0.04;34.26;54.0;1647.0;7614.0;1.0;0.0;0.0;terciario
Municipios;1415.0;Sevilla la Nueva;42.875;281415;9;Sudoeste Comunidad;24.74;90.0;3420.0;39195.0;18.0;1836.0;45522.0;99.0;3789.0;34533.0;1.71;386.54;40.3;46.18;24.97;12.72;6.35;2.59;16.92;30.3;39.15;53.82;-9.62;0.0;0.0;0.0;0.0;134;368;234;36;4.23;404;91.09;8.91;353;753;761;519;427;419;549;854;1097;931;702;512;470;316;293;226;133;144;70;31;3;9563;8;1;3;966.14;0.04;3.11;90.0;2106.0;14301.0;1.0;0.0;1.0;terciario
Municipios;1436.0;Somosierra;93.268;281436;6;Sierra Norte;20.4;45.0;0.0;855.0;18.0;18.0;1980.0;27.0;108.0;1503.0;-3.41;4.16;50.64;61.18;42.35;23.53;11.76;8.24;2.35;11.76;31.76;38.82;-37.5;0.0;0.0;0.0;0.0;1;5;4;0;5.88;5;100.0;0.0;0;2;3;5;5;12;1;5;4;12;13;0;3;6;4;2;1;3;3;1;0;85;11;0;11;323.05;0.0;320.29;9.0;9.0;270.0;2.0;0.0;2.0;terciario
Municipios;1441.0;Soto del Real;44.268;281441;11;Sierra Central;42.84;135.0;2745.0;44730.0;36.0;1782.0;24282.0;126.0;2547.0;49626.0;2.12;219.39;43.27;50.99;33.59;17.37;8.28;2.98;13.75;27.4;37.0;49.01;-6.8;0.0;0.0;0.0;0.0;93;292;199;23;3.35;315;92.7;7.3;313;533;654;629;432;471;487;642;775;862;808;447;717;484;370;301;198;150;99;29;2;9403;23;0;23;1887.35;0.0;1886.57;117.0;1278.0;16578.0;1.0;0.0;1.0;terciario
Municipios;1454.0;Talamanca de Jarama;47.636;281454;7;Nordeste Comunidad;38.48;180.0;1845.0;9630.0;126.0;1764.0;21258.0;153.0;3663.0;12969.0;3.72;113.55;40.25;43.04;25.43;13.74;6.88;2.47;18.48;28.15;38.6;56.96;-1.55;0.0;0.0;0.0;0.0;70;179;109;12;4.39;191;93.72;6.28;207;315;221;202;193;264;328;475;433;337;293;286;218;165;135;133;60;65;30;12;1;4373;49;1;5;2254.39;0.03;84.98;99.0;756.0;4869.0;2.0;0.0;1.0;terciario
Municipios;1467.0;Tielmes;45.405;281467;8;Sudeste Comunidad;26.58;135.0;1305.0;9675.0;252.0;2430.0;19026.0;216.0;2133.0;11511.0;-1.37;102.71;42.83;47.44;30.93;17.13;9.41;3.51;14.93;25.15;36.46;52.56;-5.77;0.0;0.0;0.0;0.0;77;183;106;13;7.15;196;93.37;6.63;124;142;150;129;134;175;205;235;241;210;199;142;178;108;103;92;69;61;25;9;1;2732;74;1;2;981.67;0.03;59.25;117.0;621.0;3141.0;1.0;0.0;1.0;terciario
Municipios;1473.0;Titulcia;40.449;281473;8;Sudeste Comunidad;10.11;45.0;630.0;3195.0;72.0;360.0;15336.0;63.0;675.0;5895.0;1.26;134.71;43.1;50.29;31.92;17.94;9.37;2.64;14.93;25.7;36.02;49.71;-9.26;0.0;0.0;0.0;0.0;30;86;56;12;7.2;98;87.76;12.24;47;82;75;72;64;77;91;96;134;117;118;75;73;62;55;55;37;25;9;2;0;1366;18;0;1;397.76;0.0;14.06;45.0;306.0;1620.0;1.0;0.0;0.0;terciario
Municipios;1489.0;Torrejón de Ardoz;22.712;0;0;0;0.0;855.0;86850.0;606105.0;1530.0;112860.0;897930.0;873.0;208782.0;738171.0;1.96;4266.66;41.33;44.99;27.51;15.81;6.47;1.74;15.61;26.16;37.65;55.01;-10.08;0.0;0.0;0.0;0.0;2725;6810;4085;713;5.46;7523;90.52;9.48;5927;8050;7562;7014;7050;8827;10459;13535;13439;10716;8918;7596;7257;6769;6139;4240;2294;1507;706;167;25;138197;7;2;2;1220.68;0.04;27.71;396.0;22041.0;156744.0;0.0;1.0;0.0;terciario
Municipios;1505.0;Torrejón de Velasco;29.513;0;0;0;0.0;495.0;2970.0;16065.0;234.0;1710.0;13536.0;324.0;4788.0;16758.0;1.28;90.86;40.52;46.18;25.9;13.5;5.76;2.09;16.51;29.04;38.93;53.82;-11.27;0.0;0.0;0.0;0.0;59;167;108;22;3.97;189;88.36;11.64;180;352;346;248;208;261;302;404;505;457;346;251;242;197;170;118;56;70;20;8;1;4742;78;5;5;3521.11;0.17;2.51;234.0;1404.0;7353.0;0.0;0.0;0.0;terciario
Municipios;1492.0;Torrejón de la Calzada;27.728;0;0;0;0.0;90.0;10755.0;89370.0;54.0;7362.0;45216.0;90.0;12771.0;55458.0;2.71;1137.12;38.22;39.86;22.81;11.75;4.25;1.22;19.47;30.86;42.23;60.14;-4.88;0.0;0.0;0.0;0.0;185;394;209;35;4.2;429;91.84;8.16;574;703;620;542;475;684;818;1009;971;768;639;709;490;442;323;197;112;77;37;8;2;10200;5;0;2;310.63;0.0;21.46;81.0;3474.0;15669.0;0.0;2.0;0.0;terciario
Municipios;1512.0;Torrelaguna;60.357;281512;6;Sierra Norte;43.06;135.0;1260.0;12375.0;72.0;774.0;19386.0;171.0;1674.0;23940.0;0.24;114.74;43.04;49.53;31.11;17.7;8.74;3.48;15.19;25.97;36.19;50.47;-2.83;0.0;0.0;0.0;0.0;83;220;137;20;4.85;240;91.67;8.33;182;307;293;240;232;273;312;394;479;432;347;262;316;256;187;150;110;84;69;16;3;4944;55;1;9;1817.16;0.01;240.16;144.0;918.0;7317.0;2.0;0.0;1.0;terciario
Municipios;1527.0;Torrelodones;30.262;281527;5;Oeste Metropolitano;21.67;135.0;4455.0;120240.0;36.0;3834.0;148446.0;153.0;4689.0;142686.0;1.52;1157.43;40.71;47.66;29.39;14.55;6.64;2.21;16.75;31.57;41.27;52.34;-12.42;0.0;0.0;0.0;0.0;182;631;449;25;2.61;656;96.19;3.81;971;1799;1987;1732;1348;1087;1231;1546;2282;2303;2054;1432;1670;1178;808;675;435;317;166;61;11;25093;0;0;0;0.0;0.0;0.0;117.0;2466.0;61470.0;2.0;2.0;0.0;terciario
Municipios;1533.0;Torremocha de Jarama;64.681;281533;6;Sierra Norte;18.86;90.0;315.0;4500.0;0.0;198.0;4518.0;99.0;621.0;11880.0;4.09;60.47;48.65;58.3;41.26;28.67;18.53;9.09;13.29;24.04;30.68;41.7;0.0;33.05;16.52;0.0;0.0;14;42;28;4;4.02;46;91.3;8.7;36;61;63;60;31;45;51;75;105;90;69;55;75;57;59;71;37;49;42;12;1;1144;56;2;6;1246.47;0.06;44.84;72.0;279.0;1818.0;2.0;0.0;1.0;terciario
Municipios;1548.0;Torres de la Alameda;37.051;281548;8;Sudeste Comunidad;43.34;315.0;8235.0;44010.0;36.0;5652.0;35028.0;180.0;14625.0;50562.0;0.27;177.86;41.53;46.71;28.36;15.38;6.95;2.81;15.25;28.37;38.03;53.29;-7.29;0.0;0.0;0.0;0.0;165;404;239;54;5.92;458;88.21;11.79;274;511;542;470;367;378;492;685;766;649;572;391;429;402;248;208;111;122;64;28;3;7712;36;1;0;2545.16;0.03;0.0;153.0;3384.0;12915.0;1.0;0.0;0.0;terciario
Municipios;9036.0;Tres Cantos;24.566;289036;2;Norte Metropolitano;37.95;765.0;74160.0;670770.0;2484.0;60714.0;748422.0;675.0;150624.0;676071.0;2.46;1352.85;40.98;45.47;29.87;15.26;5.88;1.84;16.23;28.12;39.62;54.53;-13.43;66.37;53.37;0.0;0.0;463;1315;852;65;2.68;1380;95.29;4.71;2482;2914;3077;3029;2942;2964;3596;4058;4113;3900;3975;2940;3529;2759;2055;1365;711;527;305;101;12;51354;21;0;20;1155.06;0.0;1123.72;99.0;4221.0;93636.0;0.0;2.0;0.0;terciario
Municipios;1551.0;Valdaracete;58.985;281551;8;Sudeste Comunidad;63.8;180.0;90.0;990.0;720.0;72.0;3024.0;279.0;144.0;2619.0;0.47;10.07;47.09;53.19;40.59;23.79;12.91;6.07;10.58;19.91;32.81;46.81;-10.0;0.0;0.0;0.0;0.0;18;51;33;3;8.53;54;94.44;5.56;20;31;33;27;34;49;43;47;42;39;60;17;48;33;37;26;18;23;11;5;0;643;125;6;8;2764.78;0.2;10.91;90.0;126.0;621.0;1.0;0.0;1.0;terciario
Municipios;1564.0;Valdeavero;47.888;281564;7;Nordeste Comunidad;18.71;225.0;1170.0;4410.0;36.0;1170.0;4734.0;225.0;1917.0;5949.0;4.35;94.71;40.43;43.8;25.87;14.71;5.75;1.63;16.63;27.06;38.84;56.2;-17.86;0.0;0.0;0.0;0.0;35;88;53;4;5.16;92;95.65;4.35;88;119;97;88;91;118;140;168;176;142;109;88;89;84;75;47;26;19;8;2;0;1774;13;1;1;1671.09;0.04;25.1;117.0;657.0;2493.0;2.0;0.0;1.0;terciario
Municipios;1570.0;Valdelaguna;50.708;281570;8;Sudeste Comunidad;42.26;45.0;270.0;1485.0;0.0;90.0;2538.0;54.0;423.0;2601.0;2.57;24.69;43.2;48.41;30.8;17.61;9.53;2.98;13.76;25.12;35.71;51.59;-14.08;0.0;0.0;0.0;0.0;23;58;35;3;5.84;61;95.08;4.92;47;48;60;58;40;70;59;106;102;81;75;48;62;35;49;43;25;22;6;2;1;1039;84;10;7;829.26;0.43;47.7;54.0;252.0;1071.0;1.0;0.0;1.0;terciario
Municipios;1586.0;Valdemanco;65.264;281586;6;Sierra Norte;17.79;45.0;630.0;2340.0;0.0;396.0;2664.0;0.0;495.0;2799.0;1.8;60.28;44.92;52.75;33.18;21.44;11.18;3.82;15.0;23.11;32.15;47.25;-12.0;0.0;0.0;0.0;0.0;15;42;27;2;4.13;44;95.45;4.55;42;67;53;34;54;43;54;108;112;98;74;52;52;50;60;48;31;28;5;5;3;1073;4;1;4;38.14;0.03;37.55;0.0;315.0;1233.0;2.0;0.0;1.0;terciario
Municipios;1599.0;Valdemaqueda;80.311;281599;10;Sierra Sur;51.79;45.0;720.0;2160.0;144.0;630.0;3150.0;81.0;729.0;3060.0;2.37;15.83;46.6;57.51;40.66;22.95;10.99;2.93;12.94;21.12;30.28;42.49;-16.42;0.0;0.0;0.0;0.0;15;50;35;6;6.83;56;89.29;10.71;30;48;45;22;34;41;45;55;74;64;81;28;64;54;44;41;25;15;5;4;0;819;0;0;0;0.0;0.0;0.0;72.0;369.0;1125.0;1.0;0.0;2.0;terciario
Municipios;1603.0;Valdemorillo;49.031;281603;11;Sierra Central;93.8;225.0;5220.0;50310.0;180.0;2538.0;35082.0;261.0;6363.0;51795.0;1.55;145.24;41.77;49.59;29.29;14.61;6.7;2.11;15.83;28.14;37.25;50.41;-0.95;0.0;0.0;0.0;0.0;192;596;404;31;4.59;627;95.06;4.94;595;870;912;767;610;632;760;1035;1357;1411;1136;694;867;554;524;385;241;181;83;20;4;13638;45;6;39;2140.73;0.15;2082.12;234.0;2655.0;25920.0;1.0;0.0;1.0;terciario
Municipios;1610.0;Valdemoro;28.75;281610;4;Sur Metropolitano;64.16;270.0;44235.0;543960.0;522.0;54252.0;747234.0;333.0;61857.0;609228.0;2.74;1270.53;38.96;43.46;22.16;10.79;4.87;1.5;17.79;30.77;40.85;56.54;-7.75;0.0;0.0;0.0;0.0;1390;3695;2305;390;5.02;4085;90.45;9.55;3296;6349;5918;4669;3901;4331;5159;7648;9625;7760;5586;4879;3693;2705;2129;1711;1032;759;374;80;15;81619;19;1;4;1111.69;0.03;114.38;225.0;17091.0;107847.0;2.0;2.0;0.0;terciario
Municipios;1625.0;Valdeolmos-Alalpardo;37.129;281625;7;Nordeste Comunidad;25.84;90.0;2070.0;15210.0;126.0;5760.0;20394.0;117.0;3663.0;19044.0;2.93;175.3;38.72;42.36;22.62;11.86;5.16;1.52;19.56;31.62;41.46;57.64;-22.56;0.0;0.0;0.0;0.0;42;117;75;10;2.81;127;92.13;7.87;202;385;303;244;199;247;303;431;503;392;286;300;202;159;145;107;58;41;22;4;2;4535;22;0;5;2190.06;0.0;88.95;90.0;513.0;7992.0;2.0;0.0;0.0;terciario
Municipios;1631.0;Valdepiélagos;51.502;0;0;0;0.0;45.0;450.0;1890.0;18.0;72.0;3294.0;45.0;702.0;2646.0;0.64;35.54;43.8;51.51;31.0;17.33;9.06;2.38;12.72;21.78;33.55;48.49;0.0;0.0;0.0;0.0;0.0;14;25;11;1;4.17;26;96.15;3.85;25;26;34;23;40;34;46;48;81;48;50;29;36;34;18;29;13;5;5;4;1;629;13;1;1;1357.81;0.03;156.87;45.0;225.0;981.0;0.0;0.0;1.0;terciario
Municipios;1646.0;Valdetorres de Jarama;41.951;281646;7;Nordeste Comunidad;35.07;315.0;2385.0;14535.0;558.0;1494.0;14940.0;279.0;1953.0;17091.0;3.22;142.44;42.42;48.47;29.65;16.2;7.84;2.9;14.64;25.89;36.55;51.53;2.53;0.0;0.0;0.0;0.0;81;260;179;24;5.69;284;91.55;8.45;210;280;295;268;264;269;356;393;498;443;345;242;328;230;188;152;95;93;42;9;1;5001;27;2;7;2211.95;0.04;30.8;171.0;1152.0;6606.0;2.0;0.0;1.0;terciario
Municipios;1659.0;Valdilecha;45.871;281659;8;Sudeste Comunidad;42.57;270.0;1935.0;8820.0;396.0;2196.0;13896.0;297.0;2277.0;10971.0;2.73;75.06;40.72;43.9;28.04;14.58;6.73;2.44;16.99;27.32;39.67;56.1;-16.6;0.0;0.0;0.0;0.0;89;192;103;14;6.46;206;93.2;6.8;166;205;165;165;183;212;249;276;265;242;224;172;206;140;111;87;50;50;20;8;0;3196;155;9;10;4053.24;0.26;759.13;252.0;747.0;3726.0;1.0;0.0;1.0;terciario
Municipios;1662.0;Valverde de Alcalá;42.548;0;0;0;0.0;45.0;90.0;1170.0;36.0;18.0;15714.0;45.0;81.0;1872.0;-0.74;38.98;43.87;50.75;32.46;16.79;7.65;3.17;13.62;22.76;32.46;49.25;-4.0;0.0;0.0;0.0;0.0;10;22;12;2;4.49;24;91.67;8.33;27;23;26;23;24;28;43;47;50;48;42;23;42;19;30;15;9;10;6;1;0;536;12;0;2;416.47;0.0;6.52;27.0;63.0;486.0;0.0;0.0;1.0;terciario
Municipios;1678.0;Velilla de San Antonio;21.48;281678;3;Este Metropolitano;14.37;45.0;9495.0;250425.0;18.0;8298.0;131004.0;72.0;14481.0;56430.0;4.56;930.46;39.23;42.65;23.94;10.33;3.87;1.33;15.87;28.95;41.0;57.35;-1.59;0.0;0.0;0.0;0.0;230;612;382;69;5.09;681;89.87;10.13;613;791;933;817;748;865;961;1227;1273;1230;1029;719;792;529;335;218;122;104;57;17;0;13380;7;1;1;484.34;0.02;0.02;63.0;4140.0;19098.0;0.0;0.0;0.0;terciario
Municipios;1684.0;Vellón (El);48.389;0;0;0;0.0;90.0;315.0;2880.0;0.0;252.0;3672.0;135.0;540.0;6237.0;3.92;65.68;42.11;46.39;27.58;15.9;8.31;2.95;14.99;25.4;35.71;53.61;-10.4;0.0;0.0;0.0;0.0;35;107;72;5;5.09;112;95.54;4.46;87;120;120;109;106;121;155;239;228;186;158;123;99;83;84;83;35;37;19;8;1;2201;30;5;17;1484.73;0.18;736.2;90.0;468.0;2187.0;0.0;0.0;1.0;terciario
Municipios;1697.0;Venturada;52.667;281697;6;Sierra Norte;10.22;90.0;585.0;9945.0;0.0;2628.0;23508.0;36.0;828.0;18756.0;4.1;250.73;41.84;51.31;29.4;13.41;6.0;1.72;15.01;27.8;36.76;48.69;9.78;0.0;0.0;0.0;0.0;28;95;67;6;3.95;101;94.06;5.94;94;147;168;160;132;98;128;178;286;276;240;144;170;96;94;74;36;29;8;6;1;2565;12;1;6;466.24;0.01;321.81;36.0;459.0;6795.0;2.0;0.0;1.0;terciario
Municipios;1718.0;Villa del Prado;66.911;281718;9;Sudoeste Comunidad;77.27;2160.0;2835.0;28935.0;2790.0;2322.0;30528.0;1818.0;2556.0;22086.0;2.56;93.82;42.29;46.52;30.9;17.83;9.38;3.57;15.47;27.19;39.05;53.48;-2.01;0.0;0.0;0.0;0.0;183;385;202;54;6.04;439;87.7;12.3;328;415;401;449;428;432;500;547;549;584;489;379;459;344;269;259;162;146;89;21;3;7253;266;22;23;3747.97;0.59;1607.32;1341.0;1215.0;8307.0;1.0;0.0;1.0;terciario
Municipios;1701.0;Villaconejos;55.549;281701;8;Sudeste Comunidad;33.27;810.0;1125.0;9315.0;1818.0;450.0;13572.0;729.0;1683.0;13023.0;1.42;104.9;43.36;48.6;32.96;19.47;9.51;2.92;14.03;25.06;37.08;51.4;-17.24;0.0;0.0;0.0;0.0;87;206;119;10;6.17;216;95.37;4.63;138;198;201;184;208;212;234;266;280;266;258;154;213;181;167;120;110;72;25;4;1;3492;106;3;2;2981.21;0.08;465.8;576.0;828.0;5283.0;1.0;0.0;1.0;terciario
Municipios;1723.0;Villalbilla;39.662;281723;8;Sudeste Comunidad;34.72;90.0;8235.0;48600.0;126.0;6876.0;52830.0;72.0;12735.0;49608.0;6.05;483.87;37.65;38.35;20.98;10.29;3.81;1.13;20.27;30.7;41.26;61.65;-1.52;0.0;0.0;0.0;0.0;250;533;283;51;3.47;584;91.27;8.73;1041;1086;986;766;742;1033;1582;1844;1624;1293;998;1278;799;648;440;307;143;104;57;25;4;16800;25;2;2;1902.76;0.07;125.11;63.0;3240.0;20079.0;1.0;0.0;0.0;terciario
Municipios;1739.0;Villamanrique de Tajo;64.302;281739;8;Sudeste Comunidad;29.58;225.0;180.0;1800.0;4914.0;72.0;9522.0;189.0;297.0;3501.0;5.5;27.19;46.19;52.67;35.78;21.74;11.55;4.1;10.56;21.24;31.55;47.33;23.73;0.0;0.0;0.0;0.0;20;67;47;6;9.13;73;91.78;8.22;21;40;46;40;36;47;55;72;68;68;51;24;62;40;42;38;22;22;7;4;0;805;33;0;3;2305.11;0.0;54.38;171.0;117.0;1062.0;1.0;0.0;1.0;terciario
Municipios;1744.0;Villamanta;47.225;281744;9;Sudoeste Comunidad;63.23;315.0;1350.0;8010.0;108.0;576.0;8100.0;351.0;1449.0;11241.0;2.17;43.98;43.92;49.28;33.0;20.24;10.96;5.03;15.13;25.05;36.77;50.72;12.58;0.0;0.0;0.0;0.0;60;152;92;18;6.13;170;89.41;10.59;113;166;129;147;151;175;186;202;217;236;178;142;177;148;110;94;71;72;50;17;1;2782;62;8;15;2618.04;0.23;1149.44;243.0;945.0;3897.0;1.0;0.0;1.0;terciario
Municipios;1757.0;Villamantilla;53.9;281757;9;Sudoeste Comunidad;23.92;45.0;855.0;3960.0;18.0;1008.0;3798.0;36.0;846.0;4932.0;1.21;66.17;39.85;45.08;23.99;11.11;5.37;2.34;18.37;29.67;38.01;54.92;-14.43;0.0;0.0;0.0;0.0;30;79;49;4;5.27;83;95.18;4.82;63;126;104;75;60;72;110;158;181;153;121;102;83;53;38;28;20;18;15;4;0;1584;7;1;5;1240.3;0.01;438.36;36.0;423.0;1764.0;1.0;0.0;1.0;terciario
Municipios;1782.0;Villanueva de Perales;50.249;281782;9;Sudoeste Comunidad;31.43;135.0;810.0;4905.0;144.0;306.0;11502.0;108.0;738.0;5985.0;3.19;54.5;41.09;47.96;27.07;13.54;5.66;1.46;15.75;28.3;36.52;52.04;-10.78;0.0;0.0;0.0;0.0;31;84;53;7;5.45;91;92.31;7.69;67;109;126;89;78;63;122;144;180;178;139;94;93;69;66;47;25;13;8;3;1;1714;6;0;4;2863.48;0.0;934.13;90.0;270.0;2529.0;1.0;0.0;1.0;terciario
Municipios;1760.0;Villanueva de la Cañada;43.204;0;0;0;0.0;315.0;5805.0;151425.0;612.0;5166.0;116262.0;315.0;8217.0;143739.0;2.8;674.76;38.92;42.69;25.62;12.32;5.5;1.71;17.34;33.0;44.42;57.31;-6.78;0.0;0.0;0.0;0.0;229;653;424;35;2.92;688;94.91;5.09;1009;1671;1856;1821;1473;1208;1321;1705;2046;1960;1729;1390;1395;930;670;540;350;245;110;42;4;23475;6;1;2;533.0;0.02;10.16;189.0;2529.0;51039.0;0.0;0.0;1.0;terciario
Municipios;1776.0;Villanueva del Pardillo;28.83;281776;11;Sierra Central;25.43;135.0;6255.0;70425.0;234.0;6552.0;58734.0;117.0;6759.0;72333.0;1.74;694.38;38.21;44.25;21.62;9.67;4.37;1.29;18.33;33.85;43.37;55.75;-7.25;0.0;0.0;0.0;0.0;185;571;386;30;3.39;601;95.01;4.99;671;1573;1611;1132;817;865;929;1259;2086;1914;1337;995;774;515;421;323;222;134;70;20;4;17672;12;0;5;1614.88;0.0;509.31;90.0;2565.0;29889.0;1.0;0.0;0.0;terciario
Municipios;1795.0;Villar del Olmo;48.941;281795;8;Sudeste Comunidad;27.78;45.0;1710.0;7425.0;36.0;828.0;4536.0;36.0;1503.0;6372.0;1.39;81.15;42.18;48.71;31.74;13.96;4.96;1.55;14.23;26.29;35.99;51.29;-16.91;0.0;0.0;0.0;0.0;32;102;70;11;5.0;113;90.27;9.73;80;123;140;132;93;126;167;178;183;200;209;118;192;109;94;44;33;25;9;0;1;2256;24;3;5;730.66;0.11;17.16;36.0;774.0;3888.0;1.0;0.0;1.0;terciario
Municipios;1809.0;Villarejo de Salvanés;50.672;0;0;0;0.0;675.0;11745.0;28305.0;594.0;14760.0;31590.0;702.0;19602.0;32319.0;1.39;64.79;42.21;46.73;30.91;17.42;8.4;3.27;15.29;26.81;38.56;53.27;-6.14;0.0;0.0;0.0;0.0;191;496;305;39;6.91;535;92.71;7.29;313;465;483;406;401;505;526;609;660;561;536;402;505;403;293;243;153;151;84;17;0;7716;472;9;21;6408.43;0.27;615.77;540.0;2160.0;9819.0;0.0;0.0;1.0;terciario
Municipios;1816.0;Villaviciosa de Odón;26.157;0;0;0;0.0;1035.0;14355.0;211455.0;684.0;8064.0;190188.0;378.0;17586.0;191250.0;2.1;420.84;43.51;50.31;34.08;20.48;9.32;2.67;13.12;27.85;38.33;49.69;-6.22;0.0;0.0;0.0;0.0;247;751;504;48;2.78;799;93.99;6.01;891;1626;2052;2179;1645;1362;1410;1853;2390;2270;2032;1250;1873;1559;1645;1259;652;427;256;78;5;28714;31;8;10;1047.89;0.27;60.16;207.0;4986.0;68283.0;0.0;0.0;0.0;terciario
Municipios;1821.0;Villavieja del Lozoya;80.015;281821;6;Sierra Norte;23.3;45.0;180.0;810.0;0.0;72.0;1944.0;27.0;108.0;1440.0;7.82;13.6;44.75;54.26;35.33;17.67;9.46;2.84;12.62;23.34;33.44;45.74;-5.88;0.0;0.0;0.0;0.0;6;16;10;0;5.1;16;100.0;0.0;19;8;17;17;15;17;17;22;22;38;24;13;32;16;10;12;9;3;4;2;0;317;8;0;8;696.08;0.0;689.9;27.0;63.0;405.0;2.0;0.0;2.0;terciario
Municipios;1837.0;Zarzalejo;65.28;281837;10;Sierra Sur;20.18;90.0;1665.0;5490.0;18.0;738.0;5400.0;126.0;3186.0;7974.0;2.21;89.3;43.43;52.25;33.56;17.42;9.26;3.61;16.14;26.29;34.55;47.75;-6.82;0.0;0.0;0.0;0.0;40;117;77;6;6.8;123;95.12;4.88;75;106;93;90;75;74;107;131;189;148;155;110;136;92;55;58;44;37;19;8;1;1803;14;3;14;577.01;0.08;567.0;72.0;504.0;2718.0;1.0;0.0;1.0;terciario
