Población.Censos.Censo anual.Población censada.Total. Población censada de 90 a 94 años. Unidad: Número. Fuente: Censo de Población Anual. INE.;
Serie;;;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;57809;60725;63574;
Zonas Estadísticas;01;Municipio de Madrid ;38578;40185;41780;
Zonas Estadísticas;02;Norte Metropolitano ;1814;1932;2112;
Zonas Estadísticas;03;Este Metropolitano  ;3262;3444;3671;
Zonas Estadísticas;04;Sur Metropolitano   ;6768;7251;7748;
Zonas Estadísticas;05;Oeste Metropolitano ;3056;3339;3450;
Zonas Estadísticas;06;Sierra Norte        ;463;482;498;
Zonas Estadísticas;07;Nordeste Comunidad  ;342;348;341;
Zonas Estadísticas;08;Sudeste Comunidad   ;860;921;951;
Zonas Estadísticas;09;Sudoeste Comunidad  ;917;1011;1105;
Zonas Estadísticas;10;Sierra Sur          ;428;439;475;
Zonas Estadísticas;11;Sierra Central      ;1321;1373;1443;
Municipios;0014;Acebeda (La);1;2;1;
Municipios;0029;Ajalvir;23;25;23;
Municipios;0035;Alameda del Valle;3;3;2;
Municipios;0040;Alamo (El);147;168;181;
Municipios;0053;Alcalá de Henares;1234;1314;1374;
Municipios;0066;Alcobendas;625;658;721;
Municipios;0072;Alcorcón;1104;1197;1282;
Municipios;0088;Aldea del Fresno;19;32;43;
Municipios;0091;Algete;115;99;115;
Municipios;0105;Alpedrete;106;108;122;
Municipios;0112;Ambite;8;9;8;
Municipios;0127;Anchuelo;12;15;12;
Municipios;0133;Aranjuez;472;484;526;
Municipios;0148;Arganda del Rey;267;286;290;
Municipios;0151;Arroyomolinos;42;54;60;
Municipios;0164;Atazar (El);0;1;1;
Municipios;0170;Batres;8;6;8;
Municipios;0186;Becerril de la Sierra;49;55;59;
Municipios;0199;Belmonte de Tajo;21;24;19;
Municipios;0210;Berrueco (El);13;13;11;
Municipios;0203;Berzosa del Lozoya;6;6;6;
Municipios;0225;Boadilla del Monte;249;290;325;
Municipios;0231;Boalo (El);42;37;47;
Municipios;0246;Braojos;5;4;3;
Municipios;0259;Brea de Tajo;7;9;9;
Municipios;0262;Brunete;58;65;65;
Municipios;0278;Buitrago del Lozoya;32;30;30;
Municipios;0284;Bustarviejo;26;29;33;
Municipios;0297;Cabanillas de la Sierra;11;8;9;
Municipios;0301;Cabrera (La);25;22;22;
Municipios;0318;Cadalso de los Vidrios;45;52;45;
Municipios;0323;Camarma de Esteruelas;25;29;26;
Municipios;0339;Campo Real;61;67;65;
Municipios;0344;Canencia;8;10;14;
Municipios;0357;Carabaña;23;25;26;
Municipios;0360;Casarrubuelos;17;18;18;
Municipios;0376;Cenicientos;45;33;38;
Municipios;0382;Cercedilla;69;72;79;
Municipios;0395;Cervera de Buitrago;2;0;1;
Municipios;0513;Chapinería;31;26;34;
Municipios;0528;Chinchón;62;72;62;
Municipios;0409;Ciempozuelos;168;188;210;
Municipios;0416;Cobeña;36;36;49;
Municipios;0468;Collado Mediano;50;49;40;
Municipios;0474;Collado Villalba;388;413;416;
Municipios;0455;Colmenar Viejo;359;388;418;
Municipios;0437;Colmenar de Oreja;81;75;100;
Municipios;0421;Colmenar del Arroyo;27;29;32;
Municipios;0442;Colmenarejo;48;45;43;
Municipios;0480;Corpa;4;7;10;
Municipios;0493;Coslada;427;431;452;
Municipios;0506;Cubas de la Sagra;68;57;68;
Municipios;0534;Daganzo de Arriba;31;30;35;
Municipios;0549;Escorial (El);140;151;167;
Municipios;0552;Estremera;27;34;34;
Municipios;0565;Fresnedillas de la Oliva;12;15;17;
Municipios;0571;Fresno de Torote;13;11;12;
Municipios;0587;Fuenlabrada;698;754;767;
Municipios;0590;Fuente el Saz de Jarama;49;54;43;
Municipios;0604;Fuentidueña de Tajo;20;28;26;
Municipios;0611;Galapagar;197;225;224;
Municipios;0626;Garganta de los Montes;3;4;4;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;4;4;6;
Municipios;0647;Gascones;1;2;2;
Municipios;0650;Getafe;1032;1072;1149;
Municipios;0663;Griñón;108;101;104;
Municipios;0679;Guadalix de la Sierra;33;42;40;
Municipios;0685;Guadarrama;168;170;171;
Municipios;0698;Hiruela (La);0;1;1;
Municipios;0702;Horcajo de la Sierra-Aoslos;1;1;1;
Municipios;0719;Horcajuelo de la Sierra;2;1;1;
Municipios;0724;Hoyo de Manzanares;68;71;78;
Municipios;0730;Humanes de Madrid;56;54;67;
Municipios;0745;Leganés;1144;1295;1407;
Municipios;0758;Loeches;23;33;35;
Municipios;0761;Lozoya;7;7;6;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;23;25;25;
Municipios;0783;Madarcos;1;1;1;
Municipios;0796;Madrid;38578;40185;41780;
Municipios;0800;Majadahonda;419;448;486;
Municipios;0822;Manzanares el Real;48;55;54;
Municipios;0838;Meco;45;49;47;
Municipios;0843;Mejorada del Campo;100;106;95;
Municipios;0856;Miraflores de la Sierra;37;44;45;
Municipios;0869;Molar (El);63;61;59;
Municipios;0875;Molinos (Los);47;57;52;
Municipios;0881;Montejo de la Sierra;12;15;10;
Municipios;0894;Moraleja de Enmedio;24;29;36;
Municipios;0908;Moralzarzal;95;85;87;
Municipios;0915;Morata de Tajuña;90;103;101;
Municipios;0920;Móstoles;1091;1152;1219;
Municipios;0936;Navacerrada;22;19;20;
Municipios;0941;Navalafuente;8;10;11;
Municipios;0954;Navalagamella;16;14;15;
Municipios;0967;Navalcarnero;194;211;224;
Municipios;0973;Navarredonda y San Mamés;4;2;3;
Municipios;0992;Navas del Rey;30;36;46;
