Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;543812;493062;557856;597798;
Zonas Estadísticas;01;Municipio de Madrid ;200744;178978;201200;214508;
Zonas Estadísticas;02;Norte Metropolitano ;22670;20373;22676;23936;
Zonas Estadísticas;03;Este Metropolitano  ;40361;36340;40530;42126;
Zonas Estadísticas;04;Sur Metropolitano   ;78470;70266;78437;82355;
Zonas Estadísticas;05;Oeste Metropolitano ;29476;27199;30904;32925;
Zonas Estadísticas;06;Sierra Norte        ;2099;1942;2210;2357;
Zonas Estadísticas;07;Nordeste Comunidad  ;3486;3214;3785;4021;
Zonas Estadísticas;08;Sudeste Comunidad   ;6036;5597;6095;6379;
Zonas Estadísticas;09;Sudoeste Comunidad  ;7612;7186;8162;8704;
Zonas Estadísticas;10;Sierra Sur          ;1753;1544;1795;1884;
Zonas Estadísticas;11;Sierra Central      ;9523;8780;9911;10619;
Zonas Estadísticas;99;Sin Zona asignada   ;141582;131643;152151;167984;
Municipios;0014;Acebeda (La);1;0;1;1;
Municipios;0029;Ajalvir;218;197;245;256;
Municipios;0035;Alameda del Valle;7;8;10;12;
Municipios;0040;Alamo (El);513;502;546;590;
Municipios;0053;Alcalá de Henares;11420;10462;11290;11870;
Municipios;0066;Alcobendas;7844;7043;7727;8144;
Municipios;0072;Alcorcón;9142;8237;9444;10220;
Municipios;0088;Aldea del Fresno;112;108;119;135;
Municipios;0091;Algete;1489;1323;1563;1623;
Municipios;0105;Alpedrete;817;788;891;901;
Municipios;0112;Ambite;17;15;17;20;
Municipios;0127;Anchuelo;52;36;38;57;
Municipios;0133;Aranjuez;2905;2756;3087;3252;
Municipios;0148;Arganda del Rey;3436;3088;3444;3619;
Municipios;0151;Arroyomolinos;1443;1319;1603;1762;
Municipios;0164;Atazar (El);1;3;2;1;
Municipios;0170;Batres;68;79;87;103;
Municipios;0186;Becerril de la Sierra;306;272;333;342;
Municipios;0199;Belmonte de Tajo;90;102;86;90;
Municipios;0210;Berrueco (El);28;26;29;33;
Municipios;0203;Berzosa del Lozoya;5;7;8;7;
Municipios;0225;Boadilla del Monte;2688;2549;3074;3315;
Municipios;0231;Boalo (El);319;285;339;347;
Municipios;0246;Braojos;13;13;19;14;
Municipios;0259;Brea de Tajo;31;25;28;31;
Municipios;0262;Brunete;618;597;641;746;
Municipios;0278;Buitrago del Lozoya;131;127;135;130;
Municipios;0284;Bustarviejo;94;92;84;96;
Municipios;0297;Cabanillas de la Sierra;34;28;32;41;
Municipios;0301;Cabrera (La);155;144;164;158;
Municipios;0318;Cadalso de los Vidrios;162;142;168;171;
Municipios;0323;Camarma de Esteruelas;339;319;387;390;
Municipios;0339;Campo Real;361;333;345;368;
Municipios;0344;Canencia;12;13;24;22;
Municipios;0357;Carabaña;97;95;102;117;
Municipios;0360;Casarrubuelos;193;204;206;226;
Municipios;0376;Cenicientos;116;112;117;109;
Municipios;0382;Cercedilla;360;349;391;444;
