Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;1028;Orusco de Tajuña;111;120;133;156;
Municipios;1049;Paracuellos de Jarama;2452;2733;3111;3487;
Municipios;1065;Parla;12227;12625;13730;14867;
Municipios;1071;Patones;59;55;58;62;
Municipios;1087;Pedrezuela;639;701;750;820;
Municipios;1090;Pelayos de la Presa;255;259;281;299;
Municipios;1104;Perales de Tajuña;318;353;370;399;
Municipios;1111;Pezuela de las Torres;79;69;76;88;
Municipios;1126;Pinilla del Valle;23;23;26;25;
Municipios;1132;Pinto;5769;6025;6542;7059;
Municipios;1147;Piñuécar0Gandullas;30;31;32;36;
Municipios;1150;Pozuelo de Alarcón;13575;13989;14580;15283;
Municipios;1163;Pozuelo del Rey;116;122;137;147;
Municipios;1179;Prádena del Rincón;12;12;10;17;
Municipios;1185;Puebla de la Sierra;4;4;5;7;
Municipios;9020;Puentes Viejas;105;103;114;104;
Municipios;1198;Quijorna;407;445;499;544;
Municipios;1202;Rascafría;255;262;269;276;
Municipios;1219;Redueña;29;36;40;42;
Municipios;1224;Ribatejada;85;89;98;106;
Municipios;1230;Rivas0Vaciamadrid;12522;12776;13434;14232;
Municipios;1245;Robledillo de la Jara;7;8;8;10;
Municipios;1258;Robledo de Chavela;485;502;559;589;
Municipios;1261;Robregordo;3;4;3;2;
Municipios;1277;Rozas de Madrid (Las);13448;14035;14922;15845;
Municipios;1283;Rozas de Puerto Real;43;39;46;50;
Municipios;1296;San Agustín del Guadalix;1815;1886;2006;2169;
Municipios;1300;San Fernando de Henares;6533;6573;6750;6875;
Municipios;1317;San Lorenzo de El Escorial;2658;2730;2862;2980;
Municipios;1338;San Martín de Valdeiglesias;937;966;1023;1055;
Municipios;1322;San Martín de la Vega;2268;2327;2463;2628;
Municipios;1343;San Sebastián de los Reyes;11953;12262;13030;13981;
Municipios;1356;Santa María de la Alameda;170;175;179;193;
Municipios;1369;Santorcaz;85;95;110;108;
Municipios;1375;Santos de la Humosa (Los);202;224;233;251;
Municipios;1381;Serna del Monte (La);19;21;20;19;
Municipios;1408;Serranillos del Valle;544;571;597;645;
Municipios;1415;Sevilla la Nueva;1116;1189;1295;1415;
Municipios;1436;Somosierra;10;13;13;14;
Municipios;1441;Soto del Real;1411;1417;1485;1577;
Municipios;1454;Talamanca de Jarama;388;387;430;499;
Municipios;1467;Tielmes;253;271;286;313;
Municipios;1473;Titulcia;177;183;195;187;
Municipios;1489;Torrejón de Ardoz;15489;15879;16930;17938;
Municipios;1505;Torrejón de Velasco;490;532;600;653;
