Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;0941;Navalafuente;287;276;303;307;
Municipios;0954;Navalagamella;491;465;494;500;
Municipios;0967;Navalcarnero;6344;6242;6468;6678;
Municipios;0973;Navarredonda y San Mamés;7;12;14;14;
Municipios;0992;Navas del Rey;525;531;556;558;
Municipios;1006;Nuevo Baztán;1057;1032;1060;1072;
Municipios;1013;Olmeda de las Fuentes;87;79;78;71;
Municipios;1028;Orusco de Tajuña;219;206;234;234;
Municipios;1049;Paracuellos de Jarama;5985;5837;5942;5821;
Municipios;1065;Parla;31567;30653;31290;31614;
Municipios;1071;Patones;82;80;83;83;
Municipios;1087;Pedrezuela;1314;1272;1281;1304;
Municipios;1090;Pelayos de la Presa;413;403;423;453;
Municipios;1104;Perales de Tajuña;592;569;590;566;
Municipios;1111;Pezuela de las Torres;156;158;163;152;
Municipios;1126;Pinilla del Valle;21;23;17;22;
Municipios;1132;Pinto;12332;11920;12164;12236;
Municipios;1147;Piñuécar0Gandullas;31;31;29;32;
Municipios;1150;Pozuelo de Alarcón;17460;16996;17018;16995;
Municipios;1163;Pozuelo del Rey;296;279;285;292;
Municipios;1179;Prádena del Rincón;28;28;29;32;
Municipios;1185;Puebla de la Sierra;17;14;14;12;
Municipios;9020;Puentes Viejas;101;100;101;101;
Municipios;1198;Quijorna;738;715;711;726;
Municipios;1202;Rascafría;296;290;291;289;
Municipios;1219;Redueña;61;62;55;53;
Municipios;1224;Ribatejada;127;128;128;136;
Municipios;1230;Rivas0Vaciamadrid;19367;19406;20220;20816;
Municipios;1245;Robledillo de la Jara;15;12;14;12;
Municipios;1258;Robledo de Chavela;671;661;695;697;
Municipios;1261;Robregordo;9;8;9;14;
Municipios;1277;Rozas de Madrid (Las);21097;20252;20308;20425;
Municipios;1283;Rozas de Puerto Real;47;49;61;66;
Municipios;1296;San Agustín del Guadalix;2942;2857;2847;2782;
Municipios;1300;San Fernando de Henares;10160;9673;9563;9654;
Municipios;1317;San Lorenzo de El Escorial;3533;3419;3458;3487;
Municipios;1338;San Martín de Valdeiglesias;1448;1400;1462;1475;
Municipios;1322;San Martín de la Vega;4160;4057;4155;4204;
Municipios;1343;San Sebastián de los Reyes;22609;21984;22235;22409;
Municipios;1356;Santa María de la Alameda;218;210;226;221;
Municipios;1369;Santorcaz;134;136;151;160;
Municipios;1375;Santos de la Humosa (Los);527;532;538;525;
Municipios;1381;Serna del Monte (La);13;14;15;13;
Municipios;1408;Serranillos del Valle;845;818;832;854;
Municipios;1415;Sevilla la Nueva;2193;2071;2068;2026;
Municipios;1436;Somosierra;13;13;8;10;
Municipios;1441;Soto del Real;1637;1568;1569;1613;
Municipios;1454;Talamanca de Jarama;874;840;901;878;
Municipios;1467;Tielmes;543;564;566;558;
Municipios;1473;Titulcia;257;261;248;271;
Municipios;1489;Torrejón de Ardoz;33802;32681;33340;33552;
Municipios;1505;Torrejón de Velasco;905;875;915;936;
Municipios;1492;Torrejón de la Calzada;1881;1865;1883;1955;
Municipios;1512;Torrelaguna;1002;966;969;975;
Municipios;1527;Torrelodones;4275;4194;4252;4298;
Municipios;1533;Torremocha de Jarama;135;125;135;139;
Municipios;1548;Torres de la Alameda;1738;1714;1683;1660;
Municipios;9036;Tres Cantos;9899;9809;10190;10506;
Municipios;1551;Valdaracete;120;114;117;118;
Municipios;1564;Valdeavero;322;313;320;319;
Municipios;1570;Valdelaguna;126;120;129;132;
Municipios;1586;Valdemanco;165;161;167;163;
Municipios;1599;Valdemaqueda;132;132;141;128;
Municipios;1603;Valdemorillo;2630;2567;2601;2574;
Municipios;1610;Valdemoro;17152;16497;16640;16599;
Municipios;1625;Valdeolmos0Alalpardo;846;824;850;888;
Municipios;1631;Valdepiélagos;108;115;132;135;
Municipios;1646;Valdetorres de Jarama;967;925;962;956;
Municipios;1659;Valdilecha;618;631;645;638;
Municipios;1662;Valverde de Alcalá;92;89;87;84;
Municipios;1678;Velilla de San Antonio;2876;2830;2850;2923;
Municipios;1684;Vellón (El);395;380;377;373;
Municipios;1697;Venturada;344;322;335;330;
Municipios;1718;Villa del Prado;1268;1305;1318;1361;
Municipios;1701;Villaconejos;670;682;716;675;
Municipios;1723;Villalbilla;3111;3090;3306;3474;
Municipios;1739;Villamanrique de Tajo;122;130;130;124;
Municipios;1744;Villamanta;471;454;479;492;
Municipios;1757;Villamantilla;308;300;302;291;
Municipios;1782;Villanueva de Perales;332;296;297;305;
Municipios;1760;Villanueva de la Cañada;4170;4155;4270;4284;
Municipios;1776;Villanueva del Pardillo;4102;3914;3856;3750;
Municipios;1795;Villar del Olmo;487;482;516;530;
Municipios;1809;Villarejo de Salvanés;1543;1560;1595;1615;
Municipios;1816;Villaviciosa de Odón;5647;5512;5584;5540;
Municipios;1821;Villavieja del Lozoya;29;27;31;31;
Municipios;1837;Zarzalejo;301;295;292;280;
