Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;0800;Majadahonda;53.02;51.89;50.31;48.72;
Municipios;0822;Manzanares el Real;55.52;53.94;52.22;49.55;
Municipios;0838;Meco;53.04;52.31;50.15;48.80;
Municipios;0843;Mejorada del Campo;55.55;55.47;54.62;54.21;
Municipios;0856;Miraflores de la Sierra;53.05;50.86;50.18;48.76;
Municipios;0869;Molar (El);57.18;56.71;55.78;54.08;
Municipios;0875;Molinos (Los);47.92;47.34;46.41;46.96;
Municipios;0881;Montejo de la Sierra;31.52;36.63;35.85;31.82;
Municipios;0894;Moraleja de Enmedio;51.58;52.01;50.86;49.83;
Municipios;0908;Moralzarzal;51.95;49.71;46.52;43.99;
Municipios;0915;Morata de Tajuña;56.29;56.37;56.92;54.63;
Municipios;0920;Móstoles;58.03;58.52;57.36;56.52;
Municipios;0936;Navacerrada;53.17;51.28;49.69;48.45;
Municipios;0941;Navalafuente;53.75;54.44;53.16;50.66;
Municipios;0954;Navalagamella;53.25;50.76;51.24;49.36;
Municipios;0967;Navalcarnero;58.48;57.64;55.95;54.98;
Municipios;0973;Navarredonda y San Mamés;23.33;32.43;34.15;36.84;
Municipios;0992;Navas del Rey;55.44;56.13;55.43;53.55;
Municipios;1006;Nuevo Baztán;46.46;46.07;44.80;43.37;
Municipios;1013;Olmeda de las Fuentes;62.14;57.25;55.32;52.99;
Municipios;1028;Orusco de Tajuña;55.73;53.93;54.04;51.66;
Municipios;1049;Paracuellos de Jarama;63.72;61.66;58.93;55.48;
Municipios;1065;Parla;61.30;61.15;59.24;57.89;
Municipios;1071;Patones;54.30;54.42;53.55;52.87;
Municipios;1087;Pedrezuela;59.89;57.98;55.89;53.66;
Municipios;1090;Pelayos de la Presa;52.08;52.27;50.00;50.73;
Municipios;1104;Perales de Tajuña;56.01;53.68;52.12;49.52;
Municipios;1111;Pezuela de las Torres;57.78;61.00;59.93;55.47;
Municipios;1126;Pinilla del Valle;41.18;44.23;31.48;36.67;
Municipios;1132;Pinto;58.62;57.89;56.16;54.43;
Municipios;1147;Piñuécar0Gandullas;41.89;42.47;38.67;40.51;
Municipios;1150;Pozuelo de Alarcón;47.98;47.14;45.62;44.40;
Municipios;1163;Pozuelo del Rey;66.37;64.43;61.42;60.21;
Municipios;1179;Prádena del Rincón;66.67;63.64;67.44;64.00;
Municipios;1185;Puebla de la Sierra;77.27;73.68;73.68;63.16;
Municipios;9020;Puentes Viejas;43.35;44.05;41.74;42.62;
Municipios;1198;Quijorna;55.82;53.36;50.71;48.69;
Municipios;1202;Rascafría;45.33;44.96;43.69;43.13;
Municipios;1219;Redueña;61.62;60.19;51.40;47.32;
Municipios;1224;Ribatejada;52.92;52.67;50.00;48.23;
Municipios;1230;Rivas0Vaciamadrid;51.57;52.00;51.23;50.66;
Municipios;1245;Robledillo de la Jara;60.00;54.55;56.00;38.71;
Municipios;1258;Robledo de Chavela;50.83;50.08;48.53;46.37;
Municipios;1261;Robregordo;69.23;61.54;64.29;87.50;
Municipios;1277;Rozas de Madrid (Las);52.96;51.82;49.82;48.44;
Municipios;1283;Rozas de Puerto Real;42.34;46.67;45.52;48.18;
Municipios;1296;San Agustín del Guadalix;53.16;52.12;49.97;47.71;
Municipios;1300;San Fernando de Henares;51.78;51.26;49.68;49.54;
Municipios;1317;San Lorenzo de El Escorial;48.64;48.19;46.69;45.81;
Municipios;1338;San Martín de Valdeiglesias;51.64;51.47;50.41;49.55;
Municipios;1322;San Martín de la Vega;54.39;54.13;52.67;51.54;
Municipios;1343;San Sebastián de los Reyes;56.19;55.98;54.36;52.86;
Municipios;1356;Santa María de la Alameda;48.02;47.51;48.71;45.47;
Municipios;1369;Santorcaz;52.76;49.45;50.17;52.63;
Municipios;1375;Santos de la Humosa (Los);63.72;62.88;61.84;60.00;
Municipios;1381;Serna del Monte (La);38.24;35.90;36.59;35.14;
Municipios;1408;Serranillos del Valle;52.03;50.28;49.58;47.71;
Municipios;1415;Sevilla la Nueva;58.00;55.60;53.03;50.49;
Municipios;1436;Somosierra;46.43;43.33;32.00;32.26;
Municipios;1441;Soto del Real;45.43;45.06;43.33;43.02;
Municipios;1454;Talamanca de Jarama;60.40;61.09;59.71;55.43;
Municipios;1467;Tielmes;56.39;57.20;55.82;53.91;
Municipios;1473;Titulcia;50.00;50.19;46.97;50.28;
Municipios;1489;Torrejón de Ardoz;59.07;58.76;56.96;55.79;
Municipios;1505;Torrejón de Velasco;54.65;53.58;51.69;50.43;
Municipios;1492;Torrejón de la Calzada;55.72;55.32;53.03;53.20;
Municipios;1512;Torrelaguna;54.02;52.61;49.97;49.39;
Municipios;1527;Torrelodones;46.27;45.28;43.92;42.82;
Municipios;1533;Torremocha de Jarama;49.27;46.47;46.08;46.33;
Municipios;1548;Torres de la Alameda;55.78;55.43;52.51;51.16;
Municipios;9036;Tres Cantos;49.25;49.60;49.16;48.99;
Municipios;1551;Valdaracete;56.34;52.05;52.00;50.43;
Municipios;1564;Valdeavero;62.65;60.66;60.49;56.26;
Municipios;1570;Valdelaguna;57.27;55.30;53.75;55.00;
Municipios;1586;Valdemanco;55.93;53.49;51.86;49.10;
Municipios;1599;Valdemaqueda;51.56;52.17;50.18;46.38;
Municipios;1603;Valdemorillo;51.84;50.46;47.81;46.01;
Municipios;1610;Valdemoro;59.29;57.69;55.01;52.57;
Municipios;1625;Valdeolmos0Alalpardo;54.51;54.57;52.93;51.72;
Municipios;1631;Valdepiélagos;51.18;53.49;54.32;52.73;
Municipios;1646;Valdetorres de Jarama;56.72;56.20;53.65;51.29;
Municipios;1659;Valdilecha;55.38;56.19;54.85;52.95;
Municipios;1662;Valverde de Alcalá;55.09;53.61;50.00;47.73;
Municipios;1678;Velilla de San Antonio;53.39;53.00;50.35;49.78;
Municipios;1684;Vellón (El);59.04;56.55;54.96;51.45;
Municipios;1697;Venturada;45.14;42.99;41.21;38.64;
Municipios;1718;Villa del Prado;51.76;51.72;50.29;49.94;
Municipios;1701;Villaconejos;52.67;52.91;52.76;50.60;
Municipios;1723;Villalbilla;57.85;57.89;57.09;56.25;
Municipios;1739;Villamanrique de Tajo;56.74;54.62;53.06;51.03;
Municipios;1744;Villamanta;54.33;53.16;51.28;49.70;
Municipios;1757;Villamantilla;61.85;60.73;54.81;50.35;
Municipios;1782;Villanueva de Perales;53.29;50.60;47.83;45.93;
Municipios;1760;Villanueva de la Cañada;48.93;48.95;47.64;46.27;
Municipios;1776;Villanueva del Pardillo;56.32;54.17;51.08;47.57;
Municipios;1795;Villar del Olmo;49.09;49.54;48.63;47.92;
Municipios;1809;Villarejo de Salvanés;53.59;54.95;54.44;53.94;
Municipios;1816;Villaviciosa de Odón;50.16;50.03;48.77;47.38;
Municipios;1821;Villavieja del Lozoya;32.22;30.00;34.44;31.00;
Municipios;1837;Zarzalejo;52.99;52.03;50.34;46.05;
