Colectivo empresarial .Colectivo empresarial.Base 2015.Municipios.Ocupados. Ocupados en unidades productivas de Administraciones Públicas, educación y sanidad. Unidad: Número. Fuente: Colectivo Empresarial. Dirección General de Economía.;
Serie;;;2015;2016;2017;2018;2019;2020;2021;2022;2023(A)
Comunidad de Madrid;;Comunidad de Madrid;600324;618811;650781;664992;695653;726040;745092;782645;812756;
Zonas Estadísticas;01;Municipio de Madrid ;393654;403914;420318;432111;455276;475240;485971;513823;526083;
Zonas Estadísticas;02;Norte Metropolitano ;23431;24066;25606;25645;27804;30100;28741;30092;32226;
Zonas Estadísticas;03;Este Metropolitano  ;38401;40443;43422;43027;44872;45190;48931;48709;51613;
Zonas Estadísticas;04;Sur Metropolitano   ;74812;79248;88203;88899;88706;95351;99758;105522;109948;
Zonas Estadísticas;05;Oeste Metropolitano ;35165;36707;37817;38763;40413;41283;42212;43932;47498;
Zonas Estadísticas;06;Sierra Norte        ;3639;3218;3343;3480;3663;3748;4032;4353;6159;
Zonas Estadísticas;07;Nordeste Comunidad  ;2876;2738;2840;2812;2839;2933;2946;2947;3407;
Zonas Estadísticas;08;Sudeste Comunidad   ;5719;5304;5473;5637;5599;5857;6407;6714;7534;
Zonas Estadísticas;09;Sudoeste Comunidad  ;8130;8222;8427;8695;9658;9141;9200;9430;10168;
Zonas Estadísticas;10;Sierra Sur          ;2184;2024;2169;2474;2637;2715;2760;3203;3668;
Zonas Estadísticas;11;Sierra Central      ;12313;12927;13163;13449;14186;14482;14134;13920;14452;
Municipios;0014;Acebeda (La);21;26;25;25;29;25;36;32;53;
Municipios;0029;Ajalvir;288;299;279;235;232;234;269;247;278;
Municipios;0035;Alameda del Valle;8;11;6;9;8;9;13;39;96;
Municipios;0040;Alamo (El);670;588;625;617;626;645;651;687;766;
Municipios;0053;Alcalá de Henares;17160;17596;18291;18326;18992;19215;19796;19037;19322;
Municipios;0066;Alcobendas;10212;10201;12082;11828;12643;12470;11774;12404;13596;
Municipios;0072;Alcorcón;11338;11339;11647;12295;12788;13110;14162;14145;14679;
Municipios;0088;Aldea del Fresno;199;193;225;212;231;236;228;240;225;
Municipios;0091;Algete;920;908;971;930;974;1026;990;1047;1166;
Municipios;0105;Alpedrete;685;689;745;764;835;798;821;810;781;
Municipios;0112;Ambite;47;20;13;13;17;41;30;41;86;
Municipios;0127;Anchuelo;106;78;85;85;86;87;95;99;110;
Municipios;0133;Aranjuez;4819;4760;4972;5215;5821;6001;6246;6065;6232;
Municipios;0148;Arganda del Rey;4607;4956;4989;5262;5723;5655;6080;4844;4804;
Municipios;0151;Arroyomolinos;1090;1208;1361;1489;1517;1694;1490;1608;1718;
Municipios;0164;Atazar (El);4;8;7;5;8;6;28;27;49;
Municipios;0170;Batres;103;90;100;103;108;101;122;126;122;
Municipios;0186;Becerril de la Sierra;195;205;200;199;207;219;228;228;237;
Municipios;0199;Belmonte de Tajo;159;152;157;97;97;107;127;114;158;
Municipios;0210;Berrueco (El);142;118;147;141;149;159;175;75;84;
Municipios;0203;Berzosa del Lozoya;52;33;40;42;16;14;16;18;66;
Municipios;0225;Boadilla del Monte;3371;3331;3593;3639;3799;3959;4034;4313;4433;
Municipios;0231;Boalo (El);311;319;342;417;481;491;506;587;676;
Municipios;0246;Braojos;22;23;24;25;26;24;27;33;58;
Municipios;0259;Brea de Tajo;78;54;56;59;60;64;116;131;123;
Municipios;0262;Brunete;489;517;552;579;606;605;675;647;674;
Municipios;0278;Buitrago del Lozoya;357;358;452;421;475;474;575;741;833;
Municipios;0284;Bustarviejo;98;88;90;116;108;88;112;105;157;
Municipios;0297;Cabanillas de la Sierra;76;51;46;56;52;59;64;67;105;
Municipios;0301;Cabrera (La);210;206;226;287;293;298;265;289;334;
Municipios;0318;Cadalso de los Vidrios;166;163;173;217;253;273;269;263;266;
Municipios;0323;Camarma de Esteruelas;271;274;290;268;270;242;223;229;240;
Municipios;0339;Campo Real;249;241;263;249;265;264;295;303;304;
Municipios;0344;Canencia;32;28;26;30;30;30;32;39;64;
Municipios;0357;Carabaña;102;99;108;138;156;152;160;171;178;
Municipios;0360;Casarrubuelos;234;193;210;219;220;216;230;222;255;
Municipios;0376;Cenicientos;132;112;116;133;138;173;161;165;176;
Municipios;0382;Cercedilla;817;800;840;852;864;884;929;827;839;
Municipios;0395;Cervera de Buitrago;17;8;8;9;13;13;16;18;59;
Municipios;0513;Chapinería;134;109;132;162;155;167;167;184;227;
Municipios;0528;Chinchón;252;214;245;264;278;297;318;303;355;
Municipios;0409;Ciempozuelos;2155;5353;5451;5664;2315;2440;2437;2517;2609;
Municipios;0416;Cobeña;440;449;469;469;473;415;412;473;511;
Municipios;0468;Collado Mediano;364;381;398;414;430;419;433;462;490;
Municipios;0474;Collado Villalba;3149;3911;3984;4106;4481;4544;4292;4535;4664;
Municipios;0455;Colmenar Viejo;3912;3962;4143;4225;4551;6713;6430;6167;6371;
Municipios;0437;Colmenar de Oreja;390;382;377;374;299;285;317;348;340;
Municipios;0421;Colmenar del Arroyo;77;45;53;58;58;63;82;76;124;
Municipios;0442;Colmenarejo;1114;1688;1716;1761;1797;1898;1245;1228;1302;
Municipios;0480;Corpa;55;48;49;51;53;49;53;49;60;
Municipios;0493;Coslada;5112;5144;5374;5526;5746;5802;7298;7657;8624;
Municipios;0506;Cubas de la Sagra;282;328;348;349;379;391;433;444;461;
Municipios;0534;Daganzo de Arriba;342;325;354;362;359;385;374;378;416;
Municipios;0549;Escorial (El);1453;1428;1345;1443;1618;1664;1855;1559;1351;
Municipios;0552;Estremera;644;629;629;651;642;754;865;923;955;
Municipios;0565;Fresnedillas de la Oliva;83;58;71;69;83;90;106;107;160;
Municipios;0571;Fresno de Torote;98;109;102;84;94;94;107;112;136;
Municipios;0587;Fuenlabrada;9066;9652;10242;11151;12112;12248;12461;12502;12983;
Municipios;0590;Fuente el Saz de Jarama;413;346;245;248;252;253;267;267;306;
Municipios;0604;Fuentidueña de Tajo;115;97;104;104;106;106;125;131;130;
Municipios;0611;Galapagar;1508;1593;1297;1317;1418;1591;1757;1770;1764;
Municipios;0626;Garganta de los Montes;53;43;42;45;40;30;34;36;93;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;36;33;38;38;38;39;41;42;104;
Municipios;0647;Gascones;18;21;22;23;23;22;28;30;52;
Municipios;0650;Getafe;9729;10500;15740;11661;12097;13789;13293;14047;14412;
Municipios;0663;Griñón;663;637;668;756;742;754;792;898;946;
Municipios;0679;Guadalix de la Sierra;375;327;358;347;348;379;362;423;447;
Municipios;0685;Guadarrama;986;1005;1058;1163;1192;1220;1220;1309;1409;
Municipios;0698;Hiruela (La);20;24;24;25;25;29;30;29;54;
Municipios;0702;Horcajo de la Sierra-Aoslos;21;24;25;24;25;26;32;34;95;
Municipios;0719;Horcajuelo de la Sierra;37;39;36;38;39;39;31;35;59;
Municipios;0724;Hoyo de Manzanares;347;344;356;332;329;356;451;470;529;
Municipios;0730;Humanes de Madrid;893;799;878;907;1042;1044;1109;1154;1234;
Municipios;0745;Leganés;12368;11129;11143;11754;11530;12066;12887;13967;14062;
Municipios;0758;Loeches;334;327;319;345;348;361;383;383;429;
Municipios;0761;Lozoya;52;43;46;47;52;41;50;65;104;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;149;126;136;135;138;158;142;157;239;
Municipios;0783;Madarcos;18;19;21;23;24;21;29;28;51;
Municipios;0796;Madrid;393654;403914;420318;432111;455276;475240;485971;513823;526083;
Municipios;0800;Majadahonda;4840;4981;5323;5392;5442;5518;5992;6432;6818;
Municipios;0822;Manzanares el Real;356;296;333;333;351;388;397;420;433;
Municipios;0838;Meco;507;549;688;691;684;696;703;636;701;
Municipios;0843;Mejorada del Campo;649;647;701;720;744;762;840;875;905;
Municipios;0856;Miraflores de la Sierra;298;288;251;231;254;256;307;289;335;
Municipios;0869;Molar (El);364;332;327;328;337;364;377;387;410;
Municipios;0875;Molinos (Los);246;239;241;243;247;252;267;269;276;
Municipios;0881;Montejo de la Sierra;128;114;118;120;127;142;134;125;134;
Municipios;0894;Moraleja de Enmedio;267;191;198;248;259;266;250;269;316;
Municipios;0908;Moralzarzal;709;747;741;771;761;792;810;964;970;
Municipios;0915;Morata de Tajuña;401;393;416;410;385;387;374;359;381;
Municipios;0920;Móstoles;11162;11790;12406;12975;13467;13661;14554;14527;14823;
Municipios;0936;Navacerrada;112;102;115;106;113;99;108;107;150;
Municipios;0941;Navalafuente;54;32;43;43;47;54;50;63;99;
Municipios;0954;Navalagamella;118;124;127;128;161;147;157;146;165;
Municipios;0967;Navalcarnero;2074;2529;2266;2235;3087;2376;2419;2399;2500;
Municipios;0973;Navarredonda y San Mamés;18;21;21;22;23;22;27;28;87;
Municipios;0992;Navas del Rey;149;136;167;164;191;179;206;187;220;
Municipios;1006;Nuevo Baztán;208;208;215;229;251;255;245;249;287;
Municipios;1013;Olmeda de las Fuentes;21;12;11;12;11;16;23;21;61;
Municipios;1028;Orusco de Tajuña;175;158;165;178;177;172;182;182;199;
Municipios;1049;Paracuellos de Jarama;1058;1010;1108;1206;1181;1314;1414;1453;1606;
Municipios;1065;Parla;4425;4422;4643;5084;5290;5469;5895;6193;6397;
Municipios;1071;Patones;68;53;55;53;56;41;57;75;98;
Municipios;1087;Pedrezuela;318;248;279;278;311;302;345;343;372;
Municipios;1090;Pelayos de la Presa;216;209;215;224;228;212;221;220;237;
Municipios;1104;Perales de Tajuña;121;104;115;128;129;123;134;140;129;
Municipios;1111;Pezuela de las Torres;72;52;57;60;61;55;56;53;62;
Municipios;1126;Pinilla del Valle;27;9;8;9;6;17;12;16;53;
Municipios;1132;Pinto;3554;3708;3505;3556;3451;3554;4109;3964;4029;
Municipios;1147;Piñuécar-Gandullas;22;25;24;26;25;28;30;32;90;
Municipios;1150;Pozuelo de Alarcón;10105;9305;9387;9622;10131;10299;9526;10307;11377;
Municipios;1163;Pozuelo del Rey;33;15;16;15;16;19;19;20;64;
Municipios;1179;Prádena del Rincón;21;26;26;26;28;25;31;33;55;
Municipios;1185;Puebla de la Sierra;12;9;12;23;11;10;13;16;51;
Municipios;9020;Puentes Viejas;62;66;67;82;93;94;93;96;182;
Municipios;1198;Quijorna;158;130;136;138;154;144;140;156;212;
Municipios;1202;Rascafría;94;80;85;84;90;98;105;107;146;
Municipios;1219;Redueña;25;9;11;15;16;16;16;18;57;
Municipios;1224;Ribatejada;97;82;85;82;84;87;92;101;121;
Municipios;1230;Rivas-Vaciamadrid;2650;2974;3530;3142;3373;3432;4126;4352;4519;
Municipios;1245;Robledillo de la Jara;19;22;23;22;23;22;29;24;58;
Municipios;1258;Robledo de Chavela;257;227;246;257;268;268;261;276;286;
Municipios;1261;Robregordo;19;20;23;23;24;24;31;31;51;
Municipios;1277;Rozas de Madrid (Las);5964;6080;6279;6537;6728;6868;7016;7053;8243;
Municipios;1283;Rozas de Puerto Real;89;82;90;208;216;234;213;234;273;
Municipios;1296;San Agustín del Guadalix;403;420;463;471;465;506;516;613;697;
Municipios;1300;San Fernando de Henares;1416;1508;1482;1533;1564;1613;1728;1522;1750;
Municipios;1317;San Lorenzo de El Escorial;1836;1882;1984;1875;2097;2125;2018;1828;2121;
Municipios;1338;San Martín de Valdeiglesias;580;600;603;651;671;675;663;1061;1069;
Municipios;1322;San Martín de la Vega;787;729;715;740;785;819;927;932;985;
Municipios;1343;San Sebastián de los Reyes;5048;5458;4465;4557;4732;4990;5227;6012;6313;
Municipios;1356;Santa María de la Alameda;43;42;49;73;75;80;85;89;204;
Municipios;1369;Santorcaz;10;14;11;12;13;14;58;64;106;
Municipios;1375;Santos de la Humosa (Los);125;103;110;107;108;100;105;106;116;
Municipios;1381;Serna del Monte (La);3;3;3;3;3;3;4;8;44;
Municipios;1408;Serranillos del Valle;294;275;280;323;347;318;310;340;395;
Municipios;1415;Sevilla la Nueva;582;469;577;555;590;577;603;561;647;
Municipios;1436;Somosierra;3;4;6;5;15;12;14;12;51;
Municipios;1441;Soto del Real;1435;1465;1433;1498;1483;1458;1422;1337;1426;
Municipios;1454;Talamanca de Jarama;230;212;218;222;233;248;223;211;253;
Municipios;1467;Tielmes;99;193;170;162;116;115;130;117;157;
Municipios;1473;Titulcia;75;52;56;53;62;67;86;81;144;
Municipios;1489;Torrejón de Ardoz;5124;5947;7297;6729;6951;6770;6964;8264;9304;
