Colectivo empresarial .Colectivo empresarial.Base 2015.Municipios.Ocupados. Ocupados en unidades productivas de metal. Unidad: Número. Fuente: Colectivo Empresarial. Dirección General de Economía.;
Serie;;;2015;2016;2017;2018;2019;2020;2021;2022;2023(A)
Comunidad de Madrid;;Comunidad de Madrid;60350;60976;61783;63307;61681;61925;58003;59408;61303;
Zonas Estadísticas;01;Municipio de Madrid ;16095;16123;15404;14954;14816;14513;11672;11866;12953;
Zonas Estadísticas;02;Norte Metropolitano ;5258;5352;5513;5542;5877;6105;6103;6023;6375;
Zonas Estadísticas;03;Este Metropolitano  ;14905;14556;15209;15606;14136;14196;13823;14235;14461;
Zonas Estadísticas;04;Sur Metropolitano   ;17684;18116;18158;19437;18758;18744;18243;19053;19288;
Zonas Estadísticas;05;Oeste Metropolitano ;1961;2060;2457;2461;2477;2777;2745;2482;2596;
Zonas Estadísticas;06;Sierra Norte        ;49;49;48;53;47;55;56;48;49;
Zonas Estadísticas;07;Nordeste Comunidad  ;1252;1291;1348;1379;1381;1369;1316;1436;1409;
Zonas Estadísticas;08;Sudeste Comunidad   ;1296;1467;1562;1688;1857;1785;1754;1867;1800;
Zonas Estadísticas;09;Sudoeste Comunidad  ;1407;1516;1642;1709;1839;1879;1789;1855;1816;
Zonas Estadísticas;10;Sierra Sur          ;84;88;92;99;111;108;100;99;94;
Zonas Estadísticas;11;Sierra Central      ;359;358;350;379;382;394;402;444;462;
Municipios;0014;Acebeda (La);0;0;0;0;0;1;1;1;0;
Municipios;0029;Ajalvir;483;501;543;563;577;616;511;673;724;
Municipios;0035;Alameda del Valle;0;0;0;0;0;0;0;0;0;
Municipios;0040;Alamo (El);28;31;28;30;48;42;28;27;24;
Municipios;0053;Alcalá de Henares;2387;2606;2930;2815;2760;2689;2706;2683;2740;
Municipios;0066;Alcobendas;929;989;974;1014;1030;1202;1310;1402;1449;
Municipios;0072;Alcorcón;561;593;459;508;529;589;655;681;730;
Municipios;0088;Aldea del Fresno;1;1;0;0;0;1;2;3;1;
Municipios;0091;Algete;1027;1071;1103;1191;1188;1186;1277;1274;1320;
Municipios;0105;Alpedrete;13;17;20;33;33;35;43;26;22;
Municipios;0112;Ambite;0;0;0;0;0;0;0;0;0;
Municipios;0127;Anchuelo;6;7;7;9;8;6;11;15;18;
Municipios;0133;Aranjuez;2706;2743;2661;2882;1930;1850;1855;1940;2006;
Municipios;0148;Arganda del Rey;2407;2454;2617;2779;2818;2760;2542;2450;2497;
