Serie;Codigo_municipio;Nombre;2020
Comunidad de Madrid;;Comunidad de Madrid;30.24
Zonas Estadísticas;01;Municipio de Madrid ;32.79
Zonas Estadísticas;02;Norte Metropolitano ;26.66
Zonas Estadísticas;03;Este Metropolitano  ;27.44
Zonas Estadísticas;04;Sur Metropolitano   ;29.08
Zonas Estadísticas;05;Oeste Metropolitano ;27.40
Zonas Estadísticas;06;Sierra Norte        ;30.13
Zonas Estadísticas;07;Nordeste Comunidad  ;22.24
Zonas Estadísticas;08;Sudeste Comunidad   ;27.25
Zonas Estadísticas;09;Sudoeste Comunidad  ;21.97
Zonas Estadísticas;10;Sierra Sur          ;32.63
Zonas Estadísticas;11;Sierra Central      ;27.74
Municipios;0014;Acebeda (La);67.65
Municipios;0029;Ajalvir;20.93
Municipios;0035;Alameda del Valle;42.16
Municipios;0040;Alamo (El);28.76
Municipios;0053;Alcalá de Henares;30.95
Municipios;0066;Alcobendas;27.92
Municipios;0072;Alcorcón;33.02
Municipios;0088;Aldea del Fresno;31.48
Municipios;0091;Algete;26.87
Municipios;0105;Alpedrete;25.98
Municipios;0112;Ambite;33.83
Municipios;0127;Anchuelo;25.89
Municipios;0133;Aranjuez;28.75
Municipios;0148;Arganda del Rey;23.72
Municipios;0151;Arroyomolinos;13.26
Municipios;0164;Atazar (El);43.33
Municipios;0170;Batres;29.43
Municipios;0186;Becerril de la Sierra;29.51
Municipios;0199;Belmonte de Tajo;30.54
Municipios;0210;Berrueco (El);36.94
Municipios;0203;Berzosa del Lozoya;48.20
Municipios;0225;Boadilla del Monte;21.50
Municipios;0231;Boalo (El);23.62
Municipios;0246;Braojos;33.98
Municipios;0259;Brea de Tajo;42.09
Municipios;0262;Brunete;23.56
Municipios;0278;Buitrago del Lozoya;30.37
Municipios;0284;Bustarviejo;29.86
Municipios;0297;Cabanillas de la Sierra;30.32
Municipios;0301;Cabrera (La);29.57
Municipios;0318;Cadalso de los Vidrios;34.07
Municipios;0323;Camarma de Esteruelas;21.89
Municipios;0339;Campo Real;24.66
Municipios;0344;Canencia;46.76
Municipios;0357;Carabaña;29.12
Municipios;0360;Casarrubuelos;21.61
Municipios;0376;Cenicientos;41.02
Municipios;0382;Cercedilla;31.81
Municipios;0395;Cervera de Buitrago;43.83
Municipios;0513;Chapinería;29.95
Municipios;0528;Chinchón;33.12
Municipios;0409;Ciempozuelos;25.87
Municipios;0416;Cobeña;20.45
Municipios;0468;Collado Mediano;28.39
Municipios;0474;Collado Villalba;27.54
Municipios;0455;Colmenar Viejo;25.84
Municipios;0437;Colmenar de Oreja;32.01
Municipios;0421;Colmenar del Arroyo;32.16
Municipios;0442;Colmenarejo;24.44
Municipios;0480;Corpa;26.83
Municipios;0493;Coslada;35.19
Municipios;0506;Cubas de la Sagra;20.63
Municipios;0534;Daganzo de Arriba;17.70
Municipios;0549;Escorial (El);33.21
Municipios;0552;Estremera;36.66
Municipios;0565;Fresnedillas de la Oliva;25.50
Municipios;0571;Fresno de Torote;24.31
Municipios;0587;Fuenlabrada;28.69
Municipios;0590;Fuente el Saz de Jarama;27.03
Municipios;0604;Fuentidueña de Tajo;33.24
Municipios;0611;Galapagar;27.16
Municipios;0626;Garganta de los Montes;38.73
