Serie;Codigo_municipio;Nombre;2020
Comunidad de Madrid;;Comunidad de Madrid;25.07
Zonas Estadísticas;01;Municipio de Madrid ;22.64
Zonas Estadísticas;02;Norte Metropolitano ;28.34
Zonas Estadísticas;03;Este Metropolitano  ;26.57
Zonas Estadísticas;04;Sur Metropolitano   ;26.02
Zonas Estadísticas;05;Oeste Metropolitano ;30.33
Zonas Estadísticas;06;Sierra Norte        ;25.39
Zonas Estadísticas;07;Nordeste Comunidad  ;29.97
Zonas Estadísticas;08;Sudeste Comunidad   ;27.16
Zonas Estadísticas;09;Sudoeste Comunidad  ;31.05
Zonas Estadísticas;10;Sierra Sur          ;25.38
Zonas Estadísticas;11;Sierra Central      ;28.37
Municipios;0014;Acebeda (La);7.35
Municipios;0029;Ajalvir;26.31
Municipios;0035;Alameda del Valle;16.18
Municipios;0040;Alamo (El);27.86
Municipios;0053;Alcalá de Henares;24.81
Municipios;0066;Alcobendas;27.47
Municipios;0072;Alcorcón;24.26
Municipios;0088;Aldea del Fresno;25.29
Municipios;0091;Algete;30.43
Municipios;0105;Alpedrete;29.97
Municipios;0112;Ambite;19.70
Municipios;0127;Anchuelo;26.05
Municipios;0133;Aranjuez;27.91
Municipios;0148;Arganda del Rey;28.19
Municipios;0151;Arroyomolinos;35.59
Municipios;0164;Atazar (El);15.56
Municipios;0170;Batres;25.94
Municipios;0186;Becerril de la Sierra;26.72
Municipios;0199;Belmonte de Tajo;24.24
Municipios;0210;Berrueco (El);22.27
Municipios;0203;Berzosa del Lozoya;22.07
Municipios;0225;Boadilla del Monte;34.89
Municipios;0231;Boalo (El);29.78
Municipios;0246;Braojos;22.82
Municipios;0259;Brea de Tajo;22.33
Municipios;0262;Brunete;29.73
Municipios;0278;Buitrago del Lozoya;28.89
Municipios;0284;Bustarviejo;24.43
Municipios;0297;Cabanillas de la Sierra;25.99
Municipios;0301;Cabrera (La);26.32
Municipios;0318;Cadalso de los Vidrios;24.42
Municipios;0323;Camarma de Esteruelas;30.25
Municipios;0339;Campo Real;27.99
Municipios;0344;Canencia;17.90
Municipios;0357;Carabaña;25.90
Municipios;0360;Casarrubuelos;30.01
Municipios;0376;Cenicientos;22.18
Municipios;0382;Cercedilla;24.97
Municipios;0395;Cervera de Buitrago;16.67
Municipios;0513;Chapinería;28.58
Municipios;0528;Chinchón;24.09
Municipios;0409;Ciempozuelos;27.01
Municipios;0416;Cobeña;33.06
Municipios;0468;Collado Mediano;27.99
Municipios;0474;Collado Villalba;26.70
Municipios;0455;Colmenar Viejo;28.51
Municipios;0437;Colmenar de Oreja;25.40
Municipios;0421;Colmenar del Arroyo;23.08
Municipios;0442;Colmenarejo;31.29
Municipios;0480;Corpa;26.97
Municipios;0493;Coslada;21.71
Municipios;0506;Cubas de la Sagra;32.99
Municipios;0534;Daganzo de Arriba;34.50
Municipios;0549;Escorial (El);24.95
Municipios;0552;Estremera;23.39
Municipios;0565;Fresnedillas de la Oliva;30.28
Municipios;0571;Fresno de Torote;28.06
Municipios;0587;Fuenlabrada;26.28
Municipios;0590;Fuente el Saz de Jarama;28.32
Municipios;0604;Fuentidueña de Tajo;23.31
Municipios;0611;Galapagar;29.23
Municipios;0626;Garganta de los Montes;16.18
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;17.80
Municipios;0647;Gascones;23.30
Municipios;0650;Getafe;25.19
Municipios;0663;Griñón;28.80
Municipios;0679;Guadalix de la Sierra;28.42
Municipios;0685;Guadarrama;27.07
Municipios;0698;Hiruela (La);9.23
Municipios;0702;Horcajo de la Sierra-Aoslos;17.76
Municipios;0719;Horcajuelo de la Sierra;20.22
Municipios;0724;Hoyo de Manzanares;28.34
Municipios;0730;Humanes de Madrid;31.62
Municipios;0745;Leganés;23.84
Municipios;0758;Loeches;30.66
Municipios;0761;Lozoya;16.03
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;23.58
Municipios;0783;Madarcos;12.24
Municipios;0796;Madrid;22.64
Municipios;0800;Majadahonda;29.68
Municipios;0822;Manzanares el Real;27.59
Municipios;0838;Meco;30.91
Municipios;0843;Mejorada del Campo;27.37
Municipios;0856;Miraflores de la Sierra;25.48
Municipios;0869;Molar (El);27.68
Municipios;0875;Molinos (Los);23.69
Municipios;0881;Montejo de la Sierra;21.15
Municipios;0894;Moraleja de Enmedio;28.15
Municipios;0908;Moralzarzal;30.28
Municipios;0915;Morata de Tajuña;25.49
Municipios;0920;Móstoles;23.31
Municipios;0936;Navacerrada;23.42
Municipios;0941;Navalafuente;27.53
Municipios;0954;Navalagamella;27.87
Municipios;0967;Navalcarnero;30.70
Municipios;0973;Navarredonda y San Mamés;5.43
Municipios;0992;Navas del Rey;25.69
Municipios;1006;Nuevo Baztán;26.99
Municipios;1013;Olmeda de las Fuentes;27.46
Municipios;1028;Orusco de Tajuña;24.40
Municipios;1049;Paracuellos de Jarama;34.69
Municipios;1065;Parla;29.90
Municipios;1071;Patones;17.81
Municipios;1087;Pedrezuela;29.43
Municipios;1090;Pelayos de la Presa;25.07
Municipios;1104;Perales de Tajuña;25.52
Municipios;1111;Pezuela de las Torres;23.07
Municipios;1126;Pinilla del Valle;16.84
Municipios;1132;Pinto;28.10
Municipios;1147;Piñuécar-Gandullas;19.55
Municipios;1150;Pozuelo de Alarcón;30.11
Municipios;1163;Pozuelo del Rey;28.07
Municipios;1179;Prádena del Rincón;20.00
Municipios;1185;Puebla de la Sierra;9.59
Municipios;9020;Puentes Viejas;21.17
Municipios;1198;Quijorna;32.70
Municipios;1202;Rascafría;17.39
Municipios;1219;Redueña;23.33
Municipios;1224;Ribatejada;24.22
Municipios;1230;Rivas-Vaciamadrid;31.41
Municipios;1245;Robledillo de la Jara;15.79
Municipios;1258;Robledo de Chavela;24.06
Municipios;1261;Robregordo;10.77
Municipios;1277;Rozas de Madrid (Las);31.07
Municipios;1283;Rozas de Puerto Real;16.94
Municipios;1296;San Agustín del Guadalix;32.87
Municipios;1300;San Fernando de Henares;25.22
Municipios;1317;San Lorenzo de El Escorial;26.60
Municipios;1338;San Martín de Valdeiglesias;25.94
Municipios;1322;San Martín de la Vega;30.61
Municipios;1343;San Sebastián de los Reyes;27.65
Municipios;1356;Santa María de la Alameda;21.50
Municipios;1369;Santorcaz;23.69
Municipios;1375;Santos de la Humosa (Los);30.14
Municipios;1381;Serna del Monte (La);18.39
Municipios;1408;Serranillos del Valle;29.88
Municipios;1415;Sevilla la Nueva;31.00
Municipios;1436;Somosierra;9.20
Municipios;1441;Soto del Real;28.34
Municipios;1454;Talamanca de Jarama;28.17
Municipios;1467;Tielmes;25.11
Municipios;1473;Titulcia;26.32
Municipios;1489;Torrejón de Ardoz;26.50
Municipios;1505;Torrejón de Velasco;29.62
Municipios;1492;Torrejón de la Calzada;30.93
Municipios;1512;Torrelaguna;27.05
Municipios;1527;Torrelodones;32.11
Municipios;1533;Torremocha de Jarama;23.53
Municipios;1548;Torres de la Alameda;28.79
Municipios;9036;Tres Cantos;28.67
Municipios;1551;Valdaracete;20.33
Municipios;1564;Valdeavero;26.59
Municipios;1570;Valdelaguna;24.82
Municipios;1586;Valdemanco;24.82
Municipios;1599;Valdemaqueda;23.35
Municipios;1603;Valdemorillo;28.41
Municipios;1610;Valdemoro;31.49
Municipios;1625;Valdeolmos-Alalpardo;32.54
Municipios;1631;Valdepiélagos;24.76
Municipios;1646;Valdetorres de Jarama;26.39
Municipios;1659;Valdilecha;27.00
Municipios;1662;Valverde de Alcalá;20.88
Municipios;1678;Velilla de San Antonio;30.23
Municipios;1684;Vellón (El);24.50
Municipios;1697;Venturada;27.84
Municipios;1718;Villa del Prado;27.67
Municipios;1701;Villaconejos;26.68
Municipios;1723;Villalbilla;31.02
Municipios;1739;Villamanrique de Tajo;21.92
Municipios;1744;Villamanta;25.11
Municipios;1757;Villamantilla;29.96
Municipios;1782;Villanueva de Perales;28.45
Municipios;1760;Villanueva de la Cañada;33.34
Municipios;1776;Villanueva del Pardillo;35.31
Municipios;1795;Villar del Olmo;26.21
Municipios;1809;Villarejo de Salvanés;27.19
Municipios;1816;Villaviciosa de Odón;27.55
Municipios;1821;Villavieja del Lozoya;23.28
Municipios;1837;Zarzalejo;27.22
