Colectivo empresarial .Colectivo empresarial.Base 2015.Municipios.Unidades productivas. Unidades productivas del metal. Unidad: Número. Fuente: Colectivo Empresarial. Dirección General de Economía.;
Serie;;;2015;2016;2017;2018;2019;2020;2021;2022;2023(A)
Comunidad de Madrid;;Comunidad de Madrid;7772;7735;7681;7782;7799;7757;7636;7529;7411;
Zonas Estadísticas;01;Municipio de Madrid ;1753;1724;1697;1680;1658;1621;1595;1582;1576;
Zonas Estadísticas;02;Norte Metropolitano ;380;371;385;381;379;382;375;377;375;
Zonas Estadísticas;03;Este Metropolitano  ;1761;1725;1703;1734;1755;1751;1696;1632;1601;
Zonas Estadísticas;04;Sur Metropolitano   ;2365;2385;2354;2390;2412;2407;2397;2381;2323;
Zonas Estadísticas;05;Oeste Metropolitano ;236;224;239;257;260;268;268;264;262;
Zonas Estadísticas;06;Sierra Norte        ;45;43;38;38;36;40;40;37;37;
Zonas Estadísticas;07;Nordeste Comunidad  ;302;304;303;312;299;298;294;298;298;
Zonas Estadísticas;08;Sudeste Comunidad   ;312;325;329;346;341;335;323;322;313;
Zonas Estadísticas;09;Sudoeste Comunidad  ;441;453;454;459;468;471;461;464;460;
Zonas Estadísticas;10;Sierra Sur          ;59;61;60;64;60;55;55;51;48;
Zonas Estadísticas;11;Sierra Central      ;118;120;119;121;131;129;132;121;118;
Municipios;0014;Acebeda (La);0;0;0;0;0;1;1;1;0;
Municipios;0029;Ajalvir;113;109;118;116;106;115;116;104;109;
Municipios;0035;Alameda del Valle;0;0;0;0;0;0;0;0;0;
Municipios;0040;Alamo (El);24;23;20;20;21;22;21;18;17;
Municipios;0053;Alcalá de Henares;287;279;267;272;295;296;296;278;277;
Municipios;0066;Alcobendas;104;108;116;117;110;122;117;110;103;
Municipios;0072;Alcorcón;135;144;146;150;151;157;165;160;162;
Municipios;0088;Aldea del Fresno;1;1;0;0;0;1;2;3;1;
Municipios;0091;Algete;65;63;64;62;64;65;68;68;71;
Municipios;0105;Alpedrete;7;9;12;14;15;16;16;14;14;
Municipios;0112;Ambite;0;0;0;0;0;0;0;0;0;
Municipios;0127;Anchuelo;2;2;2;3;3;2;4;4;4;
Municipios;0133;Aranjuez;66;65;69;75;68;65;64;66;59;
Municipios;0148;Arganda del Rey;443;422;426;453;457;453;429;408;390;
Municipios;0151;Arroyomolinos;41;42;40;47;52;53;52;52;51;
Municipios;0164;Atazar (El);0;0;0;0;0;0;0;0;0;
Municipios;0170;Batres;2;2;2;2;2;3;3;5;4;
Municipios;0186;Becerril de la Sierra;2;2;2;2;4;4;5;4;4;
Municipios;0199;Belmonte de Tajo;1;2;3;2;3;2;1;2;1;
Municipios;0210;Berrueco (El);0;0;0;0;0;0;0;0;0;
Municipios;0203;Berzosa del Lozoya;0;0;0;0;0;0;0;0;0;
Municipios;0225;Boadilla del Monte;35;37;37;37;38;36;33;32;30;
Municipios;0231;Boalo (El);11;11;10;9;10;9;10;12;12;
Municipios;0246;Braojos;0;0;0;0;0;0;0;0;0;
Municipios;0259;Brea de Tajo;0;0;0;1;1;1;1;1;2;
Municipios;0262;Brunete;6;5;4;4;4;5;3;2;2;
Municipios;0278;Buitrago del Lozoya;4;2;1;1;2;0;0;0;0;
Municipios;0284;Bustarviejo;1;1;1;2;2;2;2;2;2;
Municipios;0297;Cabanillas de la Sierra;1;1;1;1;1;1;1;1;1;
Municipios;0301;Cabrera (La);6;6;7;6;4;6;7;4;4;
Municipios;0318;Cadalso de los Vidrios;2;3;3;2;2;2;2;2;3;
Municipios;0323;Camarma de Esteruelas;42;46;48;51;44;46;43;43;41;
Municipios;0339;Campo Real;36;37;36;40;35;43;40;38;37;
Municipios;0344;Canencia;1;1;1;1;1;1;1;1;1;
Municipios;0357;Carabaña;2;4;4;5;5;5;5;4;4;
Municipios;0360;Casarrubuelos;6;9;11;12;15;15;13;12;15;
Municipios;0376;Cenicientos;4;4;4;4;4;1;1;1;0;
Municipios;0382;Cercedilla;5;6;5;6;6;5;6;8;8;
Municipios;0395;Cervera de Buitrago;0;0;0;0;0;0;0;0;0;
Municipios;0513;Chapinería;7;6;6;12;10;11;12;9;10;
Municipios;0528;Chinchón;8;9;9;11;10;8;8;9;8;
Municipios;0409;Ciempozuelos;44;48;44;48;50;54;55;60;58;
Municipios;0416;Cobeña;13;12;9;11;11;11;9;15;15;
Municipios;0468;Collado Mediano;9;10;9;9;9;8;6;5;5;
Municipios;0474;Collado Villalba;60;53;54;63;63;68;67;66;62;
Municipios;0455;Colmenar Viejo;56;51;51;48;43;39;44;48;49;
Municipios;0437;Colmenar de Oreja;23;25;24;25;21;18;15;15;16;
Municipios;0421;Colmenar del Arroyo;3;3;4;3;3;4;4;3;1;
Municipios;0442;Colmenarejo;2;2;1;1;1;1;1;1;1;
Municipios;0480;Corpa;2;2;2;2;4;3;1;1;1;
Municipios;0493;Coslada;149;139;128;130;122;125;117;110;111;
Municipios;0506;Cubas de la Sagra;20;25;22;19;17;19;20;19;22;
Municipios;0534;Daganzo de Arriba;72;71;72;72;65;62;66;61;64;
Municipios;0549;Escorial (El);4;4;4;4;5;3;3;3;3;
Municipios;0552;Estremera;3;3;3;4;4;4;4;4;2;
Municipios;0565;Fresnedillas de la Oliva;2;3;3;2;1;1;1;1;1;
Municipios;0571;Fresno de Torote;3;3;4;4;3;4;4;3;3;
Municipios;0587;Fuenlabrada;568;564;540;552;539;527;515;525;508;
Municipios;0590;Fuente el Saz de Jarama;96;90;89;86;85;79;80;84;79;
Municipios;0604;Fuentidueña de Tajo;2;2;1;1;2;2;3;3;3;
Municipios;0611;Galapagar;11;6;4;7;10;10;11;13;14;
Municipios;0626;Garganta de los Montes;1;1;1;0;0;0;0;0;0;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;2;2;2;2;1;0;0;0;0;
Municipios;0647;Gascones;0;0;0;0;0;0;0;0;0;
Municipios;0650;Getafe;215;219;216;217;213;217;215;215;218;
Municipios;0663;Griñón;69;72;80;81;86;80;78;86;83;
Municipios;0679;Guadalix de la Sierra;10;11;10;8;9;10;10;10;9;
Municipios;0685;Guadarrama;16;16;16;16;19;18;18;15;14;
Municipios;0698;Hiruela (La);0;0;0;0;0;0;0;0;0;
Municipios;0702;Horcajo de la Sierra-Aoslos;0;0;0;1;1;0;0;0;0;
Municipios;0719;Horcajuelo de la Sierra;0;0;0;0;0;0;0;0;0;
Municipios;0724;Hoyo de Manzanares;1;1;0;0;0;0;0;0;0;
Municipios;0730;Humanes de Madrid;392;398;398;398;415;434;438;435;420;
Municipios;0745;Leganés;219;216;222;215;228;224;224;221;211;
Municipios;0758;Loeches;70;72;74;77;79;79;70;74;74;
Municipios;0761;Lozoya;1;0;0;0;0;0;0;0;0;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;2;5;4;4;4;5;5;5;5;
Municipios;0783;Madarcos;0;0;0;0;0;0;0;0;0;
Municipios;0796;Madrid;1753;1724;1697;1680;1658;1621;1595;1582;1576;
Municipios;0800;Majadahonda;19;19;23;25;25;26;31;27;28;
Municipios;0822;Manzanares el Real;5;3;4;1;2;4;3;2;3;
Municipios;0838;Meco;39;41;38;44;46;49;44;47;48;
Municipios;0843;Mejorada del Campo;162;153;149;153;155;151;147;143;134;
Municipios;0856;Miraflores de la Sierra;4;5;3;5;6;7;7;6;6;
Municipios;0869;Molar (El);15;18;16;16;16;16;15;16;15;
Municipios;0875;Molinos (Los);5;4;4;5;4;5;5;5;4;
Municipios;0881;Montejo de la Sierra;1;1;0;0;0;0;0;0;0;
Municipios;0894;Moraleja de Enmedio;82;80;78;81;80;79;83;83;86;
Municipios;0908;Moralzarzal;11;11;12;12;13;13;14;14;11;
Municipios;0915;Morata de Tajuña;7;6;4;4;5;5;5;3;4;
Municipios;0920;Móstoles;212;217;207;203;215;215;209;205;202;
Municipios;0936;Navacerrada;4;4;3;3;4;4;3;2;2;
Municipios;0941;Navalafuente;0;0;0;0;0;0;0;0;0;
Municipios;0954;Navalagamella;0;0;0;1;0;1;0;0;0;
Municipios;0967;Navalcarnero;69;69;66;63;62;61;62;60;61;
Municipios;0973;Navarredonda y San Mamés;0;0;0;0;0;0;0;0;0;
Municipios;0992;Navas del Rey;13;13;12;11;10;8;7;8;7;
Municipios;1006;Nuevo Baztán;8;9;8;8;7;8;8;7;7;
Municipios;1013;Olmeda de las Fuentes;0;0;0;0;0;0;0;0;0;
Municipios;1028;Orusco de Tajuña;0;0;0;0;0;0;1;1;2;
Municipios;1049;Paracuellos de Jarama;108;106;106;105;108;103;101;95;90;
Municipios;1065;Parla;83;92;96;103;104;87;87;82;85;
Municipios;1071;Patones;0;0;0;0;0;0;0;0;0;
Municipios;1087;Pedrezuela;3;2;3;3;3;4;3;3;3;
Municipios;1090;Pelayos de la Presa;0;0;0;0;0;0;0;0;0;
Municipios;1104;Perales de Tajuña;8;8;9;7;7;7;7;7;6;
Municipios;1111;Pezuela de las Torres;2;3;2;2;2;2;2;2;2;
Municipios;1126;Pinilla del Valle;0;0;0;0;0;0;0;0;0;
Municipios;1132;Pinto;188;180;170;167;169;164;169;168;166;
Municipios;1147;Piñuécar-Gandullas;0;0;0;0;0;0;0;0;0;
Municipios;1150;Pozuelo de Alarcón;32;32;34;34;29;36;37;37;39;
Municipios;1163;Pozuelo del Rey;4;3;2;2;3;3;3;3;2;
Municipios;1179;Prádena del Rincón;0;0;0;0;0;0;0;0;0;
Municipios;1185;Puebla de la Sierra;0;0;0;0;0;0;0;0;0;
