Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;92.26;91.12;93.22;92.65;
Zonas Estadísticas;01;Municipio de Madrid ;92.67;91.47;93.62;93.12;
Zonas Estadísticas;02;Norte Metropolitano ;93.09;92.02;94.52;93.95;
Zonas Estadísticas;03;Este Metropolitano  ;91.58;90.36;92.40;91.75;
Zonas Estadísticas;04;Sur Metropolitano   ;91.28;90.35;92.23;91.47;
Zonas Estadísticas;05;Oeste Metropolitano ;94.18;93.02;95.28;94.96;
Zonas Estadísticas;06;Sierra Norte        ;93.06;91.24;94.23;94.61;
Zonas Estadísticas;07;Nordeste Comunidad  ;92.37;90.69;93.52;91.94;
Zonas Estadísticas;08;Sudeste Comunidad   ;91.03;90.69;92.72;91.92;
Zonas Estadísticas;09;Sudoeste Comunidad  ;91.35;89.36;91.48;90.88;
Zonas Estadísticas;10;Sierra Sur          ;90.28;88.70;91.84;91.67;
Zonas Estadísticas;11;Sierra Central      ;93.38;92.00;94.15;93.76;
Municipios;0014;Acebeda (La);100.00;75.00;100.00;100.00;
Municipios;0029;Ajalvir;95.40;90.91;94.84;94.69;
Municipios;0035;Alameda del Valle;100.00;100.00;100.00;100.00;
Municipios;0040;Alamo (El);89.80;86.72;89.68;90.00;
Municipios;0053;Alcalá de Henares;91.49;90.40;92.45;92.06;
Municipios;0066;Alcobendas;92.95;91.57;94.78;94.04;
Municipios;0072;Alcorcón;91.32;90.40;93.03;91.85;
Municipios;0088;Aldea del Fresno;95.38;92.50;92.34;94.14;
Municipios;0091;Algete;91.69;91.69;93.20;92.72;
Municipios;0105;Alpedrete;93.88;91.41;94.00;92.63;
Municipios;0112;Ambite;91.53;93.15;95.83;96.49;
Municipios;0127;Anchuelo;89.74;93.00;87.14;84.75;
Municipios;0133;Aranjuez;91.82;91.37;91.67;91.59;
Municipios;0148;Arganda del Rey;91.34;91.11;92.70;92.30;
Municipios;0151;Arroyomolinos;89.99;88.29;91.28;90.99;
Municipios;0164;Atazar (El);100.00;92.31;92.31;100.00;
Municipios;0170;Batres;93.98;88.66;92.31;94.81;
Municipios;0186;Becerril de la Sierra;96.26;91.88;93.77;95.34;
Municipios;0199;Belmonte de Tajo;89.26;90.00;94.83;88.89;
Municipios;0210;Berrueco (El);91.18;86.84;100.00;100.00;
Municipios;0203;Berzosa del Lozoya;85.71;92.86;100.00;100.00;
Municipios;0225;Boadilla del Monte;95.01;93.28;95.86;96.01;
Municipios;0231;Boalo (El);94.50;93.54;96.97;95.47;
Municipios;0246;Braojos;60.00;55.56;75.00;83.33;
Municipios;0259;Brea de Tajo;76.60;68.97;86.00;85.71;
Municipios;0262;Brunete;91.88;93.85;93.86;94.82;
Municipios;0278;Buitrago del Lozoya;88.04;90.08;90.48;94.57;
Municipios;0284;Bustarviejo;95.54;95.60;93.67;95.45;
Municipios;0297;Cabanillas de la Sierra;100.00;91.84;100.00;97.22;
Municipios;0301;Cabrera (La);89.90;89.20;93.98;97.02;
Municipios;0318;Cadalso de los Vidrios;88.37;86.90;89.30;90.20;
Municipios;0323;Camarma de Esteruelas;91.63;90.59;91.72;92.29;
Municipios;0339;Campo Real;92.43;91.70;92.19;94.81;
Municipios;0344;Canencia;96.43;81.82;95.83;91.30;
Municipios;0357;Carabaña;93.24;93.25;89.54;90.07;
Municipios;0360;Casarrubuelos;94.02;88.93;92.64;90.36;
Municipios;0376;Cenicientos;85.35;90.10;90.22;88.75;
Municipios;0382;Cercedilla;94.48;93.41;92.80;90.70;
Municipios;0395;Cervera de Buitrago;100.00;100.00;100.00;84.62;
Municipios;0513;Chapinería;86.15;84.50;94.48;93.20;
Municipios;0528;Chinchón;94.29;92.16;93.18;93.26;
Municipios;0409;Ciempozuelos;90.66;89.51;90.39;88.73;
Municipios;0416;Cobeña;93.70;94.57;96.36;95.12;
Municipios;0468;Collado Mediano;94.28;93.50;95.01;93.16;
Municipios;0474;Collado Villalba;92.45;90.88;93.16;92.41;
Municipios;0455;Colmenar Viejo;91.80;90.53;93.76;93.72;
Municipios;0437;Colmenar de Oreja;89.74;91.76;93.59;92.18;
Municipios;0421;Colmenar del Arroyo;96.49;86.36;97.41;93.46;
Municipios;0442;Colmenarejo;93.56;92.17;94.59;94.59;
Municipios;0480;Corpa;97.78;91.94;92.73;100.00;
Municipios;0493;Coslada;93.31;91.62;92.78;93.54;
Municipios;0506;Cubas de la Sagra;93.49;89.31;92.05;87.59;
Municipios;0534;Daganzo de Arriba;92.14;88.44;93.84;90.79;
Municipios;0549;Escorial (El);94.17;92.42;93.44;94.34;
Municipios;0552;Estremera;96.81;93.64;94.44;96.81;
Municipios;0565;Fresnedillas de la Oliva;93.91;92.41;94.57;94.21;
Municipios;0571;Fresno de Torote;92.31;92.59;92.90;90.40;
Municipios;0587;Fuenlabrada;90.57;89.85;91.95;90.10;
Municipios;0590;Fuente el Saz de Jarama;92.81;89.01;93.28;91.76;
Municipios;0604;Fuentidueña de Tajo;92.64;92.68;92.19;94.23;
Municipios;0611;Galapagar;93.27;91.93;94.83;93.38;
Municipios;0626;Garganta de los Montes;96.55;88.46;95.00;95.45;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;100.00;100.00;100.00;95.45;
Municipios;0647;Gascones;83.33;81.82;69.23;90.00;
Municipios;0650;Getafe;91.83;90.76;92.52;91.78;
Municipios;0663;Griñón;91.10;90.21;92.75;91.11;
Municipios;0679;Guadalix de la Sierra;90.86;90.00;95.99;94.86;
Municipios;0685;Guadarrama;91.55;90.97;91.91;92.16;
Municipios;0698;Hiruela (La);100.00;100.00;100.00;100.00;
Municipios;0702;Horcajo de la Sierra-Aoslos;100.00;100.00;100.00;100.00;
Municipios;0719;Horcajuelo de la Sierra;100.00;87.50;100.00;100.00;
