Serie;Codigo_municipio;Nombre;2022;2023
Municipios;1277;Rozas de Madrid (Las);31717;25757;
Municipios;1283;Rozas de Puerto Real;146;96;
Municipios;1296;San Agustín del Guadalix;3989;2664;
Municipios;1300;San Fernando de Henares;16682;15198;
Municipios;1317;San Lorenzo de El Escorial;4341;2793;
Municipios;1338;San Martín de Valdeiglesias;1523;1255;
Municipios;1322;San Martín de la Vega;3956;3052;
Municipios;1343;San Sebastián de los Reyes;41805;32343;
Municipios;1356;Santa María de la Alameda;111;88;
Municipios;1369;Santorcaz;81;80;
Municipios;1375;Santos de la Humosa (Los);159;123;
Municipios;1381;Serna del Monte (La);7;17;
Municipios;1408;Serranillos del Valle;614;465;
Municipios;1415;Sevilla la Nueva;1241;1291;
Municipios;1436;Somosierra;37;31;
Municipios;1441;Soto del Real;864;700;
Municipios;1454;Talamanca de Jarama;1050;618;
Municipios;1467;Tielmes;569;578;
Municipios;1473;Titulcia;650;413;
Municipios;1489;Torrejón de Ardoz;32277;28095;
Municipios;1505;Torrejón de Velasco;373;405;
Municipios;1492;Torrejón de la Calzada;1622;1437;
Municipios;1512;Torrelaguna;537;537;
Municipios;1527;Torrelodones;4792;4206;
Municipios;1533;Torremocha de Jarama;130;106;
Municipios;1548;Torres de la Alameda;1317;1106;
Municipios;9036;Tres Cantos;26088;22520;
Municipios;1551;Valdaracete;77;81;
Municipios;1564;Valdeavero;163;140;
Municipios;1570;Valdelaguna;65;48;
Municipios;1586;Valdemanco;44;60;
Municipios;1599;Valdemaqueda;122;84;
Municipios;1603;Valdemorillo;1215;1025;
Municipios;1610;Valdemoro;22567;22253;
Municipios;1625;Valdeolmos-Alalpardo;1214;705;
Municipios;1631;Valdepiélagos;77;69;
Municipios;1646;Valdetorres de Jarama;548;447;
Municipios;1659;Valdilecha;460;433;
Municipios;1662;Valverde de Alcalá;320;413;
Municipios;1678;Velilla de San Antonio;3134;3845;
Municipios;1684;Vellón (El);88;84;
Municipios;1697;Venturada;528;701;
Municipios;1718;Villa del Prado;1209;965;
Municipios;1701;Villaconejos;446;415;
Municipios;1723;Villalbilla;1539;1637;
Municipios;1739;Villamanrique de Tajo;192;378;
Municipios;1744;Villamanta;319;219;
Municipios;1757;Villamantilla;130;109;
Municipios;1782;Villanueva de Perales;404;307;
Municipios;1760;Villanueva de la Cañada;4241;3365;
Municipios;1776;Villanueva del Pardillo;1805;1795;
Municipios;1795;Villar del Olmo;150;125;
Municipios;1809;Villarejo de Salvanés;1429;1279;
Municipios;1816;Villaviciosa de Odón;5608;5501;
Municipios;1821;Villavieja del Lozoya;40;31;
Municipios;1837;Zarzalejo;214;146;
