Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;316906;323387;
Zonas Estadísticas;01;Municipio de Madrid ;201325;204976;
Zonas Estadísticas;02;Norte Metropolitano ;18912;19392;
Zonas Estadísticas;03;Este Metropolitano  ;19598;20385;
Zonas Estadísticas;04;Sur Metropolitano   ;29127;29916;
Zonas Estadísticas;05;Oeste Metropolitano ;32964;33861;
Zonas Estadísticas;06;Sierra Norte        ;974;996;
Zonas Estadísticas;07;Nordeste Comunidad  ;1571;1638;
Zonas Estadísticas;08;Sudeste Comunidad   ;2497;1779;
Zonas Estadísticas;09;Sudoeste Comunidad  ;3249;3502;
Zonas Estadísticas;10;Sierra Sur          ;752;791;
Zonas Estadísticas;11;Sierra Central      ;5937;6151;
Municipios;0014;Acebeda (La);0;1;
Municipios;0029;Ajalvir;999;1094;
Municipios;0035;Alameda del Valle;7;5;
Municipios;0040;Alamo (El);182;204;
Municipios;0053;Alcalá de Henares;5992;6072;
Municipios;0066;Alcobendas;8713;8687;
Municipios;0072;Alcorcón;4549;4829;
Municipios;0088;Aldea del Fresno;68;68;
Municipios;0091;Algete;804;821;
Municipios;0105;Alpedrete;537;560;
Municipios;0112;Ambite;7;4;
Municipios;0127;Anchuelo;14;11;
Municipios;0133;Aranjuez;1108;1170;
Municipios;0148;Arganda del Rey;1470;1550;
Municipios;0151;Arroyomolinos;799;917;
Municipios;0164;Atazar (El);0;0;
Municipios;0170;Batres;28;29;
Municipios;0186;Becerril de la Sierra;196;202;
Municipios;0199;Belmonte de Tajo;38;35;
Municipios;0210;Berrueco (El);16;17;
Municipios;0203;Berzosa del Lozoya;47;47;
Municipios;0225;Boadilla del Monte;4105;4226;
Municipios;0231;Boalo (El);228;232;
Municipios;0246;Braojos;4;3;
Municipios;0259;Brea de Tajo;1;2;
Municipios;0262;Brunete;391;384;
Municipios;0278;Buitrago del Lozoya;63;68;
Municipios;0284;Bustarviejo;88;91;
Municipios;0297;Cabanillas de la Sierra;21;27;
Municipios;0301;Cabrera (La);54;54;
Municipios;0318;Cadalso de los Vidrios;85;84;
Municipios;0323;Camarma de Esteruelas;187;192;
Municipios;0339;Campo Real;85;97;
Municipios;0344;Canencia;17;22;
Municipios;0357;Carabaña;760;24;
Municipios;0360;Casarrubuelos;52;51;
Municipios;0376;Cenicientos;11;11;
Municipios;0382;Cercedilla;269;272;
Municipios;0395;Cervera de Buitrago;4;3;
Municipios;0513;Chapinería;87;87;
Municipios;0528;Chinchón;157;163;
Municipios;0409;Ciempozuelos;403;419;
Municipios;0416;Cobeña;231;229;
Municipios;0468;Collado Mediano;217;217;
Municipios;0474;Collado Villalba;1694;1717;
Municipios;0455;Colmenar Viejo;1635;1663;
Municipios;0437;Colmenar de Oreja;102;103;
Municipios;0421;Colmenar del Arroyo;61;68;
Municipios;0442;Colmenarejo;187;189;
Municipios;0480;Corpa;5;7;
Municipios;0493;Coslada;1951;1976;
Municipios;0506;Cubas de la Sagra;117;114;
Municipios;0534;Daganzo de Arriba;282;298;
Municipios;0549;Escorial (El);698;736;
Municipios;0552;Estremera;15;18;
Municipios;0565;Fresnedillas de la Oliva;42;40;
Municipios;0571;Fresno de Torote;18;22;
Municipios;0587;Fuenlabrada;3293;3294;
Municipios;0590;Fuente el Saz de Jarama;223;226;
Municipios;0604;Fuentidueña de Tajo;26;24;
Municipios;0611;Galapagar;1136;1217;
Municipios;0626;Garganta de los Montes;3;3;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;0;1;
Municipios;0647;Gascones;3;1;
Municipios;0650;Getafe;5886;5746;
Municipios;0663;Griñón;321;338;
Municipios;0679;Guadalix de la Sierra;140;132;
Municipios;0685;Guadarrama;557;601;
Municipios;0698;Hiruela (La);0;0;
Municipios;0702;Horcajo de la Sierra-Aoslos;2;3;
Municipios;0719;Horcajuelo de la Sierra;1;0;
Municipios;0724;Hoyo de Manzanares;406;401;
Municipios;0730;Humanes de Madrid;492;502;
Municipios;0745;Leganés;4277;4538;
Municipios;0758;Loeches;172;182;
Municipios;0761;Lozoya;38;36;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;9;9;
Municipios;0783;Madarcos;2;1;
Municipios;0796;Madrid;201325;204976;
Municipios;0800;Majadahonda;5442;5459;
Municipios;0822;Manzanares el Real;239;229;
Municipios;0838;Meco;347;345;
Municipios;0843;Mejorada del Campo;485;525;
Municipios;0856;Miraflores de la Sierra;166;180;
Municipios;0869;Molar (El);165;182;
Municipios;0875;Molinos (Los);140;131;
Municipios;0881;Montejo de la Sierra;2;1;
Municipios;0894;Moraleja de Enmedio;147;165;
Municipios;0908;Moralzarzal;359;355;
Municipios;0915;Morata de Tajuña;96;101;
Municipios;0920;Móstoles;3882;3922;
Municipios;0936;Navacerrada;117;134;
Municipios;0941;Navalafuente;17;14;
Municipios;0954;Navalagamella;33;36;
Municipios;0967;Navalcarnero;633;660;
Municipios;0973;Navarredonda y San Mamés;0;1;
Municipios;0992;Navas del Rey;33;45;
Municipios;1006;Nuevo Baztán;147;133;
Municipios;1013;Olmeda de las Fuentes;12;10;
Municipios;1028;Orusco de Tajuña;11;10;
Municipios;1049;Paracuellos de Jarama;782;809;
Municipios;1065;Parla;1738;1865;
Municipios;1071;Patones;8;8;
Municipios;1087;Pedrezuela;135;138;
Municipios;1090;Pelayos de la Presa;52;48;
Municipios;1104;Perales de Tajuña;33;35;
Municipios;1111;Pezuela de las Torres;12;13;
Municipios;1126;Pinilla del Valle;2;2;
Municipios;1132;Pinto;1391;1444;
Municipios;1147;Piñuécar-Gandullas;0;0;
Municipios;1150;Pozuelo de Alarcón;9149;9371;
Municipios;1163;Pozuelo del Rey;12;8;
Municipios;1179;Prádena del Rincón;0;0;
Municipios;1185;Puebla de la Sierra;0;0;
Municipios;9020;Puentes Viejas;4;5;
Municipios;1198;Quijorna;79;90;
Municipios;1202;Rascafría;55;55;
Municipios;1219;Redueña;5;3;
Municipios;1224;Ribatejada;9;11;
Municipios;1230;Rivas-Vaciamadrid;3032;3207;
Municipios;1245;Robledillo de la Jara;0;0;
Municipios;1258;Robledo de Chavela;102;124;
Municipios;1261;Robregordo;0;1;
Municipios;1277;Rozas de Madrid (Las);6015;6234;
Municipios;1283;Rozas de Puerto Real;4;5;
Municipios;1296;San Agustín del Guadalix;536;537;
Municipios;1300;San Fernando de Henares;1765;1811;
Municipios;1317;San Lorenzo de El Escorial;708;722;
Municipios;1338;San Martín de Valdeiglesias;196;195;
Municipios;1322;San Martín de la Vega;725;802;
Municipios;1343;San Sebastián de los Reyes;4530;4636;
Municipios;1356;Santa María de la Alameda;11;10;
Municipios;1369;Santorcaz;35;24;
Municipios;1375;Santos de la Humosa (Los);27;21;
Municipios;1381;Serna del Monte (La);6;5;
Municipios;1408;Serranillos del Valle;70;75;
Municipios;1415;Sevilla la Nueva;209;214;
Municipios;1436;Somosierra;1;1;
Municipios;1441;Soto del Real;333;346;
Municipios;1454;Talamanca de Jarama;75;81;
Municipios;1467;Tielmes;36;34;
Municipios;1473;Titulcia;13;12;
Municipios;1489;Torrejón de Ardoz;2870;3013;
Municipios;1505;Torrejón de Velasco;72;79;
Municipios;1492;Torrejón de la Calzada;241;251;
Municipios;1512;Torrelaguna;72;74;
Municipios;1527;Torrelodones;2033;2107;
Municipios;1533;Torremocha de Jarama;38;40;
Municipios;1548;Torres de la Alameda;168;185;
Municipios;9036;Tres Cantos;2463;2819;
Municipios;1551;Valdaracete;4;5;
Municipios;1564;Valdeavero;18;17;
Municipios;1570;Valdelaguna;2;2;
Municipios;1586;Valdemanco;12;8;
Municipios;1599;Valdemaqueda;10;7;
Municipios;1603;Valdemorillo;452;471;
Municipios;1610;Valdemoro;1383;1385;
Municipios;1625;Valdeolmos-Alalpardo;129;139;
Municipios;1631;Valdepiélagos;18;15;
Municipios;1646;Valdetorres de Jarama;100;110;
Municipios;1659;Valdilecha;37;37;
Municipios;1662;Valverde de Alcalá;1;1;
Municipios;1678;Velilla de San Antonio;252;328;
Municipios;1684;Vellón (El);17;16;
Municipios;1697;Venturada;81;99;
Municipios;1718;Villa del Prado;141;144;
Municipios;1701;Villaconejos;50;52;
Municipios;1723;Villalbilla;286;290;
Municipios;1739;Villamanrique de Tajo;4;5;
Municipios;1744;Villamanta;52;58;
Municipios;1757;Villamantilla;12;11;
Municipios;1782;Villanueva de Perales;26;34;
Municipios;1760;Villanueva de la Cañada;1090;1178;
Municipios;1776;Villanueva del Pardillo;534;574;
Municipios;1795;Villar del Olmo;28;34;
Municipios;1809;Villarejo de Salvanés;101;97;
Municipios;1816;Villaviciosa de Odón;1503;1567;
Municipios;1821;Villavieja del Lozoya;0;1;
Municipios;1837;Zarzalejo;25;31;
