Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;349272;346708;339647;333181;
Zonas Estadísticas;01;Municipio de Madrid ;146941;146764;143892;140330;
Zonas Estadísticas;02;Norte Metropolitano ;20911;21040;20850;20965;
Zonas Estadísticas;03;Este Metropolitano  ;37674;37453;36697;36368;
Zonas Estadísticas;04;Sur Metropolitano   ;76479;75291;73041;71137;
Zonas Estadísticas;05;Oeste Metropolitano ;30859;30198;29433;29032;
Zonas Estadísticas;06;Sierra Norte        ;2351;2353;2401;2432;
Zonas Estadísticas;07;Nordeste Comunidad  ;4503;4337;4271;4170;
Zonas Estadísticas;08;Sudeste Comunidad   ;6250;6346;6372;6345;
Zonas Estadísticas;09;Sudoeste Comunidad  ;10746;10730;10736;10825;
Zonas Estadísticas;10;Sierra Sur          ;1930;1938;1942;1892;
Zonas Estadísticas;11;Sierra Central      ;10628;10258;10012;9685;
Municipios;0014;Acebeda (La);2;2;1;1;
Municipios;0029;Ajalvir;268;260;236;230;
Municipios;0035;Alameda del Valle;7;6;14;13;
Municipios;0040;Alamo (El);550;559;552;564;
Municipios;0053;Alcalá de Henares;9421;9321;9022;8842;
Municipios;0066;Alcobendas;6817;6859;6716;6684;
Municipios;0072;Alcorcón;8637;8557;8433;8208;
Municipios;0088;Aldea del Fresno;156;153;162;168;
Municipios;0091;Algete;1236;1183;1102;1087;
Municipios;0105;Alpedrete;932;871;817;777;
Municipios;0112;Ambite;22;17;23;29;
Municipios;0127;Anchuelo;81;83;88;89;
Municipios;0133;Aranjuez;3641;3565;3401;3306;
Municipios;0148;Arganda del Rey;3664;3588;3530;3492;
Municipios;0151;Arroyomolinos;3061;3149;3279;3327;
Municipios;0164;Atazar (El);1;1;4;4;
Municipios;0170;Batres;76;78;77;79;
Municipios;0186;Becerril de la Sierra;308;297;302;313;
Municipios;0199;Belmonte de Tajo;91;88;85;83;
Municipios;0210;Berrueco (El);49;53;56;55;
Municipios;0203;Berzosa del Lozoya;2;1;3;3;
Municipios;0225;Boadilla del Monte;4178;4144;4184;4304;
Municipios;0231;Boalo (El);569;559;569;591;
Municipios;0246;Braojos;6;6;4;5;
Municipios;0259;Brea de Tajo;15;13;17;14;
Municipios;0262;Brunete;675;646;644;570;
Municipios;0278;Buitrago del Lozoya;103;125;116;114;
Municipios;0284;Bustarviejo;166;154;164;137;
Municipios;0297;Cabanillas de la Sierra;45;38;41;49;
Municipios;0301;Cabrera (La);141;141;139;151;
Municipios;0318;Cadalso de los Vidrios;152;157;150;147;
Municipios;0323;Camarma de Esteruelas;547;512;493;455;
Municipios;0339;Campo Real;389;401;394;414;
Municipios;0344;Canencia;11;11;10;13;
Municipios;0357;Carabaña;113;122;128;138;
Municipios;0360;Casarrubuelos;275;259;250;243;
Municipios;0376;Cenicientos;87;81;92;86;
Municipios;0382;Cercedilla;333;340;337;336;
Municipios;0395;Cervera de Buitrago;5;6;4;4;
Municipios;0513;Chapinería;150;168;168;168;
Municipios;0528;Chinchón;272;277;282;271;
Municipios;0409;Ciempozuelos;1485;1446;1382;1340;
Municipios;0416;Cobeña;594;581;563;562;
Municipios;0468;Collado Mediano;400;393;383;373;
Municipios;0474;Collado Villalba;3371;3286;3194;3170;
Municipios;0455;Colmenar Viejo;3037;3081;3129;3196;
Municipios;0437;Colmenar de Oreja;408;422;423;413;
Municipios;0421;Colmenar del Arroyo;86;95;108;104;
Municipios;0442;Colmenarejo;597;582;566;531;
Municipios;0480;Corpa;53;62;56;60;
Municipios;0493;Coslada;3839;3710;3485;3361;
Municipios;0506;Cubas de la Sagra;546;530;511;483;
Municipios;0534;Daganzo de Arriba;816;749;717;677;
Municipios;0549;Escorial (El);810;785;787;772;
Municipios;0552;Estremera;57;53;59;65;
Municipios;0565;Fresnedillas de la Oliva;134;125;127;112;
Municipios;0571;Fresno de Torote;163;152;159;167;
Municipios;0587;Fuenlabrada;10305;9877;9330;9079;
Municipios;0590;Fuente el Saz de Jarama;368;379;378;384;
Municipios;0604;Fuentidueña de Tajo;79;105;116;109;
Municipios;0611;Galapagar;1959;1956;1924;1832;
Municipios;0626;Garganta de los Montes;9;9;12;12;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;19;11;12;10;
Municipios;0647;Gascones;13;9;7;7;
Municipios;0650;Getafe;9795;9894;9870;9938;
Municipios;0663;Griñón;617;599;567;599;
Municipios;0679;Guadalix de la Sierra;344;363;363;354;
Municipios;0685;Guadarrama;893;918;938;889;
Municipios;0698;Hiruela (La);0;0;2;3;
Municipios;0702;Horcajo de la Sierra-Aoslos;12;7;10;11;
Municipios;0719;Horcajuelo de la Sierra;6;4;3;3;
Municipios;0724;Hoyo de Manzanares;466;444;466;462;
Municipios;0730;Humanes de Madrid;1688;1559;1469;1356;
Municipios;0745;Leganés;9881;9749;9360;9074;
Municipios;0758;Loeches;616;590;569;553;
Municipios;0761;Lozoya;10;11;11;14;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;76;79;80;72;
Municipios;0783;Madarcos;2;2;3;1;
Municipios;0796;Madrid;146941;146764;143892;140330;
Municipios;0800;Majadahonda;4379;4241;4052;3932;
Municipios;0822;Manzanares el Real;587;576;585;584;
Municipios;0838;Meco;960;943;962;933;
Municipios;0843;Mejorada del Campo;1367;1341;1281;1252;
Municipios;0856;Miraflores de la Sierra;335;351;357;338;
Municipios;0869;Molar (El);590;570;554;553;
Municipios;0875;Molinos (Los);213;204;211;185;
Municipios;0881;Montejo de la Sierra;12;14;13;14;
Municipios;0894;Moraleja de Enmedio;336;341;346;324;
Municipios;0908;Moralzarzal;863;817;804;782;
Municipios;0915;Morata de Tajuña;431;453;437;421;
Municipios;0920;Móstoles;10391;10364;10331;10207;
Municipios;0936;Navacerrada;157;133;140;130;
Municipios;0941;Navalafuente;90;93;95;93;
Municipios;0954;Navalagamella;168;151;158;159;
Municipios;0967;Navalcarnero;2281;2304;2309;2302;
Municipios;0973;Navarredonda y San Mamés;1;1;2;2;
Municipios;0992;Navas del Rey;151;144;140;147;
Municipios;1006;Nuevo Baztán;317;314;309;312;
Municipios;1013;Olmeda de las Fuentes;27;27;23;21;
Municipios;1028;Orusco de Tajuña;61;66;66;62;
Municipios;1049;Paracuellos de Jarama;2601;2571;2541;2444;
Municipios;1065;Parla;9859;9736;9280;8854;
Municipios;1071;Patones;20;19;19;25;
Municipios;1087;Pedrezuela;475;459;464;458;
Municipios;1090;Pelayos de la Presa;135;133;150;136;
Municipios;1104;Perales de Tajuña;155;153;144;157;
Municipios;1111;Pezuela de las Torres;60;55;60;53;
Municipios;1126;Pinilla del Valle;8;6;7;8;
Municipios;1132;Pinto;3406;3369;3328;3292;
Municipios;1147;Piñuécar-Gandullas;7;7;8;10;
Municipios;1150;Pozuelo de Alarcón;5033;4957;4876;4877;
Municipios;1163;Pozuelo del Rey;99;104;99;91;
Municipios;1179;Prádena del Rincón;7;6;7;7;
Municipios;1185;Puebla de la Sierra;2;2;1;2;
Municipios;9020;Puentes Viejas;40;33;40;40;
Municipios;1198;Quijorna;258;230;206;208;
Municipios;1202;Rascafría;45;55;49;50;
Municipios;1219;Redueña;9;9;11;9;
Municipios;1224;Ribatejada;37;35;38;38;
Municipios;1230;Rivas-Vaciamadrid;6146;6269;6446;6671;
Municipios;1245;Robledillo de la Jara;0;0;0;1;
Municipios;1258;Robledo de Chavela;185;186;167;162;
Municipios;1261;Robregordo;2;1;2;3;
Municipios;1277;Rozas de Madrid (Las);6512;6296;5959;5797;
Municipios;1283;Rozas de Puerto Real;17;16;13;9;
Municipios;1296;San Agustín del Guadalix;1057;995;978;892;
Municipios;1300;San Fernando de Henares;1779;1757;1728;1735;
Municipios;1317;San Lorenzo de El Escorial;1000;969;925;897;
Municipios;1338;San Martín de Valdeiglesias;464;465;453;449;
Municipios;1322;San Martín de la Vega;1415;1370;1342;1302;
Municipios;1343;San Sebastián de los Reyes;5596;5709;5673;5696;
Municipios;1356;Santa María de la Alameda;59;76;79;81;
Municipios;1369;Santorcaz;38;38;33;33;
Municipios;1375;Santos de la Humosa (Los);248;246;217;190;
Municipios;1381;Serna del Monte (La);1;1;2;1;
Municipios;1408;Serranillos del Valle;248;260;260;270;
Municipios;1415;Sevilla la Nueva;690;647;580;548;
Municipios;1436;Somosierra;2;2;1;1;
Municipios;1441;Soto del Real;437;419;413;421;
Municipios;1454;Talamanca de Jarama;269;279;277;295;
Municipios;1467;Tielmes;140;153;162;151;
Municipios;1473;Titulcia;64;77;83;77;
Municipios;1489;Torrejón de Ardoz;7863;7933;7729;7654;
Municipios;1505;Torrejón de Velasco;307;283;283;274;
Municipios;1492;Torrejón de la Calzada;614;611;645;705;
Municipios;1512;Torrelaguna;282;280;269;276;
Municipios;1527;Torrelodones;1509;1486;1414;1427;
Municipios;1533;Torremocha de Jarama;33;31;46;50;
Municipios;1548;Torres de la Alameda;463;452;419;408;
Municipios;9036;Tres Cantos;2574;2632;2689;2848;
Municipios;1551;Valdaracete;23;28;27;24;
Municipios;1564;Valdeavero;110;104;102;98;
Municipios;1570;Valdelaguna;46;48;48;51;
Municipios;1586;Valdemanco;52;52;60;62;
Municipios;1599;Valdemaqueda;39;41;28;26;
Municipios;1603;Valdemorillo;756;755;703;691;
Municipios;1610;Valdemoro;5976;5805;5515;5181;
Municipios;1625;Valdeolmos-Alalpardo;369;342;327;306;
Municipios;1631;Valdepiélagos;34;36;34;31;
Municipios;1646;Valdetorres de Jarama;240;236;230;233;
Municipios;1659;Valdilecha;157;153;168;162;
