Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;316332;318535;322505;329303;
Zonas Estadísticas;01;Municipio de Madrid ;153009;154123;156315;159972;
Zonas Estadísticas;02;Norte Metropolitano ;15620;15758;15907;16235;
Zonas Estadísticas;03;Este Metropolitano  ;31830;32683;33693;34863;
Zonas Estadísticas;04;Sur Metropolitano   ;71759;70948;70115;69901;
Zonas Estadísticas;05;Oeste Metropolitano ;22060;22152;22230;22849;
Zonas Estadísticas;06;Sierra Norte        ;1825;1885;2053;2210;
Zonas Estadísticas;07;Nordeste Comunidad  ;2219;2350;2488;2544;
Zonas Estadísticas;08;Sudeste Comunidad   ;4264;4505;4794;5117;
Zonas Estadísticas;09;Sudoeste Comunidad  ;4891;5084;5385;5669;
Zonas Estadísticas;10;Sierra Sur          ;1719;1762;1895;1978;
Zonas Estadísticas;11;Sierra Central      ;7136;7285;7630;7965;
Municipios;0014;Acebeda (La);11;11;10;11;
Municipios;0029;Ajalvir;137;137;147;152;
Municipios;0035;Alameda del Valle;10;7;10;19;
Municipios;0040;Alamo (El);355;381;410;418;
Municipios;0053;Alcalá de Henares;10254;10399;10568;10820;
Municipios;0066;Alcobendas;5708;5592;5430;5388;
Municipios;0072;Alcorcón;9677;9007;8450;8026;
Municipios;0088;Aldea del Fresno;136;153;167;163;
Municipios;0091;Algete;814;833;909;995;
Municipios;0105;Alpedrete;494;532;562;577;
Municipios;0112;Ambite;24;26;32;35;
Municipios;0127;Anchuelo;48;51;53;56;
Municipios;0133;Aranjuez;2667;2706;2718;2828;
Municipios;0148;Arganda del Rey;2177;2234;2340;2433;
Municipios;0151;Arroyomolinos;713;792;866;918;
Municipios;0164;Atazar (El);2;3;5;6;
Municipios;0170;Batres;98;103;113;101;
Municipios;0186;Becerril de la Sierra;268;255;272;273;
Municipios;0199;Belmonte de Tajo;77;73;79;92;
Municipios;0210;Berrueco (El);47;46;48;49;
Municipios;0203;Berzosa del Lozoya;14;13;19;23;
Municipios;0225;Boadilla del Monte;1808;1812;1793;1879;
Municipios;0231;Boalo (El);268;271;300;312;
Municipios;0246;Braojos;11;8;10;10;
Municipios;0259;Brea de Tajo;31;31;44;42;
Municipios;0262;Brunete;377;367;391;420;
Municipios;0278;Buitrago del Lozoya;76;74;88;92;
Municipios;0284;Bustarviejo;101;106;114;126;
Municipios;0297;Cabanillas de la Sierra;19;33;30;37;
Municipios;0301;Cabrera (La);114;121;141;139;
Municipios;0318;Cadalso de los Vidrios;174;162;175;176;
Municipios;0323;Camarma de Esteruelas;258;262;278;272;
Municipios;0339;Campo Real;183;214;238;266;
Municipios;0344;Canencia;20;25;26;31;
Municipios;0357;Carabaña;74;81;95;87;
Municipios;0360;Casarrubuelos;145;161;156;173;
Municipios;0376;Cenicientos;101;108;123;129;
Municipios;0382;Cercedilla;300;307;331;366;
Municipios;0395;Cervera de Buitrago;9;8;7;9;
Municipios;0513;Chapinería;85;81;92;102;
Municipios;0528;Chinchón;255;280;295;308;
Municipios;0409;Ciempozuelos;901;956;996;1093;
Municipios;0416;Cobeña;173;195;226;251;
Municipios;0468;Collado Mediano;299;308;320;364;
Municipios;0474;Collado Villalba;2635;2717;2792;2966;
Municipios;0455;Colmenar Viejo;1972;2069;2145;2246;
Municipios;0437;Colmenar de Oreja;381;393;415;435;
Municipios;0421;Colmenar del Arroyo;78;86;95;102;
Municipios;0442;Colmenarejo;339;341;347;368;
Municipios;0480;Corpa;38;38;36;40;
Municipios;0493;Coslada;5934;5968;5983;5994;
Municipios;0506;Cubas de la Sagra;184;185;185;192;
Municipios;0534;Daganzo de Arriba;251;288;309;320;
Municipios;0549;Escorial (El);853;862;881;901;
Municipios;0552;Estremera;58;57;72;77;
Municipios;0565;Fresnedillas de la Oliva;53;55;65;70;
Municipios;0571;Fresno de Torote;85;89;98;89;
Municipios;0587;Fuenlabrada;10560;11698;12744;13643;
Municipios;0590;Fuente el Saz de Jarama;302;302;312;318;
Municipios;0604;Fuentidueña de Tajo;125;132;136;131;
Municipios;0611;Galapagar;1313;1377;1450;1554;
Municipios;0626;Garganta de los Montes;26;27;33;37;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;20;22;20;25;
Municipios;0647;Gascones;12;13;14;15;
Municipios;0650;Getafe;9316;8669;8412;8230;
Municipios;0663;Griñón;493;518;538;572;
Municipios;0679;Guadalix de la Sierra;225;240;274;289;
Municipios;0685;Guadarrama;722;759;760;786;
Municipios;0698;Hiruela (La);5;5;7;5;
Municipios;0702;Horcajo de la Sierra-Aoslos;10;9;14;15;
Municipios;0719;Horcajuelo de la Sierra;8;7;6;6;
Municipios;0724;Hoyo de Manzanares;326;347;377;404;
Municipios;0730;Humanes de Madrid;634;698;732;801;
Municipios;0745;Leganés;11715;10945;10024;9486;
Municipios;0758;Loeches;222;237;249;280;
Municipios;0761;Lozoya;44;45;43;47;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;55;50;59;65;
Municipios;0783;Madarcos;2;2;4;5;
Municipios;0796;Madrid;153009;154123;156315;159972;
Municipios;0800;Majadahonda;3551;3520;3497;3442;
Municipios;0822;Manzanares el Real;329;327;337;333;
Municipios;0838;Meco;397;452;514;530;
Municipios;0843;Mejorada del Campo;1113;1216;1292;1344;
Municipios;0856;Miraflores de la Sierra;244;260;284;299;
Municipios;0869;Molar (El);329;347;334;353;
Municipios;0875;Molinos (Los);210;214;247;267;
Municipios;0881;Montejo de la Sierra;10;9;12;13;
Municipios;0894;Moraleja de Enmedio;219;221;246;281;
Municipios;0908;Moralzarzal;453;458;508;551;
Municipios;0915;Morata de Tajuña;358;351;353;394;
Municipios;0920;Móstoles;15651;15291;14861;14377;
Municipios;0936;Navacerrada;158;167;171;177;
Municipios;0941;Navalafuente;62;63;72;77;
Municipios;0954;Navalagamella;112;126;113;115;
Municipios;0967;Navalcarnero;952;967;1036;1078;
Municipios;0973;Navarredonda y San Mamés;7;11;14;19;
Municipios;0992;Navas del Rey;138;139;140;144;
Municipios;1006;Nuevo Baztán;272;320;343;364;
Municipios;1013;Olmeda de las Fuentes;10;12;11;13;
Municipios;1028;Orusco de Tajuña;50;50;47;58;
Municipios;1049;Paracuellos de Jarama;634;673;674;701;
Municipios;1065;Parla;5861;6063;6108;6104;
Municipios;1071;Patones;40;42;41;39;
Municipios;1087;Pedrezuela;189;198;198;202;
Municipios;1090;Pelayos de la Presa;125;141;165;152;
Municipios;1104;Perales de Tajuña;101;111;128;134;
Municipios;1111;Pezuela de las Torres;46;50;53;50;
Municipios;1126;Pinilla del Valle;14;12;10;11;
Municipios;1132;Pinto;2048;2074;2084;2167;
Municipios;1147;Piñuécar-Gandullas;10;7;8;8;
Municipios;1150;Pozuelo de Alarcón;4422;4356;4267;4298;
Municipios;1163;Pozuelo del Rey;33;40;39;43;
Municipios;1179;Prádena del Rincón;4;3;5;8;
Municipios;1185;Puebla de la Sierra;5;9;10;7;
Municipios;9020;Puentes Viejas;37;34;32;35;
Municipios;1198;Quijorna;131;116;117;119;
Municipios;1202;Rascafría;106;118;137;154;
Municipios;1219;Redueña;8;7;13;14;
Municipios;1224;Ribatejada;25;35;45;45;
Municipios;1230;Rivas-Vaciamadrid;2751;2996;3364;3829;
Municipios;1245;Robledillo de la Jara;3;3;5;6;
Municipios;1258;Robledo de Chavela;225;214;238;262;
Municipios;1261;Robregordo;5;5;6;3;
Municipios;1277;Rozas de Madrid (Las);4230;4245;4198;4339;
Municipios;1283;Rozas de Puerto Real;30;32;29;27;
Municipios;1296;San Agustín del Guadalix;413;431;461;497;
Municipios;1300;San Fernando de Henares;1887;2051;2241;2410;
Municipios;1317;San Lorenzo de El Escorial;837;855;877;925;
Municipios;1338;San Martín de Valdeiglesias;418;427;448;471;
Municipios;1322;San Martín de la Vega;583;625;648;690;
Municipios;1343;San Sebastián de los Reyes;4368;4376;4349;4289;
Municipios;1356;Santa María de la Alameda;80;80;89;96;
Municipios;1369;Santorcaz;33;35;43;45;
Municipios;1375;Santos de la Humosa (Los);70;78;74;83;
Municipios;1381;Serna del Monte (La);9;11;7;9;
Municipios;1408;Serranillos del Valle;157;168;170;169;
Municipios;1415;Sevilla la Nueva;287;291;296;311;
Municipios;1436;Somosierra;4;5;7;6;
Municipios;1441;Soto del Real;389;399;416;434;
Municipios;1454;Talamanca de Jarama;126;126;129;149;
Municipios;1467;Tielmes;109;105;116;107;
Municipios;1473;Titulcia;56;51;55;62;
Municipios;1489;Torrejón de Ardoz;6574;6603;6644;6697;
Municipios;1505;Torrejón de Velasco;162;168;186;203;
Municipios;1492;Torrejón de la Calzada;341;361;385;412;
Municipios;1512;Torrelaguna;193;202;212;237;
Municipios;1527;Torrelodones;950;976;1047;1092;
Municipios;1533;Torremocha de Jarama;53;47;57;63;
Municipios;1548;Torres de la Alameda;287;318;342;374;
Municipios;9036;Tres Cantos;2172;2262;2387;2569;
Municipios;1551;Valdaracete;34;32;30;33;
Municipios;1564;Valdeavero;69;67;75;78;
Municipios;1570;Valdelaguna;48;46;46;37;
Municipios;1586;Valdemanco;42;43;45;52;
Municipios;1599;Valdemaqueda;45;41;47;48;
Municipios;1603;Valdemorillo;543;543;558;547;
Municipios;1610;Valdemoro;2146;2216;2338;2456;
Municipios;1625;Valdeolmos-Alalpardo;162;160;164;153;
Municipios;1631;Valdepiélagos;18;15;23;26;
Municipios;1646;Valdetorres de Jarama;197;207;207;211;
Municipios;1659;Valdilecha;123;117;120;131;
Municipios;1662;Valverde de Alcalá;20;25;28;21;
Municipios;1678;Velilla de San Antonio;369;406;440;483;
Municipios;1684;Vellón (El);96;89;85;82;
Municipios;1697;Venturada;80;81;82;91;
Municipios;1718;Villa del Prado;293;281;290;321;
Municipios;1701;Villaconejos;156;156;147;173;
Municipios;1723;Villalbilla;483;515;564;612;
Municipios;1739;Villamanrique de Tajo;31;31;32;34;
Municipios;1744;Villamanta;114;112;111;124;
Municipios;1757;Villamantilla;47;46;48;48;
Municipios;1782;Villanueva de Perales;64;60;65;66;
Municipios;1760;Villanueva de la Cañada;729;739;789;858;
Municipios;1776;Villanueva del Pardillo;430;427;459;485;
Municipios;1795;Villar del Olmo;106;106;113;106;
Municipios;1809;Villarejo de Salvanés;322;343;366;394;
Municipios;1816;Villaviciosa de Odón;1719;1696;1629;1597;
Municipios;1821;Villavieja del Lozoya;7;11;13;13;
Municipios;1837;Zarzalejo;55;70;76;84;
